Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t32,290.08950899853295,290.08957440514627,290.08954708112617,0.001231153781127608,278.1518213532073,1.717333635970786e-5,290.0897707230525,544.0057867051678,290.0895531023149,278.1511514849017,290.0896948485118,290.09035036343647,0.0019880654839724873,278.151777422051,117.88523816642416,117.88524103293713,290.089546479122,544.0057951586705
t33,169.25491763845372,169.2550881118667,169.2550212395483,0.0034345025925740466,146.07190787009944,1.1564273249303372e-5,62.22805308484731,544.0092663091159,169.25503276530875,146.07180644866216,62.22809430623273,257.2676856783013,0.004491132061462652,146.07174171253712,62.228329367147175,62.22813875052356,169.25502959739757,544.0092698887923
t34,52.30953230551126,52.30964835431713,52.30959393388861,0.00016642884976259068,52.23310397677462,3.894934614955393e-6,15.688786518694739,253.0874389992629,52.309623631843166,52.23270285606691,15.688789509574283,62.87057172490922,0.00033717607374015657,52.23300654941198,0.0006978205072145895,0.0006593943703659416,52.3096276680871,253.0874335116336
t35,53.87664659259984,53.876905243264986,53.876701190283185,5.067646260011097e-5,0.0031412614250062253,2.537359223804144e-6,53.876615413683794,462.5628438144113,53.876729478269816,0.0029375901498958647,53.876619593342184,62.87077682524464,0.00012379081966602687,0.0029904460517274963,3.232017496307259e-5,3.135862663849404e-5,53.87673987163068,462.56284811881835
t36,52.32671307666419,52.326988127933575,52.326770509578374,4.3737049314416765e-5,52.32639954966571,2.4821976144076924e-6,0.0003683865788120631,52.3273538583219,52.326829734720505,52.32504007224055,0.00045081268893423386,52.32703613662874,8.960931680227997e-5,52.326320522414164,4.5158498755207114e-5,2.1803333298331162e-5,52.326843545071284,52.32736284779538
t37,62.529459331547315,62.5293737264227,62.529488852402544,8.099765240629825e-5,62.52946433558791,3.843028732765215e-6,0.0008801255264080493,62.529612474751886,62.52949805832976,62.5293818536373,0.0009379373062525785,62.529525746442566,0.00012475543067103206,62.529416722155176,6.417743493316452e-5,6.332394352582028e-5,62.52949738158876,62.529609079473374
t38,199.83390078547734,199.83401726901678,199.83394968460348,7.787737145363433e-5,199.83404020439755,3.4639447753005865e-6,62.22696373409177,199.83429743552185,199.83396067639666,199.83401867390256,59.58695959883768,199.83317981635585,0.00019909186726715372,199.83401401649178,50.560185986988756,50.56018957238249,199.83402361880817,199.8342973825708
t39,62.87231202115807,62.872048253661774,62.87235835756304,4.9300845048865734e-5,62.87248630924752,6.910985007011955e-6,62.227184453001506,62.87321531270004,62.87236378943788,62.872482646182334,59.58689194245818,62.87051262011584,0.00010205162126600364,62.87244691861897,50.19338971992557,50.19341140403553,62.87242851296528,62.87322139646316
t40,157.70143053276263,53.877077348970616,157.70146312240433,5.565691956043538e-5,157.70147655197124,2.5458178158486613e-5,62.22634759299421,462.56303048518106,157.70144997099203,157.70144892013886,62.225931884346856,62.87696356595712,0.00013265607196314092,157.70145272076354,50.447113622341256,50.447107717324045,157.701463500166,462.56303219692467
t41,253.08491813536065,187.00186725284428,253.08494428256023,0.0001902857787885545,253.08493427073552,9.190496060910216e-5,154.19823406012804,253.0850757926821,253.0849486066899,253.08491264270532,154.1997100123036,253.08682444830606,0.001010238038738528,253.0848850381282,154.19997312547778,154.199961646106,253.08495381455714,253.08710513506756
t42,360.3480594934555,360.34694718015567,360.3476855920936,261.2917314698546,360.3471882004045,9.480448858481174e-5,471.40100515927327,544.0089158880851,360.34719658851066,360.34716192287806,471.400996901689,513.2953895555119,261.29195702887904,360.34730256649533,360.3473484006595,360.34802387916045,360.34710694644394,544.0089478519141
t43,594.401536912774,461.71509873217974,461.71867606131747,132.60760417727684,461.7171618301454,8.115377318676277e-5,594.4019285504331,10006.593019809708,461.71689751992415,461.7171057852141,594.40196151039,594.4042067801117,132.60780142745043,473.97523187894996,594.4015028932614,594.4018733436009,461.7164877297399,10006.59300991223
t44,437.16423784072816,187.00029978849633,333.4171654144882,0.0013971297407393804,333.41652359555496,3.344260851154928e-5,471.40246288672245,544.0088712705829,333.41676672099953,333.41646060662146,471.402310044363,492.3873351733485,0.0017848745433637677,333.41694848147455,437.1638939993071,437.16454744492034,333.41526150916013,544.0088879961878
t45,310.96439037241197,186.99891939220396,288.62784947434193,0.00029081440950858446,288.6277631872597,2.638578818277291e-5,310.9655561478132,310.9677880556378,288.6278066121856,288.62769666170044,310.96468232900725,310.96587589082685,0.0005512734289143069,288.62796543577923,310.96433922713805,310.9643860287594,288.62773865584825,310.96777962452353
t46,257.26678706968636,182.73660456957384,253.08933083150563,0.000139812097755838,253.08916687903454,1.9611448927699657e-5,257.2677872481557,253.08940019694236,253.08930853627027,253.08908794179246,257.2676660172983,257.2677181602901,0.00031282507160104256,253.08914248021452,253.0891839954403,283.13501602379796,253.0892583542708,253.0894015327269
t47,171.3377678184953,53.876625816163866,171.33721064557793,0.0004764296270305133,171.33660439631413,1.2783656301223628e-5,256.26164363904184,171.3375899489129,171.337177075722,171.3363374238226,256.26150543614193,256.2616599835824,0.0005627381318145724,171.3365707415994,171.33661858200864,283.13497107341914,171.33711027023034,171.33759825614862
t48,53.876793446228476,53.876634359762384,53.87678059542529,7.410306395652486e-5,53.87656633084753,8.372757041125203e-6,62.227695981572175,53.87696208389447,53.87676718064439,53.87632046201144,62.227602774644865,94.47229684048973,0.00012560189055030722,53.876567984529366,53.876692229446995,283.13488108759134,53.876749675861454,53.87697250685536
t49,61.06720989407567,61.06713324127525,61.06722995280433,3.0235713728311662e-5,19.982517213849224,2.8808317241118404e-5,62.22775244271771,61.06750442002489,61.067221231709325,19.982405680220246,62.22774155137958,257.2669915674255,6.768619181963193e-5,19.982320124541342,19.983080003673663,283.1354842938314,61.067203014774016,61.0675248642299
t50,34.428359294552855,53.874866831894636,34.4283375438579,3.4288247034579344e-5,0.0018784851999779652,34.42792746155716,62.22775523538306,34.4281582561972,34.42827125843611,0.0017283511076405945,62.22776531290881,257.26753924441647,6.354787487405534e-5,0.0017062477497715993,34.428364363127244,283.1364467940822,34.428172560066216,34.4281463381759
t51,241.64367670924648,241.64375176638328,241.64370544917583,4.576598679107608e-5,0.0005522577092810538,169.23736505095496,62.22790555433779,241.64378346260898,241.64369110339584,0.00046780980402480314,241.64365109243863,257.267735804094,7.393502056536117e-5,0.00029565608665406494,241.6437976788789,283.13472158606226,241.64367584883377,241.64379046562743
t52,187.14049658581152,187.14050024663615,187.1404394127191,0.0001775735772619675,0.0007872060455536126,89.59372628214129,187.14175268185775,187.14042587706845,187.14041127892682,0.0006548700023421576,187.14181172879393,257.2676822340926,0.00021687162862695671,0.0005148939871060807,187.14234799292245,187.1423953050615,187.14037929975265,187.14042311225893
t53,164.6956776734744,62.53083678463341,133.703259716329,49.65099307832791,53.87530658230929,0.000140476870373772,370.77490142939365,62.53074216743894,62.53089053692455,53.87510040831145,370.7749422228889,370.7753950649717,49.65103595800589,53.875052484298664,370.77747429633337,370.77742458199566,62.53074165498505,62.53072725829399
t54,210.08475829898177,186.99895785585457,186.99910472357098,133.39428042979358,157.66830984984114,0.0023622008195777703,471.40317773847073,186.99891028568183,186.99891975576566,151.394662573667,471.40314097748,492.3986086993639,133.3943165830974,146.0694876456961,283.1357592921518,283.1356417856812,186.99888339788316,186.99888253903094
t55,169.24849102589778,169.24851422409438,169.24841417735263,151.41230004176285,152.15843829817416,89.59763336739395,415.87167985828984,169.24830701376624,169.2483714455618,151.41239552862905,415.8716245146698,580.4192464682636,151.41230538054285,151.4123300444031,169.2488315940606,169.24862069629563,169.2482987495006,169.24777148873173
t56,312.30619650345943,312.30606398388585,312.30612757188135,263.26515278516734,263.2656934033579,89.5959276939434,608.5911296725659,312.3060739060263,312.30606560090496,263.26544467080186,608.5911112878007,684.7275345985793,263.2651482804525,263.26509687800956,312.30680952425564,312.30616965658123,312.3060154571717,276.0218214503058
t57,340.0598958050518,340.0597520396494,340.059885399822,172.5961370559547,340.0564183256036,340.06020640286175,415.8488188049215,340.0599773110334,340.059865303024,340.05615801192835,415.8487847294982,492.3854598749071,172.5961131092646,172.55120395250887,340.06011608529116,154.1996685359445,340.0598530442525,340.0599507011155
t58,62.52944375659429,53.877335141614296,62.52965645051983,0.0004762567194474242,62.52642467629296,848.7951896239491,62.22774208097281,62.52965492719757,62.52965753010027,62.52590423085771,62.2277374225363,257.2686572151044,0.00046213996419066343,0.0001630040626952112,62.52950542175681,5.151475341939733e-5,62.52961253054194,62.52963185983286
t59,62.52849932239972,53.876760263394445,62.52866177791541,7.542644326967064e-5,62.52844387509637,89.59593051851984,62.227701744289924,62.52879338696855,62.528686935334605,62.528340255217906,62.227659720664434,274.98167238543897,8.674819942276861e-5,0.00015127316788114724,0.06626354242699618,1.384064714588922e-5,62.52867097092561,62.52854870674369
t60,61.06659393614678,53.877059908547565,61.066880149448295,2.9836576134992656e-5,61.0667985655156,89.59585852940178,62.22763529370582,61.06716434039422,61.06691454528539,61.06670765941773,59.587167276262576,257.2673208502035,4.0152717913269114e-5,4.063372201549685e-5,0.0004640933894101788,2.0032485667662747e-5,61.06691672539768,61.067059290900374
t61,61.066505316927966,53.88081188898618,61.0666611293094,2.4073430166028633e-5,61.06672750572584,61.06707030404197,59.58709188715452,61.067011956749006,61.066720596141906,61.06665929724561,59.58694777826579,62.87087699039341,3.806152200301976e-5,5.5439559232606575e-5,0.00017312538252814338,6.377718662067406e-5,61.06674993294677,61.06702978857577
t62,256.5579655657327,53.87689680426114,256.55857494675917,2.428962211546993e-5,256.55860062645036,257.2676873267481,62.22769247541148,257.2680062921653,256.55863515986454,256.5585062320612,62.227136737499556,257.2677081090457,3.8623852401527244e-5,7.620363693447398e-5,9.049481466517758e-5,1.675035990534874e-5,256.5586489952142,257.26800068808456
t63,157.69479304064265,53.87693759385565,157.69587962136765,1.6175013553853813e-5,157.6957989211823,248.10302950177476,62.22773140722744,248.10297308974128,157.6958975976087,157.6955962900664,59.58876875918168,248.10292032073102,3.182464008721436e-5,6.339192224030716e-5,0.00011322530467134137,3.765684037367332e-5,157.69591044963443,248.1029675697253
t64,217.3267589051381,5.2255872395962044e-5,217.3268351049846,1.1014313622438927e-5,217.32653484930245,338.67652445962256,258.94070194781625,338.67661321997286,217.32684355129715,217.3262886829319,217.3267680711689,338.676530889526,3.3455855290546466e-5,0.00015506232269822727,0.00019523159862192872,4.490642843322498e-5,217.32685055423022,338.6766161826867
t65,61.06658079306256,0.000255370800393441,61.066641686325454,3.5002479524926265e-5,61.06528498646581,3.7177302467849866e-5,257.2677508395063,61.06667143435303,61.066638919128025,0.007322271599804331,61.06673723099976,257.26771299324554,7.137811098921238e-5,43.32475741174912,50.44711621120595,50.44710675629712,61.06662119672955,61.066675000210324
t66,248.1042119747089,53.87712512125656,248.10420822561673,7.320623116490965e-5,248.1040359222175,2.550178576793758e-5,471.4141592285098,248.10418470900538,248.10419040380322,248.1037705877969,471.4141576793075,580.4229670127659,9.134402534808672e-5,146.03881015132842,248.10443279859646,179.50536441822723,248.10416319362187,248.10418810643904
t67,396.404011235607,101.76677452097438,396.40353287043877,0.00012934894794037504,389.50032522518484,0.0001034330532852661,580.4216933782817,396.4032821626841,396.4033574869088,389.5001565817896,580.4216853747796,580.4227761968763,0.00014673691372375872,260.47577155892003,396.40727713322565,396.4072834775475,389.5003343182531,364.52618605357907
t68,288.6320227333873,53.87742973098078,288.63200388990543,0.00011761252436219029,288.6281552767611,0.0003096260760983839,637.8352806303359,288.632005039678,288.6319642784119,288.62748047055476,637.8352402203286,637.8356413783448,0.00014054856027096634,43.322601825845105,288.63221925092154,288.6322153099027,288.62816875156733,253.08755242738374
t69,283.1349500852867,53.877044640544014,288.6190019801942,8.036398759674625e-5,288.61886356243866,128.45703053266996,573.4192502393263,288.6193676979982,288.6190124474772,151.4077219473369,573.4192172268909,580.4226651535159,0.0001003102532963774,0.00024150678771616698,283.1349035099808,283.1348829480835,288.6189678405195,280.0754781183562
t70,171.33768965578335,53.87526030680564,171.33818246544996,0.00010729539865325802,171.33795948347873,210.01700740207013,471.4042886271046,253.08735152412825,171.33820444363266,151.38764001730664,471.4040811642985,580.422058622648,0.00010639568564040361,0.00011057456143982343,171.33756831727703,171.337563150631,171.3381920517416,253.08728787567213
t71,154.19759116999063,0.0002571325738540619,169.24910108398365,3.850185737131704e-5,157.6971715739124,89.59458401784285,154.1980489666192,253.08689768422028,169.24913081786661,51.164546961281985,154.1980065164488,580.4183060649434,4.81980859459064e-5,5.7858465603271555e-5,154.19737098985937,154.19738549561646,169.2490924467315,253.0868859374764
t72,62.22762681425468,0.0003505837822708698,169.2484004970969,7.911426004761066e-5,157.69305554340283,0.00016214112442451193,62.22784719695087,253.0868640405158,169.2484220464612,51.16517607612167,62.22783457406634,580.4222799160726,8.18797887810495e-5,6.391759821182443e-5,62.227492054108794,62.22745464594,169.2483730595858,253.08685809412918
t73,61.067212642042726,0.0006283093142173409,61.06723507390635,5.0456995732866134e-5,61.06432516219415,0.00015484042439139437,62.22769676489698,61.06716771830904,61.06721825330708,51.164220249259664,62.22200840756112,492.3926339172338,6.493972260036475e-5,5.890764931983999e-5,61.0672136807066,61.06720238241923,61.06708592586475,61.06710902920999
t74,59.58478090737331,0.00031632953990535823,59.58463459066775,8.122402579387243e-5,50.47899446653155,0.00011195516613762289,62.22769135518053,50.479320980520676,59.58445144103003,50.47878142244741,59.586997985399165,492.3921920750486,9.303432750642235e-5,8.745285670922369e-5,59.58646434103364,59.58647212096773,50.47916264890794,0.00011949733094463281
t75,52.310004022498816,0.0002997939942101035,52.30967782151339,0.00010077532985874138,51.46750797176894,51.47050582829866,62.22769059460346,51.47078378488209,52.30959962673546,51.46647408584538,59.58665129737091,492.3961862775653,0.00011361888352386999,0.0001150896569833727,59.586561349138314,59.58657623304538,51.47064865140208,51.470464750882
t76,52.31004533834493,0.00018227291077235234,52.30950693981534,3.079962605642352e-5,0.001409890947687724,0.0006168006017012061,62.22769728186187,0.0014733471168837898,52.30943821664693,0.001327421092641466,59.58698536078379,580.4225274192281,5.422021577169209e-5,6.860918560406332e-5,59.58708743609229,59.58709477665087,0.001471820477236731,0.000165053351421725
t77,62.1926561658769,0.00017362276014815106,52.30989059580172,1.7519994564894457e-5,0.0006590420701669257,0.00023068923391124198,62.227751931471026,0.0007034943447304078,52.30981942039087,0.0005593036549366808,62.227163929957655,580.4228713314228,5.1724504730524785e-5,8.559741687094856e-5,62.22788680215399,62.227882726391044,0.000721013630940485,5.07578017688497e-5
t78,7.668150439415422,0.001655470992350169,7.667983334635099,0.00012165759404696315,0.000798669844385946,0.00021235544080177346,62.22786975923096,0.001984110412520069,7.667912820681957,0.0006803166536933435,62.22775094541237,1912.9481137799273,0.0001328532532561129,0.00011010457434792729,284.08635954316605,284.08634953162846,0.002002664951443652,2.3755284237598748e-5
t79,62.22714618995028,62.22728786077553,62.227169222236014,0.0005141378725402495,0.0012043939538141533,0.0005360754202033953,62.22766762046788,62.22706928014788,62.22716184501224,0.0011377499906924109,62.227372267198064,580.4236087025848,0.0005128788991057129,0.0004612992260871394,62.22722600484651,62.22722743417009,62.22711705189695,8.456533763105182e-6
t80,62.227594150319604,126.4841882956677,62.22762810899558,0.0006192664494401254,0.0033514816517880098,0.00031788750862403063,62.22776348570381,62.2275037939304,62.227625203731534,0.003279895054664246,62.227666537870206,580.4227726842371,0.0006272604932276102,0.0006401601030775576,62.227725831707524,62.22769861526536,62.22759557500034,4.077190132200774e-6
t81,50.446989847318854,50.447658869566595,50.44695169593571,0.00017212641307342913,0.0010743678839592698,210.01609418091442,62.22767549907306,50.4468061672329,50.44693771662522,0.0009981679715851586,59.586162990055065,257.266969020816,0.0001842196732125857,0.00017237200116824685,50.44802831112235,50.44800985112896,50.446899177903255,6.336326725742945e-6
t82,4.435819083734169e-5,0.00020389124889829435,7.017632294689487e-5,2.4413074917764925e-5,4.969236043074081e-5,89.59580885113395,62.22702647349181,3.994768071180181e-5,8.872275473188378e-5,4.923393820106522e-5,0.00037142534356418593,62.87056549262872,3.271626129203509e-5,1.365965987999116e-5,8.2918778888223e-5,1.4554303700667787e-5,9.322003246652498e-5,4.751422949578854e-6
t83,1.708263500857218e-5,0.000139156796049729,3.176426213046015e-5,1.097406795727958e-5,3.207852651761828e-5,4.0350458315195296e-5,5.3954679952377516e-5,9.065116037848894e-6,6.662553757075704e-5,2.576884947210064e-5,7.39428100380002e-5,62.86937824821479,2.2827791318116705e-5,3.5233023371070003e-6,2.0053929727291637e-5,5.761804607543225e-6,6.908523744155692e-5,-7.820631348876348e-7
