Resource,TechGroup,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
Wind_z08_02,Wind,8,1920,9.67E-06,14173.68769,16093.68768,0,0,0,0,0,0,0,0
Wind_z09_01,Wind,9,1461,9.66E-06,9931.142971,11392.14296,0,0,0,0,0,0,0,0
Wind_z09_02,Wind,9,2805,0.000871868,0,2804.999128,0,0,0,0,0,0,0,0
Wind_z10_01,Wind,10,2712,9.25E-06,956.1360791,3668.13607,0,0,0,0,0,0,0,0
Wind_z10_02,Wind,10,1221,0.000302548,0,1220.999697,0,0,0,0,0,0,0,0
Wind_z11_01,Wind,11,0,0,8503.523784,8503.523784,0,0,0,0,0,0,0,0
Wind_z12_01,Wind,12,29,9.73E-06,20080.50897,20109.50896,0,0,0,0,0,0,0,0
Wind_z13_01,Wind,13,344,0.000605285,0,343.9993947,0,0,0,0,0,0,0,0
Wind_z13_02,Wind,13,1130,9.22E-06,4537.155743,5667.155734,0,0,0,0,0,0,0,0
Wind_z14_01,Wind,14,861,0.009751858,0,860.9902481,0,0,0,0,0,0,0,0
Wind_z14_02,Wind,14,1499,9.23E-06,8877.209072,10376.20906,0,0,0,0,0,0,0,0
Wind_z15_01,Wind,15,2431,0.004723784,0,2430.995276,0,0,0,0,0,0,0,0
Wind_z15_02,Wind,15,3380,9.26E-06,13269.88906,16649.88905,0,0,0,0,0,0,0,0
Wind_z16_01,Wind,16,2678,0.000317978,0,2677.999682,0,0,0,0,0,0,0,0
Wind_z16_02,Wind,16,4645,9.27E-06,25342.11714,29987.11713,0,0,0,0,0,0,0,0
Wind_z16_03,Wind,16,2687,0.002256106,0,2686.997744,0,0,0,0,0,0,0,0
Wind_z16_04,Wind,16,326,0.004250047,0,325.99575,0,0,0,0,0,0,0,0
Wind_z17_01,Wind,17,1288,0.003557203,0,1287.996443,0,0,0,0,0,0,0,0
Wind_z17_02,Wind,17,668,7.98E-06,3.39E-05,668.0000259,0,0,0,0,0,0,0,0
Wind_z18_01,Wind,18,476,0.004997801,0,475.9950022,0,0,0,0,0,0,0,0
Wind_z18_02,Wind,18,910,9.66E-06,57905.88466,58815.88465,0,0,0,0,0,0,0,0
Hyd_z02_01,Hydro,2,188,0,0,188,0,0,0,0,0,0,0,0
Hyd_z03_01,Hydro,3,261,0,0,261,0,0,0,0,0,0,0,0
Hyd_z04_01,Hydro,4,866,0,0,866,0,0,0,0,0,0,0,0
Hyd_z06_01,Hydro,6,85,0,0,85,0,0,0,0,0,0,0,0
Hyd_z07_01,Hydro,7,358,0,0,358,0,0,0,0,0,0,0,0
Hyd_z08_01,Hydro,8,137,0,0,137,0,0,0,0,0,0,0,0
Hyd_z11_01,Hydro,11,501,0,0,501,0,0,0,0,0,0,0,0
Hyd_z12_01,Hydro,12,3985,0,0,3985,0,0,0,0,0,0,0,0
Hyd_z13_01,Hydro,13,1594,0,0,1594,0,0,0,0,0,0,0,0
Hyd_z14_01,Hydro,14,274,0,0,274,0,0,0,0,0,0,0,0
Hyd_z15_01,Hydro,15,289,0,0,289,0,0,0,0,0,0,0,0
Hyd_z16_01,Hydro,16,1613,0,0,1613,0,0,0,0,0,0,0,0
Hyd_z18_01,Hydro,18,746,0,0,746,0,0,0,0,0,0,0,0
coal-new_1_z11,Coal,11,1279,1278.957218,0,0.042782274,0,0,0,0,0,0,0,0
CoalOldUns_1_z11,Coal,11,1657,1656.928593,0,0.071406814,0,0,0,0,0,0,0,0
gas-CC_1_z11,NGCC,11,4404,4403.95664,0,0.043360241,0,0,0,0,0,0,0,0
gas-CT_1_z11,NGCT,11,348,0.013306514,0,347.9866935,0,0,0,0,0,0,0,0
nuclear_1_z11,Nuclear,11,1818,7.24E-05,0,1817.999928,0,0,0,0,0,0,0,0
o-g-s_1_z11,NGST,11,789,787.7476802,0,1.252319777,0,0,0,0,0,0,0,0
coal-new_1_z10,Coal,10,767,766.9158776,0,0.084122408,0,0,0,0,0,0,0,0
CoalOldScr_1_z10,Coal,10,228,227.9075163,0,0.092483663,0,0,0,0,0,0,0,0
CoalOldScr_2_z10,Coal,10,1243,1242.922746,0,0.077253914,0,0,0,0,0,0,0,0
gas-CC_1_z10,NGCC,10,1202,1201.940028,0,0.059972235,0,0,0,0,0,0,0,0
gas-CT_1_z10,NGCT,10,217,0.010060557,0,216.9899394,0,0,0,0,0,0,0,0
o-g-s_1_z10,NGST,10,569,568.4927607,0,0.507239326,0,0,0,0,0,0,0,0
coal-new_1_z09,Coal,9,1194,1193.955665,0,0.04433458,0,0,0,0,0,0,0,0
CoalOldScr_1_z09,Coal,9,6047,6046.94542,0,0.054580194,0,0,0,0,0,0,0,0
gas-CC_1_z09,NGCC,9,840,839.9691873,0,0.030812657,0,0,0,0,0,0,0,0
gas-CC_2_z09,NGCC,9,624,623.955195,0,0.044804991,0,0,0,0,0,0,0,0
gas-CT_1_z09,NGCT,9,3036,0.008799273,0,3035.991201,0,0,0,0,0,0,0,0
nuclear_1_z09,Nuclear,9,1060,1.95E-05,0,1059.99998,0,0,0,0,0,0,0,0
o-g-s_1_z09,NGST,9,134,0.046668951,0,133.953331,0,0,0,0,0,0,0,0
coal-IGCC_1_z08,Coal,8,733,732.964948,0,0.035052001,0,0,0,0,0,0,0,0
coal-new_1_z08,Coal,8,8227,8226.913515,0,0.086485399,0,0,0,0,0,0,0,0
CoalOldScr_1_z08,Coal,8,6975,6974.932963,0,0.067036776,0,0,0,0,0,0,0,0
gas-CC_1_z08,NGCC,8,4076,4075.975339,0,0.024661285,0,0,0,0,0,0,0,0
gas-CC_2_z08,NGCC,8,513,512.977428,0,0.022572025,0,0,0,0,0,0,0,0
gas-CC_3_z08,NGCC,8,177,176.9707397,0,0.029260331,0,0,0,0,0,0,0,0
gas-CT_1_z08,NGCT,8,3347,0.002449538,0,3346.99755,0,0,0,0,0,0,0,0
o-g-s_1_z08,NGST,8,98,0.017522743,0,97.98247726,0,0,0,0,0,0,0,0
coal-new_1_z07,Coal,7,1004,1003.941136,0,0.058864028,0,0,0,0,0,0,0,0
CoalOldScr_1_z07,Coal,7,2045,2044.956455,0,0.0435453,0,0,0,0,0,0,0,0
gas-CC_1_z07,NGCC,7,3822,3821.971216,0,0.028783548,0,0,0,0,0,0,0,0
gas-CC_2_z07,NGCC,7,6588,6587.962054,0,0.037946488,0,0,0,0,0,0,0,0
gas-CC_4_z07,NGCC,7,2802,2801.969144,0,0.030856008,0,0,0,0,0,0,0,0
gas-CT_1_z07,NGCT,7,6720,4884.502716,0,1835.497284,0,0,0,0,0,0,0,0
nuclear_1_z07,Nuclear,7,3534,4.72E-05,0,3533.999953,0,0,0,0,0,0,0,0
o-g-s_1_z07,NGST,7,934,933.8586768,0,0.141323184,0,0,0,0,0,0,0,0
o-g-s_2_z07,NGST,7,4270,0.061323673,0,4269.938676,0,0,0,0,0,0,0,0
biopower_1_z06,Biomass,6,167,0,0,167,0,0,0,0,0,0,0,0
coal-new_1_z06,Coal,6,2358,2357.941072,0,0.058927694,0,0,0,0,0,0,0,0
CoalOldScr_1_z06,Coal,6,3554,3553.944115,0,0.05588531,0,0,0,0,0,0,0,0
gas-CC_1_z06,NGCC,6,3520,3519.988098,0,0.011901881,0,0,0,0,0,0,0,0
gas-CC_2_z18,NGCC,18,1056,0.0028998,0,1055.9971,0,0,0,0,0,0,0,0
gas-CT_1_z06,NGCT,6,5361,1371.578519,0,3989.421481,0,0,0,0,0,0,0,0
nuclear_1_z06,Nuclear,6,1141,1.47E-06,0,1140.999999,0,0,0,0,0,0,0,0
o-g-s_1_z06,NGST,6,511,510.8874701,0,0.112529934,0,0,0,0,0,0,0,0
coal-new_1_z05,Coal,5,1517,1516.918034,0,0.081966003,0,0,0,0,0,0,0,0
CoalOldScr_1_z05,Coal,5,1154,1153.945216,0,0.0547844,0,0,0,0,0,0,0,0
gas-CC_1_z05,NGCC,5,503,502.9187579,0,0.081242063,0,0,0,0,0,0,0,0
gas-CT_1_z05,NGCT,5,220,0.003697201,0,219.9963028,0,0,0,0,0,0,0,0
o-g-s_1_z05,NGST,5,179,0.03541128,0,178.9645887,0,0,0,0,0,0,0,0
biopower_1_z04,Biomass,4,134,0,0,134,0,0,0,0,0,0,0,0
coal-new_1_z04,Coal,4,1581,1580.945366,0,0.054633574,0,0,0,0,0,0,0,0
CoalOldScr_1_z04,Coal,4,3719,3718.933055,0,0.06694491,0,0,0,0,0,0,0,0
CoalOldScr_2_z04,Coal,4,1393,1392.936134,0,0.063865974,0,0,0,0,0,0,0,0
gas-CC_1_z04,NGCC,4,2316,0.292110165,0,2315.70789,0,0,0,0,0,0,0,0
gas-CT_1_z04,NGCT,4,2804,0.03962451,0,2803.960375,0,0,0,0,0,0,0,0
gas-CT_2_z04,NGCT,4,427,0.008261265,0,426.9917387,0,0,0,0,0,0,0,0
nuclear_1_z04,Nuclear,4,1657,0.000102292,0,1656.999898,0,0,0,0,0,0,0,0
o-g-s_1_z04,NGST,4,354,353.3170558,0,0.68294418,0,0,0,0,0,0,0,0
coal-new_1_z03,Coal,3,970,969.9572384,0,0.042761623,0,0,0,0,0,0,0,0
CoalOldUns_1_z03,Coal,3,4710,4709.916647,0,0.083353002,0,0,0,0,0,0,0,0
CoalOldUns_2_z03,Coal,3,594,593.9120402,0,0.087959842,0,0,0,0,0,0,0,0
gas-CT_1_z03,NGCT,3,1024,0.006730769,0,1023.993269,0,0,0,0,0,0,0,0
nuclear_1_z03,Nuclear,3,1190,0.000145236,0,1189.999855,0,0,0,0,0,0,0,0
o-g-s_1_z03,NGST,3,94,93.77471368,0,0.225286318,0,0,0,0,0,0,0,0
coal-new_1_z02,Coal,2,2122,2121.952323,0,0.047676562,0,0,0,0,0,0,0,0
CoalOldScr_1_z02,Coal,2,2940,2939.945307,0,0.054693101,0,0,0,0,0,0,0,0
gas-CC_1_z02,NGCT,2,3011,3010.963931,0,0.036068918,0,0,0,0,0,0,0,0
gas-CC_2_z02,NGCC,2,127,126.9652492,0,0.03475076,0,0,0,0,0,0,0,0
gas-CC_3_z02,NGCC,2,261,260.9632752,0,0.036724827,0,0,0,0,0,0,0,0
gas-CT_1_z02,NGCT,2,2934,1296.351132,0,1637.648868,0,0,0,0,0,0,0,0
nuclear_1_z02,Nuclear,2,599,4.10E-06,0,598.9999959,0,0,0,0,0,0,0,0
o-g-s_2_z02,NGST,2,374,373.9129475,0,0.087052502,0,0,0,0,0,0,0,0
CoalOldUns_1_z17,Coal,17,689,688.9376435,0,0.062356505,0,0,0,0,0,0,0,0
gas-CC_1_z17,NGCC,17,1726,1725.947623,0,0.052377341,0,0,0,0,0,0,0,0
gas-CC_2_z17,NGCC,17,194,193.9603157,0,0.039684314,0,0,0,0,0,0,0,0
gas-CT_1_z17,NGCT,17,7035,0.015611302,0,7034.984389,0,0,0,0,0,0,0,0
nuclear_1_z17,Nuclear,17,10517,0.000148309,0,10516.99985,0,0,0,0,0,0,0,0
o-g-s_1_z17,NGST,17,53,52.48367871,0,0.516321287,0,0,0,0,0,0,0,0
coal-new_1_z18,Coal,18,11720,11719.91408,0,0.085919535,0,0,0,0,0,0,0,0
CoalOldScr_1_z18,Coal,18,750,749.9473934,0,0.052606568,0,0,0,0,0,0,0,0
CoalOldScr_2_z18,Coal,18,4003,4002.950926,0,0.049073783,0,0,0,0,0,0,0,0
gas-CC_1_z18,NGCC,18,6830,6829.976477,0,0.023522923,0,0,0,0,0,0,0,0
gas-CT_1_z18,NGCT,18,5995,0.002676033,0,5994.997324,0,0,0,0,0,0,0,0
nuclear_1_z18,Nuclear,18,2177,6.05E-07,0,2176.999999,0,0,0,0,0,0,0,0
o-g-s_1_z18,NGST,18,692,691.5200383,0,0.47996175,0,0,0,0,0,0,0,0
coal-new_1_z12,Coal,12,6185,6184.941628,0,0.058372048,0,0,0,0,0,0,0,0
CoalOldUns_1_z12,Coal,12,2816,2815.947095,0,0.052904743,0,0,0,0,0,0,0,0
gas-CC_1_z12,NGCC,12,7783,7782.974976,0,0.025023942,0,0,0,0,0,0,0,0
gas-CT_1_z12,NGCT,12,4011,0.011123923,0,4010.988876,0,0,0,0,0,0,0,0
nuclear_1_z12,Nuclear,12,8297,0.000247234,0,8296.999753,0,0,0,0,0,0,0,0
o-g-s_1_z12,NGST,12,2204,409.9917378,0,1794.008262,0,0,0,0,0,0,0,0
o-g-s_2_z12,NGST,12,250,249.6480405,0,0.351959514,0,0,0,0,0,0,0,0
CoalOldUns_1_z01,Coal,1,2417,2416.914088,0,0.085911785,0,0,0,0,0,0,0,0
gas-CC_1_z01,NGCC,1,1267,0.190104852,0,1266.809895,0,0,0,0,0,0,0,0
gas-CT_1_z01,NGCT,1,1233,0.023010086,0,1232.97699,0,0,0,0,0,0,0,0
coal-new_1_z15,Coal,15,3189,3188.939503,0,0.060496586,0,0,0,0,0,0,0,0
CoalOldScr_1_z15,Coal,15,1923,1922.946694,0,0.053305569,0,0,0,0,0,0,0,0
gas-CC_1_z15,NGCC,15,761,757.7094325,0,3.290567513,0,0,0,0,0,0,0,0
gas-CT_1_z15,NGCT,15,2995,0.004738195,0,2994.995262,0,0,0,0,0,0,0,0
nuclear_1_z15,Nuclear,15,1225,9.14E-06,0,1224.999991,0,0,0,0,0,0,0,0
o-g-s_1_z15,NGST,15,565,564.8473888,0,0.152611214,0,0,0,0,0,0,0,0
coal-new_1_z14,Coal,14,232,231.9497395,0,0.050260471,0,0,0,0,0,0,0,0
CoalOldUns_1_z14,Coal,14,1741,1740.930785,0,0.069214997,0,0,0,0,0,0,0,0
CoalOldUns_2_z14,Coal,14,200,199.916852,0,0.08314799,0,0,0,0,0,0,0,0
gas-CC_1_z14,NGCC,14,343,0.103386143,0,342.8966139,0,0,0,0,0,0,0,0
gas-CT_1_z14,NGCT,14,902,0.403895663,0,901.5961043,0,0,0,0,0,0,0,0
nuclear_1_z14,Nuclear,14,770,769.9991465,0,0.000853525,0,0,0,0,0,0,0,0
o-g-s_1_z14,NGST,14,45,0.018945389,0,44.98105461,0,0,0,0,0,0,0,0
coal-new_1_z13,Coal,13,474,473.9338678,0,0.066132197,0,0,0,0,0,0,0,0
gas-CC_1_z13,NGCC,13,290,289.9131738,0,0.086826189,0,0,0,0,0,0,0,0
gas-CT_1_z13,NGCT,13,402,0.147980748,0,401.8520193,0,0,0,0,0,0,0,0
o-g-s_1_z13,NGST,13,11,10.01445634,0,0.985543663,0,0,0,0,0,0,0,0
CoalOldScr_1_z16,Coal,16,6105,6104.922746,0,0.077254196,0,0,0,0,0,0,0,0
gas-CC_1_z16,NGCC,16,7159,6337.940536,0,821.0594642,0,0,0,0,0,0,0,0
gas-CC_2_z16,NGCC,16,223,222.8837919,0,0.116208078,0,0,0,0,0,0,0,0
gas-CC_3_z16,NGCC,16,402,401.916155,0,0.083845032,0,0,0,0,0,0,0,0
gas-CC_4_z16,NGCC,16,878,877.8874387,0,0.112561269,0,0,0,0,0,0,0,0
gas-CT_1_z16,NGCT,16,2127,0.006490115,0,2126.99351,0,0,0,0,0,0,0,0
o-g-s_1_z16,NGST,16,6042,1705.266829,0,4336.733171,0,0,0,0,0,0,0,0
pumped-hydro_z06,PHS,6,2134,0,0,2134,0,0,0,0,0,0,0,0
pumped-hydro_z03,PHS,3,471,0,0,471,0,0,0,0,0,0,0,0
pumped-hydro_z16,PHS,16,258,0,0,258,0,0,0,0,0,0,0,0
pumped-hydro_z18,PHS,18,238,0,0,238,0,0,0,0,0,0,0,0
pumped-hydro_z15,PHS,15,186,0,0,186,0,0,0,0,0,0,0,0
pumped-hydro_z12,PHS,12,1616,0,0,1616,0,0,0,0,0,0,0,0
battery_z01,Li-ion,1,0,0,0,0,0,0,0,0,0,0,0,0
battery_z02,Li-ion,2,0,0,0,0,0,0,0,0,0,0,0,0
battery_z03,Li-ion,3,0,0,0,0,0,0,0,0,0,0,0,0
battery_z04,Li-ion,4,0,0,0,0,0,0,0,0,0,0,0,0
battery_z05,Li-ion,5,0,0,0,0,0,0,0,0,0,0,0,0
battery_z06,Li-ion,6,0,0,0,0,0,0,0,0,0,0,0,0
battery_z07,Li-ion,7,1,1,0,0,0,0,0,0,0,0,0,0
battery_z08,Li-ion,8,21,21,0,0,0,0,0,0,0,0,0,0
battery_z09,Li-ion,9,0,0,0,0,0,0,0,0,0,0,0,0
battery_z10,Li-ion,10,0,0,0,0,0,0,0,0,0,0,0,0
battery_z11,Li-ion,11,0,0,0,0,0,0,0,0,0,0,0,0
battery_z12,Li-ion,12,1,1,0,0,0,0,0,0,0,0,0,0
battery_z13,Li-ion,13,0,0,0,0,0,0,0,0,0,0,0,0
battery_z14,Li-ion,14,0,0,0,0,0,0,0,0,0,0,0,0
battery_z15,Li-ion,15,1,1,0,0,0,0,0,0,0,0,0,0
battery_z16,Li-ion,16,0,0,0,0,0,0,0,0,0,0,0,0
battery_z17,Li-ion,17,91,91,0,0,0,0,0,0,0,0,0,0
battery_z18,Li-ion,18,28,28,0,0,0,0,0,0,0,0,0,0
gas-CC_0_z01,NGCC,1,0,0,116.1871973,116.1871973,0,0,0,0,0,0,0,0
gas-CC_0_z02,NGCC,2,0,0,2096.25247,2096.25247,0,0,0,0,0,0,0,0
gas-CC_0_z03,NGCC,3,0,0,2066.184611,2066.184611,0,0,0,0,0,0,0,0
gas-CC_0_z04,NGCC,4,0,0,893.9211598,893.9211598,0,0,0,0,0,0,0,0
gas-CC_0_z05,NGCC,5,0,0,1381.437675,1381.437675,0,0,0,0,0,0,0,0
gas-CC_0_z06,NGCC,6,0,0,6795.727611,6795.727611,0,0,0,0,0,0,0,0
gas-CC_0_z07,NGCC,7,0,0,2039.035381,2039.035381,0,0,0,0,0,0,0,0
gas-CC_0_z08,NGCC,8,0,0,2301.065989,2301.065989,0,0,0,0,0,0,0,0
gas-CC_0_z09,NGCC,9,0,0,1908.068986,1908.068986,0,0,0,0,0,0,0,0
gas-CC_0_z10,NGCC,10,0,0,599.093424,599.093424,0,0,0,0,0,0,0,0
gas-CC_0_z11,NGCC,11,0,0,0.46366996,0.46366996,0,0,0,0,0,0,0,0
gas-CC_0_z12,NGCC,12,0,0,7500.814871,7500.814871,0,0,0,0,0,0,0,0
gas-CC_0_z13,NGCC,13,0,0,728.1619927,728.1619927,0,0,0,0,0,0,0,0
gas-CC_0_z14,NGCC,14,0,0,1290.885554,1290.885554,0,0,0,0,0,0,0,0
gas-CC_0_z15,NGCC,15,0,0,2619.9471,2619.9471,0,0,0,0,0,0,0,0
gas-CC_0_z16,NGCC,16,0,0,3757.923373,3757.923373,0,0,0,0,0,0,0,0
gas-CC_0_z17,NGCC,17,0,0,997.6340515,997.6340515,0,0,0,0,0,0,0,0
gas-CC_0_z18,NGCC,18,0,0,9853.725112,9853.725112,0,0,0,0,0,0,0,0
gas-CT_0_z01,NGCT,1,0,0,0.095309206,0.095309206,0,0,0,0,0,0,0,0
gas-CT_0_z02,NGCT,2,0,0,0.089183317,0.089183317,0,0,0,0,0,0,0,0
gas-CT_0_z03,NGCT,3,0,0,0.092777755,0.092777755,0,0,0,0,0,0,0,0
gas-CT_0_z04,NGCT,4,0,0,0.086268658,0.086268658,0,0,0,0,0,0,0,0
gas-CT_0_z05,NGCT,5,0,0,0.099506516,0.099506516,0,0,0,0,0,0,0,0
gas-CT_0_z06,NGCT,6,0,0,0.09452141,0.09452141,0,0,0,0,0,0,0,0
gas-CT_0_z07,NGCT,7,0,0,0.093375273,0.093375273,0,0,0,0,0,0,0,0
gas-CT_0_z08,NGCT,8,0,0,0.184592173,0.184592173,0,0,0,0,0,0,0,0
gas-CT_0_z09,NGCT,9,0,0,0.092053328,0.092053328,0,0,0,0,0,0,0,0
gas-CT_0_z10,NGCT,10,0,0,0.103199578,0.103199578,0,0,0,0,0,0,0,0
gas-CT_0_z11,NGCT,11,0,0,0.08922687,0.08922687,0,0,0,0,0,0,0,0
gas-CT_0_z12,NGCT,12,0,0,0.103951179,0.103951179,0,0,0,0,0,0,0,0
gas-CT_0_z13,NGCT,13,0,0,0.090263781,0.090263781,0,0,0,0,0,0,0,0
gas-CT_0_z14,NGCT,14,0,0,0.11652889,0.11652889,0,0,0,0,0,0,0,0
gas-CT_0_z15,NGCT,15,0,0,0.127968986,0.127968986,0,0,0,0,0,0,0,0
gas-CT_0_z16,NGCT,16,0,0,0.116056745,0.116056745,0,0,0,0,0,0,0,0
gas-CT_0_z17,NGCT,17,0,0,0.092690784,0.092690784,0,0,0,0,0,0,0,0
gas-CT_0_z18,NGCT,18,0,0,0.264960545,0.264960545,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z1,Retro_NGCC_CCS,1,0,0,0.153724566,0.153724566,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z2,Retro_NGCC_CCS,2,0,0,3025.011942,3025.011942,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z4,Retro_NGCC_CCS,4,0,0,0.231752127,0.231752127,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z5,Retro_NGCC_CCS,5,0,0,447.5975065,447.5975065,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z6,Retro_NGCC_CCS,6,0,0,3132.788872,3132.788872,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z7,Retro_NGCC_CCS,7,0,0,11758.58296,11758.58296,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z8,Retro_NGCC_CCS,8,0,0,4241.670836,4241.670836,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z9,Retro_NGCC_CCS,9,0,0,1302.890221,1302.890221,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z10,Retro_NGCC_CCS,10,0,0,1069.72309,1069.72309,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z11,Retro_NGCC_CCS,11,0,0,3919.518081,3919.518081,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z12,Retro_NGCC_CCS,12,0,0,6926.84682,6926.84682,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z13,Retro_NGCC_CCS,13,0,0,258.0184058,258.0184058,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z14,Retro_NGCC_CCS,14,0,0,0.079097022,0.079097022,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z15,Retro_NGCC_CCS,15,0,0,674.3477407,674.3477407,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z16,Retro_NGCC_CCS,16,0,0,6978.147049,6978.147049,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z17,Retro_NGCC_CCS,17,0,0,1708.714784,1708.714784,0,0,0,0,0,0,0,0
Retro_NGCC_CCS_z18,Retro_NGCC_CCS,18,0,0,6078.678327,6078.678327,0,0,0,0,0,0,0,0
Total,,n/a,336976,174115.8524,579429.3138,742289.4614,0,0,0,0,0,0,0,0
