Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7539561e6,2.8072498e6,2.1343128e6,6.695519e6
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.7195387978622,1354.4509516710618,2024.8429286217356,4961.013419090659
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.7396590756373,336.8889447966838,1550.628603872321
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.7195387978622,1708.3267386554814,2024.8429286217356,5314.889206075079
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.7195387978622,1425.5057831340603,1096.6437005100386,4103.8690224419615
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.25098772496307,307.71104207764654,0.0,516.9620298026095
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.9810638116562,1857.5492486065052,2024.8429286217356,4661.373241039897
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.7195387978622,1009.9286039572344,1045.926795131292,3637.5749378863884
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.58152142512532,1910.6509599838248,1315.8050782871271,3358.0375596960776
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.7195387978622,2041.6890610450898,1096.6437005100386,4720.052300352991
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.6505301114938,1425.5057831340603,680.1073415580253,2962.2636548035794
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.8209615857908,0.0,296.8209615857908
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.8429286217356,2024.8429286217356
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.8429286217356,2024.8429286217356
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.9312650397016,459.9312650397016
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.8429286217356,2024.8429286217356
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024.8429286217356,2024.8429286217356
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.7756537910459,0.0,1018.7756537910459
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.9022488964823,1769.762164609987,2024.8429286217356,4387.507342128205
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.8870753318822,1134.1271818528357,0.0,2214.014257184718
