Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,15219.871414465519,15219.871414465519,8982.667571106302,8982.667571106302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,0.0,0.0,12376.6719950611,12376.6719950611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,6010.151109575,6010.151109575,2242.7868408284585,2242.786840828458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_onshore_wind,2,0.0,0.0,7691.375405031562,7691.375405031562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,0.0,0.0,10078.374696579862,10078.374696579862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,54.65384700000014,54.65384700000014,440.04311000574023,440.04311000574023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_onshore_wind,3,0.0,0.0,17955.57421383467,17955.57421383467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,0.0,0.0,1581.7195387978622,1581.7195387978622,0.0,0.0,8596.30184129273,8596.30184129273,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,2632.053877978729,2632.053877978729,0.0,0.0,9461.539116206894,9461.539116206894,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,2024.8429286217356,2024.8429286217356,0.0,0.0,6173.56780248839,6173.56780248839,0.0,0.0,0.0,0.0
Total,n/a,21284.67637104052,21284.67637104052,66006.11017784601,66006.11017784601,0.0,0.0,24231.408759988015,24231.408759988015,0.0,0.0,0.0,0.0
