Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas,1,14400.0,14393.160799234009,0.0,6.839200765991649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_CCS_retro,1,0.0,0.0,12809.913111318267,12809.913111318267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_H2_retro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_wind,1,200.0,0.0,4268.634552216346,4468.6345522163465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,1100.0,0.0,899.9999999999999,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas,2,9300.0,4437.106918572261,0.0,4862.89308142774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_wind,2,100.0,0.0,3952.958841805061,4052.9588418050616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,100.0,0.0,3527.722467529515,3627.7224675295156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas,3,2000.0,1378.473241567353,0.0,621.5267584326472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_wind,3,1700.0,0.0,4361.429242861648,6061.429242861648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_solar_pv,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,4999.498388896885,4999.498388896885,0.0,0.0,5116.479782500203,5116.479782500203,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,1000.5016111031151,1000.5016111031151,0.0,0.0,1094.2543406866268,1094.2543406866268,0.0,0.0,0.0,0.0
Total,n/a,29000.0,20208.740959373623,35820.65821573084,44611.91725635722,0.0,0.0,6210.73412318683,6210.73412318683,0.0,0.0,0.0,0.0
