Zone,1,2,3,Total
CO2_Price_1,-305.1012620699954,0.0,0.0,0.0
CO2_Price_2,0.0,-460.2604118832121,0.0,0.0
CO2_Price_3,0.0,0.0,-229.5637580538041,0.0
AnnualSum,1.7561034029091822e6,517498.97789087927,243891.28987966347,2.517493670679725e6
t1,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0
t7,251.1928969199534,0.0,0.0,251.1928969199534
t8,229.82201450623566,0.0,0.0,229.82201450623566
t9,241.172878224596,0.0,0.0,241.172878224596
t10,265.057439931769,0.0,0.0,265.057439931769
t11,265.057439931769,0.0,0.0,265.057439931769
t12,265.057439931769,0.0,0.0,265.057439931769
t13,265.057439931769,0.0,0.0,265.057439931769
t14,265.057439931769,0.0,0.0,265.057439931769
t15,265.057439931769,0.0,0.0,265.057439931769
t16,264.9833368577225,0.0,0.0,264.9833368577225
t17,213.31801722642112,0.0,0.0,213.31801722642112
t18,193.99980158909432,0.0,0.0,193.99980158909432
t19,176.13318578627346,0.0,0.0,176.13318578627346
t20,114.71361600243037,0.0,0.0,114.71361600243037
t21,180.41315145321155,0.0,0.0,180.41315145321155
t22,149.5993688814385,0.0,0.0,149.5993688814385
t23,114.71361600243037,0.0,0.0,114.71361600243037
t24,114.71361600243037,0.0,0.0,114.71361600243037
t25,114.71361600243037,0.0,0.0,114.71361600243037
t26,114.71361600243037,0.0,0.0,114.71361600243037
t27,114.71361600243037,0.0,0.0,114.71361600243037
t28,114.71361600243037,0.0,0.0,114.71361600243037
t29,173.64340967068262,0.0,0.0,173.64340967068262
t30,199.31824470139642,0.0,0.0,199.31824470139642
t31,247.05256070226116,0.0,0.0,247.05256070226116
t32,241.29169489694152,0.0,0.0,241.29169489694152
t33,246.59656150355437,0.0,0.0,246.59656150355437
t34,246.59656150355437,0.0,0.0,246.59656150355437
t35,246.59656150355437,0.0,0.0,246.59656150355437
t36,246.59656150355437,0.0,0.0,246.59656150355437
t37,246.59656150355437,0.0,0.0,246.59656150355437
t38,172.541127531729,0.0,0.0,172.541127531729
t39,171.85718429326857,0.0,0.0,171.85718429326857
t40,229.92938407635327,0.0,0.0,229.92938407635327
t41,220.36914682425146,0.0,0.0,220.36914682425146
t42,246.59656150355437,0.0,0.0,246.59656150355437
t43,187.64853924963649,0.0,0.0,187.64853924963649
