Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NGCC,1,28334.87276582002,14579.364191612567,4621.724233830938,18377.232808038392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGCT,1,8200.0,2000.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGST,1,1060.0,200.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal,1,-1.8189894035458565e-12,0.0,0.0,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuclear,1,2360.0,360.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biomass,1,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SolarPV,1,28329.947076379194,0.0,0.0,28329.947076379194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wind,1,27352.04671369943,0.0,0.0,27352.04671369943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydro,1,480.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li-ion,1,830.0702420644759,0.0,0.0,830.0702420644759,922.3002689605289,0.0,0.0,922.3002689605289,0.0,0.0,0.0,0.0
Retro_NGCC_CCS,1,2890.0,0.0,12392.459562870681,15282.459562870681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retro_NGCC_H2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retro_Coal_TES,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retro_Coal_SMR,1,5292.0,0.0,0.0,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,105148.93679796312,17139.364191612567,17014.183796701618,105023.75640305216,922.3002689605289,0.0,0.0,922.3002689605289,0.0,0.0,0.0,0.0
