Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,58806.11204279164,5.235972194521149e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29477830656394e6
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9609.541098672695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9609.541098672695
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.47337473337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.47337473337
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13642.62565989884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13642.62565989884
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.31765788907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.31765788907
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11126.797176578582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11126.797176578582
t6,0.0,0.0,0.0,0.0,0.0,0.0,3308.93781852109,9463.983024574643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12772.920843095733
t7,0.0,0.0,0.0,0.0,0.0,0.0,2578.0251839505067,5361.326262312327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7939.351446262834
t8,0.0,0.0,0.0,0.0,0.0,0.0,6396.902049846422,3783.6195627247275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10180.52161257115
t9,0.0,0.0,0.0,0.0,0.0,0.0,10992.019465635127,6121.721147750812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17113.74061338594
t10,0.0,0.0,0.0,0.0,0.0,0.0,14306.623273571493,7391.950744175948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21698.57401774744
t11,0.0,0.0,0.0,0.0,0.0,0.0,15978.090151077864,7915.644326951729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23893.734478029593
