Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Sum,846818.2963295339,251600.5035598915,11694.657555291924,-9.5042196335271e-10,0.0,1301.583895127526,0.0,0.0,0.0,0.0,0.0,1.5523676646169976e6,0.0,0.0,0.0,2.663782705956842e6
t1,2940.3572492861417,1550.0,34.399999999999984,0.0,0.0,4.418331374853114,0.0,0.0,0.0,0.0,0.0,2326.3698082078017,0.0,0.0,0.0,6855.545388868797
t2,0.0,1550.0,0.0,0.0,0.0,4.418331374853114,0.0,0.0,0.0,0.0,0.0,2098.8648261325416,0.0,0.0,0.0,3653.2831575073947
t3,0.0,1550.0,172.0,0.0,0.0,3.9659224441833145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.9659224441832
t4,0.0,1550.0,0.0,0.0,0.0,3.9659224441833145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.9659224441832
t5,2940.3572492861417,686.0285433893082,137.6,0.0,0.0,3.9659224441833145,0.0,0.0,0.0,0.0,0.0,3479.4139855138596,0.0,0.0,0.0,7247.365700633492
t6,0.0,686.0285433893082,0.0,0.0,0.0,3.9659224441833145,0.0,0.0,0.0,0.0,0.0,3479.4139855138596,0.0,0.0,0.0,4169.408451347351
t7,2940.3572492861417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.4139855138596,0.0,0.0,0.0,6419.771234800001
t8,0.0,1550.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.5
t9,2940.3572492861426,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,6765.4721400038125
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t11,4594.308202009598,0.0,137.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,8552.523092727268
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t13,3589.3032828199994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7409.91817353767
t14,3589.3032828199994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7409.91817353767
t15,3589.3032828199994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7409.91817353767
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t17,0.0,0.0,77.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3903.0148907176704
t18,0.0,863.9714566106918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,4684.5863473283625
t19,2393.060284721748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,6213.675175439418
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t21,1539.0013615091748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.61489071767,0.0,0.0,0.0,5359.616252226844
t22,0.0,0.0,0.0,0.0,0.0,0.5000000000000004,0.0,0.0,0.0,0.0,0.0,3820.61489071767,0.0,0.0,0.0,3821.11489071767
t23,4594.308202009598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.61489071767,0.0,0.0,0.0,8414.923092727267
t24,0.0,863.9714566106918,77.39999999999999,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2370.039051719194,0.0,0.0,0.0,3316.410508329886
t25,0.0,863.9714566106918,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2370.039051719194,0.0,0.0,0.0,3239.010508329886
t26,0.0,863.9714566106918,77.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2317.85966962931,0.0,0.0,0.0,3264.2311262400017
t27,0.0,863.9714566106918,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2317.85966962931,0.0,0.0,0.0,3186.8311262400016
t28,0.0,863.9714566106918,77.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3768.435508627786,0.0,0.0,0.0,4714.8069652384775
t29,3589.30328282,0.0,77.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7492.31817353767
t30,0.0,557.9999999999998,125.31428571428572,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.3142857142855
t31,1987.9218181772305,557.9999999999998,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1502.7552210883605,0.0,0.0,0.0,4053.677039265591
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.84990319999997,0.0,0.0,0.0,484.84990319999997
t33,2992.9267373668285,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0517373668285
t34,2992.9267373668285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.7552210883605,0.0,0.0,0.0,4495.681958455189
t35,2992.9267373668285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.7552210883605,0.0,0.0,0.0,4495.681958455189
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.7552210883605,0.0,0.0,0.0,1502.7552210883605
t37,4594.308202009598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.7552210883605,0.0,0.0,0.0,6097.063423097959
t38,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3825.6148907176703
t39,2606.3863838323673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,6427.001274550037
t40,2606.3863838323673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,6427.001274550037
t41,2606.3863838323673,0.0,103.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,6530.201274550038
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t43,3589.30328282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7409.91817353767
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3820.6148907176703
t46,0.0,0.0,0.0,0.0,0.0,3.125000000000001,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3823.7398907176703
t47,4594.308202009598,0.0,0.0,0.0,0.0,3.125000000000001,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,8418.04809272727
t48,0.0,992.0000000000002,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,4817.61489071767
t49,2992.9267373668285,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1174.647911008358,0.0,0.0,0.0,4172.574648375186
t50,2992.9267373668285,1413.6000000000001,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1174.647911008358,0.0,0.0,0.0,5586.174648375187
t51,0.0,1413.6000000000001,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,831.5896221943553,0.0,0.0,0.0,2248.3896221943555
t52,0.0,1550.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2645.9669797093125,0.0,0.0,0.0,4199.166979709313
t53,0.0,1550.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2645.9669797093125,0.0,0.0,0.0,4199.166979709313
t54,0.0,1550.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2989.0252685233145,0.0,0.0,0.0,4542.225268523314
t55,0.0,1550.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,5373.81489071767
t56,2895.984870924853,557.9999999999999,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,7277.799761642524
t57,0.0,136.39999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3957.0148907176704
t58,0.0,136.39999999999995,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3820.6148907176703,0.0,0.0,0.0,3962.0148907176704
