Resource,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,58.807144985722836,62.0,0.2751999999999999,0.0,2.0,0.17673325499412457,0.0,0.0,0.0,0.0,0.0,46.52739616415604,0.0,0.0,26.46
t2,58.807144985722836,62.0,0.2751999999999999,0.0,2.0,0.17673325499412457,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t3,58.807144985722836,62.0,1.376,0.0,2.0,0.15863689776733259,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t4,58.807144985722836,62.0,1.376,0.0,2.0,0.15863689776733259,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t5,58.807144985722836,27.44114173557233,1.1008,0.0,2.0,0.15863689776733259,0.0,0.0,0.0,0.0,0.0,69.58827971027719,0.0,0.0,26.46
t6,58.807144985722836,27.44114173557233,1.1008,0.0,2.0,0.15863689776733259,0.0,0.0,0.0,0.0,0.0,69.58827971027719,0.0,0.0,26.46
t7,58.807144985722836,62.0,1.1008,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,69.58827971027719,0.0,0.0,26.46
t8,58.807144985722836,62.0,1.1008,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,69.58827971027719,0.0,0.0,26.46
t9,58.80714498572285,62.0,1.1008,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t10,91.88616404019197,34.55885826442767,1.1008,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t11,91.88616404019196,34.55885826442767,1.1008,0.0,2.0,0.18,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t12,91.88616404019196,34.55885826442768,1.1008,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t13,71.78606565639998,34.55885826442767,1.7200000000000002,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t14,71.78606565639998,34.55885826442767,1.7200000000000002,0.0,2.0,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t15,71.78606565639998,34.55885826442767,0.6192000000000001,0.0,2.0,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t16,53.179117438261066,34.55885826442767,0.6192000000000001,0.0,2.0,0.17999999999999997,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t17,47.86120569443496,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t18,47.86120569443496,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t19,47.86120569443496,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t20,30.780027230183496,34.55885826442767,0.6192000000000001,0.0,2.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t21,30.780027230183496,34.55885826442767,0.6192000000000001,0.0,2.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,76.4122978143534,0.0,0.0,26.46
t22,64.12505672954894,34.55885826442767,0.6192,0.0,2.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,76.4122978143534,0.0,0.0,26.46
t23,91.88616404019196,34.55885826442767,0.6192,0.0,2.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,76.4122978143534,0.0,0.0,26.46
t24,91.88616404019196,34.55885826442767,0.6192,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,47.40078103438388,0.0,0.0,26.46
t25,71.7860656564,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,47.40078103438388,0.0,0.0,26.46
t26,71.7860656564,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,46.3571933925862,0.0,0.0,26.46
t27,71.7860656564,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,46.3571933925862,0.0,0.0,26.46
t28,71.7860656564,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,75.36871017255572,0.0,0.0,26.46
t29,71.7860656564,34.55885826442767,0.6192000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t30,71.7860656564,22.319999999999993,1.0025142857142857,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t31,39.75843636354461,22.319999999999993,1.0025142857142857,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t32,59.85853474733657,39.68000000000001,0.3833142857142857,0.0,2.0,0.125,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t33,59.85853474733657,39.68000000000001,0.3833142857142857,0.0,2.0,0.125,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t34,59.85853474733657,39.68000000000001,0.8944000000000001,0.0,2.0,0.125,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t35,59.85853474733657,39.68000000000001,0.8944000000000001,0.0,2.0,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t36,91.88616404019196,39.68000000000001,0.8944000000000001,0.0,2.0,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t37,91.88616404019196,39.68000000000001,1.7200000000000002,0.0,2.0,0.07499999999999998,0.0,0.0,0.0,0.0,0.0,30.05510442176721,0.0,0.0,26.46
t38,52.127727676647346,39.68000000000001,1.7200000000000002,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t39,52.127727676647346,61.999999999999986,1.7200000000000002,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t40,52.127727676647346,22.32,1.7200000000000002,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t41,52.127727676647346,22.32,0.8256000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t42,71.7860656564,34.875,0.8256000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t43,71.7860656564,34.875,0.8256000000000001,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t44,71.7860656564,34.875,0.8256000000000001,0.0,2.0,0.12500000000000003,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t45,91.88616404019196,34.875,0.0,0.0,2.0,0.12500000000000003,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t46,91.88616404019196,34.875,0.0,0.0,2.0,0.12500000000000003,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t47,91.88616404019196,12.555,0.0,0.0,2.0,0.12500000000000003,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t48,59.85853474733657,39.68000000000001,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t49,59.85853474733657,39.68000000000001,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,23.49295822016716,0.0,0.0,26.46
t50,59.85853474733657,56.544000000000004,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,23.49295822016716,0.0,0.0,26.46
t51,52.127727676647346,56.544000000000004,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,16.631792443887107,0.0,0.0,26.46
t52,52.127727676647346,62.0,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,52.91933959418625,0.0,0.0,26.46
t53,52.12772767664735,62.0,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,52.91933959418625,0.0,0.0,26.46
t54,57.919697418497066,62.0,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,59.780505370466294,0.0,0.0,26.46
t55,57.919697418497066,62.0,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t56,57.919697418497066,22.319999999999997,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t57,57.919697418497066,5.455999999999998,0.0,0.0,2.0,0.128,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t58,57.919697418497066,5.455999999999998,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
t59,57.919697418497066,5.455999999999998,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,76.41229781435341,0.0,0.0,26.46
