BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t746,32922.40485,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40214.40485
t747,33564.17318,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40856.17318
t748,34928.98984,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42220.98984
t749,37860.1833,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45152.1833
t750,39225.24215688776,447.4792631122382,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46964.72142
t751,39227.91732104776,382.59097895223783,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46902.5083
t752,39229.88283,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46521.88283
t753,38710.32179,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46002.32179
t754,38208.94746,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45500.94746
t755,37614.978879999995,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44906.97888
t756,37341.54714455834,0.0,-194.70783455833396,0.0,0.0,0.0,0.0,0.0,0.0,-44438.83931
t757,37586.755792064476,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-44048.68555
t758,36413.1949,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43705.1949
t759,36760.96583,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44052.96583
t760,38134.30029,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45426.30029
t761,39467.95757,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46759.95757
t762,39660.40301000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46952.40301
t763,39483.593779999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46775.59378
t764,38597.3237,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45889.3237
t765,37103.64299000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44395.64299
t766,35469.73032,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42761.73032
t767,34525.94487,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41817.94487
t768,33947.93493,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41239.93493
t769,33565.3746,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40857.3746
t770,33640.02704,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40932.02704
t771,34221.60072,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41513.60072
t772,35934.5212,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43226.5212
t773,38813.30868,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46105.30868
t774,39632.72335831728,710.0762916827243,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47634.79965
t775,39641.90517961825,119.99395038175169,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47053.89913
t776,38240.210380000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45532.21038
t777,36243.75608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43535.75608
t778,34515.75883,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41807.75883
t779,33072.11061,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40364.11061
t780,32019.4766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39311.4766
t781,31359.32740455834,0.0,-194.70783455833396,0.0,0.0,0.0,0.0,0.0,0.0,-38456.61957
t782,31481.110072064475,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-37943.03983
t783,30535.41988,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37827.41988
t784,31907.75681,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39199.75681
t785,33518.6896,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40810.6896
t786,33801.67041,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41093.67041
t787,33704.24426,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40996.24426
t788,33486.24396,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40778.24396
t789,32767.13263,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40059.13263
t790,31773.362070000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39065.36207
t791,30781.62893,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38073.62893
t792,30678.845329999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37970.84533
t793,30363.069900000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37655.0699
t794,30575.696539999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37867.69654
t795,31171.260909999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38463.26091
t796,32130.7635,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39422.7635
t797,33375.69293,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40667.69293
t798,34466.07650206287,105.78660793714153,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41863.86311
t799,34403.742715872664,724.2836341273345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42420.02635
t800,34261.43404,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41553.43404
t801,33102.59994,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40394.59994
t802,31531.178740000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38823.17874
t803,31100.15142206448,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-37562.08118
t804,29488.467635898756,284.33345308285914,-545.7367889816168,0.0,0.0,0.0,0.0,0.0,0.0,-36519.0643
t805,28652.391635299588,371.467898382445,-458.6023436820309,0.0,0.0,0.0,0.0,0.0,0.0,-35857.25719
t806,28375.613405299588,371.467898382445,-458.6023436820309,0.0,0.0,0.0,0.0,0.0,0.0,-35580.47896
t807,28585.32481,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35877.32481
t808,30031.31729,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37323.31729
t809,31695.401420000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38987.40142
t810,32035.38575,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39327.38575
t811,31816.391349999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39108.39135
t812,31599.588450000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38891.58845
t813,30962.476110000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38254.47611
t814,29893.946340000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37185.94634
t815,29355.31007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36647.31007
t816,28995.26292,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36287.26292
t817,28646.05532,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35938.05532
t818,28725.84145,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36017.84145
t819,29068.3105,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36360.3105
t820,29863.43576,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37155.43576
t821,30889.820760000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38181.82076
t822,31967.744359999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39259.74436
t823,32213.03129793553,830.070242064476,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40335.10154
t824,32973.82616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40265.82616
t825,31850.25944,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39142.25944
t826,30709.790240000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38001.79024
t827,30755.163882064477,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-37217.09364
t828,29620.169295898755,284.333453082859,-545.7367889816168,0.0,0.0,0.0,0.0,0.0,0.0,-36650.76596
t829,28016.601968534695,742.93579676489,-87.13444529958588,0.0,0.0,0.0,0.0,0.0,0.0,-35964.40332
t830,29704.443912064475,0.0,-830.0702420644759,0.0,0.0,0.0,0.0,0.0,0.0,-36166.37367
t831,29290.19474,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36582.19474
t832,31004.343090000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38296.34309
t833,32258.575113700237,645.3015862997602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40195.8767
t834,33202.68263623548,105.99852376452509,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40600.68116
t835,33061.8764,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40353.8764
t836,32247.073089999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39539.07309
t837,31017.763,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38309.763
t838,29628.119550000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36920.11955
t839,28895.480989999996,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36187.48099
t840,28252.883009999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35544.88301
t841,42932.22249,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50224.22249
t842,43161.376,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50453.376
t843,43593.17393,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50885.17393
t844,44319.82208,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51611.82208
