,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t37,11804.521514538432,0.0,-0.0,0,-0.0,0.0,0.0,-800.6535533199526,-7.867961218478345,-10996.0,3140.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3140.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,800.6535533199526,-7.867961218478345,-1499.0
t38,11719.32302553215,0.0,-0.0,0,-0.0,0.0,0.0,-790.5543088168124,-7.768716715338191,-10921.0,3119.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3119.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,790.5543088168124,-7.768716715338191,-1489.0
t39,11585.005443122103,0.0,-0.0,0,-0.0,0.0,0.0,-774.3955176117881,-7.6099255103139445,-10803.0,3085.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3085.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,774.3955176117881,-7.6099255103139445,-1473.0
t40,11591.025292022729,0.0,-0.0,0,-0.0,0.0,0.0,-775.4054420621022,-7.619849960627961,-10808.0,3086.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3086.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,775.4054420621022,-7.619849960627961,-1474.0
t41,12151.335319464179,0.0,-0.0,0,-0.0,0.0,0.0,-842.0604557828273,-8.274863681352976,-11301.0,3227.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3227.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,842.0604557828273,-8.274863681352976,-1540.0
t42,12970.300360626356,0.0,-0.0,0,-0.0,0.0,0.0,-942.0429763639147,-9.257384262440498,-12019.0,3432.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3432.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,942.0429763639147,-9.257384262440498,-1639.0
t43,12856.022476017562,0.0,-0.0,0,-0.0,0.0,0.0,-927.9040340595185,-9.118441958044283,-11919.0,3404.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3404.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,927.9040340595185,-9.118441958044283,-1625.0
t44,12426.010182085534,0.0,-0.0,0,-0.0,0.0,0.0,-876.3978870935038,-8.612294992029499,-11541.0,3296.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3296.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,876.3978870935038,-8.612294992029499,-1574.0
t45,11805.521514538432,0.0,-0.0,0,-0.0,0.0,0.0,-800.6535533199526,-7.867961218478345,-10997.0,3140.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-3140.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,800.6535533199526,-7.867961218478345,-1499.0
t46,10894.357984369977,0.0,-0.0,0,-0.0,0.0,0.0,-690.5717882357249,-6.786196134250668,-10197.0,2912.0,0.0,-0.0,0,-0.0,0.0,0.0,0.0,-0.0,-2912.0,706.2144078985258,0.0,-0.0,0,-0.0,0.0,0.0,690.5717882357249,-6.786196134250668,-1390.0
