Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t78,0.0,0.0,0.0,0.0,0.0,0.0,4203.687584342484,2696.312415657514,0.0,0.0,3300.0000000000005,0.0,0.0,0.0,10199.999999999998
t79,0.0,0.0,0.0,0.0,0.0,0.0,3207.028171388367,1482.9718286116329,0.0,0.0,6000.0,0.0,0.0,0.0,10690.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,2739.687584342486,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,11436.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,3703.6875843424864,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,12400.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,4355.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13052.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,4664.687584342486,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13361.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,0.0,0.0,5827.999999999998,0.0,0.0,0.0,13454.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,4748.687584342486,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13445.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,4653.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13350.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,4541.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13238.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,4486.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13183.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,4516.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13213.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,4519.687584342485,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13216.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,4447.687584342486,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13144.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,0.0,0.0,5884.999999999997,0.0,0.0,0.0,13511.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,4485.687584342486,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,13182.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,3724.6875843424855,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,12421.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,2761.6875843424864,2696.312415657514,0.0,0.0,6000.0,0.0,0.0,0.0,11458.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,2962.028171388368,1482.9718286116329,0.0,0.0,6000.0,0.0,0.0,0.0,10445.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2153.971828611632,1050.6999999999982,0.0,3300.0000000000005,0.0,0.0,0.0,9216.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1715.9718286116333,1050.6999999999982,0.0,3300.0000000000005,0.0,0.0,0.0,8778.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,1075.6999999999985,0.0,3300.0000000000005,0.0,0.0,0.0,8570.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,1050.6999999999982,0.0,3300.0000000000005,0.0,0.0,0.0,8545.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1744.971828611633,1050.6999999999982,0.0,3300.0000000000005,0.0,0.0,0.0,8807.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,1910.3636363636328,0.0,3663.3363636363656,0.0,0.0,0.0,9768.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,1910.3636363636328,0.0,4192.995776590484,0.0,0.0,0.0,11510.999999999998
t104,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,1910.3636363636328,0.0,5261.995776590484,0.0,0.0,0.0,12579.999999999998
t105,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,1910.3636363636328,0.0,4738.976950682245,0.0,0.0,0.0,13061.999999999998
t106,0.0,0.0,0.0,0.0,0.0,0.0,2804.323947978852,2696.312415657514,1910.3636363636328,0.0,6000.0,0.0,0.0,0.0,13410.999999999998
t107,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,1910.3636363636328,0.0,4168.636363636365,0.0,0.0,0.0,13705.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,4123.987584342488,2696.312415657514,1050.6999999999982,0.0,6000.0,0.0,0.0,0.0,13871.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,1910.3636363636328,0.0,4359.636363636366,0.0,0.0,0.0,13896.0
t110,0.0,0.0,0.0,0.0,0.0,0.0,3341.3239479788526,2696.312415657514,1910.3636363636328,0.0,6000.0,0.0,0.0,0.0,13948.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,3233.323947978852,2696.312415657514,1910.3636363636328,0.0,6000.0,0.0,0.0,0.0,13839.999999999998
t112,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,1320.3405870458803,0.0,6000.0,0.0,0.0,0.0,13733.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,1910.3636363636328,0.0,4206.636363636365,0.0,0.0,0.0,13743.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1900.6124156575145,1050.6999999999982,0.0,6000.0,0.0,0.0,0.0,13881.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,1910.3636363636328,0.0,4608.636363636364,0.0,0.0,0.0,14144.999999999998
t116,0.0,0.0,0.0,0.0,0.0,0.0,4025.323947978852,2696.312415657514,1910.3636363636328,0.0,6000.0,0.0,0.0,0.0,14631.999999999998
t117,0.0,0.0,0.0,0.0,0.0,0.0,3385.323947978853,2696.312415657514,1910.3636363636328,0.0,6000.0,0.0,0.0,0.0,13992.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,1460.3594129541175,0.0,6000.0,0.0,0.0,0.0,12868.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,1910.3636363636328,0.0,4168.995776590484,0.0,0.0,0.0,11486.999999999998
t120,0.0,0.0,0.0,0.0,0.0,0.0,3239.9875843424875,2696.312415657514,1050.6999999999982,0.0,3300.0000000000005,0.0,0.0,0.0,10287.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3737.6999999999975,0.0,3300.0000000000005,0.0,0.0,0.0,11231.999999999998
t122,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3330.6999999999975,0.0,3300.0000000000005,0.0,0.0,0.0,10824.999999999998
t123,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2379.7741514868667,2240.897677124764,0.0,3300.0000000000005,0.0,0.0,0.0,10631.999999999998
t124,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3127.699999999998,0.0,3300.0000000000005,0.0,0.0,0.0,10622.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2695.7741514868676,2240.897677124764,0.0,3300.0000000000005,0.0,0.0,0.0,10948.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,2240.897677124764,0.0,5548.8023228752345,0.0,0.0,0.0,11984.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,2941.789907217721,2696.312415657514,2240.897677124764,0.0,6000.0,0.0,0.0,0.0,13878.999999999998
t128,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5408.000000000001,0.0,0.0,0.0,14890.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5652.000000000001,0.0,0.0,0.0,15134.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5759.0,0.0,0.0,0.0,15240.999999999998
t131,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5878.0,0.0,0.0,0.0,15359.999999999998
t132,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5925.000000000001,0.0,0.0,0.0,15407.0
t133,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5903.000000000001,0.0,0.0,0.0,15385.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5890.000000000001,0.0,0.0,0.0,15372.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5803.000000000001,0.0,0.0,0.0,15285.0
t136,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,6000.0,0.0,0.0,0.0,15481.999999999998
t137,0.0,0.0,0.0,0.0,0.0,0.0,3773.3281713883694,2696.312415657514,4074.3594129541166,0.0,6000.0,0.0,0.0,0.0,16544.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3620.9999999999977,0.0,6000.0,0.0,0.0,0.0,17247.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,4343.32817138837,2696.312415657514,4074.3594129541166,0.0,6000.0,0.0,0.0,0.0,17114.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,3886.328171388369,2696.312415657514,4074.3594129541166,0.0,6000.0,0.0,0.0,0.0,16657.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,3165.328171388369,2696.312415657514,4074.3594129541166,0.0,6000.0,0.0,0.0,0.0,15936.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,4074.3594129541166,0.0,5301.0,0.0,0.0,0.0,14782.999999999998
t143,0.0,0.0,0.0,0.0,0.0,0.0,3271.328171388369,2696.312415657514,4074.3594129541166,0.0,3300.0000000000005,0.0,0.0,0.0,13342.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,2240.897677124764,0.0,4403.461735829353,0.0,0.0,0.0,12051.999999999998
t145,0.0,0.0,0.0,0.0,0.0,0.0,2725.6687584342485,1482.9718286116329,3652.3594129541175,0.0,3300.0000000000005,0.0,0.0,0.0,11160.999999999998
t146,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2609.8741514868666,2008.7976771247652,0.0,3300.0000000000005,0.0,0.0,0.0,10630.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,2911.699999999999,0.0,3300.0000000000005,0.0,0.0,0.0,10406.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,2912.6999999999985,0.0,3300.0000000000005,0.0,0.0,0.0,10407.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,1482.9718286116329,3261.6999999999985,0.0,3300.0000000000005,0.0,0.0,0.0,10756.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3144.359412954117,0.0,3300.0000000000005,0.0,0.0,0.0,11852.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,2403.359412954117,0.0,6000.0,0.0,0.0,0.0,13811.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5760.999999999999,0.0,0.0,0.0,14821.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3652.3594129541175,0.0,3684.6405870458793,0.0,0.0,0.0,14963.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5850.999999999999,0.0,0.0,0.0,14911.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5763.0,0.0,0.0,0.0,14823.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5609.0,0.0,0.0,0.0,14669.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5391.999999999999,0.0,0.0,0.0,14452.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,1482.9718286116329,3652.3594129541175,0.0,4357.98117409176,0.0,0.0,0.0,14423.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5413.0,0.0,0.0,0.0,14473.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,5734.0,0.0,0.0,0.0,14794.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3652.3594129541175,0.0,4749.640587045879,0.0,0.0,0.0,16028.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3279.999999999997,0.0,6000.0,0.0,0.0,0.0,16906.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,4929.687584342488,2696.312415657514,3179.9999999999986,0.0,6000.0,0.0,0.0,0.0,16806.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,4136.328171388367,2696.312415657514,3652.3594129541175,0.0,6000.0,0.0,0.0,0.0,16485.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,3670.328171388366,2696.312415657514,3652.3594129541175,0.0,6000.0,0.0,0.0,0.0,16018.999999999998
t166,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3652.3594129541175,0.0,6000.0,0.0,0.0,0.0,15060.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,3968.328171388368,2696.312415657514,3652.3594129541175,0.0,3300.0000000000005,0.0,0.0,0.0,13617.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,2711.3281713883684,2696.312415657514,3500.3594129541166,0.0,3300.0000000000005,0.0,0.0,0.0,12207.999999999998
t169,0.0,0.0,0.0,0.0,0.0,0.0,3235.3281713883675,2696.312415657514,2503.3594129541166,0.0,3300.0000000000005,0.0,0.0,0.0,11734.999999999998
t170,0.0,0.0,0.0,0.0,0.0,0.0,3748.8399072177203,2696.312415657514,1376.8476771247645,0.0,3300.0000000000005,0.0,0.0,0.0,11121.999999999998
