Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5
t81,0.0,0.0,0.0,0.0,0.0,0.0,18518.437921712433,13481.56207828757,0.0,0.0,30000.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,21778.437921712422,13481.56207828757,0.0,0.0,30000.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,23323.437921712433,13481.56207828757,0.0,0.0,30000.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,0.0,0.0,29139.999999999993
t85,0.0,0.0,0.0,0.0,0.0,0.0,23743.437921712426,13481.56207828757,0.0,0.0,30000.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,23268.437921712426,13481.56207828757,0.0,0.0,30000.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,22708.437921712422,13481.56207828757,0.0,0.0,30000.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,22433.437921712426,13481.56207828757,0.0,0.0,30000.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,22583.437921712422,13481.56207828757,0.0,0.0,30000.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,22598.437921712426,13481.56207828757,0.0,0.0,30000.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,22238.43792171243,13481.56207828757,0.0,0.0,30000.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,0.0,0.0,29424.999999999985
t93,0.0,0.0,0.0,0.0,0.0,0.0,22428.43792171243,13481.56207828757,0.0,0.0,30000.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,18623.437921712426,13481.56207828757,0.0,0.0,30000.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,13808.43792171243,13481.56207828757,0.0,0.0,30000.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,14810.140856941838,7414.859143058165,0.0,0.0,30000.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,10769.85914305816,5253.499999999991,0.0,16500.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,8579.859143058166,5253.499999999991,0.0,16500.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,5378.499999999993,0.0,16500.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,5253.499999999991,0.0,16500.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,8724.859143058166,5253.499999999991,0.0,16500.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,9551.818181818166,0.0,18316.681818181827
t103,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,9551.818181818166,0.0,20964.978882952415
t104,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,9551.818181818166,0.0,26309.978882952422
t105,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,9551.818181818166,0.0,23694.884753411225
t106,0.0,0.0,0.0,0.0,0.0,0.0,14021.619739894259,13481.56207828757,9551.818181818166,0.0,30000.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,9551.818181818166,0.0,20843.181818181827
t108,0.0,0.0,0.0,0.0,0.0,0.0,20619.937921712437,13481.56207828757,5253.499999999991,0.0,30000.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,9551.818181818166,0.0,21798.181818181827
t110,0.0,0.0,0.0,0.0,0.0,0.0,16706.619739894264,13481.56207828757,9551.818181818166,0.0,30000.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,16166.619739894262,13481.56207828757,9551.818181818166,0.0,30000.0
t112,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,6601.702935229401,0.0,30000.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,9551.818181818166,0.0,21033.181818181823
t114,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,9503.062078287572,5253.499999999991,0.0,30000.0
t115,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,9551.818181818166,0.0,23043.18181818182
t116,0.0,0.0,0.0,0.0,0.0,0.0,20126.61973989426,13481.56207828757,9551.818181818166,0.0,30000.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,16926.619739894268,13481.56207828757,9551.818181818166,0.0,30000.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,7301.797064770588,0.0,30000.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,9551.818181818166,0.0,20844.978882952422
t120,0.0,0.0,0.0,0.0,0.0,0.0,16199.937921712437,13481.56207828757,5253.499999999991,0.0,16500.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,18688.499999999985,0.0,16500.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16653.499999999985,0.0,16500.0
t123,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,11898.870757434335,11204.488385623821,0.0,16500.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,15638.499999999989,0.0,16500.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13478.870757434339,11204.488385623821,0.0,16500.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,11204.488385623821,0.0,27744.01161437617
t127,0.0,0.0,0.0,0.0,0.0,0.0,14708.949536088605,13481.56207828757,11204.488385623821,0.0,30000.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,27040.000000000007
t129,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,28260.000000000004
t130,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,28795.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,29390.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,29625.000000000004
t133,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,29515.0
t134,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,29450.000000000004
t135,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,29015.000000000004
t136,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,30000.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,18866.64085694185,13481.56207828757,20371.797064770584,0.0,30000.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,18104.99999999999,0.0,30000.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,21716.64085694185,13481.56207828757,20371.797064770584,0.0,30000.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,19431.640856941845,13481.56207828757,20371.797064770584,0.0,30000.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,15826.640856941845,13481.56207828757,20371.797064770584,0.0,30000.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,20371.797064770584,0.0,26505.000000000004
t143,0.0,0.0,0.0,0.0,0.0,0.0,16356.640856941844,13481.56207828757,20371.797064770584,0.0,16500.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,11204.488385623821,0.0,22017.308679146765
t145,0.0,0.0,0.0,0.0,0.0,0.0,13628.343792171243,7414.859143058165,18261.79706477059,0.0,16500.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13049.370757434333,10043.988385623825,0.0,16500.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,14558.499999999995,0.0,16500.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,14563.49999999999,0.0,16500.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,16308.49999999999,0.0,16500.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,15721.797064770584,0.0,16500.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12016.797064770586,0.0,30000.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,28804.999999999996
t153,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,18261.79706477059,0.0,18423.202935229398
t154,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,29254.999999999996
t155,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,28814.999999999996
t156,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,28045.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,26959.999999999996
t158,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,7414.859143058165,18261.79706477059,0.0,21789.905870458802
t159,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,27065.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,28670.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,18261.79706477059,0.0,23748.2029352294
t162,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,16399.999999999985,0.0,30000.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,15899.999999999995,0.0,30000.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,20681.640856941838,13481.56207828757,18261.79706477059,0.0,30000.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,18351.64085694183,13481.56207828757,18261.79706477059,0.0,30000.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,18261.79706477059,0.0,30000.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,19841.64085694184,13481.56207828757,18261.79706477059,0.0,16500.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,17501.797064770584,0.0,16500.0
t169,0.0,0.0,0.0,0.0,0.0,0.0,16176.640856941838,13481.56207828757,12516.797064770584,0.0,16500.0
t170,0.0,0.0,0.0,0.0,0.0,0.0,18744.1995360886,13481.56207828757,6884.238385623822,0.0,16500.0
t171,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,11411.562078287574,12516.797064770584,0.0,16500.0
t172,0.0,0.0,0.0,0.0,0.0,0.0,16359.1995360886,13481.56207828757,6884.238385623822,0.0,16500.0
t173,0.0,0.0,0.0,0.0,0.0,0.0,16494.199536088603,13481.56207828757,6884.238385623822,0.0,16500.0
t174,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,12236.56207828757,12516.797064770584,0.0,16500.0
t175,0.0,0.0,0.0,0.0,0.0,0.0,20889.1995360886,13481.56207828757,6884.238385623822,0.0,16500.0
t176,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,21385.000000000004
t177,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,10469.999999999985,0.0,16500.0
t178,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,28270.0
t179,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,12666.56207828757,12516.797064770584,0.0,30000.0
t180,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,29780.000000000007
t181,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,30000.0
t182,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,29535.0
t183,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,11511.79706477059,0.0,30000.0
t184,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,29424.999999999996
t185,0.0,0.0,0.0,0.0,0.0,0.0,19191.640856941845,13481.56207828757,12516.797064770584,0.0,30000.0
t186,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,12309.999999999995,0.0,30000.0
t187,0.0,0.0,0.0,0.0,0.0,0.0,24381.640856941845,13481.56207828757,12516.797064770584,0.0,30000.0
t188,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,12516.797064770584,0.0,28263.202935229405
t189,0.0,0.0,0.0,0.0,0.0,0.0,24648.43792171244,13481.56207828757,12516.797064770584,0.0,26313.2029352294
t190,0.0,0.0,0.0,0.0,0.0,0.0,17316.640856941845,13481.56207828757,12516.797064770584,0.0,30000.0
t191,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,13481.56207828757,12516.797064770584,0.0,28544.999999999996
t192,0.0,0.0,0.0,0.0,0.0,0.0,13556.640856941842,7414.859143058165,10968.499999999995,0.0,30000.0
