Zone,1,2,3,Total
CO2_Price_1,0.0,0.0,0.0,0.0
CO2_Price_2,0.0,-30.352298565360275,0.0,0.0
CO2_Price_3,0.0,0.0,0.0,0.0
AnnualSum,1.137312467932354e7,3.9261407165750843e6,1103.2147640605824,1.5300368610662684e7
t1,4742.01491211173,180.73472501887036,0.0,4922.749637130601
t2,4580.461247171007,180.73472501887036,0.0,4761.1959721898775
t3,4502.050798363612,180.73472501887036,0.0,4682.785523382482
t4,4468.400051200654,180.73472501887036,0.0,4649.134776219525
t5,4499.286266327036,180.73472501887036,0.0,4680.020991345907
t6,4626.782241721008,180.73472501887036,0.0,4807.516966739879
t7,4853.678928571443,180.73472501887036,0.0,5034.4136535903135
t8,5101.155991976508,180.73472501887036,0.0,5281.890716995378
t9,5429.011739478326,180.73472501887036,0.0,5609.746464497196
t10,5631.352453459323,180.73472501887036,0.0,5812.087178478194
t11,5711.336901756076,180.73472501887036,0.0,5892.071626774947
t12,5709.747251972282,180.73472501887036,0.0,5890.481976991153
t13,5674.509798736172,180.73472501887036,0.0,5855.244523755043
t14,5630.161920912105,180.73472501887036,0.0,5810.896645930976
t15,5612.74031219405,180.73472501887036,0.0,5793.47503721292
t16,5623.038325618584,180.73472501887036,0.0,5803.773050637455
t17,5894.275065145867,180.73472501887036,0.0,6075.009790164738
t18,6000.218182978946,463.5001461370593,0.0,6463.718329116005
t19,6000.218182978946,465.75117349571684,0.0,6465.969356474663
t20,6000.218182978946,353.6897194743713,0.0,6353.907902453318
t21,5949.317129920402,180.73472501887036,0.0,6130.051854939273
t22,5564.432488349612,180.73472501887036,0.0,5745.167213368482
t23,5134.015323828823,180.73472501887036,0.0,5314.7500488476935
t24,4697.662152851089,180.73472501887036,0.0,4878.396877869959
t25,4384.455656883531,180.73472501887036,0.0,4565.190381902402
t26,4224.084699342806,180.73472501887036,0.0,4404.819424361676
t27,4159.944916564109,180.73472501887036,0.0,4340.6796415829795
t28,4163.510626784479,180.73472501887036,0.0,4344.24535180335
t29,4298.133141182615,180.73472501887036,0.0,4478.867866201485
t30,4709.139929964979,180.73472501887036,0.0,4889.87465498385
t31,5458.313186257491,180.73472501887036,0.0,5639.047911276361
t32,5878.826573153746,180.73472501887036,0.0,6059.561298172616
t33,5970.304448858827,180.73472501887036,0.0,6151.039173877697
t34,6000.218182978946,200.38939916721614,0.0,6200.607582146162
t35,6000.218182978946,246.493293475142,0.0,6246.711476454088
t36,6000.218182978946,237.49475682013463,0.0,6237.712939799081
t37,5999.995250001415,180.73472501887036,0.0,6180.729975020286
t38,5958.025493561141,180.73472501887036,0.0,6138.7602185800115
t39,5891.502707962074,180.73472501887036,0.0,6072.2374329809445
t40,5894.275065145867,180.73472501887036,0.0,6075.009790164738
t41,6000.218182978946,396.50413820037966,0.0,6396.722321179326
t42,6000.218182978946,725.8673462122903,0.0,6726.085529191237
