Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,2.8848534e7,0.0,1.0391782e7,0.0,0.0,1618.5796,0.0,0.0,0.0,0.0,3.9241936e7
t1,12028.372136958973,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12506.775653591803
t2,11618.582703983267,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.986220616098
t3,11419.690445067676,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11898.093961700506
t4,11334.333541501443,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11812.737058134273
t5,11412.678063045101,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11891.081579677932
t6,11736.078361531367,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12214.481878164197
t7,12311.613832562753,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12790.017349195583
t8,12939.352519422406,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13417.756036055236
t9,13770.975998319598,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14249.379514952429
t10,14284.223942775676,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14762.627459408506
t11,14487.108734813215,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14965.512251446045
t12,14483.076503890012,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14961.480020522842
t13,14393.694836278622,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14872.098352911453
t14,14281.204093875049,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14759.60761050788
t15,14237.013260069354,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14715.416776702185
t16,14263.134716884117,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14741.538233516947
t17,14951.141081418447,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15429.544598051278
t18,15219.871414465519,0.0,1226.8815516699858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16446.752966135504
t19,15219.871414465519,0.0,1232.840004890893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16452.711419356412
t20,15219.871414465519,0.0,936.2141424441361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16156.085556909655
t21,15090.758195781313,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15569.161712414143
t22,14114.477904719997,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14592.881421352828
t23,13022.70195611059,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13501.10547274342
t24,11915.869012532825,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12394.272529165655
t25,11121.404136518124,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11599.807653150954
t26,10714.614703542413,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11193.018220175243
t27,10551.920745310572,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11030.324261943402
t28,10560.96535825635,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11039.36887488918
t29,10902.4425006116,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11380.84601724443
t30,11944.983002469535,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12423.386519102365
t31,13845.300670962633,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14323.704187595464
t32,14911.955162757278,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15390.358679390109
t33,15143.993642532785,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15622.397159165615
t34,15219.871414465519,0.0,530.4292976766183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.300712142136
t35,15219.871414465519,0.0,652.4659741651966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15872.337388630714
t36,15219.871414465519,0.0,628.6469123891296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15848.518326854648
t37,15219.305933153242,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15697.709449786073
t38,15112.84742167287,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.2509383057
t39,14944.108850495246,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15422.512367128076
t40,14951.141081418447,0.0,478.40351663283013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15429.544598051278
