Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.365137267087,33.459233283176495
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450773,33.13067226074155
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450773,33.13067226074155
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450773,33.13067226074155
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.36513726708698,33.459233283176495
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.365137267087,33.459233283176495
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.86002849219992,91.02346619450772,33.13067226074155
