Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas_combined_cycle,1,12526.740239444456,12374.860276035279,2300.7777449687037,2452.657708377881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,0.0,0.0,39050.88601350087,39050.88601350087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas_combined_cycle,2,5839.151109575,5839.151109575,1406.5921446564107,1406.5921446564107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_onshore_wind,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,0.0,0.0,27453.4832587877,27453.4832587877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas_combined_cycle,3,1998.9271686075444,1998.9271686075444,182.88147364877258,182.8814736487725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_onshore_wind,3,0.0,0.0,6599.849005447885,6599.849005447885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,1017.170382515902,1017.170382515902,10882.893064712564,10882.893064712564,3870.857609264899,3870.857609264899,69768.26006997953,69768.26006997953,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,16748.030001680956,16748.030001680956,0.0,0.0,77466.75311885097,77466.75311885097,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,21381.988900142904,21230.108936733726,104625.39270740387,104777.27267081305,3870.857609264899,3870.857609264899,147235.01318883052,147235.01318883052,0.0,0.0,0.0,0.0
