Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,1.0982976e7,6.820804e6,4.2468685e6,4.4257732e7,5.115338e7,903832.5,1.334863e7,3.4400622e6,4.1519556e7,2.1151458e6,1.78789e8
t1,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,198.28224373895193,959.3162181467641,8472.403431198505,578.242196818317,11809.033660104835
t2,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,1319.4314196535252,0.0,9272.65150915359,0.0,12192.872499009412
t3,1103.235555078043,0.0,406.4025538398027,18388.722809627026,0.0,91.15146128445154,146.26095098147323,0.0,0.0,578.242196818317,20714.01552762911
t4,1103.235555078043,0.0,406.4025538398027,2804.471625163676,0.0,91.15146128445154,146.26095098147323,959.3162181467641,6819.937395717519,578.242196818317,12909.017957030046
t5,1103.235555078043,0.0,406.4025538398027,18654.306872230165,0.0,91.15146128445154,1330.2282917352657,0.0,0.0,0.0,21585.324734167727
t6,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,987.7337630052054,337.5063991053607,9433.898661885965,218.3608879944449,12578.289282193273
t7,1103.235555078043,13.34666306336307,406.4025538398027,5106.332103491523,0.0,91.15146128445154,1601.1316276044001,0.0,8051.0836941685875,0.0,16372.683658530172
t8,1103.235555078043,818.7487444732036,406.4025538398027,1066.5295802830822,5779.314802088698,91.15146128445154,546.7267518314981,959.3162181467641,6290.515272889585,578.242196818317,17640.18313673344
t9,1103.235555078043,1812.3847980525438,406.4025538398027,0.0,13155.809882622534,91.15146128445154,0.0,0.0,4132.803060307976,486.8488457498118,21188.636156935165
t10,1103.235555078043,2564.8604569697377,406.4025538398027,0.0,18851.415026511797,91.15146128445154,0.0,0.0,1493.6682558540936,0.0,24510.733309537925
t11,1103.235555078043,3113.9145616108462,406.4025538398027,0.0,19443.810301654263,91.15146128445154,0.0,0.0,1028.7915695367697,0.0,25187.306003004178
t12,1103.235555078043,3120.3577782621246,406.4025538398027,0.0,21607.096471048117,91.15146128445154,0.0,0.0,0.0,0.0,26328.24381951254
t13,1103.235555078043,3042.5789486859744,406.4025538398027,0.0,21691.80814678119,91.15146128445154,0.0,0.0,0.0,0.0,26335.17666566946
t14,1103.235555078043,2630.504980740345,406.4025538398027,0.0,22159.620718553306,91.15146128445154,0.0,0.0,0.0,0.0,26390.91526949595
t15,1103.235555078043,2839.7425175514077,406.4025538398027,0.0,21841.524017395466,91.15146128445154,0.0,0.0,0.0,0.0,26282.05610514917
t16,1103.235555078043,2285.0407623999185,406.4025538398027,0.0,18282.18935075567,91.15146128445154,0.0,0.0,1981.4994029516909,0.0,24149.519086309574
t17,1103.235555078043,1383.3595842305228,406.4025538398027,0.0,12810.92609084088,91.15146128445154,0.0,0.0,5121.910305070256,0.0,20916.985550343954
t18,1103.235555078043,571.605362920584,406.4025538398027,5491.063306193666,5441.127782962998,91.15146128445154,1220.1859092762475,439.7558746963936,5121.910305070256,265.0694299106497,20151.507541233095
t19,1103.235555078043,0.0,406.4025538398027,10551.04643915397,0.0,91.15146128445154,603.655713717041,959.3162181467641,5121.910305070256,578.242196818317,19414.96044310864
t20,1103.235555078043,0.0,406.4025538398027,12105.035370903413,0.0,91.15146128445154,1018.6924673116307,521.2229365494113,5121.910305070256,405.5682708302768,20773.218920867286
t21,1103.235555078043,0.0,406.4025538398027,11355.435462703332,0.0,91.15146128445154,1799.4014603781873,0.0,5877.71346330223,0.0,20633.339956586045
t22,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,541.819082703434,959.3162181467641,10106.079948246457,578.242196818317,13786.24701611727
t23,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,412.2566177225438,959.3162181467641,9489.175014147579,578.242196818317,13039.7796170375
t24,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,1452.9200199368665,959.3162181467641,8940.156650644976,0.0,12953.182458930904
t25,1103.235555078043,0.0,406.4025538398027,4204.307647991521,0.0,91.15146128445154,221.8390555536592,959.3162181467641,6477.77504653009,578.242196818317,14042.269735242648
t26,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,182.57770252914702,959.3162181467641,8393.616475209932,578.242196818317,11714.542162906457
t27,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,163.92855984250372,0.0,9278.595518410773,578.242196818317,11621.555845273891
t28,1103.235555078043,0.0,406.4025538398027,9643.691547438317,0.0,91.15146128445154,1314.5237505254609,959.3162181467641,3459.2949562032354,0.0,16977.616042516074
t29,1103.235555078043,0.0,406.4025538398027,2947.3693186376017,0.0,91.15146128445154,184.54077018037256,959.3162181467641,6931.825904580422,578.242196818317,13202.083978565774
t30,1103.235555078043,0.0,406.4025538398027,1458.276197929855,0.0,91.15146128445154,1428.3816742965464,959.3162181467641,8093.586430257396,0.0,13540.350090832859
t31,1103.235555078043,0.0,406.4025538398027,420.05737464564453,0.0,91.15146128445154,443.6657001421534,959.3162181467641,9426.807486531672,578.242196818317,13428.878546486849
t32,1103.235555078043,832.5556372973723,406.4025538398027,0.0,6485.824317291893,91.15146128445154,542.800616529047,0.0,7416.39592401031,578.242196818317,17456.608262149235
t33,1103.235555078043,1780.628944556956,406.4025538398027,0.0,13430.377561516669,91.15146128445154,0.0,0.0,3967.4043848842553,486.8488457498128,21266.04930690999
t34,1103.235555078043,2524.8204677796484,406.4025538398027,0.0,18198.47969255624,91.15146128445154,0.0,0.0,1775.8428169383915,0.0,24099.932547476576
t35,1103.235555078043,3097.346290221844,406.4025538398027,0.0,21359.267211987182,91.15146128445154,0.0,0.0,0.0,0.0,26057.40307241132
t36,1103.235555078043,3166.380754342687,406.4025538398027,0.0,21407.554068030826,91.15146128445154,0.0,0.0,0.0,0.0,26174.72439257581
t37,1103.235555078043,3190.7729316653854,406.4025538398027,0.0,21437.49824871064,91.15146128445154,0.0,0.0,0.0,0.0,26229.060750578323
t38,1103.235555078043,3159.017078169797,406.4025538398027,0.0,21575.915684343407,91.15146128445154,0.0,0.0,0.0,0.0,26335.7223327155
t39,1103.235555078043,2367.538419327019,406.4025538398027,0.0,22340.433580264074,91.15146128445154,0.0,0.0,0.0,0.0,26308.76156979339
t40,1103.235555078043,819.4057730260516,406.4025538398027,0.0,18235.31194216399,91.15146128445154,0.0,0.0,2803.936081507411,0.0,23459.443366899748
t41,1103.235555078043,1513.2997246316925,406.4025538398027,0.0,12887.938976384357,91.15146128445154,0.0,0.0,5121.910305070256,0.0,21123.9385762886
t42,1103.235555078043,566.0826057909164,406.4025538398027,0.0,5692.25675756129,91.15146128445154,1242.761187265342,959.3162181467641,7329.670750049028,265.0694299106497,17655.94651892629
t43,1103.235555078043,0.0,406.4025538398027,10536.098318049842,0.0,91.15146128445154,1244.7242549165676,959.3162181467641,5202.2212421787835,265.0694299106497,19808.219033404905
t44,1103.235555078043,0.0,406.4025538398027,5556.107907510876,0.0,91.15146128445154,1313.431622709464,959.3162181467641,8016.27725020087,265.0694299106497,17710.991998680922
t45,1103.235555078043,0.0,406.4025538398027,10109.7216962254,0.0,91.15146128445154,1289.8748108947566,835.850608878836,5757.932983042469,265.0694299106497,19859.23909915441
t46,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,759.7523101574377,959.3162181467641,10225.990257736665,482.0355228242817,14027.883879067447
t47,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,432.86882806041257,959.3162181467641,9588.278256150183,578.242196818317,13159.495069377974
t48,1103.235555078043,0.0,406.4025538398027,8812.602572073803,0.0,91.15146128445154,1473.5322302747354,959.3162181467641,4629.492785421053,0.0,17475.733376118653
t49,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,1394.0279904000984,959.3162181467641,8657.722123217429,0.0,12611.855901966588
t50,1103.235555078043,0.0,406.4025538398027,5676.24298080505,0.0,91.15146128445154,343.328706433264,959.3162181467641,5619.418882565558,504.2466647327417,14703.343022885676
t51,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,171.78083044740617,0.0,9312.787229533156,578.242196818317,11663.599827001177
t52,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,1321.3944873047506,959.3162181467641,8312.357401328725,0.0,12193.857676982538
t53,1103.235555078043,0.0,406.4025538398027,8797.511907056474,0.0,91.15146128445154,187.48537165721106,0.0,4988.352637331951,578.242196818317,16152.381683066249
t54,1103.235555078043,0.0,406.4025538398027,6082.425493393146,0.0,91.15146128445154,269.93421300868675,959.3162181467641,5770.114545484956,578.242196818317,15260.822237054166
t55,1103.235555078043,1.8409190432224924,406.4025538398027,1715.839305846851,0.0,91.15146128445154,439.73956483970227,125.1282023669712,9604.663516936025,578.242196818317,14066.243276053387
t56,1103.235555078043,717.4981970959665,406.4025538398027,4790.124092649935,4547.108633393077,91.15146128445154,539.8560150522086,0.0,6034.566555064572,578.242196818317,18808.185260276372
t57,1103.235555078043,1694.1057495254986,406.4025538398027,0.0,12094.371416653754,91.15146128445154,579.1173680767206,0.0,4349.4380550750675,578.242196818317,20896.064356351653
t58,1103.235555078043,2352.694537238345,406.4025538398027,0.0,16216.234986393722,91.15146128445154,0.0,0.0,2790.461453023021,182.8436105262336,23143.024157383617
t59,1103.235555078043,3472.8937750392324,406.4025538398027,0.0,21319.70287649828,91.15146128445154,0.0,0.0,0.0,0.0,26393.38622173981
t60,1103.235555078043,3059.607449835782,406.4025538398027,0.0,20602.62107604389,91.15146128445154,1268.1287192462999,0.0,0.0,0.0,26531.14681532827
t61,1103.235555078043,3113.9145616108462,406.4025538398027,0.0,21496.640225613814,91.15146128445154,0.0,0.0,202.99728565187712,0.0,26414.341643078835
t62,1103.235555078043,3152.113631757713,406.4025538398027,0.0,21707.58856427638,91.15146128445154,229.36636103109544,0.0,0.0,0.0,26689.858127267482
t63,1103.235555078043,2983.2093095420487,406.4025538398027,0.0,20669.588802603434,91.15146128445154,0.0,0.0,104.52459240411649,578.242196818317,25936.35447157021
t64,1103.235555078043,2356.836605085596,406.4025538398027,0.0,17368.07988321789,91.15146128445154,1804.3091295062509,0.0,1703.1575589770118,0.0,24833.172746989047
t65,1103.235555078043,1554.1959022405892,406.4025538398027,0.0,12104.416575637684,91.15146128445154,1800.3829942038,0.0,4725.421960313636,0.0,21785.207002598007
t66,1103.235555078043,558.2586998572209,406.4025538398027,0.0,5196.69558102066,91.15146128445154,643.898600567166,439.7558746963936,8236.731490640537,578.242196818317,17254.372013802593
t67,1103.235555078043,0.0,406.4025538398027,5817.468346258092,0.0,91.15146128445154,1795.4753250757358,959.3162181467641,7659.6457667802715,0.0,17832.69522646316
t68,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,701.8090962783216,959.3162181467641,10865.192814268637,578.242196818317,14705.349895714337
t69,1103.235555078043,0.0,406.4025538398027,5333.537173168508,0.0,91.15146128445154,1834.7366781002484,959.3162181467641,8087.426896992486,0.0,17815.806536610304
t70,1103.235555078043,0.0,406.4025538398027,9109.643611054791,0.0,91.15146128445154,583.0435033791717,521.2229365494114,6190.498130982175,578.242196818317,18583.43994898616
t71,1103.235555078043,0.0,406.4025538398027,10763.222810159972,0.0,91.15146128445154,451.51797074705587,959.3162181467641,4297.3418255731385,578.242196818317,18650.430591647542
t72,1103.235555078043,0.0,406.4025538398027,13711.40949314989,0.0,91.15146128445154,1487.2737038333148,959.3162181467641,2245.00085576323,0.0,20003.789841095495
t73,1103.235555078043,0.0,406.4025538398027,0.0,0.0,91.15146128445154,257.17427327572034,959.3162181467641,8750.378434139431,578.242196818317,12145.90069258253
t74,1103.235555078043,0.0,406.4025538398027,2430.3575064242164,0.0,91.15146128445154,208.09758199508005,0.0,8274.504971015234,578.242196818317,13091.991826455145
t75,1103.235555078043,0.0,406.4025538398027,270.1394099242792,0.0,91.15146128445154,183.55923635475986,959.3162181467641,8267.962670869527,578.242196818317,11860.009302315944
