Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
221,1.0,0.3394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3323,0.3394,0.0,1.0,0.2813,1.0,1.0,1.0,1.0,1.0,1.0,0.1969,0.2813,0.0,1.0,0.6039,1.0,1.0,1.0,0.2991,0.6039,0.0,1.0,1.0,1.0,1.0,1.0,0.414401203,0.0,0.889158845,1.0,1.0,1.0,1.0,1.0,0.314375073,0.0,0.92017436,1.0,1.0,1.0,1.0,1.0,0.404167712,0.0,0.445082165,0.445102602,0.445035461
222,1.0,0.3392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2271,0.3392,0.0,1.0,0.2812,1.0,1.0,1.0,1.0,1.0,1.0,0.1136,0.2812,0.0,1.0,0.6037,1.0,1.0,1.0,0.445,0.6037,0.0,1.0,1.0,1.0,1.0,1.0,0.337654531,0.0,0.799364269,1.0,1.0,1.0,1.0,1.0,0.185344249,0.0,0.65764451,1.0,1.0,1.0,1.0,1.0,0.591239512,0.0,0.490333494,0.490374445,0.490248227
223,1.0,0.3391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2309,0.3391,0.0,1.0,0.2811,1.0,1.0,1.0,1.0,1.0,1.0,0.148,0.2811,0.0,1.0,0.6035,1.0,1.0,1.0,0.2927,0.6035,0.0,1.0,1.0,1.0,1.0,1.0,0.313400358,0.0,0.600375533,1.0,1.0,1.0,1.0,1.0,0.229152933,0.0,0.909160495,1.0,1.0,1.0,1.0,1.0,0.448447227,0.0,0.570867569,0.570763698,0.570921986
224,1.0,0.3389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.254,0.3389,0.0032,1.0,0.281,1.0,1.0,1.0,1.0,1.0,1.0,0.164,0.281,0.0,1.0,0.6034,1.0,1.0,1.0,0.2964,0.6034,0.0,1.0,1.0,1.0,1.0,1.0,0.156435713,0.003382961,0.931128383,1.0,1.0,1.0,1.0,1.0,0.284557939,0.0,0.916105509,1.0,1.0,1.0,1.0,1.0,0.46241203,0.0,0.61122523,0.611169875,0.611258865
225,1.0,0.3388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1934,0.3388,0.2384,1.0,0.2808,1.0,1.0,1.0,1.0,1.0,1.0,0.2015,0.2808,0.2432,1.0,0.6032,1.0,1.0,1.0,0.2808,0.6032,0.1891,1.0,1.0,1.0,1.0,1.0,0.201335296,0.413449168,0.942748904,1.0,1.0,1.0,1.0,1.0,0.19769077,0.447379738,0.590335131,1.0,1.0,1.0,1.0,1.0,0.409634531,0.41120252,0.615454326,0.615612439,0.615691489
226,1.0,0.3386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1201,0.3386,0.4037,1.0,0.2807,1.0,1.0,1.0,1.0,1.0,1.0,0.1203,0.2807,0.4211,1.0,0.603,1.0,1.0,1.0,0.3625,0.603,0.3711,1.0,1.0,1.0,1.0,1.0,0.137726232,0.606514692,0.88629961,1.0,1.0,1.0,1.0,1.0,0.108863041,0.676199257,0.224229872,1.0,1.0,1.0,1.0,1.0,0.507120132,0.599168301,0.615937651,0.61582399,0.616134752
227,1.0,0.3385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1167,0.3385,0.4987,1.0,0.2806,1.0,1.0,1.0,1.0,1.0,1.0,0.2081,0.2806,0.5184,1.0,0.6028,1.0,1.0,1.0,0.3121,0.6028,0.5037,1.0,1.0,1.0,1.0,1.0,0.137375489,0.677564323,0.420618236,1.0,1.0,1.0,1.0,1.0,0.212151676,0.729998946,0.240720689,1.0,1.0,1.0,1.0,1.0,0.31317693,0.705118656,0.616481392,0.616670193,0.616578014
228,1.0,0.3383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1309,0.3383,0.5164,1.0,0.2805,1.0,1.0,1.0,1.0,1.0,1.0,0.4877,0.2805,0.507,1.0,0.6027,1.0,1.0,1.0,0.3034,0.6027,0.5509,1.0,1.0,1.0,1.0,1.0,0.153366208,0.667800605,0.286153495,1.0,1.0,1.0,1.0,1.0,0.443989933,0.686734855,0.250088513,1.0,1.0,1.0,1.0,1.0,0.352777928,0.76408267,0.614487675,0.614554686,0.614361702
229,1.0,0.3382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1378,0.3382,0.5155,1.0,0.2804,1.0,1.0,1.0,1.0,1.0,1.0,0.548,0.2804,0.5207,1.0,0.6025,1.0,1.0,1.0,0.359,0.6025,0.5999,1.0,1.0,1.0,1.0,1.0,0.149416313,0.693078399,0.072866887,1.0,1.0,1.0,1.0,1.0,0.464408457,0.746120691,0.145657599,1.0,1.0,1.0,1.0,1.0,0.42303437,0.810994804,0.608264862,0.608208166,0.608156028
230,1.0,0.338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1576,0.338,0.5077,1.0,0.2803,1.0,1.0,1.0,1.0,1.0,1.0,0.5475,0.2803,0.5885,1.0,0.6023,1.0,1.0,1.0,0.2852,0.6023,0.6117,1.0,1.0,1.0,1.0,1.0,0.188480645,0.696148574,0.095365442,1.0,1.0,1.0,1.0,1.0,0.456013083,0.798753023,0.288513094,1.0,1.0,1.0,1.0,1.0,0.30928424,0.847603679,0.603612856,0.603765602,0.603723404
231,1.0,0.3378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2074,0.3378,0.4962,1.0,0.2802,1.0,1.0,1.0,1.0,1.0,1.0,0.6782,0.2802,0.5703,1.0,0.6021,1.0,1.0,1.0,0.3815,0.6021,0.5823,1.0,1.0,1.0,1.0,1.0,0.218559891,0.668526053,0.212103426,1.0,1.0,1.0,1.0,1.0,0.534315586,0.806372404,0.713015735,1.0,1.0,1.0,1.0,1.0,0.453084469,0.870163321,0.596121315,0.596149778,0.596187943
232,1.0,0.3377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1941,0.3377,0.3746,1.0,0.2801,1.0,1.0,1.0,1.0,1.0,1.0,0.7632,0.2801,0.4369,1.0,0.602,1.0,1.0,1.0,0.5388,0.602,0.4451,1.0,1.0,1.0,1.0,1.0,0.255088717,0.581814408,0.215419337,1.0,1.0,1.0,1.0,1.0,0.590402544,0.663644075,0.670018077,1.0,1.0,1.0,1.0,1.0,0.710197091,0.778396249,0.59660464,0.596572879,0.596631206
233,1.0,0.3375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2128,0.3375,0.2158,1.0,0.28,1.0,1.0,1.0,1.0,1.0,1.0,0.609,0.28,0.255,1.0,0.6018,1.0,1.0,1.0,0.604,0.6018,0.2483,1.0,1.0,1.0,1.0,1.0,0.305723727,0.396026999,0.400711715,1.0,1.0,1.0,1.0,1.0,0.506118655,0.450626612,0.733323574,1.0,1.0,1.0,1.0,1.0,0.799660802,0.519109845,0.617145964,0.617093294,0.617464539
234,1.0,0.3374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2506,0.3374,0.0,1.0,0.2799,1.0,1.0,1.0,1.0,1.0,1.0,0.496,0.2799,0.0015,1.0,0.6016,1.0,1.0,1.0,0.6218,0.6016,0.0,1.0,1.0,1.0,1.0,1.0,0.368766814,0.0,0.593709767,1.0,1.0,1.0,1.0,1.0,0.453768641,0.004660992,0.833751619,1.0,1.0,1.0,1.0,1.0,0.890558958,0.0,0.671580474,0.671673366,0.671542553
235,1.0,0.3372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2589,0.3372,0.0,1.0,0.2797,1.0,1.0,1.0,1.0,1.0,1.0,0.3557,0.2797,0.0,1.0,0.6014,1.0,1.0,1.0,0.5887,0.6014,0.0,1.0,1.0,1.0,1.0,1.0,0.39569664,0.0,0.786679447,1.0,1.0,1.0,1.0,1.0,0.345581353,0.0,0.733156025,1.0,1.0,1.0,1.0,1.0,0.937424839,0.0,0.685173997,0.685212608,0.685283688
236,1.0,0.3371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1735,0.3371,0.0,1.0,0.2796,1.0,1.0,1.0,1.0,1.0,1.0,0.2155,0.2796,0.0,1.0,0.6013,1.0,1.0,1.0,0.5493,0.6013,0.0,1.0,1.0,1.0,1.0,1.0,0.198486522,0.0,0.463659167,1.0,1.0,1.0,1.0,1.0,0.224041611,0.0,0.716237187,1.0,1.0,1.0,1.0,1.0,0.852246642,0.0,0.671338811,0.671461815,0.671542553
237,1.0,0.3369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1725,0.3369,0.0,1.0,0.2795,1.0,1.0,1.0,1.0,1.0,1.0,0.1841,0.2795,0.0,1.0,0.6011,1.0,1.0,1.0,0.5877,0.6011,0.0,1.0,1.0,1.0,1.0,1.0,0.238860011,0.0,0.403880775,1.0,1.0,1.0,1.0,1.0,0.224743173,0.0,0.742499471,1.0,1.0,1.0,1.0,1.0,0.859263062,0.0,0.646870469,0.646710387,0.647163121
238,1.0,0.3368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2633,0.3368,0.0,1.0,0.2794,1.0,1.0,1.0,1.0,1.0,1.0,0.2926,0.2794,0.0,1.0,0.6009,1.0,1.0,1.0,0.5356,0.6009,0.0,1.0,1.0,1.0,1.0,1.0,0.361191034,0.0,0.303498685,1.0,1.0,1.0,1.0,1.0,0.321837157,0.0,0.870155573,1.0,1.0,1.0,1.0,1.0,0.806376576,0.0,0.604881585,0.604823355,0.605053191
239,1.0,0.3366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.249,0.3366,0.0,1.0,0.2793,1.0,1.0,1.0,1.0,1.0,1.0,0.2151,0.2793,0.0,1.0,0.6007,1.0,1.0,1.0,0.3509,0.6007,0.0,1.0,1.0,1.0,1.0,1.0,0.261697739,0.0,0.262483507,1.0,1.0,1.0,1.0,1.0,0.227093473,0.0,0.98071754,1.0,1.0,1.0,1.0,1.0,0.530261874,0.0,0.549722088,0.549820182,0.550088652
240,1.0,0.3365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1444,0.3365,0.0,1.0,0.2792,1.0,1.0,1.0,1.0,1.0,1.0,0.1942,0.2792,0.0,1.0,0.6006,1.0,1.0,1.0,0.3966,0.6006,0.0,1.0,1.0,1.0,1.0,1.0,0.085800417,0.0,0.177454978,1.0,1.0,1.0,1.0,1.0,0.179636508,0.0,0.6298908,1.0,1.0,1.0,1.0,1.0,0.627902567,0.0,0.502295795,0.502221282,0.502216312
241,1.0,0.3363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1588,0.3363,0.0,1.0,0.2791,1.0,1.0,1.0,1.0,1.0,1.0,0.2019,0.2791,0.0,1.0,0.6004,1.0,1.0,1.0,0.3252,0.6004,0.0,1.0,1.0,1.0,1.0,1.0,0.097384028,0.0,0.109492801,1.0,1.0,1.0,1.0,1.0,0.189287841,0.0,0.385437965,1.0,1.0,1.0,1.0,1.0,0.569091201,0.0,0.472390043,0.472392638,0.47251773
242,1.0,0.3362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1399,0.3362,0.0,1.0,0.279,1.0,1.0,1.0,1.0,1.0,1.0,0.1171,0.279,0.0,1.0,0.6002,1.0,1.0,1.0,0.2796,0.6002,0.0,1.0,1.0,1.0,1.0,1.0,0.073396206,0.0,0.28800416,1.0,1.0,1.0,1.0,1.0,0.135337368,0.0,0.372601599,1.0,1.0,1.0,1.0,1.0,0.54565078,0.0,0.458071532,0.458007193,0.457890071
243,1.0,0.336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1417,0.336,0.0,1.0,0.2789,1.0,1.0,1.0,1.0,1.0,1.0,0.0663,0.2789,0.0,1.0,0.6,1.0,1.0,1.0,0.2496,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.084847279,0.0,0.58873111,1.0,1.0,1.0,1.0,1.0,0.097487003,0.0,0.272771984,1.0,1.0,1.0,1.0,1.0,0.527507126,0.0,0.453419526,0.453353078,0.453457447
244,1.0,0.3359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1471,0.3359,0.0,1.0,0.2788,1.0,1.0,1.0,1.0,1.0,1.0,0.0502,0.2788,0.0,1.0,0.5999,1.0,1.0,1.0,0.1842,0.5999,0.0,1.0,1.0,1.0,1.0,1.0,0.121713847,0.0,0.704860568,1.0,1.0,1.0,1.0,1.0,0.095570028,0.0,0.42476517,1.0,1.0,1.0,1.0,1.0,0.432466298,0.0,0.456198647,0.456314787,0.456117021
245,1.0,0.3357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1371,0.3357,0.0,1.0,0.2786,1.0,1.0,1.0,1.0,1.0,1.0,0.0372,0.2786,0.0,1.0,0.5997,1.0,1.0,1.0,0.1832,0.5997,0.0,1.0,1.0,1.0,1.0,1.0,0.112878889,0.0,0.878026545,1.0,1.0,1.0,1.0,1.0,0.07679753,0.0,0.420339555,1.0,1.0,1.0,1.0,1.0,0.465921223,0.0,0.47160464,0.471757986,0.471631206
246,1.0,0.3356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1152,0.3356,0.0,1.0,0.2785,1.0,1.0,1.0,1.0,1.0,1.0,0.0263,0.2785,0.0,1.0,0.5995,1.0,1.0,1.0,0.1839,0.5995,0.0,1.0,1.0,1.0,1.0,1.0,0.082721524,0.0,0.892152309,1.0,1.0,1.0,1.0,1.0,0.049127869,0.0,0.419798195,1.0,1.0,1.0,1.0,1.0,0.515941739,0.0,0.519151764,0.519145335,0.519060284
247,1.0,0.3354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0544,0.3354,0.0,1.0,0.2784,1.0,1.0,1.0,1.0,1.0,1.0,0.0224,0.2784,0.0,1.0,0.5993,1.0,1.0,1.0,0.2303,0.5993,0.0,1.0,1.0,1.0,1.0,1.0,0.06513609,0.0,0.459823608,1.0,1.0,1.0,1.0,1.0,0.046345126,0.0,0.427722812,1.0,1.0,1.0,1.0,1.0,0.613605797,0.0,0.6030087,0.602919399,0.603280142
248,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0155,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0135,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.2428,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.023484521,0.0,0.259056985,1.0,1.0,1.0,1.0,1.0,0.033544984,0.0,0.314475179,1.0,1.0,1.0,1.0,1.0,0.664337873,0.0,0.643608023,0.643748678,0.643617021
249,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0081,0.3353,0.2567,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.222,1.0,0.5992,1.0,1.0,1.0,0.3084,0.5992,0.2764,1.0,1.0,1.0,1.0,1.0,0.017530737,0.478803039,0.144261166,1.0,1.0,1.0,1.0,1.0,0.005041248,0.389822036,0.12362095,1.0,1.0,1.0,1.0,1.0,0.746099472,0.608844161,0.648622523,0.648614343,0.64893617
250,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0035,0.3353,0.4516,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.4091,1.0,0.5992,1.0,1.0,1.0,0.3194,0.5992,0.489,1.0,1.0,1.0,1.0,1.0,0.00241074,0.730657279,0.057272945,1.0,1.0,1.0,1.0,1.0,2.88e-5,0.626902699,0.12881206,1.0,1.0,1.0,1.0,1.0,0.739114523,0.839755952,0.645360077,0.645441083,0.645833333
251,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013,0.3353,0.5729,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.5404,1.0,0.5992,1.0,1.0,1.0,0.2263,0.5992,0.6483,1.0,1.0,1.0,1.0,1.0,3.98e-5,0.830075383,0.057148214,1.0,1.0,1.0,1.0,1.0,0.0,0.781955659,0.096793465,1.0,1.0,1.0,1.0,1.0,0.54561156,0.959761024,0.641372644,0.64142162,0.641400709
252,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004,0.3353,0.5979,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.6504,1.0,0.5992,1.0,1.0,1.0,0.2005,0.5992,0.7064,1.0,1.0,1.0,1.0,1.0,0.000216389,0.863983631,0.021615583,1.0,1.0,1.0,1.0,1.0,0.0,0.935784757,0.045890056,1.0,1.0,1.0,1.0,1.0,0.442248732,0.997628629,0.634122765,0.634228898,0.634308511
253,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3353,0.6425,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.6938,1.0,0.5992,1.0,1.0,1.0,0.1648,0.5992,0.7038,1.0,1.0,1.0,1.0,1.0,0.0,0.945392847,0.013119214,1.0,1.0,1.0,1.0,1.0,0.0,0.946457148,0.017349999,1.0,1.0,1.0,1.0,1.0,0.265957534,0.999646604,0.624275012,0.624286017,0.624556738
254,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027,0.3353,0.6437,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2783,0.6029,1.0,0.5992,1.0,1.0,1.0,0.1769,0.5992,0.7046,1.0,1.0,1.0,1.0,1.0,0.001921524,0.896237373,0.0106464,1.0,1.0,1.0,1.0,1.0,0.0,0.775809884,0.005775131,1.0,1.0,1.0,1.0,1.0,0.307036787,0.998101711,0.61901885,0.61899725,0.619237589
255,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0115,0.3353,0.5573,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0015,0.2783,0.4281,1.0,0.5992,1.0,1.0,1.0,0.2093,0.5992,0.6194,1.0,1.0,1.0,1.0,1.0,0.013147038,0.771041214,0.006621342,1.0,1.0,1.0,1.0,1.0,0.005921105,0.570875287,0.052729845,1.0,1.0,1.0,1.0,1.0,0.326862484,0.939182043,0.61358144,0.613708483,0.61391844
256,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0411,0.3353,0.3212,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0022,0.2783,0.3287,1.0,0.5992,1.0,1.0,1.0,0.2342,0.5992,0.4486,1.0,1.0,1.0,1.0,1.0,0.054488908,0.511619449,0.006832063,1.0,1.0,1.0,1.0,1.0,0.004587956,0.517181396,0.04883508,1.0,1.0,1.0,1.0,1.0,0.30621773,0.778100848,0.619441759,0.619420351,0.619680851
257,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,0.3353,0.1424,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0024,0.2783,0.1264,1.0,0.5992,1.0,1.0,1.0,0.3493,0.5992,0.2364,1.0,1.0,1.0,1.0,1.0,0.086204506,0.257950723,0.0022874,1.0,1.0,1.0,1.0,1.0,0.005444179,0.215009332,0.020723298,1.0,1.0,1.0,1.0,1.0,0.470120966,0.463278264,0.644997583,0.645017982,0.645390071
258,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0721,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.042,0.2783,0.0001,1.0,0.5992,1.0,1.0,1.0,0.4545,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.159917772,0.0,0.008258529,1.0,1.0,1.0,1.0,1.0,0.047482468,0.0,0.031285603,1.0,1.0,1.0,1.0,1.0,0.657294333,0.0,0.694900918,0.694943939,0.695035461
259,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0988,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0609,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.5367,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.18543525,0.0,0.027056536,1.0,1.0,1.0,1.0,1.0,0.074212991,0.0,0.064751834,1.0,1.0,1.0,1.0,1.0,0.707331836,0.0,0.702754954,0.702771314,0.703014184
260,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0067,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.5994,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.153760165,0.0,0.016273754,1.0,1.0,1.0,1.0,1.0,0.018042235,0.0,0.076128013,1.0,1.0,1.0,1.0,1.0,0.77309823,0.0,0.685294828,0.685212608,0.68572695
261,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0391,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0181,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.4723,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.114854768,0.0,0.017348081,1.0,1.0,1.0,1.0,1.0,0.023498617,0.0,0.051188745,1.0,1.0,1.0,1.0,1.0,0.638951182,0.0,0.658228613,0.658345674,0.658244681
262,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0276,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0133,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.4873,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.079493351,0.0,0.063280627,1.0,1.0,1.0,1.0,1.0,0.019474827,0.0,0.006099477,1.0,1.0,1.0,1.0,1.0,0.719004989,0.0,0.613641856,0.613708483,0.61391844
263,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0511,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.1268,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.3754,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.07764595,0.0,0.040690549,1.0,1.0,1.0,1.0,1.0,0.124034241,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.679546535,0.0,0.554132431,0.554262746,0.554521277
264,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0394,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0623,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.3274,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.036435369,0.0,0.017452955,1.0,1.0,1.0,1.0,1.0,0.053915933,0.0,0.014373822,1.0,1.0,1.0,1.0,1.0,0.743414998,0.0,0.503866602,0.503913687,0.503989362
265,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0441,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.1222,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.2854,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.060656779,0.0,0.1392425,1.0,1.0,1.0,1.0,1.0,0.09910728,0.0,0.0641644,1.0,1.0,1.0,1.0,1.0,0.685059071,0.0,0.470879652,0.470911783,0.470744681
266,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0518,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.1032,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.2795,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.133792862,0.0,0.460240185,1.0,1.0,1.0,1.0,1.0,0.103719182,0.0,0.254691899,1.0,1.0,1.0,1.0,1.0,0.69080478,0.0,0.454265346,0.454199281,0.454343972
267,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0622,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0114,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.311,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.163754955,0.0,0.63208884,1.0,1.0,1.0,1.0,1.0,0.02899882,0.0,0.412506849,1.0,1.0,1.0,1.0,1.0,0.685123086,0.0,0.446532141,0.446583457,0.446808511
268,1.0,0.3353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0886,0.3353,0.0,1.0,0.2783,1.0,1.0,1.0,1.0,1.0,1.0,0.0207,0.2783,0.0,1.0,0.5992,1.0,1.0,1.0,0.3404,0.5992,0.0,1.0,1.0,1.0,1.0,1.0,0.190143675,0.0,0.569267333,1.0,1.0,1.0,1.0,1.0,0.042203669,0.0,0.259145558,1.0,1.0,1.0,1.0,1.0,0.632939577,0.0,0.447075882,0.447006558,0.447251773
