Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,99,482929,53838,127398
,,,,,,,,100,485179,53162,121581
,,,,,,,,101,498790,53726,118686
,,,,,,,,102,536364,55350,117286
,,,,,,,,103,613453,61135,119469
,,,,,,,,104,670738,71229,125601
,,,,,,,,105,663240,76173,140220
,,,,,,,,106,629823,73664,158875
,,,,,,,,107,602401,70509,166899
,,,,,,,,108,590994,68797,163941
,,,,,,,,109,587740,68824,160575
,,,,,,,,110,581252,68937,162930
,,,,,,,,111,581017,68499,165947
,,,,,,,,112,606728,68923,168509
,,,,,,,,113,665848,72219,170038
,,,,,,,,114,745993,76764,177325
,,,,,,,,115,751850,82874,193215
,,,,,,,,116,691146,83000,214172
,,,,,,,,117,644039,74905,227001
,,,,,,,,118,567509,71175,204213
,,,,,,,,119,519952,67004,178676
,,,,,,,,120,486659,61396,166328
,,,,,,,,121,460507,56619,152957
,,,,,,,,122,446291,53185,139637
,,,,,,,,123,439299,51123,130734
,,,,,,,,124,441912,50010,125396
,,,,,,,,125,454764,50228,122705
,,,,,,,,126,489854,51197,121619
,,,,,,,,127,556045,55806,123724
,,,,,,,,128,608874,64152,130049
,,,,,,,,129,604508,69466,145357
,,,,,,,,130,576422,67894,164580
,,,,,,,,131,555816,66290,173858
,,,,,,,,132,547382,66065,171520
,,,,,,,,133,545576,66780,167412
,,,,,,,,134,540305,67447,169031
,,,,,,,,135,539935,67586,171558
,,,,,,,,136,562743,68262,173226
,,,,,,,,137,613385,71666,174278
,,,,,,,,138,681026,76003,181122
,,,,,,,,139,675190,80503,196967
,,,,,,,,140,610942,79249,218012
,,,,,,,,141,565043,70495,229198
,,,,,,,,142,507059,66106,204977
,,,,,,,,143,467566,62690,178897
,,,,,,,,144,439185,58558,166900
,,,,,,,,145,431606,54555,154004
,,,,,,,,146,419499,53203,142376
,,,,,,,,147,407353,49950,137510
,,,,,,,,148,405660,48673,137022
,,,,,,,,149,406786,48228,130432
,,,,,,,,150,420559,48291,129551
,,,,,,,,151,445874,50356,129235
,,,,,,,,152,463816,53781,131562
,,,,,,,,153,476583,56887,138480
,,,,,,,,154,491000,59796,147407
,,,,,,,,155,506175,63694,151550
,,,,,,,,156,517910,66433,158174
,,,,,,,,157,531739,68976,166063
,,,,,,,,158,534087,71343,172588
,,,,,,,,159,534064,71144,178571
,,,,,,,,160,538492,71529,183693
,,,,,,,,161,557164,72047,183881
,,,,,,,,162,579294,73218,184692
,,,,,,,,163,599338,73300,188817
,,,,,,,,164,604270,79672,196853
,,,,,,,,165,583710,79562,204740
,,,,,,,,166,555470,76316,211059
,,,,,,,,167,522086,72315,205376
,,,,,,,,168,480880,67164,194427
,,,,,,,,169,442646,61147,181480
,,,,,,,,170,414633,55266,165116
,,,,,,,,171,404826,51748,149101
,,,,,,,,172,404362,50756,135847
,,,,,,,,173,405524,50402,129729
,,,,,,,,174,414775,50207,129015
,,,,,,,,175,432095,51690,128510
,,,,,,,,176,451118,54372,129675
,,,,,,,,177,467851,57003,134417
,,,,,,,,178,483596,59584,142026
,,,,,,,,179,498168,63114,146741
,,,,,,,,180,511732,65291,154495
,,,,,,,,181,530980,67627,161770
,,,,,,,,182,539955,70656,167843
,,,,,,,,183,543089,71133,174245
,,,,,,,,184,552815,71538,179258
,,,,,,,,185,577152,72274,180140
,,,,,,,,186,604047,73962,181100
,,,,,,,,187,630158,75326,186143
,,,,,,,,188,637088,81683,194517
,,,,,,,,189,614901,81962,205663
,,,,,,,,190,581167,78590,213602
,,,,,,,,191,541654,73924,208052
,,,,,,,,192,497506,67698,195910
,,,,,,,,193,441249,60485,181444
,,,,,,,,194,410101,51922,164081
,,,,,,,,195,404299,49606,143492
,,,,,,,,196,407449,48847,125005
,,,,,,,,197,421393,49183,122997
,,,,,,,,198,457936,50583,122298
,,,,,,,,199,528786,55706,125033
,,,,,,,,200,591727,66392,132130
,,,,,,,,201,600321,70928,150206
,,,,,,,,202,586083,70508,170901
,,,,,,,,203,577404,70527,178563
,,,,,,,,204,575456,71569,174447
,,,,,,,,205,578279,73459,169079
,,,,,,,,206,575889,75021,169977
,,,,,,,,207,578169,75436,172154
,,,,,,,,208,604339,76021,174160
,,,,,,,,209,657815,79520,174761
,,,,,,,,210,727742,85031,182042
,,,,,,,,211,729103,91880,198769
,,,,,,,,212,664369,90314,220441
,,,,,,,,213,613319,81273,233283
,,,,,,,,214,541179,76698,209388
,,,,,,,,215,492163,71636,183426
,,,,,,,,216,458647,65337,169889
,,,,,,,,217,435026,60514,155108
,,,,,,,,218,420311,57191,141549
,,,,,,,,219,413198,55189,132728
,,,,,,,,220,415133,54339,127224
,,,,,,,,221,427023,54686,124792
,,,,,,,,222,462614,56243,123981
,,,,,,,,223,528445,61908,126461
,,,,,,,,224,587987,74155,133510
,,,,,,,,225,593661,79083,150399
,,,,,,,,226,576435,77214,170994
,,,,,,,,227,563948,75576,179450
,,,,,,,,228,559736,75219,174798
,,,,,,,,229,561560,76262,168710
,,,,,,,,230,559179,76858,168786
,,,,,,,,231,560139,76657,171254
,,,,,,,,232,586170,77376,172726
,,,,,,,,233,640340,81445,173745
,,,,,,,,234,709047,87123,180657
,,,,,,,,235,710558,94152,197627
,,,,,,,,236,649021,93684,219625
,,,,,,,,237,601795,84331,234186
,,,,,,,,238,533291,79964,211791
,,,,,,,,239,486146,74741,186071
,,,,,,,,240,453721,68153,173524
,,,,,,,,241,432399,62979,159136
,,,,,,,,242,417867,59291,146029
,,,,,,,,243,410548,57661,137427
,,,,,,,,244,411377,57063,132365
,,,,,,,,245,422813,57902,129832
,,,,,,,,246,456613,59656,129353
,,,,,,,,247,522910,65721,132064
,,,,,,,,248,583512,76201,139464
,,,,,,,,249,592231,81647,156732
,,,,,,,,250,578214,78032,178345
,,,,,,,,251,568678,73482,187236
,,,,,,,,252,566581,70925,182861
,,,,,,,,253,570624,70346,177498
,,,,,,,,254,569785,69870,177342
,,,,,,,,255,574203,69128,178747
,,,,,,,,256,602909,69497,179727
,,,,,,,,257,659142,73037,180060
,,,,,,,,258,725900,78101,187609
,,,,,,,,259,721810,84017,204851
,,,,,,,,260,658531,84573,227878
,,,,,,,,261,610830,76533,242684
,,,,,,,,262,542369,73270,219229
,,,,,,,,263,493418,69507,192823
,,,,,,,,264,458938,64299,179573
,,,,,,,,265,434048,59749,164319
,,,,,,,,266,418764,56836,150944
,,,,,,,,267,411184,56108,142673
,,,,,,,,268,412007,56199,136797
,,,,,,,,269,423605,57801,134505
,,,,,,,,270,458310,60454,133783
,,,,,,,,271,523735,67742,136449
,,,,,,,,272,587620,81551,143706
,,,,,,,,273,600702,87361,162194
,,,,,,,,274,589847,84413,183667
,,,,,,,,275,584921,82228,191219
,,,,,,,,276,586400,81263,186503
,,,,,,,,277,594715,81398,179658
,,,,,,,,278,596805,81835,179252
,,,,,,,,279,602047,81028,180565
,,,,,,,,280,632252,81535,181539
,,,,,,,,281,689093,86209,182376
,,,,,,,,282,761320,93634,189594
,,,,,,,,283,762695,102862,207126
,,,,,,,,284,702201,104068,229083
,,,,,,,,285,652740,94789,242565
,,,,,,,,286,587451,91085,219392
,,,,,,,,287,537102,85909,193015
,,,,,,,,288,503212,79370,179299
,,,,,,,,289,483385,74301,164285
,,,,,,,,290,467880,70581,150878
,,,,,,,,291,461165,69050,141706
,,,,,,,,292,464213,68237,135951
,,,,,,,,293,477445,68751,133854
,,,,,,,,294,514858,70304,133147
,,,,,,,,295,592356,76691,135989
,,,,,,,,296,662768,91641,143349
,,,,,,,,297,674256,95130,161055
,,,,,,,,298,657609,89811,182156
,,,,,,,,299,644244,83764,190572
,,,,,,,,300,638780,79236,185207
,,,,,,,,301,641267,76757,178076
,,,,,,,,302,637761,75341,177834
,,,,,,,,303,638861,73427,178352
,,,,,,,,304,667046,72567,178665
,,,,,,,,305,726328,75349,178699
,,,,,,,,306,799402,80578,185323
,,,,,,,,307,795410,87465,201543
,,,,,,,,308,730659,89414,221970
,,,,,,,,309,681235,81589,234657
,,,,,,,,310,615974,78865,210521
,,,,,,,,311,568539,75528,184106
,,,,,,,,312,535613,71169,171831
,,,,,,,,313,533979,67550,158741
,,,,,,,,314,519237,66849,147109
,,,,,,,,315,507963,64298,141298
,,,,,,,,316,507346,63887,141436
,,,,,,,,317,510306,64224,135612
,,,,,,,,318,528631,65105,135140
,,,,,,,,319,558824,68257,134930
,,,,,,,,320,589874,74549,137720
,,,,,,,,321,602613,77193,144690
,,,,,,,,322,608608,77619,153644
,,,,,,,,323,613379,76881,158353
,,,,,,,,324,615742,75017,165114
,,,,,,,,325,625051,74663,172251
,,,,,,,,326,623746,74755,178484
,,,,,,,,327,622228,73008,183543
,,,,,,,,328,630888,72062,187861
,,,,,,,,329,657572,71908,187598
,,,,,,,,330,683044,73179,187851
,,,,,,,,331,709582,73762,191538
,,,,,,,,332,720067,82314,198893
,,,,,,,,333,701070,83313,207004
,,,,,,,,334,673579,81349,214767
,,,,,,,,335,634957,78371,209247
,,,,,,,,336,589561,73565,198652
,,,,,,,,337,545380,67362,185052
,,,,,,,,338,511502,61117,168636
,,,,,,,,339,500976,58122,151796
,,,,,,,,340,501860,57868,138644
,,,,,,,,341,505296,58176,132632
,,,,,,,,342,519356,58625,131922
,,,,,,,,343,543670,61073,131569
,,,,,,,,344,571025,64608,132508
,,,,,,,,345,580384,67658,137473
,,,,,,,,346,584398,69364,144981
,,,,,,,,347,584261,69861,150657
,,,,,,,,348,587395,69090,159383
,,,,,,,,349,598162,69633,167366
,,,,,,,,350,599263,71197,173491
,,,,,,,,351,598999,70696,179758
,,,,,,,,352,607357,70517,185597
,,,,,,,,353,635362,71003,186904
,,,,,,,,354,666647,72420,188455
,,,,,,,,355,702327,73516,193465
,,,,,,,,356,715522,80538,201984
,,,,,,,,357,697451,80514,211600
,,,,,,,,358,669065,76891,218378
,,,,,,,,359,631878,72544,211853
,,,,,,,,360,587923,66527,200050
,,,,,,,,361,520520,59376,186501
,,,,,,,,362,486499,50390,169570
,,,,,,,,363,479900,47639,149206
,,,,,,,,364,482740,46390,131492
,,,,,,,,365,491373,46282,129092
,,,,,,,,366,514735,46847,128484
,,,,,,,,367,551985,50053,130702
,,,,,,,,368,591852,55292,135948
,,,,,,,,369,606306,60148,147143
,,,,,,,,370,598534,61815,164001
,,,,,,,,371,590603,63534,176003
,,,,,,,,372,588991,65555,179313
,,,,,,,,373,589838,67403,178689
,,,,,,,,374,586227,68642,181610
,,,,,,,,375,587256,68753,184273
,,,,,,,,376,614361,69378,186052
,,,,,,,,377,668156,72673,186608
,,,,,,,,378,732026,77029,194135
,,,,,,,,379,720052,82475,211722
,,,,,,,,380,647221,81962,234396
,,,,,,,,381,591095,73636,248357
,,,,,,,,382,554210,69138,223351
,,,,,,,,383,514066,65010,194819
,,,,,,,,384,479052,59229,182831
,,,,,,,,385,444055,54022,168284
,,,,,,,,386,427138,49906,154553
,,,,,,,,387,418099,47666,145074
,,,,,,,,388,418168,46336,137824
,,,,,,,,389,428921,46274,135295
,,,,,,,,390,463259,46933,134382
,,,,,,,,391,529169,51197,136761
,,,,,,,,392,589692,59511,144300
,,,,,,,,393,599569,64863,164063
,,,,,,,,394,586433,64590,188359
,,,,,,,,395,578301,64957,196227
,,,,,,,,396,578571,66077,191619
,,,,,,,,397,583228,67618,185195
,,,,,,,,398,582826,68740,184760
,,,,,,,,399,585859,68876,186427
,,,,,,,,400,611742,69182,187439
,,,,,,,,401,664747,72367,187765
,,,,,,,,402,732546,76992,194962
,,,,,,,,403,731043,82424,212008
,,,,,,,,404,668057,83188,234017
,,,,,,,,405,618012,75934,249153
,,,,,,,,406,549542,72373,225783
,,,,,,,,407,500070,68631,199034
,,,,,,,,408,465146,63548,184873
,,,,,,,,409,445922,59509,168139
,,,,,,,,410,431621,57127,153450
,,,,,,,,411,425691,55837,143607
,,,,,,,,412,428723,55433,137490
,,,,,,,,413,441845,56427,134878
,,,,,,,,414,479939,58459,134066
,,,,,,,,415,553909,65143,136634
,,,,,,,,416,622692,77867,144038
,,,,,,,,417,635214,83034,162044
,,,,,,,,418,621120,80156,184748
,,,,,,,,419,609537,76187,191709
,,,,,,,,420,604262,73550,187507
,,,,,,,,421,608021,72336,181695
,,,,,,,,422,606610,71390,182136
,,,,,,,,423,609510,69966,184137
,,,,,,,,424,639716,69629,185471
,,,,,,,,425,700223,72609,185976
,,,,,,,,426,778567,77688,193288
,,,,,,,,427,785104,83735,210485
,,,,,,,,428,725209,85749,231510
,,,,,,,,429,677120,78348,244388
,,,,,,,,430,609345,75018,220199
,,,,,,,,431,556887,70847,193096
,,,,,,,,432,521384,64721,179689
,,,,,,,,433,507595,59811,163861
,,,,,,,,434,493753,55956,149683
,,,,,,,,435,487347,54205,139922
,,,,,,,,436,490670,53257,133678
,,,,,,,,437,505682,53476,131065
,,,,,,,,438,544983,54654,129971
,,,,,,,,439,626885,59631,132371
,,,,,,,,440,701700,68710,139070
,,,,,,,,441,705603,73435,155555
,,,,,,,,442,676055,70282,175745
,,,,,,,,443,653408,67545,183609
,,,,,,,,444,641692,66586,179635
,,,,,,,,445,641188,66858,175344
,,,,,,,,446,637373,67184,176998
,,,,,,,,447,638563,67309,179614
,,,,,,,,448,666505,68360,181116
,,,,,,,,449,726211,72271,181579
,,,,,,,,450,799512,76779,188765
,,,,,,,,451,807681,81669,205143
,,,,,,,,452,748906,81358,225526
,,,,,,,,453,699906,73308,237115
,,,,,,,,454,615752,69193,212667
,,,,,,,,455,558838,64954,185845
,,,,,,,,456,522055,59354,172914
,,,,,,,,457,497025,54419,158231
,,,,,,,,458,479963,50776,144575
,,,,,,,,459,470507,48913,135316
,,,,,,,,460,470232,47905,128302
,,,,,,,,461,481601,48184,125581
,,,,,,,,462,517139,49142,124229
,,,,,,,,463,598176,53527,126214
,,,,,,,,464,672150,61741,132255
,,,,,,,,465,681390,66829,147542
,,,,,,,,466,662933,65701,166599
,,,,,,,,467,645720,65152,175696
,,,,,,,,468,640967,65735,173057
,,,,,,,,469,644981,66977,169274
,,,,,,,,470,643234,68198,171028
,,,,,,,,471,645394,68507,173677
,,,,,,,,472,670059,69322,175747
,,,,,,,,473,722402,72857,176421
,,,,,,,,474,785672,76975,183439
,,,,,,,,475,783734,80563,199495
,,,,,,,,476,719269,78932,219512
,,,,,,,,477,668093,70416,230164
,,,,,,,,478,588506,66176,205578
,,,,,,,,479,537354,62829,178899
,,,,,,,,480,503238,58644,166968
,,,,,,,,481,493272,55014,153914
,,,,,,,,482,476999,54082,142177
,,,,,,,,483,463867,51024,136208
,,,,,,,,484,462079,49947,135260
,,,,,,,,485,462904,49605,128585
,,,,,,,,486,476402,49787,127234
,,,,,,,,487,501825,52075,126284
,,,,,,,,488,532375,56795,128395
,,,,,,,,489,556886,60338,134982
,,,,,,,,490,581345,63614,142441
,,,,,,,,491,603631,66985,148014
,,,,,,,,492,621430,69240,156412
,,,,,,,,493,639162,70501,165771
,,,,,,,,494,643333,71671,173084
,,,,,,,,495,642337,70228,179574
,,,,,,,,496,646936,69544,184074
,,,,,,,,497,664414,69369,183402
,,,,,,,,498,678208,70510,183716
,,,,,,,,499,695689,70800,187212
,,,,,,,,500,698527,77967,194017
,,,,,,,,501,675579,78578,202806
,,,,,,,,502,645169,75905,210959
,,,,,,,,503,607313,72432,205706
,,,,,,,,504,561052,67572,194787
,,,,,,,,505,513387,61808,181523
,,,,,,,,506,481587,56902,165778
,,,,,,,,507,470078,53245,149256
,,,,,,,,508,468854,52088,135936
,,,,,,,,509,467949,51422,129685
,,,,,,,,510,475752,50987,128797
,,,,,,,,511,491479,52048,128282
,,,,,,,,512,514668,53924,129558
,,,,,,,,513,534946,56067,134372
,,,,,,,,514,553240,58400,141877
,,,,,,,,515,569814,62027,147583
,,,,,,,,516,584045,64192,156699
,,,,,,,,517,602515,66299,165339
,,,,,,,,518,609238,68633,172989
,,,,,,,,519,611111,68787,180615
,,,,,,,,520,618150,69122,186839
,,,,,,,,521,637865,69703,188473
,,,,,,,,522,654226,70897,190264
,,,,,,,,523,677415,70903,194531
,,,,,,,,524,681232,77892,201401
,,,,,,,,525,654369,78537,210397
,,,,,,,,526,619479,75257,217264
,,,,,,,,527,578141,71301,211537
,,,,,,,,528,531336,65917,200733
,,,,,,,,529,461348,58849,185561
,,,,,,,,530,426865,50286,166912
,,,,,,,,531,419355,47734,145590
,,,,,,,,532,420672,46817,126253
,,,,,,,,533,432787,47249,123847
,,,,,,,,534,466996,48601,123030
,,,,,,,,535,537816,53755,125696
,,,,,,,,536,599691,63361,132860
,,,,,,,,537,609128,68964,151295
,,,,,,,,538,597348,67639,173855
,,,,,,,,539,590150,66446,182144
,,,,,,,,540,589647,66596,178552
,,,,,,,,541,593878,67292,173589
,,,,,,,,542,591920,67821,175177
,,,,,,,,543,593463,67504,177440
,,,,,,,,544,618496,67896,178574
,,,,,,,,545,669357,71250,178714
,,,,,,,,546,732295,75831,185970
,,,,,,,,547,727635,80913,203715
,,,,,,,,548,663474,81613,225546
,,,,,,,,549,612016,74269,239337
,,,,,,,,550,540198,70524,216697
,,,,,,,,551,489325,66617,189891
,,,,,,,,552,455445,60917,176069
,,,,,,,,553,427683,56193,160116
,,,,,,,,554,414522,52743,145511
,,,,,,,,555,406697,51074,135648
,,,,,,,,556,407907,50256,128870
,,,,,,,,557,419765,50666,126401
,,,,,,,,558,455024,51906,125317
,,,,,,,,559,517421,57068,127595
,,,,,,,,560,572234,66151,134596
,,,,,,,,561,580403,71140,152223
,,,,,,,,562,565238,69161,174054
,,,,,,,,563,554847,67477,182021
,,,,,,,,564,552552,67000,178341
,,,,,,,,565,556869,67867,172977
,,,,,,,,566,556119,68640,174449
,,,,,,,,567,558572,68445,177069
,,,,,,,,568,583469,69311,178826
,,,,,,,,569,632180,73384,180022
,,,,,,,,570,699935,79166,187782
,,,,,,,,571,703420,85531,204527
,,,,,,,,572,641826,83903,224511
,,,,,,,,573,594625,75409,237088
,,,,,,,,574,538161,70929,213001
,,,,,,,,575,491769,66302,186110
,,,,,,,,576,459100,60236,172526
,,,,,,,,577,439163,55016,156556
,,,,,,,,578,425609,51387,142030
,,,,,,,,579,419168,49555,131989
,,,,,,,,580,422293,48447,125774
,,,,,,,,581,434606,48630,122790
,,,,,,,,582,471250,49576,121698
,,,,,,,,583,537054,54117,123374
,,,,,,,,584,593229,62663,129827
,,,,,,,,585,598434,68188,146023
,,,,,,,,586,582290,67743,166382
,,,,,,,,587,572326,67650,174241
,,,,,,,,588,570629,68609,169743
,,,,,,,,589,574570,69983,164275
,,,,,,,,590,573914,70744,165874
,,,,,,,,591,577061,70337,168544
,,,,,,,,592,603191,71106,170589
,,,,,,,,593,652914,74954,171786
,,,,,,,,594,720253,80439,178988
,,,,,,,,595,721007,85982,195072
,,,,,,,,596,658050,84787,214635
,,,,,,,,597,609933,76476,227033
,,,,,,,,598,543485,72171,205571
,,,,,,,,599,493925,67652,179577
,,,,,,,,600,458668,61802,166905
,,,,,,,,601,434094,56703,152763
,,,,,,,,602,419131,53962,139208
,,,,,,,,603,410672,51908,129888
,,,,,,,,604,411117,50878,124016
,,,,,,,,605,420300,51215,121174
,,,,,,,,606,453129,52534,119989
,,,,,,,,607,515164,57701,121944
,,,,,,,,608,571559,67326,128131
,,,,,,,,609,580773,72952,144060
,,,,,,,,610,569652,71493,163891
,,,,,,,,611,563110,69793,172515
,,,,,,,,612,562422,68979,169091
,,,,,,,,613,566175,69354,164357
,,,,,,,,614,565109,69438,166598
,,,,,,,,615,567833,68964,169178
,,,,,,,,616,593498,69361,170306
,,,,,,,,617,641836,72869,172010
,,,,,,,,618,701750,77523,179589
,,,,,,,,619,696851,82678,195321
,,,,,,,,620,635572,83127,214377
,,,,,,,,621,587496,75700,226870
,,,,,,,,622,523261,72231,205935
,,,,,,,,623,476586,68422,180417
,,,,,,,,624,442526,62876,168396
,,,,,,,,625,417149,58144,154727
,,,,,,,,626,402346,54782,141607
,,,,,,,,627,393652,53530,132911
,,,,,,,,628,394013,53162,127131
,,,,,,,,629,403050,54001,124519
,,,,,,,,630,434326,55728,123701
,,,,,,,,631,494993,61599,126125
,,,,,,,,632,549455,71771,133131
,,,,,,,,633,563673,77596,148815
,,,,,,,,634,555843,74572,168904
,,,,,,,,635,550806,70888,178375
,,,,,,,,636,550749,68958,176025
,,,,,,,,637,554359,68657,171245
,,,,,,,,638,552605,68459,172306
,,,,,,,,639,552435,67712,174194
,,,,,,,,640,574144,67963,174767
,,,,,,,,641,617915,71228,174710
,,,,,,,,642,676420,75573,181244
,,,,,,,,643,673714,79475,196545
,,,,,,,,644,612817,78878,215676
,,,,,,,,645,568502,70809,228001
,,,,,,,,646,517603,66994,206625
,,,,,,,,647,480161,63802,181216
,,,,,,,,648,452894,59702,169213
,,,,,,,,649,452214,56047,156720
,,,,,,,,650,441398,55716,145035
,,,,,,,,651,432096,52935,140180
,,,,,,,,652,432626,52232,140414
,,,,,,,,653,435518,52061,134266
,,,,,,,,654,452020,52293,133645
,,,,,,,,655,481037,54969,133444
,,,,,,,,656,501193,59465,136271
,,,,,,,,657,515191,62966,143505
,,,,,,,,658,527628,66173,152881
,,,,,,,,659,539444,68968,158172
,,,,,,,,660,546993,70514,165197
,,,,,,,,661,559616,71842,172289
,,,,,,,,662,559879,72997,178130
,,,,,,,,663,556780,71864,182708
,,,,,,,,664,559499,71110,186061
,,,,,,,,665,575764,71264,185488
,,,,,,,,666,596202,73014,185685
,,,,,,,,667,625572,73402,189077
,,,,,,,,668,639160,81836,194161
,,,,,,,,669,621627,83291,201910
,,,,,,,,670,595764,81129,210984
,,,,,,,,671,562041,77849,205177
,,,,,,,,672,520967,72898,194604
,,,,,,,,673,480227,67234,181194
,,,,,,,,674,451606,61772,165463
,,,,,,,,675,442794,58581,148810
,,,,,,,,676,443410,58128,134811
,,,,,,,,677,446128,58294,129041
,,,,,,,,678,457030,58556,128099
,,,,,,,,679,477835,60920,127785
,,,,,,,,680,497570,65290,128684
,,,,,,,,681,510008,68173,132960
,,,,,,,,682,518482,69690,139558
,,,,,,,,683,525486,70003,144209
,,,,,,,,684,531966,69271,151567
,,,,,,,,685,546328,69830,158600
,,,,,,,,686,550552,71148,165033
,,,,,,,,687,549817,70101,171510
,,,,,,,,688,557329,69613,176778
,,,,,,,,689,577901,69697,178385
,,,,,,,,690,605161,71325,180485
,,,,,,,,691,646352,71970,185179
,,,,,,,,692,664740,81508,191551
,,,,,,,,693,646247,83953,200349
,,,,,,,,694,614311,81645,209371
,,,,,,,,695,575406,77669,203847
,,,,,,,,696,531269,71226,191213
,,,,,,,,697,473034,63463,176820
,,,,,,,,698,441872,54507,159201
,,,,,,,,699,437885,52512,138899
,,,,,,,,700,443280,51929,120293
,,,,,,,,701,459372,52587,117884
,,,,,,,,702,500012,54412,117114
,,,,,,,,703,575115,60255,119731
,,,,,,,,704,634681,70274,126683
,,,,,,,,705,630552,75638,143548
,,,,,,,,706,602780,72920,163287
,,,,,,,,707,583510,69986,171689
,,,,,,,,708,574538,68563,168181
,,,,,,,,709,573123,68769,163910
,,,,,,,,710,566649,68770,165358
,,,,,,,,711,564999,68104,167690
,,,,,,,,712,588153,68431,169327
,,,,,,,,713,637495,71980,169821
,,,,,,,,714,708119,77278,176890
,,,,,,,,715,718947,83419,192649
,,,,,,,,716,662794,83009,211068
,,,,,,,,717,615204,74792,224534
,,,,,,,,718,545552,70208,203850
,,,,,,,,719,496082,65469,178349
,,,,,,,,720,462059,59266,165394
,,,,,,,,721,437146,54107,150634
