Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Total
t23,0.0006499066679684197,0.0011453674627094222,0.0009370221154105385,0.0024350926221032966,0.0011547103580655397,0.0005996573278137206,0.0005017633187593591,0.001104493826866925,0.0010795483096674885,0.001217126994697583,0.00045329586216210597,0.000512806981407729,0.0013111304596838545,0.0014541763464868862,693.7345152129268,317.5807000508061,0.0010808023064103082,0.001013836251439068,1011.3318660009445
t24,0.0006184442669819963,0.0011451240294182187,0.000908217948398824,0.0023523019257560545,0.0010914678822610989,0.0006073770822336826,0.0005017572893120673,0.001104435849424857,0.0010407589607251814,0.001163113861062645,0.0004527292059832599,0.0005128188836589317,0.0012251745999074064,0.00137796555523953,0.0011791551740685437,0.0014572092702373318,0.0010271131576873656,0.0010138588800538135,0.01877902382241081
t25,0.0006066037381023306,0.0011450933630995808,0.0008963696262805262,0.0022757490089124807,0.0010677073715506925,0.0005986587248458823,0.0005017253290933501,0.0011043932411232175,0.0010275730390706852,0.0011431616667060707,0.0004535008360958857,0.0005127743736737089,0.001191585071782294,0.0013459808311000118,0.0010941522458331376,0.0013157009820703883,0.0010078011329721053,0.0010138773718546073,0.018302407954166953
t26,0.0006014324993334684,0.001145265470397258,0.0008908596318625477,0.0022523680761190558,0.0010572645013230862,0.0005984967650029827,0.0005016955057912111,0.001104491905076254,0.0010222950708224064,0.0011327738934050102,0.0004536086732207255,0.0005127140185429741,0.0011765238624203956,0.0013313735206378458,0.001061282270350554,0.0012646485702066063,0.001000208430906217,0.0010139198327860288,0.018121222498204626
t27,0.0005992575521076635,0.0011453874807479543,0.0008888831506005548,0.002268748795181085,0.0010517358247967307,0.0006068121914065101,0.0005015975907360345,0.001104189787981572,0.0010200626101406686,0.0011253983053993327,0.00045424839650912087,0.0005126106422386927,0.0011697651047424642,0.0013248597116655462,0.0010479079799125917,0.0012457523764917444,0.0009970063276493924,0.0010137577262150596,0.01807798155452272
t28,0.0005984775578419826,0.0011455733399012235,0.0008873530316170352,0.002234099769742205,0.0010495398731379087,0.0005982954615310644,0.000501638007293725,0.001104071570859299,0.0010191274108549073,0.0011229231044759542,0.00045434230835972967,0.0005125676575243198,0.0011669678084309592,0.0013220943822328714,0.0010424753887320836,0.001238306871582864,0.0009955024424990982,0.0010136793939074017,0.01800703538052463
t29,0.0005981469746175946,0.0011457975163574577,0.0008862812673658103,0.0022301360638245114,0.0010481526833428902,0.0005984689358700403,0.0005016338218419167,0.0011040157060367333,0.0010185073627756902,0.0011224417790502011,0.0004538728350356889,0.0005125883704965525,0.0011654657349709926,0.0013209712068649074,0.001039362492836119,0.0012346768017992727,0.0009946692214334286,0.0010136637012749731,0.017988852475794778
t30,0.0005983685754732849,0.0011465277940707877,0.0008844154666937581,0.0022567826173362855,0.001048206666696187,0.000607079561529223,0.0005016953930410556,0.0011042378368322952,0.001018408345894758,0.0011236068989604999,0.00045412501122966937,0.00051269587351622,0.0011648976538553505,0.001320398137857632,0.0010375302087932614,0.0012329378405444315,0.0009943528679244545,0.0010138337450210355,0.01802010049527019
t31,0.00059827275409848,0.0011471973482161408,0.0008842621221739608,0.0022290674737563,0.0010479331416037162,0.0005984586154069933,0.0005017057184580968,0.001104305314828958,0.0010179009156198804,0.0011242376574305648,0.0004534115343839246,0.0005127406019141563,0.001164521238330207,0.0013186116892652494,0.0010362862052041948,0.001231867432194815,0.0009941587221042067,0.001013895452751674,0.01797883393774152
t32,0.0005976711917135442,0.0011481589995030654,0.0008841929531431256,0.0022301792638007127,0.0010467424278080269,0.0005982986316566396,0.0005016060858948463,0.001104233367080153,0.0010172699707356107,0.001123635061778989,0.00045306049880665454,0.0005127058500368669,0.0011640426645251052,0.0013175415107156692,0.0010350462646685178,0.0012306764555610615,0.0009939024559707068,0.0010138794919461055,0.0179728431453454
t33,0.0005972539082525308,0.0011496151853542579,0.00088709712186336,0.0022607526998256497,0.00103836255059856,0.000606293904269535,0.0005015841008506118,0.0011043305559177393,0.0010175429272000422,0.0011200798554788312,0.0004532143386159728,0.0005127372008127043,0.0011621802564466166,0.0013194505171568748,0.0010349419375433686,0.0012302147194555248,0.0009946918545845652,0.0010138310467379973,0.01800417468096474
t34,0.000597852841185105,0.001152805425717334,0.0008877017636682051,0.002238005984774034,0.001041399391942256,0.000597943999630811,0.0005016203538149075,0.0011045933218377566,0.0010176946447589216,0.001123904954035154,0.00045316957523367234,0.0005128601602269378,0.0011625472846163655,0.001323874544825503,0.0010358401801228417,0.001230475535358955,0.000994779607812753,0.0010142460368332046,0.01799131560639472
t35,0.000598118698630925,0.0011559697744182582,0.0008876213506779808,0.002245548193225225,0.0010427083179335168,0.0005987179200128774,0.0005015132126061141,0.0011045514542094488,0.0010169299955533491,0.0011282165888624963,0.00045299560520287624,0.000512863260048893,0.0011647394032646176,0.001324448763432429,0.0010367798795679018,0.0012350409919737197,0.0009948494759193423,0.0010142453513087076,0.01801585823684868
t36,0.0005982150334169733,0.0011606995594516042,0.0008878773404243701,0.002281577605603123,0.001046094690626221,0.0006065959458706546,0.0005014943930412934,0.0011046680224268562,0.0010176759780414696,0.001131345513833943,0.000452799562632648,0.0005128641561791588,0.0011691955423780358,0.0013275074159926402,0.0010378965109714888,0.001236342318329819,0.0009948571576532934,0.0010144523751679203,0.018082159122041513
t37,0.0005981349941712893,0.0011702829472673014,0.0008875975964714922,0.002266560798166197,0.0010551201398441058,0.0005980684129719124,0.0005018629250775724,0.0011045892950576502,0.0010181001879147817,0.0011353891077053669,0.00045268429380272224,0.0005128883672556514,0.0011741848735173858,0.0013322391383382812,0.0010398776417607277,0.0012366142608878636,0.000995045007654193,0.0010145672414233436,0.01809380722928784
t38,0.0005985180588155083,0.001192247924495716,0.0008880514746426416,0.002287164193110646,0.001059779649366303,0.0005982499609574725,0.0005017708182222622,0.0011045434371325072,0.001018429639560876,0.0011421527509050732,0.00045278955059343493,0.0005129404415881613,0.0011829709093682033,0.0013405256546154096,0.0010441309197302604,0.001236611903643546,0.0009954411216242186,0.0010147911850812235,0.018171109593453465
t39,0.0005989173438586537,0.0012499049934509238,0.0008890291254501878,0.002357169722664921,0.0010683554877258699,0.0006068369928765154,0.0005014513272896296,0.0011050515271864671,0.0010190758085973977,0.001156747823430574,0.00045297491623343854,0.0005130187226708094,0.0012049257126489892,0.001354735442073143,0.0010515906142896383,0.001236432211494834,0.000996163355643194,0.0010150046662385035,0.01837738579382369
t40,0.000599654660127974,0.0014220883655751866,0.0008901856159522991,0.0024093051535027925,0.0010859824454030078,0.0005984591107129288,0.0005020950190918674,0.001107586728201663,0.0010201619916610854,0.0011866712082066768,0.00045311349266706345,0.0005132167479266675,0.0012540387559134556,0.0013819173489439745,0.0010664112065021073,0.0012356120063381222,0.000997299748199478,0.0010154620581020934,0.018739261663028445
t41,0.0006010359980541375,174.37703609144756,0.0008921656859958628,0.0025790674417940584,0.0011256655528203141,0.0005985132122839801,0.0005020437633317799,0.0011054935805035263,0.0010221021877689594,0.001254409029302723,0.00045284404623970243,0.0005135604293908567,0.0013685654276481194,0.001437243828326051,0.0011003072153333848,0.0012300649033098747,0.000998969428053063,0.0010159865099819134,174.3948341296877
t42,0.0006048352373403095,288.49415518101404,0.0008944538038524695,138.64185618236135,0.0012218908938578955,0.0006069598169614877,0.0005027648940757877,0.001105436512160213,0.0010268391918103774,0.0016883225455107892,0.00045322710105362066,0.0005143620650396843,0.011527871025358545,0.0015765175628602724,0.001196374212849986,0.0012293842738106664,0.0010050519223844948,0.0010166483189301082,427.1621823027533
t43,0.00061447043612111,127.16665080462772,0.0009039191400048499,704.8397985304191,0.002458744880361687,0.0005982069040841578,0.0005053408033605405,0.0011057486581765108,0.0010413660048373533,0.0025361262125912555,0.00045281349867608024,0.0005174162819881119,411.4162270960041,376.3819807217405,0.002157695206213179,0.0012292740072756302,0.0010226913754585213,0.001017202124947882,1619.8208181683256
t44,0.0006337940172889109,138.08953931163606,0.0009234076101842725,688.7337258125531,0.0031519314554893712,0.0005982800482596825,0.0005113889189333549,0.0011065324096441803,0.0010702310319648462,0.0031664116651727147,0.00045290172427270704,0.0005249257377499985,396.88322935868774,363.0835394751287,0.002639558820984459,0.0012298825976020734,0.0010574394025758534,0.0010183053119713233,1586.8081189487575
t45,0.0007378309959980736,0.001783715774328911,0.0010256249798630888,688.7183917550864,0.0019540090823974674,0.0006069180438002772,0.0005344212001256906,0.0011074995126301819,0.001206167849345818,0.00190270895094783,0.0004528703477939862,0.0005550125813812954,322.59570352939505,161.37122100518857,0.0017699746174987478,0.0012302896814621062,0.001230947493972819,0.0010197130661521007,1172.7024339938475
t46,0.0006309609724979678,0.001289839883668666,0.0009187395872162569,0.0025676039671677993,0.0011888698848369357,0.0005987956630465151,0.0005104670351427359,0.0011090317745602381,0.0010678027951800148,0.0012544002431987067,0.00045294093672501926,0.000523497990015347,0.001377140592269886,0.0015056946492437485,0.0011566959651663799,0.0012307129223804126,0.0010545082787466887,0.001021637140102286,0.019459340281165603
t47,0.000613779380651951,0.0012057056042096134,0.0009031128178263846,0.0023945956223966887,0.0011098583952648818,0.0005993705366643628,0.0005050143618738216,0.0011111598667242048,0.0010435091762074295,0.0011828952854421892,0.00045291091023499485,0.0005166952405739651,0.0012550696298904913,0.001403489214772482,0.001084133888477562,0.0012313537363912426,0.0010239331111032272,0.001024106361483077,0.018660693140188568
t48,0.0006061602825340545,0.0011763607577322554,0.0008979955853962101,0.0023514965213745106,0.00108096674137505,0.0006086857059280292,0.0005026316395995685,0.0011139296130876222,0.0010331292896041684,0.0011550560305334213,0.00045328239041817956,0.0005139825243277638,0.0012072828410572758,0.0013623877966378176,0.001055518491545506,0.0012316217571624966,0.0010098389591328483,0.0010272349042918785,0.018387561831738657
t49,0.0006038226982945175,0.0011681464182510596,0.0008975489366936212,0.0022934087229283407,0.0010711188047587967,0.0006015368076952859,0.0005019765571935699,0.001117765897785222,0.001031953304940875,0.001145312866749704,0.00045294089896685146,0.0005131568868831219,0.0011891804171130008,0.0013445813318392124,0.0010440318990455636,0.0012314361144659391,0.0010068399527553265,0.0010316162450154046,0.018246374761375413
t50,0.0006047567590117816,0.0011700278069070467,0.0009004252893467974,0.0022891757127906165,0.0010711833478777985,0.0006038305626010419,0.0005018183962403304,0.0011243611719291956,0.0010367674735830951,0.0011441216377899108,0.00045308062476893826,0.0005129754927950951,0.0011885411650955139,0.0013407833162564138,0.0010398728873009123,0.001231059458578009,0.0010110416878174554,0.0010389030319242674,0.01826272582261422
t51,0.0006094784990289604,0.00118518825969152,0.0009063782922116912,0.002333539046244097,0.0010798993416513889,0.0006172200382162291,0.000501717087182464,0.001137594892995293,0.0010500246413429342,0.0011511202255213415,0.00045321981613737577,0.0005128672259910024,0.0012003818592553864,0.0013467996182467594,0.0010370705933850587,0.0012308833626341682,0.0010269304942274544,0.0010530844706527983,0.018433397764615923
t52,0.0006225783046031443,0.0012291745213783886,0.0009194204143881862,0.00235116081742344,0.0011061262217126981,0.000620990922667906,0.0005017191065644362,0.0011710725069014334,0.0010847848658801236,0.001176714864174798,0.00045316990853844203,0.0005127889951164088,0.0012326174757458042,0.001364093061867061,0.0010352964755499096,0.0012307566297414235,0.001070256593849662,0.0010864528340844713,0.01876917452018774
t53,0.0006565746915032589,0.0013499962941340936,0.0009496416442242998,0.0024626598561763944,0.0011773366277182513,0.0006548979119765597,0.0005017860708922605,0.0012615137213519937,0.0011786363945897422,0.0012390448930505002,0.000453084784985485,0.0005126635188467662,0.0013160551381593076,0.001407612373196726,0.0010342433798145728,0.0012305449316690215,0.001186108725355196,0.0011746915969172542,0.019747092554561682
t54,0.0008293081907387827,365.77275076601603,0.0011098958222909392,33.03648739206737,35.450209420477165,0.000888973660942245,0.0005017848352059731,0.0023665601695573896,28.8757459827958,25.66058916631386,0.00045304906189598396,0.0005126727265266257,0.0025909732643012605,0.0015543687119396997,0.0010336216213187599,0.0012306474945399024,849.1208653402659,0.0023833581562091592,1337.9321032816515
t55,0.0011950888498658701,343.15989502496006,0.001447051195450107,57.14700684823535,75.29129507330069,280.510731685932,0.0005018221242242853,319.4559240327484,365.6225683020479,52.34408047452082,0.00045289738517421377,0.000512797506868309,0.0035058137954542,0.001750283533335708,0.001033341147101623,0.0012308911160111833,924.3911438892261,438.7124318863681,2856.646707203993
t56,0.00213048724695803,745.5097780504015,0.002265660525559273,274.61869266028464,162.11715787573058,259.1524312194362,0.000501765368397295,664.045435675367,764.5810390343173,112.86732197017868,0.0004530021166332759,0.0005127499230334126,0.012190122046220098,0.004062183528785705,0.0010330523994925883,0.0012308798622133442,1397.2259102648072,911.9420504600425,5292.084197113583
t57,0.0008398129068781006,484.8862163520999,0.0011216500628502262,56.264285995975754,39.30198099756823,583.0923634088599,0.0005017092092219345,664.0449918442736,313.143113446658,26.457654902182288,0.0004530425251717368,0.0005128805921201349,0.0034084368576415025,0.0017169633844286516,0.0010336516249229305,0.0012311974984994597,1021.3547689788529,911.9413010480433,4100.497496319175
t58,0.0006659570832820316,0.0014145866060179494,0.0009559187184803371,31.66579328737755,0.0011953267384280594,0.0008005470229604199,0.0005018300523125935,0.0013263298590400355,0.0012144189389545657,0.001256257667990485,0.0004533774041344172,0.0005130695536976971,0.0024750797540966218,0.001533557337255783,0.0010338057318185327,0.001231540454303345,0.0012408113969186983,0.0012525728756115789,31.68485827457285
t59,0.0006237548747224034,0.0012332744746755223,0.0009172592909976092,0.00243453969708347,0.00110946242059725,0.0007147907480770251,0.0005018709416263596,0.0011792873901976001,0.0010828229052052202,0.0011815108507961846,0.000453859588473188,0.0005131752905553941,0.0013004625348556537,0.001397379112876878,0.0010338881188382226,0.0012318387874070494,0.0010717668966870465,0.0010926082560804465,0.019073552179752526
t60,0.0006086189482346802,0.001184994467438498,0.000903174784358444,0.0023593100423136494,0.001072960902594644,132.62772903294174,0.000501853677285155,0.0011377105721801818,0.0010444699886044662,0.0011519125467223086,0.0004539764312191391,0.0005132151655680453,0.001221688219564274,0.0013571277249734446,0.0010344691523867604,0.0012321557869275877,0.0010236570881125776,0.00105229199689864,132.64558262043715
t61,0.0006028069697460214,0.0011700135859494395,0.000896618630678275,0.0022892492230369484,0.0010659543114227706,204.45988336012527,0.0005020727814169474,0.00112404441519777,0.0010321016824312846,0.0011383297618093172,0.00045395735229442215,0.000513366533309034,0.0011926645956299713,0.001340504949365405,0.0010361817181698534,0.0012331943721475007,0.0010063106783136265,0.0010381848050818984,204.47751891649125
t62,0.0006011848486398098,0.001171278959290954,0.0008949226636264408,0.0022742955684321837,0.0010633361883964074,819.315080636868,0.0005021348830647148,0.001119577056777926,0.0010284025224171166,0.0011381121836536257,0.00045429642066467353,0.0005135658402772355,0.0011811951294774295,0.0013364453490423496,0.0010392729631064866,0.0012350355214211448,0.0010023270091647951,0.0010331807137408096,819.3326692006891
t63,0.0006022683778555153,0.0011862041067292211,0.0008957363419739601,0.0023039399314909517,0.0010670476049008054,199.5035625426999,0.0005022415063499288,0.0011185217060389995,0.001028072292794015,0.0011447354174783497,0.00045457945250567826,0.0005139133589381299,0.0011833401696844392,0.0013414691213080537,0.0010442086560817165,0.0012391553273972216,0.0010038804829206808,0.001031978849941924,199.5212238354043
t64,0.0006063429324574759,0.0012393776151430184,0.0008998568971326189,0.002294541709142302,0.0010757059706850852,123.81126916587318,0.0005025385908137423,0.001119997602674046,0.0010309063007278357,0.001153555302483535,0.0004553920990380596,0.0005145050825006108,0.0011946109986239815,0.0013556193735913174,0.001054764590717881,0.0012495029623641083,0.0010095857865550855,0.001033769670158005,123.82905973935799
t65,0.0006166486433851815,0.0013997024047034095,0.0009086133041134056,0.002340944194231023,0.0010965679963372153,0.0006476029862908444,0.0005032934474402204,0.0011276506248736283,0.001038894484131108,0.0011700044029697703,0.0004558246675481752,0.0005156554514460061,0.0012263149765759634,0.0013850913433551227,0.001078159032659103,0.0012771621521883167,0.001024374454242829,0.001042264235569631,0.018854768802060953
