Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t11,6.134306928759271e-6,-4.3559674324744756e-6,5.276388003672166e-6,6.95931926405885e-7,-1.7344795497936507e-6,2.057514103175971e-5,-6.436294489446749e-7,1.4397646663400851e-6,5.71067182322078e-6,-3.77551178144482e-6,-3.072294556024483e-6,-6.250691639776622e-7,2.5633267226899577e-6,-2.0969408736328316e-6,2.968725274145709e-6,-4.813867980286055e-7,4.459049615181712e-6,5.044024374078116e-7
t12,8.371716082573002e-6,-1.738324952780363e-6,7.608113671636305e-6,2.1874572114115226e-6,1.8375310289604897e-6,3.915581824920137e-6,-3.158492591717655e-7,7.387973176247801e-7,7.956827956419016e-6,-1.3045606758162816e-6,-1.7116515774521685e-6,-7.090271134251759e-7,3.980013117430416e-6,-8.336037016710009e-7,4.2905373604849635e-6,3.053214400510983e-8,5.592853331495171e-6,3.2038230179450875e-7
t13,5.038495100276616e-6,-1.069489617063156e-6,3.8679609882342855e-6,3.225628536051453e-6,4.851977508564054e-6,2.08714325937849e-5,2.2203169329156334e-7,1.3298340069931443e-6,7.46379706350291e-6,2.54951285045387e-6,-1.852516854505964e-6,-3.8879184190115225e-7,3.831898864549698e-6,1.3092845150427824e-8,5.517416642973899e-6,2.4756015036087686e-6,5.805506302439789e-6,6.790539483826818e-7
t14,3.2192448185533287e-6,-1.6537133701590765e-6,2.426221244360711e-6,4.5542586933976605e-6,5.898143073635214e-6,1.645167981882122e-5,-1.899094366826446e-7,5.095435080538375e-7,8.344968829714914e-6,4.8842142546750836e-6,-1.0587040461439039e-6,-5.06999412078079e-7,4.084729401781935e-6,6.614745250806203e-7,4.384266552506371e-6,7.994155510743145e-6,6.339511623894464e-6,4.5865272199590594e-7
t15,4.447123439287457e-6,-3.678165896000996e-6,1.4043366887630724e-6,2.7111969828654142e-6,1.0962416144122856e-6,8.183824728300734e-6,4.6606430656006097e-7,4.1671808728665785e-7,7.661802462079784e-6,-8.693773387871324e-7,-6.98300881458254e-7,-2.027702628020765e-7,2.030896412004717e-6,-1.8405471907988997e-6,5.322198096627631e-6,6.188039240491139e-6,4.326275519584432e-6,6.252483880321193e-7
t16,1.3577311264864023e-5,-3.937109728837701e-6,2.445839218356034e-6,-8.472005952941155e-8,1.9256006350239537e-7,3.0399530427568504e-6,-1.5420462800416465e-7,-6.447560839525424e-8,8.57229165949537e-6,-1.2977054104830844e-7,-2.0465667088488915e-7,-1.834075400584866e-7,-8.266467084480501e-7,-1.0594040106566215e-6,9.712262408872034e-6,1.3370530139027243e-5,5.206045798435157e-6,5.649181596519002e-7
t17,2.6989014434140757e-5,-7.748302694715757e-7,1.4519826390624782e-5,7.360865173199714e-6,1.0107956003034607e-5,1278.7894232900685,5.266729596792117e-7,-9.391395581090019e-7,1.4559015536818364e-5,1.99127983527264e-5,2.5383937929630375e-6,3.0694884242091705e-8,7.238782217906553e-6,5.624598662575472e-6,3.431742153926525e-5,3.34621322882347e-5,1.2198488732700661e-5,4.079578216798334e-7
t18,0.0017636902217618726,4.938774718918326e-6,0.0017668277807857617,0.0017793227631786761,0.0017592240712774835,1.8942066388198137e-5,2.0196953183378104e-6,5.146839022613027e-6,0.001754171427200688,0.001788321680655984,1.0955884336465003e-5,3.41005233069802e-7,0.0017776244943272833,0.0017650860549268967,327.3917905015069,327.39189928549644,0.0017455896014239418,3.991625846877211e-6
t19,0.00220500059751616,4.336093525097762e-6,0.002207160143527249,0.0021729290750024904,0.0021823562712632158,8.051778060054056e-5,1.3315358148589623e-6,6.202644082574573e-5,0.0021994073888542943,0.002196176129518319,9.521714987643942e-6,4.060793679802355e-7,0.002173763771472542,0.0021930976825017497,342.66853881359253,403.11429827825464,0.0021783187354708854,4.7821160112512314e-5
t20,450.4792540651477,5.176160524266191e-6,450.47924648994587,383.1393404728495,450.4791705998264,5.843342091819627e-6,2.391899827728535e-6,1.1626461137692119e-5,450.47923658880876,450.4791785585141,1.2595213085770492e-5,2.2884582377759454e-7,383.13934319338045,450.4791713833357,450.4794560877772,450.4794769488646,450.47916985534897,2.4527318000478413e-6
t21,327.39209503597755,6.2350900458868e-6,327.39199308163955,201.97607189855083,317.0974938799428,2.174864433953769e-6,4.94479338270436e-6,1.2045995626706199e-5,327.3919774120113,317.09751629997527,2.199723996450601e-5,3.4191423589340565e-7,201.97607670893635,317.0974636233861,327.392142754122,327.3921515330816,317.0974930256704,1.125112117291106e-6
t22,0.00035023106880746906,5.066074344512844e-6,0.00032311598768692683,0.00018141750430274517,0.00020137039124153706,7.175955310704346e-7,6.635349886276194e-7,1.1590185393214202e-5,0.00027668232709122134,0.0002295059042892261,1.912305551339636e-5,1.4225346124464098e-7,0.00018226258369747134,0.00020706556757946635,327.39203303147053,327.3920590090694,0.00019679902214733057,6.226098288669941e-7
t23,4.4031883407178375e-5,1.5128150631219055e-6,4.307590110170452e-5,1.6097705176029988e-5,1.2226036078462303e-5,-2.537639875334213e-7,7.76510368514947e-8,2.5581113203827095e-6,3.391906567290777e-5,2.2421657203573915e-5,1.591454721942815e-5,-1.27481759965173e-7,1.6183329799766653e-5,2.38259893128449e-5,294.4871366735639,327.39195964201525,1.7055495774894847e-5,1.4555826657324868e-7
t24,1.000155529595144e-5,1.030413656527148e-6,1.263481703117759e-5,9.800812838203083e-6,2.3366720560186985e-6,-7.473567462504467e-7,-3.257124676746774e-8,1.5702023249297597e-6,8.372916775915247e-6,1.1198027611947978e-5,7.823396888820148e-6,-3.201764241969354e-7,1.1015073203430997e-5,2.6975819568193833e-5,4.6916476087216074e-5,0.0001646020084155551,4.902025898445452e-6,2.329651513728372e-7
t25,3.3934430735999694e-6,2.2334000536883665e-6,1.0672974606472947e-5,5.9072115394258005e-6,1.7534635662326609e-6,-9.216779738485839e-7,9.662324468347326e-8,1.8476915954335625e-6,7.3460995791769665e-6,1.5783240900700078e-5,6.773073728519816e-6,-2.894870105987727e-7,6.517279227826225e-6,1.1431011062059918e-5,1.6344835388393304e-6,3.339996583660785e-5,4.49383985542748e-6,1.578467119119149e-7
t26,5.534162858693137e-6,1.9634091144404795e-6,1.323529793342925e-5,2.025269165315931e-6,1.6477437710493867e-6,-1.107030815224832e-6,1.0124418609255471e-7,1.1349274242831336e-6,9.766372939101771e-6,1.612476941728308e-5,8.72174689955728e-6,-9.956998538497434e-8,4.920302597119341e-6,8.003718432081264e-6,2.247764370027833e-6,1.231233747265674e-5,5.164006338700972e-6,-1.066078387307576e-8
t27,4.058368072094694e-6,2.906669668031416e-6,1.4268281345959689e-5,1.3706472601113903e-6,3.729850336502781e-6,-1.1455870208863262e-6,5.757415474257023e-7,2.0178655088575828e-6,1.0649507616045051e-5,1.3982048393143563e-5,1.0259632447844137e-5,6.01478308821035e-7,5.477197831159119e-6,8.353424680123446e-6,8.706368098824015e-7,1.8305420554275622e-6,6.434857235781728e-6,2.1153892496905806e-7
t28,1.856593220877083e-6,4.357916769197979e-6,1.2082875175877873e-5,1.5972666018868662e-6,2.1866712219263795e-6,-1.1355992147537108e-6,3.666291496177998e-7,2.4325271390020586e-6,8.124467964441364e-6,1.3080399251773344e-5,1.077144749077186e-5,1.4438101102003482e-6,5.979775114120009e-6,7.617243423412513e-6,2.8984988837249316e-6,1.4000447848850802e-6,5.539913851058352e-6,2.992438099624398e-7
t29,1.8964642406723706e-6,1.0409446485189669e-5,1.2942979910954653e-5,5.6362376599494e-6,3.1797885344632497e-6,-1.3036182690413413e-6,8.912408080943392e-7,4.028303279713354e-6,8.36195067905693e-6,1.2776735530815788e-5,1.5358392079086904e-5,2.8234944730000698e-6,1.1695591937197982e-5,8.16718598932075e-6,6.79933453892698e-6,3.92341299274573e-6,7.008214640897074e-6,6.651851429821272e-7
t30,1.8343286506164186e-6,1.2793320776859428e-5,9.870848870035596e-6,9.110876306057716e-6,9.22494576366417e-7,-1.3327343156999485e-6,6.996081657042885e-7,3.31208823508796e-6,5.201584374248995e-6,1.1170904194178711e-5,1.5098165428356943e-5,2.744549455051881e-6,1.629360432578583e-5,6.746985698703845e-6,7.195087558727955e-6,1.759250218069329e-6,5.204726644472675e-6,4.905296639337546e-7
t31,1.8187791144212146e-6,1.299738166888817e-5,9.936212889080446e-6,7.674947810446635e-6,2.720822655843789e-6,-1.021074219875086e-6,8.679433114329285e-7,4.193254165061491e-6,7.306815708706509e-6,1.2789005365047584e-5,1.0132763403327106e-5,2.0753482486954356e-6,1.5434328957351473e-5,1.3455854976207257e-5,6.5753754229360245e-6,1.539044127969443e-6,6.4955463238095936e-6,3.808309646856124e-7
t32,6.848153268972187e-6,2.0174041917511668e-5,1.7944744094133965e-5,1.435973317282348e-5,1.2556883172510242e-5,-9.73954693085166e-7,1.4057700640724607e-6,6.636598248739238e-6,1.657540114407044e-5,2.3336406165353773e-5,9.186745170469276e-6,2.274897094928751e-6,2.3077736314722064e-5,2.9872014366484522e-5,2.2176544523616544e-5,1.322841847088164e-5,1.3795300013632107e-5,2.8710329122208277e-7
t33,7.880225927629755e-6,1.7303135431741607e-5,1.570395483035893e-5,1.2997707633160313e-5,1.6422869332917176e-5,-5.542140154815911e-7,5.168954577371401e-7,6.787674116004757e-6,1.7309372203660406e-5,3.106280754667709e-5,1.9314410533843852e-6,7.822767938703106e-7,2.1839256421244954e-5,2.510261839542725e-5,2.1185478467419762e-5,4.963555317305734e-6,1.4989178671201718e-5,1.8887301210429405e-7
t34,-1.7244450019993988e-6,5.816471120135885e-6,1.2769797484460138e-7,6.128500277994737e-6,4.810598278795813e-6,-7.662531652073116e-7,-3.9738717328557827e-7,9.769059324701254e-7,2.511778242204274e-6,1.3214097303873246e-5,-3.1797096391997708e-6,-1.7844035147065137e-7,1.1049786069732035e-5,3.6382931442158965e-6,1.282136359860102e-6,-1.5574582183516645e-7,3.327593769577589e-6,-1.0299895340303128e-7
t35,-1.7266726794844203e-6,4.9343726881732764e-6,2.2662672510436918e-6,1.239703220448302e-6,3.4876865302502768e-6,-2.9712550623352553e-6,-5.002608789910107e-7,-2.549860286519176e-7,8.342337696062305e-6,6.544422979849658e-6,-2.9799458766358024e-6,1.5123285386972582e-7,5.058245285090406e-6,7.169409957331097e-6,-7.847904314058287e-7,-1.3325366035244577e-6,5.414255864056841e-6,-2.0676915417189233e-7
t36,-2.3719576234268055e-6,5.067708255508257e-6,-7.062550939375627e-7,2.425170425316782e-6,1.989915116921466e-6,-1.67738426169921e-6,-6.185368455794611e-7,-7.174714936034387e-7,2.6891508553211e-6,3.3965270545232263e-6,-3.712002432727717e-6,4.3786517708481454e-7,2.5186801119148613e-6,2.1026724266447106e-6,-7.92502862108895e-8,-1.511063470165755e-6,2.1571444538740447e-6,-2.905134550929161e-7
t37,-1.8792877801211796e-6,5.678952397130144e-6,6.599992077335388e-8,3.4320181329966334e-6,5.243742486959202e-6,-1.3523583037172933e-6,-9.088004068601169e-7,-7.086589423346834e-7,3.1181069612361655e-6,8.529232570717378e-6,-3.4912177456952417e-6,-1.6644319741320599e-9,4.107640963513475e-6,1.7751130034423335e-6,1.990148791918096e-6,-1.4945691750625747e-6,3.1245190853618508e-6,-2.1242412173282044e-7
t38,-1.3293666005384636e-6,1.5766416774883666e-5,-4.196522428048051e-7,6.8102228335702435e-6,1.0894840746508018e-5,-1.328512448396048e-6,-4.6034615690475564e-7,-5.346384303208406e-7,4.793420011508233e-6,1.711318878686507e-5,-4.199981225450658e-6,-2.416053481453442e-8,5.741981019101589e-6,2.32666926239749e-6,2.368416472944409e-6,-1.5361897888362975e-6,5.371275059314425e-6,-2.3247514025362273e-7
t39,-1.9262723462360795e-6,3.4362355022653854e-5,-9.82333240093608e-7,5.153232512870038e-6,1.0880340210393263e-5,-1.362696742506258e-6,5.542658057011837e-7,-6.434434372611788e-7,5.46725216872107e-6,1.6457730239794006e-5,-4.498664015032168e-6,-3.030926375995339e-7,4.38398596051812e-6,1.3695743946813402e-6,1.3965722505011553e-6,-1.5906157411750073e-6,6.5326730706421925e-6,-1.5210700767181195e-7
t40,-1.943314548412993e-6,5.592680202161303e-5,-2.4382890954656415e-7,7.521531893693858e-6,1.3266749883063491e-5,-1.1910684403628327e-6,-6.300948319323909e-7,-1.474109686019363e-6,8.033515396548684e-6,2.0804032476025225e-5,-4.56069568186089e-6,-1.0111187926428858e-7,8.608276847890912e-6,4.493437115956436e-6,2.2138705824579677e-6,-1.5203130279171247e-6,9.202895459969715e-6,-1.3759096617523594e-7
t41,-7.12657090881529e-7,344.2522969314984,1.90990432551484e-6,2.4036833170121038e-5,2.02336562112007e-5,-1.0098741532438851e-6,1.393757968227945e-6,-6.560401467127009e-7,1.544406499845809e-5,2.14889689608244e-5,-1.9646146062011594e-6,3.427036534900065e-6,2.4628737918902776e-5,2.250865392749695e-5,4.904789439750502e-6,-3.792106318096585e-7,1.7473379038249362e-5,-2.0620775267741425e-7
t42,1.742929172119025e-5,452.4437175239782,4.6921442050108114e-5,201.9755347477294,0.001109597738771425,-1.4580504453629592e-7,7.014509703173995e-6,8.411042941802315e-7,8.643267615236113e-5,201.97551760566688,1.9649404078080387e-6,5.564867112087481e-5,201.9755288076467,0.0011175769310759265,6.1031200207334644e-5,8.064303171747806e-7,9.09747481901302e-5,5.9052268120369004e-8
t43,0.00011348290897452302,271.7914912760173,0.00013903785493768914,271.7914407126114,271.7914112915691,-1.2574008772233033e-7,9.34721798578813e-5,6.03777692848489e-6,0.0001595316778193486,271.79144209832515,1.798916814753346e-5,0.0001223754669928776,271.7914379119156,271.79145313152435,271.79152516472203,7.383161155438988e-6,0.0001628454535698721,1.6618335887728788e-7
t44,0.015318978088769189,344.25222610123467,0.015331041574380446,344.2521742886922,344.2521553958331,-7.066851902915915e-8,0.01533093714020826,6.380955266360145e-6,0.015343658531039011,344.2521841007674,3.3695290309832944e-5,0.015338443955509618,344.2521704715106,344.252181456156,344.25219649633993,1.0154680923574713e-6,0.015345314741337816,1.5897728264805906e-7
t45,209.9423225956101,209.9632707936153,209.94232700485355,209.96317768171005,209.9631689953673,1.9056792941774934e-7,209.94232132944728,7.009173252471904e-6,209.94233435497415,209.96320026207457,1.8945669810020924e-5,209.94233022492892,209.9631741519803,209.96318871128642,209.96318780946953,3.716205410670125e-7,209.94233521895515,2.0476867901394536e-7
t46,3.0160690981923825e-5,0.0019960360867872966,2.967687528566895e-5,0.0019590639211478265,0.0018485779803283167,5.777341513953086e-7,2.5098010180055566e-5,4.586056768373739e-6,3.7606497861585656e-5,0.0019665938524374973,1.8918255458516697e-6,2.9445423180853905e-5,0.0019494831679343575,0.0018630759246707404,0.001774447151344205,1.4858620224267602e-7,4.098214147788641e-5,1.812789887569208e-7
t47,1.2668775710540415e-5,9.360902589734353e-5,7.699658761223745e-6,5.745571809154284e-5,4.0581865858001214e-5,1.7701312102357212e-7,1.652736668654899e-6,2.7846207226914084e-6,1.7537569940946012e-5,8.56080428060238e-5,9.149842446563754e-8,1.5103422805224733e-5,5.4495597773590704e-5,4.958183872833284e-5,5.511713773663733e-5,-3.2720912742375103e-9,1.8655200597222583e-5,1.208618208453362e-7
t48,8.134931236266736e-6,4.7351265060137855e-5,1.5057738396502705e-6,9.222005929732971e-6,1.6388029934661273e-5,1.6338081284773226e-7,2.717426703345468e-6,1.8178597510098408e-6,1.0396998538838292e-5,4.807697275586913e-5,-1.235882884475213e-6,9.479499333120953e-6,9.876780944493599e-6,1.490943017700432e-5,1.6375367274394916e-5,-3.245681098013723e-8,1.0189032467933526e-5,1.2174801917760735e-7
t49,1.4896975086124477e-5,0.00013814508414611136,2.723651038940093e-6,1.4050217576112415e-5,2.5106998971438025e-5,2.929181287534272e-7,4.705009610720134e-6,3.6412426171062563e-6,1.6811211158729244e-5,6.0465975373816915e-5,-2.993378611981996e-7,6.7525979613688185e-6,1.4813788121165494e-5,2.257077653210184e-5,2.5387991006642812e-5,2.4916730765531194e-7,1.6643727661397344e-5,2.6169405697384326e-7
t50,1.7240063319692386e-5,0.000792330449274489,1.948989857655941e-6,9.628005449027904e-6,2.183766704145868e-5,1.0290830671380955e-6,2.607045744422871e-6,3.2248184811734804e-6,1.6236228522659175e-5,6.164254899173474e-5,-9.390513417189166e-7,1.316406478595325e-6,1.0088416808123725e-5,1.2510382077707474e-5,1.636110849475517e-5,5.317730373685456e-7,1.626429226085441e-5,2.552827865272212e-7
t51,1.8383544184693242e-5,0.0001422525966860873,2.330816965048838e-6,7.280327483956828e-6,2.3165938834376424e-5,1.1975849254112354e-6,7.525542611791947e-6,4.709801705121408e-6,1.7403041255677557e-5,7.120351943812277e-5,-6.551206245458566e-7,1.3994024373156146e-6,8.303833961754363e-6,7.0770492460272426e-6,1.3732021526478045e-5,7.059393346408093e-7,1.7315859110955376e-5,6.839006492466324e-7
t52,1.7805750399657424e-5,0.00012781336089233262,2.893300065205564e-6,5.114392552826591e-6,1.9264157919441247e-5,2.5667723700719085e-6,4.22746599244937e-6,1.0550704305738434e-5,2.1749058745396054e-5,6.0666089933023835e-5,-4.6778457473651425e-7,1.3767240069545745e-6,6.574330735344284e-6,6.640272623904679e-6,1.749612309550875e-5,1.6059153960710016e-6,2.0618220765222653e-5,1.19650177452007e-6
t53,2.6193577923702673e-5,8.134075433754327e-5,1.9451250670120227e-5,4.535532609369047e-6,2.6259102707933735e-5,4.0157023334373755e-5,1.1717200975640624e-6,6.62945684911456e-5,6.274475352331936e-5,5.041291813139119e-5,3.004730816991661e-6,1.3504805689975456e-5,7.906825663460259e-6,1.0695605346398256e-5,1.2515858359549645e-5,5.001493654953093e-6,6.442338757608481e-5,4.849205926225909e-5
t54,0.00012552528577883018,344.2568701074779,0.00012710796402333227,2.9576405850190876e-5,0.00011339212125398452,344.256938619738,3.5772389845095714e-6,344.2569183508687,344.2568701488699,0.000141400462574227,5.876766158728328e-5,8.319943230551825e-5,3.669752449801413e-5,5.215571657901126e-5,3.429342559520756e-5,2.6825946724318428e-5,344.25687298457467,344.25691838294154
t55,236.0155341242852,318.35728635280145,236.01554904934486,0.00015300463318020403,236.01545379799717,318.35723836177596,1.191279381279425e-6,318.3572226446632,318.3572046361854,236.01548689166606,1.7452117444675196e-5,6.856183258800565e-6,0.00015808650657894239,0.0001642879944698223,1.0116179168340211e-5,5.331737025752465e-6,318.3572085820377,318.3572200379257
t56,506.24619039303496,506.2472106738063,506.246230779594,452.2847003011475,506.24613485359225,506.2472438535609,1.3534569222832057e-6,506.24724712003587,506.2471246248702,506.2461619396366,1.292654193732509e-5,8.496394853283841e-6,452.2847030652438,452.28470405484984,5.93562259279203e-6,3.4144511715820058e-6,506.2471317971355,506.2472296059679
t57,0.00021174980164213468,344.2588656393852,0.0002891583982446579,0.00021925547986562764,0.0002949058292906153,912.2986003749902,7.723475882764394e-7,454.4598947571335,344.2588491864301,0.0003158708459226909,4.041847147678296e-6,1.7020762423399482e-6,0.0002180956239247426,0.00020658339965359728,2.5664610607605497e-6,1.1912843580303085e-6,344.2588586520793,454.4598923037907
t58,5.605860069774091e-6,4.4334582291514274e-5,2.1434173357069637e-6,3.1462456725916886e-6,3.5759167990714705e-6,9.534017703448266e-5,5.712946745820301e-8,6.110346518687225e-5,2.9405727297917218e-5,1.1816161472319744e-5,1.1358846011885141e-6,7.253940057627288e-8,1.7160441111057239e-6,1.9444919952935766e-6,-6.901962815316892e-7,4.0906734594131184e-7,5.056684805018977e-5,7.208398595774436e-5
t59,7.818785756594427e-6,2.1125437405833225e-5,2.1269044397334306e-6,1.7904025835699784e-6,-1.2458884701759627e-6,1.7825915912368447e-5,-7.061688896298977e-8,3.480765578978338e-5,2.1966277180922352e-5,2.4577590127410183e-6,8.072731546836821e-7,-1.648235890538261e-7,1.2179460230716895e-6,9.991087775267819e-8,-4.061855529000365e-7,-8.141337436691581e-8,2.9375563396382006e-5,4.362683364732336e-5
t60,1.0073959854795879e-5,1.0441785823507767e-5,2.4125167113229283e-6,1.7271380100861288e-6,-1.2300336214392202e-6,2.6425332674199974e-5,-8.764272699594171e-8,6.461195281375031e-6,9.57897885444997e-6,3.6623556853344276e-6,1.0887302838133339e-6,-1.9639228397094513e-7,4.027541201168336e-6,6.878712737513124e-7,5.129275970941649e-7,3.7960420329578484e-7,1.0340624189122126e-5,9.480630129087136e-6
t61,1.07515382033109e-5,1.0588503584218992e-5,2.9486424922574176e-6,2.174668994781136e-6,-8.686169795379424e-7,9.60405801602933e-6,-4.462096068714251e-7,1.0026726137737856e-6,8.381296447777176e-6,6.526527657639821e-6,3.7622310986493675e-7,-4.035194173961609e-7,5.1086326566633034e-6,3.751079441619171e-6,-1.620418005079003e-8,-1.7649176671987108e-7,7.961880457870413e-6,1.1979932762050823e-6
t62,9.768289296376212e-6,6.311053579999699e-6,2.7517620062687073e-6,2.171501316058212e-6,-5.875108189340058e-7,1278.789461308188,-1.5521620096729364e-7,2.843055941510301e-7,6.906812676662948e-6,4.921717704900614e-6,2.0688282189128716e-6,-3.9541176854152656e-7,7.163644028587796e-6,7.085883695887713e-6,-8.826140700097653e-7,-2.0726481876848597e-7,6.378213840566729e-6,1.5905518323975077e-6
t63,3.8631386599990475e-6,5.810724143279878e-6,1.7271698721072584e-6,1.6922286295077254e-6,-2.0079324607724317e-6,3.049969713084681e-5,1.9762408086318155e-7,3.2781980846194273e-7,6.075104847618194e-6,1.0509378528323844e-6,2.2886482186319304e-6,-4.6616264211223074e-7,5.218617280760915e-6,2.304632197395769e-6,-1.0203537945043087e-6,-2.9541386303733473e-7,5.841669434023601e-6,1.0353138506113851e-6
t64,1.1549892931775974e-6,1.1397703710701621e-5,1.5721152715727467e-6,1.7993307739407275e-6,-1.0081697420816164e-6,9.434472470121327e-6,6.459138360596931e-7,2.635120658368416e-6,6.6759822056369805e-6,7.459714463202509e-7,1.233318594660187e-6,-2.0952219669689674e-7,6.734221992173307e-6,5.246609291343741e-6,-1.1290674883457298e-6,-1.4911024412502937e-7,7.516648014203494e-6,4.387206043313977e-6
t65,7.3573304906307415e-6,5.895463254357155e-5,1.4792585155090611e-5,3.701796850403672e-6,8.007405947947693e-6,5.005485174094196e-6,5.128463838956837e-7,1.4200920049285228e-6,2.001065918042932e-5,1.301091718427034e-5,3.730128088983628e-6,1.0344970903273853e-6,1.576221595402541e-5,1.4477475993865946e-5,-6.597577416264423e-7,4.6623724668950085e-7,1.9392130554713423e-5,1.3536316200772354e-6
t66,3.51282941990272e-5,451.3354034942144,0.0003759767519701625,0.00037723220845338484,0.00037923650434323934,2.186797760416076e-5,1.5993625774221218e-6,4.649250196127603e-5,0.00038424374060238783,0.00042638248924504893,1.6405144229197083e-5,4.4762730936758524e-5,0.0003879370051907617,0.00037948671195064444,2.1795445097043194e-6,3.830424261138156e-6,0.00038139008722168317,4.187430723336876e-5
t67,0.00011220000660715147,344.25229454052027,0.0003464923835314102,0.0002828322731661887,0.00032275663890282306,0.0001310944837454434,2.1099932020835177e-6,0.0003452455904386396,0.00035659049836459563,0.00038185222858085695,4.40959943305046e-5,0.00012226617152827972,0.00030298049677502444,0.0003083770534174479,7.627979744999626e-5,7.51993705272736e-5,0.00035379566360321086,0.00011967736644277173
t68,0.008871820088939854,0.009237208366003261,0.008899990737040477,0.008809094202523791,0.00889804724926118,631.2137204380749,3.351207449674561e-5,0.008908683182998006,0.00891467604114589,0.008947870679095879,3.669664814513427e-5,0.0002494397615413291,0.00885318842431708,0.008878119206889615,0.008882679098599472,0.008887907118889052,0.008913228620414231,0.00022352924806987213
