Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,0.0,0.0,1.8006576e7,6.5231376e-11,0.0,3.0038862e6,-5.3320903e-11,0.0,2.2530104e7,-3.1485925e-13,0.0,0.0,0.0,4.354057e7
t1,8614.061126922414,0.0,9281.408215239962,0.0,3486.025820529144,0.0,0.0,753.4745539024395,7039.405288605804,0.0,2602.672289030251,1947.2195837197767,63.16664469658443,33787.43352264637
t2,8614.061126922414,0.0,6194.109416587298,0.0,3486.025820529144,-4.547473508864641e-13,0.0,753.4745539024395,6948.9026339085185,0.0,4134.089238755302,1958.360435019485,89.2219191919932,32178.245144816596
t3,8614.061126922414,0.0,6241.989775340837,0.0,3486.025820529144,0.0,0.0,753.4745539024395,6710.355175850508,0.0,4134.089238755302,1968.7855312423562,48.32209661611416,31957.103319159116
t4,8614.061126922414,0.0,5244.033121780341,0.0,3486.025820529144,0.0,0.0,753.4745539024395,5948.923901189903,0.0,4134.089238755302,1876.1061951606816,48.32209661611416,30105.036054856344
t5,8614.061126922414,0.0,11613.942869535575,0.0,3486.025820529144,0.0,0.0,753.4745539024395,5540.110665412437,0.0,343.9103699484476,1753.5718898592486,48.32209661611416,32153.41939272582
t6,8614.061126922414,0.0,469.71940631349025,0.0,3486.025820529144,-4.547473508864641e-13,0.0,753.4745539024395,5273.124417154843,0.0,4134.089238755302,1388.6491778916477,48.32209661611416,24167.465838085394
t7,8614.061126922414,0.0,0.0,-3.552713678800501e-15,3486.025820529144,0.0,0.0,753.4745539024395,1055.7936216853896,0.0,1630.5197419188721,447.12451050769596,48.32209661611416,16035.321472082067
t8,8614.061126922414,0.0,0.0,0.0,3486.025820529144,-1.1368683772161603e-13,0.0,753.4745539024395,3375.5265279368778,0.0,67.28815287963698,1090.7950546897248,0.0,17387.171236860235
t9,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,0.0,753.4745539024395,0.0,0.0,2074.2087127268055,1735.248617411116,55.7443706563493,16718.763202148268
t10,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,-9.094947017729282e-13,753.4745539024395,1016.7994091009934,0.0,1875.7426997377825,1121.2489498005982,89.2219191919932,16956.574479185365
t11,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,0.0,753.4745539024395,0.0,0.0,1029.3624109407174,2613.6519679582852,48.32209661611416,16544.89797686911
t12,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,-9.094947017729282e-13,753.4745539024395,0.0,0.0,2058.5386157289417,1585.5538215079096,48.32209661611416,16545.97603520696
t13,8614.061126922414,0.0,0.0,0.0,3486.025820529144,-4.440892098500626e-16,-9.094947017729282e-13,753.4745539024395,0.0,0.0,1876.7552528307133,1544.0451146415476,24.806160937964293,16299.16802976422
t14,8614.061126922414,0.0,-7.105427357601002e-15,9.094947017729282e-13,3486.025820529144,0.0,0.0,753.4745539024395,0.0,0.0,1927.1732277257033,1487.9728218956973,0.0,16268.707550975396
t15,8614.061126922414,0.0,0.0,0.0,3486.025820529144,-7.105427357601002e-15,0.0,753.4745539024395,2.2737367544323206e-13,0.0,1953.3019702572833,1479.4195472368847,43.41982363613592,16329.7028424843
t16,8614.061126922414,0.0,-2.2737367544323206e-13,9.094947017729282e-13,3486.025820529144,0.0,0.0,753.4745539024395,764.5020218687985,0.0,2261.156131147965,1165.2431905972026,89.2219191919932,17133.684764159956
t17,8614.061126922414,0.0,-9.094947017729282e-13,4.547473508864641e-13,3486.025820529144,0.0,0.0,753.4745539024395,2217.959838442189,0.0,1358.8998372325518,2155.5014732388536,35.84048269836323,18621.763132965953
t18,8614.061126922414,0.0,9.094947017729282e-13,-2.2737367544323206e-13,3486.025820529144,0.0,0.0,753.4745539024395,0.0,0.0,2965.9222610257134,1335.2150803514187,0.0,17154.698842731126
t19,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,0.0,753.4745539024395,3480.0179044865854,0.0,1891.4783406813908,806.5063613202315,89.2219191919932,19120.7860270342
t20,8614.061126922414,0.0,238.01623323310196,0.0,3486.025820529144,4.547473508864641e-13,0.0,753.4745539024395,4275.3005623208355,0.0,4134.089238755302,2104.8967904962747,89.2219191919932,23695.086245351504
t21,8614.061126922414,0.0,0.0,0.0,3486.025820529144,2.2737367544323206e-13,0.0,753.4745539024395,4806.871213772218,0.0,931.5857613833045,613.9981911008929,14.844548080470261,19220.86121569088
t22,8614.061126922414,0.0,9.094947017729282e-13,0.0,3486.025820529144,0.0,0.0,753.4745539024395,4503.121100091384,0.0,587.0854862941842,587.4224615321032,0.0,18531.19054927167
t23,8614.061126922414,0.0,0.0,0.0,3486.025820529144,-2.2737367544323206e-13,0.0,753.4745539024395,3149.285138028403,0.0,2761.953338284889,1037.8847174790567,89.2219191919932,19891.90661433834
t24,8614.061126922414,0.0,0.0,0.0,3486.025820529144,0.0,0.0,753.4745539024395,3747.876547149001,0.0,3966.960673078439,1303.5715487418756,13.704486787890147,21885.674757111203
t25,8614.061126922414,0.0,1218.7496299897502,0.0,3486.025820529144,0.0,0.0,753.4745539024395,3515.381970633567,0.0,3398.795561248576,1339.3155135241846,77.62244157472297,22403.426618324793
t26,8614.061126922414,0.0,682.3818091326084,0.0,3486.025820529144,0.0,0.0,753.4745539024395,3422.223189739092,0.0,4134.089238755302,2461.402513383515,75.90618360643477,23629.564435970955
