Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3674905e7,8.883606e6,300338.06,2.285885e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.672289030251,1947.2195837197767,63.16664469658443,4613.058517446612
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,1958.360435019485,89.2219191919932,6181.67159296678
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,1968.7855312423562,48.322096616114166,6151.196866613773
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,1876.1061951606816,48.322096616114166,6058.517530532098
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9103699484476,1753.5718898592486,48.322096616114166,2145.8043564238105
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,1388.6491778916477,48.322096616114166,5571.060513263064
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.5197419188721,447.12451050769596,48.322096616114166,2125.9663490426824
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.28815287963704,1090.7950546897248,0.0,1158.0832075693618
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.2087127268055,1735.248617411116,55.7443706563493,3865.201700794271
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.7426997377825,1121.2489498005982,89.2219191919932,3086.2135687303735
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.3624109407174,2613.6519679582852,48.322096616114166,3691.336475515117
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.5386157289417,1585.5538215079096,48.322096616114166,3692.4145338529656
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.7552528307133,1544.0451146415476,24.806160937964293,3445.606528410225
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.1732277257033,1487.9728218956973,0.0,3415.1460496214004
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.3019702572833,1479.4195472368847,43.41982363613592,3476.1413411303038
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.156131147965,1165.2431905972026,89.2219191919932,3515.6212409371606
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.8998372325518,2155.5014732388536,35.84048269836323,3550.2417931697687
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.9222610257134,1335.2150803514187,0.0,4301.1373413771325
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1891.4783406813908,806.5063613202315,89.2219191919932,2787.2066211936153
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,2104.8967904962747,89.2219191919932,6328.20794844357
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.5857613833045,613.9981911008929,14.844548080470261,1560.4285005646677
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0854862941842,587.4224615321032,0.0,1174.5079478262874
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761.953338284889,1037.8847174790567,89.2219191919932,3889.0599749559387
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3966.960673078439,1303.5715487418756,13.70448678789015,5284.236708608205
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3398.795561248576,1339.3155135241846,77.62244157472297,4815.733516347484
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,2461.402513383515,75.90618360643477,6671.397935745252
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,2395.8625974816114,0.0,6529.951836236914
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151.6675955422224,1018.2656621920037,89.2219191919932,3259.155176926219
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.2998539832402,588.9823949755155,0.0,2029.2822489587556
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.7619425608387,407.8561866605214,89.2219191919932,1017.8400484133533
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.334518593473,1439.2146714379123,89.2219191919932,4093.7711092233785
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0740017692897,1633.0227674081593,63.16664469658443,2735.2634138740336
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.6709641465745,993.9394002690956,89.2219191919932,2685.832283607663
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.6442899903886,1772.3816595705227,0.0,3586.0259495609116
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.137819573172,1671.0564488289306,48.322096616114166,3701.5163650182167
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469.467132974946,1906.6511311907288,0.0,5376.118264165674
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,2613.6519679582852,89.2219191919932,6836.9631259055805
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,2613.6519679582852,89.2219191919932,6836.9631259055805
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.4334223648257,1912.656412759628,63.166644696584434,5672.256479821039
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.8055512605542,1415.5394107226414,0.0,3595.3449619831954
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.5758995416518,1133.5161905769205,0.0,2506.0920901185723
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.5718118948607,589.8653495290237,89.2219191919932,3413.6590806158774
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.809125158315,219.88761027356668,89.2219191919932,1181.918654623875
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.7142284007477,516.675664931844,63.16664469658443,3008.5565380291764
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.1871680708255,2209.6409616744613,48.322096616114166,4235.150226361401
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2581.9595230243694,630.0128099001838,48.322096616114166,3260.294429540668
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.8358149374458,2268.4381273708655,0.0,4036.2739423083112
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.590971585248,807.781275757334,89.2219191919932,2070.5941665345754
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.3079225174833,1217.938218659692,55.7443706563493,2710.990511833525
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.5642825983314,879.6131202035074,48.322096616114166,2356.4994994179533
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.3466397041198,1191.1564582888088,48.322096616114166,4336.825194609043
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.616146916831,2093.1922690292076,48.322096616114166,4726.130512562153
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.6072945477708,687.7729808303891,0.0,1278.38027537816
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.089238755302,1697.986840238449,0.0,5832.076078993751
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.337790533391,1176.4759063804618,89.2219191919932,4417.035616105845
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.5699663579308,1617.8827607978624,13.70448678789015,3444.1572139436835
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.549785002504,2186.22777859888,77.62244157472297,2939.400005176107
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.949824339295,1760.31439039944,23.522284643147668,4853.786499381883
