Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas,1,14400,5785.938873077587,0.0,8614.061126922414,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_natural_gas_CCS_retro,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_wind,1,200,0.0,16546.01150028746,16746.01150028746,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_solar_pv,1,1100,0.0,8564.24613458482,9664.24613458482,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_natural_gas,2,9300,5813.974179470856,0.0,3486.025820529144,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_wind,2,100,0.0,3004.267563845092,3104.267563845092,0,0.0,0.0,0.0,0,0.0,0.0,0.0
CT_solar_pv,2,100,0.0,9024.484059265167,9124.484059265167,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_natural_gas,3,2000,1246.5254460975605,0.0,753.4745539024395,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_wind,3,1700,0.0,6347.017706977234,8047.017706977234,0,0.0,0.0,0.0,0,0.0,0.0,0.0
ME_solar_pv,3,100,0.0,0.0,100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
MA_battery,1,0,0.0,4134.089238755302,4134.089238755302,0,0.0,15943.323263521852,15943.323263521852,0,0.0,0.0,0.0
CT_battery,2,0,0.0,2613.6519679582852,2613.6519679582852,0,0.0,8935.854413492498,8935.854413492498,0,0.0,0.0,0.0
ME_battery,3,0,0.0,89.2219191919932,89.2219191919932,0,0.0,193.96069389563738,193.96069389563738,0,0.0,0.0,0.0
Total,n/a,29000,12846.438498646005,50322.99009086536,66476.55159221934,0,0.0,25073.138370909986,25073.138370909986,0,0.0,0.0,0.0
