Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-98964.5097821946,-163154.69846647905
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-148699.04492662696,-163938.62170541572
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-148699.04492662696,-163938.62170541572
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-148699.04492662696,-163938.62170541572
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-98964.5097821946,-163154.69846647905
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-118042.06283649582,-163154.69846647905
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191026.74284309722,-148699.04492662696,-163938.62170541572
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191026.74284309722,-148699.04492662696,-163938.62170541572
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.6217054157
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.6217054157
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.6217054157
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.6217054157
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191026.74284309722,-148699.04492662696,-163938.6217054157
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-118042.06283649582,-163154.69846647905
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-98964.5097821946,-163154.69846647905
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-98964.5097821946,-163154.69846647905
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-98964.5097821946,-163154.69846647905
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191026.74284309722,-148699.04492662696,-163938.62170541572
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647902
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647902
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-98964.5097821946,-163154.69846647902
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-118042.06283649582,-163154.69846647905
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-102285.79707340195,-163154.69846647905
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-102285.79707340195,-163154.69846647905
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-121966.07901230794,-163154.69846647905
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-102285.79707340195,-163154.69846647905
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159990.16530862098,-118042.06283649582,-163154.69846647905
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134469.3837146013,-98964.5097821946,-163154.69846647905
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160738.74293978198,-124912.57942328152,-163938.62170541572
