Zone,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Total
t15,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2228.956597728,6006.767656740502,4116.60060599895,6965.0252032319995,6353.808658848,1931.5009314719996,2492.5722455676405,6594.136717869389,413.2896022079999,1888.3371447359998,4672.802786496,5446.683784079999,865.317580176,10425.131519838002,77295.39052995048
t16,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2228.956597728,6039.281391606139,4589.7033012949505,6965.0252032319995,5084.091533718795,1813.4150620319995,2492.5722455676405,7588.127197727999,413.2896022079999,1888.3371447359998,4672.802786496,5446.683784079999,865.317580176,10500.47222136,77482.53514692352
t17,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2228.956597728,7072.068842946905,6560.474620978811,10226.904749361798,6353.808658848,1931.5009314719996,2623.066436447191,7588.127197727999,413.2896022079999,1888.3371447359998,4672.802786496,5446.683784079999,865.317580176,10500.47222136,85266.2706495267
t18,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2405.1250366229997,7072.068842946905,8567.136084470765,14718.364952328,6353.808658848,2373.8408992739996,2623.066436447191,7801.304083020274,413.2896022079999,1888.3371447359998,4822.9589383560005,7982.554520688748,1206.4315858559999,12012.527271060002,97834.95721706896
t19,1942.6466183039995,5295.12751476,4467.487076639998,6139.636267531871,2398.451484123,7072.068842946905,9064.694808019169,14794.035284151001,6593.294633471999,2357.893364274,3749.057659076902,10412.363086283041,413.2896022079999,1888.3371447359998,4822.9589383560005,8029.98761309555,1206.4315858559999,12012.527271060002,102660.28879489345
t20,1942.6466183039995,5295.12751476,4467.487076639998,5996.688749567871,2398.451484123,7072.068842946905,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,3109.3759439215264,10118.518907284624,413.2896022079999,1888.3371447359998,4822.9589383560005,7979.702784119999,1206.4315858559999,12012.527271060002,101524.1431969187
t21,1942.6466183039995,5295.12751476,4467.487076639998,5996.688749567871,2398.451484123,7072.068842946905,9064.610091437771,14750.952500916,6457.156072992,2357.893364274,3109.3759439215264,8612.008990086682,413.2896022079999,1888.3371447359998,4822.9589383560005,7145.728973383469,1206.4315858559999,12012.527271060002,99013.74076556922
t22,1942.6466183039995,5239.2168634049995,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,7757.186805617773,14718.364952328,6452.210039765965,2357.893364274,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,6611.80959628334,1206.4315858559999,11204.753463481442,95470.41270146397
t23,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6863.244141561011,6326.722092126259,13953.264739488,6452.210039765965,2121.0086793839996,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,6118.310325015802,865.317580176,10500.47222136,90646.4708558965
t24,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6348.865761671855,5233.047401542988,9295.875670598689,6452.210039765965,2121.0086793839996,2492.5722455676405,8499.521761964275,413.2896022079999,1888.3371447359998,4672.802786496,5621.172871897163,865.317580176,10500.47222136,83603.24092067657
t25,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6242.211895532529,5273.5416739335315,11506.139874572864,6452.210039765965,2121.0086793839996,2492.5722455676405,8499.521761964275,413.2896022079999,1888.3371447359998,4672.802786496,5621.172871897163,865.317580176,10500.47222136,85747.34553090198
t26,1942.6466183039995,4672.18867056,4467.487076639998,5477.493079173456,2304.2876583479997,6006.767656740502,5042.7555304944,10196.759510162949,6452.210039765965,2002.9228099439997,2528.2514582639496,8499.521761964275,413.2896022079999,1888.3371447359998,4672.802786496,5621.172871897163,865.317580176,10373.28770568678,83427.49956156145
t27,1942.6466183039995,4589.148178169176,4467.487076639998,4408.964554608,2304.2876583479997,6092.333172444859,5049.750886152001,11096.790194775545,6452.210039765965,1912.4799340394532,2492.5722455676405,8499.521761964275,413.2896022079999,1888.3371447359998,4672.802786496,5621.172871897163,865.317580176,10500.47222136,83269.58452765207
t28,1942.6466183039995,4659.5141270779895,4467.487076639998,4429.67973791995,2304.2876583479997,6512.050816959388,5570.727639147193,11378.149995214626,6452.210039765965,2002.9228099439997,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4672.802786496,5621.172871897163,865.317580176,10500.47222136,84803.65692460575
t29,1942.6466183039995,4672.18867056,4467.487076639998,5713.000819796643,2304.2876583479997,6607.575548873216,7757.186805617773,13237.799107082214,6452.210039765965,2002.9228099439997,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,5621.172871897163,865.317580176,11506.798045770503,91397.76753648694
t30,1942.6466183039995,4672.18867056,4467.487076639998,5888.394315017949,2304.2876583479997,6875.327326414931,9064.610091437771,14305.110459442032,6452.210039765965,2121.0086793839996,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,5835.149615300749,865.317580176,11695.90337654622,94736.81539104908
t31,1942.6466183039995,5212.883200260707,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,9064.610091437771,14718.364952328,6452.210039765965,2121.0086793839996,2623.066436447191,9088.24640993434,413.2896022079999,1888.3371447359998,4822.9589383560005,5839.2842316686165,1148.9718791471485,11757.502230555998,96826.10598297072
t32,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7072.068842946905,9064.610091437771,14718.364952328,6575.21176591342,2357.893364274,2623.066436447191,9638.764967259622,413.2896022079999,1888.3371447359998,4822.9589383560005,5839.2842316686165,1206.4315858559999,12012.527271060002,98225.40383882061
t33,1942.6466183039995,5239.2168634049995,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,7757.186805617773,14718.364952328,6452.210039765965,2121.3031977939213,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,5446.683784079999,1206.4315858559999,10698.58040856,93562.5236678591
t34,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6006.767656740502,4117.614358498566,9693.064471199401,6452.210039765965,2121.0086793839996,2492.5722455676405,5423.114021629681,413.2896022079999,1888.3371447359998,4672.802786496,5446.683784079999,865.317580176,6024.939520738074,74816.46904452782
t35,1942.6466183039995,4672.18867056,4243.797392399999,5343.828463082652,2304.2876583479997,4297.681845125123,4117.614358498566,6965.0252032319995,3124.0245517979647,2002.9228099439997,2492.5722455676405,4807.837356236276,413.2896022079999,1888.3371447359998,3775.3686545279998,2593.6589447999995,625.525951944,5633.847935760001,61244.45540707222
t36,1942.6466183039995,3325.5593907621055,4243.797392399999,4408.964554608,1790.4603325559997,3266.5218427251225,4117.614358498566,6965.0252032319995,3124.0245517979647,1306.2629530578504,1408.3360645836406,4807.837356236276,196.80457247999996,1704.4304990399999,2288.066761968,2593.6589447999995,625.525951944,5633.847935760001,53749.385284753516
t37,1942.6466183039995,3115.661149703594,4243.797392399999,4408.964554608,1790.4603325559997,5017.879743871042,4117.614358498566,6965.0252032319995,3124.0245517979647,1591.4511668809096,1408.3360645836406,4807.837356236276,196.80457247999996,1704.4304990399999,2288.066761968,2593.6589447999995,625.525951944,5633.847935760001,55576.03315866399
t38,1609.2438714529774,3097.498244321501,4243.797392399999,4589.141151740317,1790.4603325559997,5028.096183527214,4117.614358498566,6965.0252032319995,3124.0245517979647,2002.9228099439997,1408.3360645836406,4807.837356236276,196.80457247999996,1704.4304990399999,2288.066761968,2593.6589447999995,625.525951944,5633.847935760001,55826.33218628246
t39,1942.6466183039995,3263.6971034877224,4243.797392399999,4408.964554608,1790.4603325559997,5023.641759796439,4117.614358498566,6965.0252032319995,3124.0245517979647,1954.6537418955022,1408.3360645836406,4807.837356236276,196.80457247999996,1704.4304990399999,2288.066761968,2593.6589447999995,625.525951944,5633.847935760001,56093.03370338811
t40,1578.3261917634384,3273.354747090957,4243.797392399999,5114.7425337119985,2304.2876583479997,6006.767656740502,4117.614358498566,6965.0252032319995,3124.0245517979647,2002.9228099439997,1408.3360645836406,4807.837356236276,413.2896022079999,1704.4304990399999,2288.066761968,2593.6589447999995,625.525951944,6695.3157936508205,59267.32407795817
t41,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6006.767656740502,4117.614358498566,8739.904725783976,6452.210039765965,2121.0086793839996,2492.5722455676405,8455.791963712614,413.2896022079999,1888.3371447359998,4672.802786496,3735.523359017447,865.317580176,5633.847935760001,74793.73523115471
t42,1942.6466183039995,5239.2168634049995,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,7757.186805617773,14718.364952328,6452.210039765965,2357.893364274,2623.066436447191,8499.521761964275,413.2896022079999,1888.3371447359998,4822.9589383560005,5446.683784079999,1206.4315858559999,11605.894404621415,94706.42783040059
t43,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7072.068842946905,9064.610091437771,14794.035284151001,6586.673161415869,2357.893364274,3348.480709343714,10361.839372682374,413.2896022079999,1888.3371447359998,4822.9589383560005,8021.228764211999,1206.4315858559999,12012.527271060002,101942.9687770087
t44,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7072.068842946905,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,2936.3689299988423,8922.04679016514,413.2896022079999,1888.3371447359998,4822.9589383560005,7941.443856911998,1206.4315858559999,12012.527271060002,100008.59833960273
t45,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7072.068842946905,8451.823714505548,14750.952500916,6457.156072992,2357.893364274,2936.3689299988423,8811.067310376,413.2896022079999,1888.3371447359998,4822.9589383560005,6555.466038671999,1206.4315858559999,12012.527271060002,97728.93596122638
t46,1942.6466183039995,5142.209271740836,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,7757.186805617773,14750.952500916,6457.156072992,2121.0086793839996,2936.3689299988423,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6555.466038671999,865.317580176,10500.47222136,94547.00709141443
t47,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,7072.068842946905,5448.878751061383,13985.852288076,6457.156072992,2121.0086793839996,2936.3689299988423,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6367.196194471497,865.317580176,10500.47222136,90738.56355759062
t48,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6358.516390459637,4607.605005317159,10320.352835720763,6457.156072992,2002.9228099439997,2805.874739119292,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5611.329456328157,865.317580176,10500.47222136,84513.79110854102
t49,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,6862.332177340356,4913.966112692848,13784.55479717785,6457.156072992,2121.0086793839996,2805.874739119292,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6555.466038671999,865.317580176,10500.47222136,89850.39241603835
t50,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,7072.068842946905,4906.658787633541,13985.852288076,6457.156072992,2121.0086793839996,2917.7100574490605,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6555.466038671999,865.317580176,10500.47222136,90365.9545658135
t51,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,7072.068842946905,6150.487712765458,13985.852288076,6457.156072992,2121.0086793839996,2936.3689299988423,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6555.466038671999,865.317580176,10500.47222136,91628.44236349521
t52,1942.6466183039995,4672.18867056,4467.487076639998,5888.881950502078,2304.2876583479997,7072.068842946905,7757.186805617773,14742.523141346517,6457.156072992,2121.0086793839996,2936.3689299988423,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6555.466038671999,865.317580176,11274.165498779448,94842.25040808356
t53,1942.6466183039995,5100.427469245373,4467.487076639998,5888.881950502078,2304.2876583479997,7554.2065671281225,9064.610091437771,14750.952500916,6457.156072992,2121.0086793839996,2936.3689299988423,8996.371719797844,413.2896022079999,1888.3371447359998,4822.9589383560005,7145.427182230562,891.6134276220675,12012.527271060002,98758.55890090668
t54,1950.931555311823,5295.12751476,4467.487076639998,6127.186203059991,2398.451484123,8283.747905377613,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,3105.2638218829866,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,7982.188052219999,1206.4315858559999,12012.527271060002,103094.20133981219
t55,1950.329382311487,5295.12751476,4467.487076639998,6599.051403054789,2398.451484123,8629.458297259172,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,4335.039956398033,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,8027.526443129998,1206.4315858559999,12012.527271060002,105186.28928411326
t56,1959.9328373208468,5295.12751476,4467.487076639998,6799.0559711260785,2398.451484123,8810.741127522593,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,4312.162900007192,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,8027.526443129998,1206.4315858559999,12012.527271060002,105554.3030810665
t57,1942.6466183039995,5295.12751476,4467.487076639998,6071.923178308327,2398.451484123,8259.98082125826,9064.610091437771,14750.952500916,6457.156072992,2357.893364274,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4822.9589383560005,7687.204741694394,1206.4315858559999,12012.527271060002,100881.02177816306
t58,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,7708.9319413047715,5129.008118012253,11852.838179622533,6457.156072992,2002.9228099439997,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5526.886921195162,865.317580176,12012.527271060002,89512.80935229402
t59,1942.6466183039995,4672.18867056,4467.487076639998,5114.7425337119985,2304.2876583479997,7254.782297714812,4623.49942105817,10444.92566226558,6457.156072992,2002.9228099439997,2842.4822699837496,8513.082196956278,413.2896022079999,1811.3022567359997,3247.5001838138096,3697.9261818738864,865.317580176,11465.284521886233,82140.82361517251
t60,1942.6466183039995,4672.18867056,4467.487076639998,5421.108243159465,2304.2876583479997,7254.782297714812,5001.202637804016,9083.361150448623,6457.156072992,2002.9228099439997,2842.4822699837496,7922.659304402334,413.2896022079999,1888.3371447359998,3775.3686545279998,3697.9261818738864,865.317580176,10669.83176519725,80682.35573902013
t61,1942.6466183039995,4672.18867056,4467.487076639998,5114.7425337119985,2304.2876583479997,6844.301484696038,4117.614358498566,7341.535431673722,6457.156072992,2002.9228099439997,2842.4822699837496,5490.394276945082,413.2896022079999,1811.3022567359997,3568.0949867137247,3697.9261818738864,865.317580176,10500.47222136,74454.16209136476
t62,1942.6466183039995,4672.18867056,4274.048028803295,5114.7425337119985,2028.197778736338,7254.782297714812,4117.614358498566,6997.61275182,6045.419199309954,2002.9228099439997,2842.4822699837496,5362.936979762017,413.2896022079999,1704.4304990399999,2288.066761968,3697.9261818738864,865.317580176,10719.141414528678,72343.76633694328
t63,1942.6466183039995,4672.18867056,4314.051329353431,4416.801789861309,1790.4603325559997,7254.782297714812,4844.975982062793,6997.61275182,6034.944195939554,2002.9228099439997,2842.4822699837496,6599.511494792955,196.80457247999996,1704.4304990399999,2288.066761968,3697.9261818738864,865.317580176,10574.00261339831,73039.92875182879
t64,1942.6466183039995,4672.18867056,4432.903600089467,4683.235513286428,1790.4603325559997,7131.197844630703,5419.155182550521,7743.9666858405,6252.988901491077,2002.9228099439997,2842.4822699837496,7976.228822143417,196.80457247999996,1704.4304990399999,2288.066761968,3697.9261818738864,865.317580176,11110.684079946042,76753.60692686378
t65,1942.6466183039995,4672.18867056,4467.487076639998,5812.137129455999,2304.2876583479997,7254.782297714812,5566.034500969056,9851.033132357114,6457.156072992,2002.9228099439997,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,4399.173883163236,865.317580176,10500.47222136,84854.11295666352
t66,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7254.782297714812,9064.610091437771,14750.952500916,6457.156072992,2357.893364274,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4822.9589383560005,6629.749049036142,1206.4315858559999,12012.527271060002,98635.3263341551
t67,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7483.174116174696,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,3410.363991383436,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,7931.285067496245,1206.4315858559999,12012.527271060002,102301.23554582024
t68,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7317.394504898705,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,3391.7778723389542,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,7931.285067496245,1206.4315858559999,12012.527271060002,102116.86981549975
t69,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7254.782297714812,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,2972.9764608633,9999.997607797184,413.2896022079999,1888.3371447359998,4822.9589383560005,7931.285067496245,1206.4315858559999,12012.527271060002,101295.71135345139
t70,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7254.782297714812,8582.323908473847,14750.952500916,6457.156072992,2357.893364274,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4822.9589383560005,6550.951021153886,1206.4315858559999,12012.527271060002,98074.24212330891
t71,1942.6466183039995,4672.18867056,4467.487076639998,4408.964554608,2304.2876583479997,7254.782297714812,7757.186805617773,14304.785979971733,6457.156072992,1882.0134061671017,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6550.951021153886,865.317580176,10500.47222136,92126.7132682926
t72,1942.6466183039995,4672.18867056,4467.487076639998,2767.6843473599993,2304.2876583479997,7254.782297714812,5374.116628168092,11461.023320098488,6457.156072992,1109.2700962319998,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5736.407332262249,865.317580176,10500.47222136,83671.31322489494
t73,1942.6466183039995,4672.18867056,4467.487076639998,2835.150756132042,2304.2876583479997,7254.782297714812,5644.995542291323,11490.972919609274,6457.156072992,1109.2700962319998,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5643.759761225763,865.317580176,10500.47222136,83946.96057626451
t74,1942.6466183039995,4672.18867056,4467.487076639998,2767.6843473599993,2304.2876583479997,7254.782297714812,5241.449545856069,11192.718415458283,6457.156072992,1109.2700962319998,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5716.047269300635,865.317580176,10500.47222136,83249.9811749811
t75,1942.6466183039995,4672.18867056,4467.487076639998,3488.114079862394,2304.2876583479997,7254.782297714812,6080.392447565165,11307.204187323116,6457.156072992,1109.2700962319998,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,5723.97693355218,865.317580176,10500.47222136,84931.76924530897
t76,1942.6466183039995,4672.18867056,4467.487076639998,4408.964554608,2304.2876583479997,7254.782297714812,7348.94394653899,13235.998395149238,6457.156072992,1700.6639424112623,2972.9764608633,8811.067310376,413.2896022079999,1888.3371447359998,4672.802786496,6550.951021153886,865.317580176,11261.366106026224,91229.2272453017
t77,1942.6466183039995,4672.18867056,4467.487076639998,4486.630385112129,2304.2876583479997,7254.782297714812,8771.244392512614,14381.984170128268,6457.156072992,2002.9228099439997,2972.9764608633,9369.20127664343,413.2896022079999,1888.3371447359998,4822.9589383560005,6550.951021153886,865.317580176,12012.527271060002,95636.88944745244
t78,1942.6466183039995,5251.709886879228,4467.487076639998,5726.838830159136,2398.451484123,7639.41036395994,9064.610091437771,14750.952500916,6457.156072992,2002.9228099439997,2972.9764608633,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,6772.265569859808,1206.4315858559999,12012.527271060002,100130.71475948018
t79,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7804.298667528515,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,3410.363991383436,10339.742451185999,413.2896022079999,1888.3371447359998,4822.9589383560005,7941.768745096896,1206.4315858559999,12012.527271060002,102632.8437747747
t80,1942.6466183039995,5295.12751476,4467.487076639998,5888.881950502078,2398.451484123,7666.372979505862,9064.610091437771,14791.686936651,6586.340340672,2357.893364274,2623.066436447191,10338.498500483845,413.2896022079999,1888.3371447359998,4822.9589383560005,7941.443856911998,1206.4315858559999,12012.527271060002,101706.05169292874
t81,1942.6466183039995,5194.488342320999,4467.487076639998,5888.881950502078,2398.451484123,7539.600621720878,7757.186805617773,14718.364952328,6353.808658848,2357.893364274,2623.066436447191,7722.47490314825,413.2896022079999,1888.3371447359998,4822.9589383560005,6144.338432139065,1206.4315858559999,12012.527271060002,95452.23418862923
t82,1942.6466183039995,4627.460149476,4467.487076639998,5812.137129455999,2228.956597728,6436.192641923808,4117.614358498566,13337.487641937176,6353.808658848,1931.5009314719996,2492.5722455676405,6785.753331428654,413.2896022079999,1888.3371447359998,4672.802786496,6144.338432139065,746.6677510285856,6447.742683806443,80846.79578169393
t83,1942.6466183039995,4627.460149476,4467.487076639998,5812.137129455999,2228.956597728,6251.201980801207,4117.614358498566,6965.0252032319995,5873.3468837972505,1813.4150620319995,2492.5722455676405,4030.7904974202497,413.2896022079999,1888.3371447359998,4672.802786496,3291.3135928590655,746.6677510285856,5437.584623890773,67072.64930417133
t84,1942.6466183039995,3927.998855902528,4243.797392399999,4766.045235839999,2228.956597728,6112.1257188246445,4117.614358498566,6965.0252032319995,3025.62317088,1813.4150620319995,1925.7459374316404,4030.7904974202497,413.2896022079999,1811.3022567359997,3775.3686545279998,3291.3135928590655,506.87612279658566,5437.584623890773,60335.51950151205
t85,1942.6466183039995,3324.725410988138,2659.2184979999997,3792.9210438293067,1715.129271936,6076.417839553338,4117.614358498566,6965.0252032319995,3025.62317088,919.7623483199998,1408.3360645836406,4030.7904974202497,196.80457247999996,1099.72116936,2288.066761968,3291.3135928590655,506.87612279658566,5437.584623890773,52798.57716889966
t86,1695.1030779637906,3301.403525631022,2659.2184979999997,2247.9901495773743,1124.0214713856653,5974.746867617038,4117.614358498566,6965.0252032319995,3025.62317088,919.7623483199998,1408.3360645836406,4030.7904974202497,196.80457247999996,1099.72116936,2288.066761968,3291.3135928590655,506.87612279658566,5437.584623890773,50290.002076463774
t87,1156.3372727999997,3163.2555198714017,2659.2184979999997,2247.9901495773743,1061.40790368,5470.76396462299,4117.614358498566,6965.0252032319995,3025.62317088,919.7623483199998,1408.3360645836406,4030.7904974202497,196.80457247999996,1099.72116936,2288.066761968,3291.3135928590655,506.87612279658566,5437.584623890773,49046.49179484065
t88,1156.3372727999997,3298.9276211506062,2659.2184979999997,2247.9901495773743,1061.40790368,5470.390086439403,4117.614358498566,6965.0252032319995,3025.62317088,919.7623483199998,1408.3360645836406,4030.7904974202497,196.80457247999996,1099.72116936,2288.066761968,3291.3135928590655,506.87612279658566,5437.584623890773,49181.79001793626
