Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,1671,25986.606555634167,22793.528565277655,35291.180524913136,52101.1477514636,31935.29185002676,36636.42197045065,18803.402885297957,33613.84797578127,44991.15706114658,50936.32425084004,16226.847048323703,13355.00712295823,18481.891481408176,19892.260526345395,55039.24521962013,56658.74898686079,24710.33582349901,14482.918255423952,10209.273647095495,24800.985990894984,39562.531141299856,39762.3328824062,47867.66076230707,30638.13753295353,79558.72409880531,3893.370594031773
,,,,,,,,1672,27215.37071322292,24032.765008784438,37222.22440942641,51952.76284850365,31390.307297571795,36296.33196119566,18697.10665011895,33638.920213731995,44662.15408446543,53480.83274668628,15999.091265230309,13155.379209079412,18215.08462511519,20009.604202940252,55061.314686955666,56347.778904605795,24958.151526467227,14455.836131115037,10199.242920383867,25084.786849551052,40622.653724485834,40188.66598384982,48766.33910789171,31747.074277772936,80115.32427370557,3919.4467494786627
,,,,,,,,1673,27487.203437065007,24186.16563650008,37459.84507434315,52098.13994937657,32393.962090306537,36994.56985630324,19165.411761709485,34035.061573353494,45098.484251710244,53308.25567204687,16116.480809820298,13219.581151231394,18318.397054431647,20786.880693205338,57371.586653944054,57868.522919762494,25387.564971286647,14575.198086402483,10354.719184414109,25540.07161926786,43316.588689895034,41537.88485783026,50529.59416541158,32004.756685927172,80970.78364161533,3966.5844150941944
,,,,,,,,1674,27596.538370270864,24346.584593588337,37709.497165331624,51949.75504641662,31204.631160915866,37318.60841969368,19245.63533542949,35256.58100631293,46959.15657409903,53180.829576237535,15910.798274427583,13013.934305275829,18185.996659579487,20528.122842252575,57229.13827386922,57352.91446079776,25758.78687451839,15086.749323348686,10726.859145415527,26518.833591170067,44039.71866385633,42308.29385055663,51331.985545397874,32421.86128434026,83331.5706897508,4093.9564051616944
,,,,,,,,1675,28103.09012503194,24762.671263536,38359.19417320525,53542.8875518447,32552.539547558627,38140.24180488493,19750.04105519403,34951.70259283209,46274.06805863189,54092.879348605136,16035.211125104152,13163.40445184841,18702.558806161775,23767.610666196088,63588.154339322726,62067.62215950258,27147.35745309335,14815.92808025952,10582.416680768076,26005.384687877107,49170.83232097974,45420.023922740496,55445.24435705259,33486.6811966352,82196.3069095939,4025.757229377521
,,,,,,,,1676,28818.281018387683,25540.703205414047,39572.36296877174,52427.99557825375,35262.40748794243,40938.20946214791,21140.91726456464,37707.64298837605,50643.38807821442,56422.669856237226,17074.66042591806,13996.023389131917,20248.233112731294,24185.83556482904,64356.57306564192,64400.90090571267,26246.391860925494,16153.985629448214,11277.546041883932,28178.517057868994,48518.912094801046,46468.30178393718,56086.15447181663,33860.671617808475,87744.25676103208,4306.577364959411
,,,,,,,,1677,29009.867919693355,25372.26330047138,39316.6951647474,48497.8008512065,34328.00487590639,40261.03908973754,20325.645196635076,37870.11109029676,50574.17708616869,55719.3179415731,17046.56720157174,14005.05178724704,19718.63153332266,22968.269552981543,61555.75702924088,61911.13398907748,28876.04755922388,16449.882913564154,11485.182084814642,28385.100015053275,45466.92248209062,44449.99072486757,52959.83705754506,35282.4368114377,88468.33843000141,4346.694527185396
,,,,,,,,1678,31543.629766280454,28473.36226468374,44125.25511808367,43447.70114708992,33176.81282863964,38255.61157203632,19009.978587626974,35843.27137435995,47223.963848013125,60910.6771519471,16693.395238360834,13721.158824293747,18855.019866900624,21745.688854100074,58354.68110798167,58769.333029004396,28796.786666371696,15572.221477627043,10764.975906919715,26907.931588196763,42149.15000793811,41539.89113124881,48671.05513151834,36891.698543295875,83575.2713068693,4094.959334217344
,,,,,,,,1679,30860.537201939274,28218.69717030613,43732.2285330737,38945.02142281207,32219.32615637069,35830.840031123946,17225.004072356835,33685.05313156133,43546.75374888789,59939.42942955784,15968.991382002107,13206.540131731772,17969.341468003226,19997.56895405873,54286.8770149995,54404.71745516085,26843.35681341979,14584.225461172122,9859.20128485966,25361.567898982415,38318.86794058973,38295.74701344011,44133.531877695874,35373.67844234056,77824.73904943137,3799.09526280071
,,,,,,,,1680,28927.615951593536,26378.89225620019,40871.756984518994,34255.857969138604,30178.89596274096,33032.87237386096,15492.1748800047,31425.543047441777,39375.0361268852,55425.334901635026,15132.21462825809,12573.549108327083,16514.94319121815,18029.805761929576,49755.61410797103,49738.15996274067,24759.497643116185,13439.754948710128,8926.34370067821,23333.845862930913,34433.42339256469,34803.82812843945,39528.80834579956,32767.77735754342,70906.85074949996,3445.061306156399
,,,,,,,,1681,26750.94801529346,24330.54269787951,37692.452645063335,30786.859562102003,26181.338923278483,30076.396688685625,13617.951638971055,28509.14032901316,35619.58751501262,50368.42527266616,13361.338164998873,11264.431381634338,15167.869476926866,16266.641800786325,44087.77363316234,44891.039196753074,22266.291076816495,12121.758232342854,8027.590587316295,20912.011680406496,30718.481057540233,31411.21977765743,34534.92499460989,29857.06906621364,62991.093667540175,3043.889683896556
,,,,,,,,1682,24291.41355455254,21865.10385112937,33864.45391657337,27910.398166209514,24576.49490969563,27876.345389876835,12475.768508132467,25627.838743715565,31672.554852694615,44617.193924799176,12569.71123609716,10613.383561999404,14467.75223748136,15120.284344821175,41399.31124865131,42339.078263666896,19532.291924636756,10802.758474334509,7073.668477040424,18229.441726678622,28519.00250983272,28989.647761457607,31189.955929292046,26919.289082198396,56025.06697410387,2684.841081973997
,,,,,,,,1683,21560.04636996954,19170.065372046658,29686.54121316381,26579.947043048367,24877.591347516052,27048.692712486387,12069.636666174936,23632.08860283766,29431.723602982183,38735.52641586752,12294.798969279582,10347.547395276357,14617.204198337206,13570.746051324975,36568.10421738075,40952.75357438815,16896.61641169137,10145.766199433014,6555.07990604923,16628.925223445094,28632.336333768402,28180.116437069348,29940.231354963402,24115.864906325827,50890.3050002493,2431.1000308946464
,,,,,,,,1684,19354.28932300001,17005.412069837,26326.765482632152,26312.252657303055,24624.6703397469,27428.911336402725,12039.552826029932,23412.45579838929,29319.38112313984,33640.48929366436,12091.123092768748,10135.881617244044,14280.1850114408,14980.876045276857,41603.95540030812,42426.35051255781,15380.62642308822,10117.681033483026,6501.917054477599,16214.756479187294,29241.129529599893,28112.906277547645,29438.73674247197,21731.550639435638,49040.98838310324,2347.856919275729
,,,,,,,,1685,18186.71260509527,15599.740958351149,24145.06688829109,26299.218848259276,24252.31441164231,27513.181427191572,11955.318073623926,22860.866563473282,29441.754181539534,30841.128606199447,11997.81345476132,10056.632344900192,14232.039413312743,14969.843733802127,41305.01443367219,42321.02193631015,15550.184535645423,10106.647575431245,6550.064542693416,15832.678291385306,29869.981809313806,28217.232495312677,29103.738341327695,20772.00953202861,48008.01868914421,2304.730969882796
,,,,,,,,1686,17999.137994916415,15615.782854059975,24165.119265077316,27247.679106368127,24400.85532096705,27849.25857498042,12184.958053397444,22297.24265434093,29701.54616617495,30678.585082411162,12115.20299935131,10148.922636743664,14306.2638770935,15586.650238980226,42355.320447322585,43504.71450747434,15462.897223263904,10146.769241074084,6690.494716656215,15547.874602839991,31957.12948727976,29050.839100723635,29958.285161013093,20621.611239331585,47267.89088900658,2272.6372401020085
,,,,,,,,1687,17813.569530300967,15351.091574864351,23757.053397477677,29488.491661202464,24603.59358909947,28875.547894944575,12827.749437828994,23033.36356057429,31025.582535745412,30411.69262977114,12480.414915853495,10407.736716043839,14663.343729876593,16345.873855923024,44274.36094790825,45263.20016616148,15470.92364279324,10520.903773193562,6940.259811775765,16078.371614250102,33827.63905931556,30311.7819442875,31519.93938431141,20584.51299379965,48989.8413400043,2359.8920679435246
,,,,,,,,1688,17938.953628014107,15044.290319433061,23280.80944880488,32819.13117223587,23797.65879053347,29529.644313924662,12907.973011549,23544.83721476913,32126.940061342662,30533.098595069798,12370.048677350087,10325.477977661612,15157.83914398352,17386.92288417484,44828.10394650903,46747.8315266047,15980.601282906013,10954.217762136228,7221.120159701363,16563.74128064423,34470.53269774717,31342.00334471717,33395.52923502936,21084.837980838427,51027.69999837783,2473.22305123193
,,,,,,,,1689,18588.944790559017,15273.889951765628,23637.74175559965,36992.957868332225,23531.690270458763,30120.538164813115,13476.557590289545,24803.463559895645,33003.61262725522,32271.912957570403,12590.7811543569,10512.064872040808,15251.121240356631,18203.31393330488,46226.50564949723,48310.706972260465,16590.609167135473,11189.932547787908,7411.7039672223045,17631.75511268916,34039.26239427511,32458.494502144844,35861.879739262215,21870.91972400155,54131.623496244996,2618.647764301123
,,,,,,,,1690,19359.304686908537,15654.884974850238,24236.305202668405,41290.10444999664,24485.162323556768,31015.406271761334,14138.402073479596,26274.702482844332,34497.16577444493,35496.69620112317,13031.24277892959,10890.254437529824,15702.486222807174,18651.626954141644,47700.14417294749,49546.56226689969,16640.774289193818,11744.614575300164,7810.926890345119,18743.89345986083,34419.382033846996,33357.304993658945,38154.713107573036,22854.5245582401,57659.76658687398,2789.145703761556
,,,,,,,,1691,19881.905606176897,16208.330376804723,25084.52074072564,44754.08985355486,25644.383609165398,32033.66986879322,14834.34157550065,27992.652227228176,36600.57809792164,38542.882239525854,13533.910828840564,11275.46609044171,16043.517542880916,18533.28034013999,48741.421768142434,50070.1957602452,17654.109754772362,12485.862348051622,8399.730548317713,20070.637403330726,34785.46031470119,34455.73969031959,39876.845606868614,23893.27543313423,62023.311381452346,3004.7754507262216
,,,,,,,,1692,21055.50076077187,17270.10334903262,26732.826112553168,47431.03371100796,26827.69260979966,32821.19393152231,15399.917770226693,29253.284351390754,38294.7428162584,42494.09456470034,13745.61334087892,11500.172887973646,16400.597395664012,19133.0369094026,49928.15721623069,50963.983964403924,19586.47025645977,13110.757290438845,8920.325264651232,20993.240901435267,36634.90784866045,35784.89583011444,42449.51296894965,25203.74589016765,65046.00134028002,3161.23238340756
,,,,,,,,1693,22664.42950262686,18783.05463807124,29079.956815380567,49878.38200915141,27998.957752921102,33980.91089523547,16183.100408668255,31513.79732502834,40273.77596562394,46798.48787983456,14073.70206806632,11749.958569158698,16812.844079635506,19798.987347513586,51372.70416910229,52648.238055068905,20774.38034680135,13869.05677108851,9460.98143440801,22946.753525682707,38449.25198582547,37847.34490439233,45440.42683784854,26340.756982957166,69010.39862204704,3355.800620203584
,,,,,,,,1694,24296.428918461064,20099.492704676744,31127.30448525393,50546.11407247118,27974.870037895467,34604.910853219546,16510.01147157728,33379.17182856246,42299.95283420904,49876.78128096085,13910.15936919309,11645.630413161727,16939.22627472166,19664.593735003236,50828.99274656312,52175.764155900826,22384.680764874185,14597.265002506045,9982.579223412691,24301.576706051437,38387.06882578996,38569.603335073305,46851.63267739943,27998.146168478397,71984.95018736982,3519.2780562744697
,,,,,,,,1695,25924.41604316845,21582.365439261317,33423.301627276465,50093.94115872161,27667.751671318634,34607.920499319145,16495.972346176277,33863.56746577052,42389.22498336947,52223.62882503986,13680.396927217815,11465.062450859281,16966.30817366869,19405.835884050473,50092.67506364107,51567.86780155718,24341.120525149596,14805.89766384881,10120.000179362001,24671.6209351825,38806.30367893257,38761.20244654562,47236.780539792846,29393.8423247068,72113.31923671618,3528.3044177753163
,,,,,,,,1696,27312.668773048317,22885.7694656034,35450.596920363605,50182.17001994103,27235.176455649962,34855.71469485301,16678.48097638929,34274.75216816244,42654.032257283565,55415.3013507839,13552.974088218425,11339.668032593692,16961.29300719702,19216.28071416647,49851.917238162474,51420.40779481045,24870.86421408571,14955.350868368387,10273.470298049919,24859.15012447114,39608.66703422943,39406.219350612104,47859.63684850721,30299.240046742896,72156.44321423098,3531.313204942265
,,,,,,,,1697,27602.556806961093,23100.329820708946,35783.46637501491,50839.87607630405,27768.11715059211,35720.48634080522,17225.004072356835,34754.13335778035,43745.35920432346,55083.19081761154,13770.696576902421,11495.157111243021,17332.415326100796,19764.8874756826,51268.37577806156,52652.25057225929,25580.19903999069,15274.31811022896,10663.665567132268,25064.730251766174,41566.43362115377,40705.28138912858,49624.89788447704,30547.898557335313,72880.52488320031,3572.433296223899
,,,,,,,,1698,27938.586188832305,23272.78019957882,36050.16298627167,50781.72523595488,26674.133426511242,36370.56989831917,17324.28074483534,35881.38117604506,45931.022271970454,55202.59007273997,13673.373621131233,11384.810023169304,17315.36376009711,19134.03984680939,50248.164492596,51919.96618501365,26335.68577818935,15938.331676617952,11228.395480996953,26007.390347655593,41639.6492773246,41101.52038929384,49497.51825290422,31142.47314113089,75287.44455844465,3700.8082153470486
,,,,,,,,1699,28335.803010387524,23623.69666820938,36599.59811021418,52639.54432504124,28288.010333228707,36920.331919179735,18242.840663929415,34911.587012110926,45872.84491633782,56318.32092738549,14047.615502601879,11699.800801852462,17931.226202818514,20542.163965947686,53497.39197895093,54369.60792974496,27938.963079174016,15636.416142655586,11097.996033745781,25303.40376540626,46769.75998025389,43121.837721782,52694.0449129246,32173.202773747842,73790.13994380306,3615.559245616832
,,,,,,,,1700,28779.16117990118,24365.634344742568,37757.622869618564,52863.12428017684,30154.808247715326,39245.78513880526,19478.28369921751,37530.131543684896,50091.70625756006,58588.913484995915,14911.482151251277,12428.091583139,18731.646771697477,22161.907877919442,57492.968724289516,56920.56573353355,26537.34956886389,16734.746739628314,11652.695220898839,27220.81451364091,46394.65511165261,45505.29054302922,56230.58492021417,32753.740183558366,78588.93604632145,3862.2797933066354
,,,,,,,,1701,28786.182689373116,23943.531963904094,37109.93109942356,48343.4003440725,32226.351739919835,38661.91379548254,18569.75172683844,38278.2871241346,49226.067328060584,57694.924104160345,14851.282384794873,12434.110515215747,19085.717524597567,22001.43789283246,56912.140470322396,56983.76287928214,28571.04361710915,16760.82582229616,11579.47091590395,28056.17181138122,42464.077624892125,43221.14825600064,53036.064238643754,34251.70717882075,81823.23435993103,4022.748442210572
,,,,,,,,1702,31352.042864974777,25993.88675918837,40293.24591423646,42732.846851073424,31745.601094199894,36182.968624777335,17069.570898274324,36172.219136273496,45162.679954477295,63287.62534857949,14188.081624333488,11914.47604592315,18338.457720318336,20507.061156709908,53639.840359025766,53719.580144902255,29345.593101689978,15620.367476398449,10697.770037951805,26505.796802609893,38390.07768837232,39768.35170266187,48143.482799177356,35975.271613128665,77660.26620495635,3805.1128371346076
,,,,,,,,1703,31648.952408359488,27985.087064046358,43371.285750921685,37508.29462590934,30242.12621468325,33359.920583351006,15519.250336135203,33772.30451962987,40996.98067960902,64105.35974294648,13335.251599534431,11265.434536980463,17269.22422855772,18565.374337157387,49275.10161461999,49246.62660691825,27668.07142005896,14284.316010491897,9690.685076104302,24644.544528172908,34632.008323000664,36277.43595437049,42982.10024741555,34634.72149755584,71836.52347406308,3505.2370494953752
,,,,,,,,1704,29609.70544315301,27065.685916234288,41933.5303353495,33129.937387895225,27609.539693340022,30392.409529143795,13949.876675237581,31079.54616372174,37037.91132302219,59488.92299634216,12189.449377980874,10380.651521698472,15705.495322690178,16251.597739684421,44051.65995934055,44502.82815858313,25263.155468581957,12904.130712378223,8750.80598322471,22542.613080317347,31001.31414028238,32368.21219830972,37619.11686143219,31899.477881039256,64872.50254702282,3148.194305684115
,,,,,,,,1705,26978.645536740518,25100.553691903144,38884.56644500429,27928.44497873167,20336.053410391345,26358.480540311077,12115.765221063939,28123.02786457196,33323.588083234754,53925.319049391284,10220.917014856463,9046.454911352612,13920.096058774701,13361.1321333051,36908.17464586927,37431.76973982349,22687.678102106584,11669.38645221984,7796.88387294884,20248.138293726926,25363.708615127824,27298.359269612993,30889.059161797188,29061.963425488695,57725.9568779432,2780.11934226071
,,,,,,,,1706,24418.80379782909,22427.572819420067,34737.73492561338,25333.714378323944,19264.150091750642,23618.69937430706,11253.361803573873,23460.594495254685,27537.95037135413,46938.95759175036,9910.888217605981,8770.587191168317,12675.331740505542,12859.663429908273,35818.74548557861,36286.19608196798,19738.972227517133,9679.351836335005,6498.90783646411,17176.470342972352,24902.34968583213,24735.344977404813,27424.734378706384,26100.119714641925,48034.09365229269,2261.605020489863
,,,,,,,,1707,21112.67590932906,19245.26175818178,29809.863330399083,24898.585676400857,18483.30666300301,23322.750841179568,11144.057184380365,22764.58916974249,27125.693592646963,40293.73686304781,9724.26894159113,8609.079180442239,12453.661382457609,12665.093572990303,35278.04353585793,35811.715924204706,14979.305446621469,9420.56709293869,6295.284084218052,16491.537528618657,25094.916891103378,24275.90836455497,26568.18158057102,22562.75187040787,45687.34696892947,2140.2506047562606
,,,,,,,,1708,17533.712224205243,15743.115401248779,24408.755643029923,25876.121354684292,18376.919254973127,23462.197777127774,11413.808951013885,22291.225317232755,27045.44896418815,32256.86263129371,9751.35883649651,8593.028694904244,12421.564317038903,12837.598806958811,35713.41393693173,36396.54030470362,14640.189221507066,9320.262928831593,6285.2533575064235,16147.566876607942,26897.225577938945,24537.727045676824,26765.770457892646,19961.864062033965,44794.78092269303,2094.115868196379
,,,,,,,,1709,17094.36634581841,15214.735461339333,23591.621288991337,28431.750527960678,18089.873984250993,24456.384205362847,12057.603130116935,22558.996818546526,28494.867565725508,31416.051069969122,9862.728404440859,8665.255879825223,12585.058744015434,13244.791394117037,36710.55259745559,37653.46131459238,14330.1687671865,9647.254503820734,6572.132141458998,16335.096065896583,29913.108839661014,25613.089598024053,28009.477096871393,19540.74884248229,45543.93467161283,2133.2301013667134
,,,,,,,,1710,16931.86855518218,14661.290059384848,22737.390037898236,32030.084424739398,19118.620146804104,26390.583432040163,13793.440706483569,23255.00214405872,30848.041295280284,30952.501020646978,10637.298732846592,9285.205883730292,13154.78165519745,14913.679239021681,40655.97146248614,41632.87523815877,14608.083543389725,10215.979114307982,7024.517916153444,16902.697783208725,33844.68928061562,28052.7180749909,31543.008136486013,19575.84177744493,47920.76785091661,2247.5640137107684
,,,,,,,,1711,17426.3834365628,14584.088436286125,22620.083633698832,35829.94106134885,26142.19638636183,29568.769713219484,16202.153507426756,25535.572908056885,35413.9606545869,32411.379314401092,13212.845407739744,11282.488177864583,14806.777490966433,17505.26949817649,49708.46570048147,48558.47990876687,14970.275724650968,11448.717291184223,7942.329410267453,18760.941567977978,35931.836958581574,31156.42305350053,35736.50608613936,20347.886346622996,53221.00555244423,2507.322639124017
,,,,,,,,1712,18667.184467532014,14887.88183627201,23089.30925049645,39250.81463499304,34282.84041023332,32033.66986879322,17554.92351928036,27463.126561708814,39577.65381374371,34877.62611360853,14966.66527050298,12732.047653014786,17160.89663276959,19856.154779700824,55772.553429723695,54085.722338525076,16472.219479077783,12482.853223128408,8828.04257890425,20080.665702223167,37886.59468292355,33365.330087333175,38348.29002799473,22082.47998906203,58580.41336265494,2797.169136206753
,,,,,,,,1713,21139.758874435098,16225.37489099535,25166.73548554915,42347.8481839341,33117.597195868286,32726.891687068128,17830.692053942883,28495.099875760756,42170.5583708192,40819.494927646956,14480.050491647047,12498.312457367729,18249.187757122563,19698.693606834222,54215.65282496208,53721.586403497444,18964.422742936305,12963.31016920141,9267.38840887358,21003.269200327708,37004.99794629112,34431.66440929689,39964.10566944212,24160.984394134935,62450.53962380822,3004.7754507262216
,,,,,,,,1714,23444.82012679343,18936.455265786884,29382.747704852532,43845.73362327302,30566.306712736572,32349.682709251392,17701.33154131937,29061.732453447195,42139.46357729141,49318.91585363809,13955.309194035393,12238.495222721429,17986.393034006913,19115.986973487106,51754.907217049564,52558.95954758279,20910.829478800046,12988.386210228186,9216.231702644272,21453.539820598293,35838.562218528314,34866.02260441476,41306.10525246919,25992.835599184713,64023.06047830118,3069.965839343446
,,,,,,,,1715,24288.404336207426,21486.11406500836,33334.06855057777,45280.4552187844,28894.21782804049,32180.139312307165,17828.686464599883,29658.451716674506,41354.069276250746,53972.47673839159,13900.12607478369,12216.425805106686,18005.45066659927,18929.440615823485,51266.369462849245,53079.583653035515,20637.931214802655,12852.975588683603,9061.758511285194,21821.578389950864,35976.96989731702,35535.11478950394,42341.1901326515,26766.885478932076,64505.44729654807,3072.974626510395
,,,,,,,,1716,24113.869672190736,21710.70060493192,33667.94062406838,47250.565585786404,28121.40363763474,32783.071747594026,18100.4438205764,30386.549506763633,41917.78779117393,52918.95389902308,13785.746518516522,12143.195464839582,18469.85508187616,19277.459895980883,51329.56839203738,53924.218521612,20349.98341418776,13001.425751562108,9097.869127447057,22224.716005426977,37245.70695288018,36609.47420514189,43900.83837749985,26608.465943957875,65670.79757264553,3132.1474407937217
,,,,,,,,1717,23926.295062011883,21594.396861042937,33469.42209388478,49314.920418181886,27759.084257457496,33359.920583351006,18572.760110852938,31062.497041915245,42869.689696266636,50361.40178707037,13752.636646965499,12133.163911378335,18713.592172399454,19500.112000289075,51888.32717866896,54703.649985844684,20717.19210765484,13328.417326551249,9239.302374081019,22772.26112495424,38175.44549083042,37772.1096511964,45891.771989090834,26498.173862646723,67684.58703426662,3240.463778803879
,,,,,,,,1718,24435.856035118075,22110.745379170763,34267.50668997645,49984.657682893,26706.250379878755,33716.06203847053,18534.653913335937,32027.27675825924,43611.95250951068,50860.069264371465,13586.083959769448,12017.801046573994,18829.94403454226,19469.020940678474,51470.010456899894,54519.07419508688,21379.371718824976,13607.262902768984,9406.815510165216,23512.349583216357,38080.16484238891,38162.329831105984,46211.72555186036,27280.24498467126,70166.72294936233,3367.835768871379
,,,,,,,,1719,25200.197494777367,22816.588790359092,35358.355987146984,50963.19596187211,27086.635546325222,33731.110268968536,18515.600814577436,31977.132282357783,43266.90060713777,52126.30338178391,13660.330338399013,12072.974590610853,19079.69932483156,19889.251714125014,52197.29972136649,55045.717076325185,22509.09026757888,13577.171653536854,9397.787856124749,23563.493907567805,39375.98166119334,38718.06756804662,46896.76719252366,28114.45418149743,71126.48216986601,3416.9792925982097
,,,,,,,,1720,25673.647847742177,23325.918979114307,36150.42487020279,54362.01232021144,28784.819455632405,35157.68252017971,19422.127197613507,32784.4583443712,44220.808627941944,53057.41690076865,14225.20481364827,12440.129447292496,19598.267538002514,21064.694354887182,55043.25785004477,57740.12236967011,22587.347857989895,13809.877314265323,9680.654349392673,24230.37578391511,42834.1677225228,41264.02853619705,49996.0038977207,28742.11638968635,73391.99531418974,3537.3307792761625
,,,,,,,,1721,25812.07189161748,23550.505519037866,36497.330988604444,58442.59715160998,31973.43073215068,37699.83025897655,21005.539983912127,35103.13891005448,47915.07071061468,52738.349983702756,15134.221287139972,13069.107849312688,20524.06726867329,22673.40595538421,59396.96186078277,61779.72405109231,24027.086861064363,14726.657374204202,10496.15243104807,25924.155466848337,47448.75996967386,45123.09545679387,55133.314708082915,29280.542277541706,79049.25943421193,3843.2241412492926
,,,,,,,,1722,27016.762302445313,24386.689332860402,37796.7250043517,62244.458989610794,34756.565472404116,40303.174135131965,22402.432961311737,37719.677662592396,52556.21940910144,54882.51980058897,16027.184489576632,13674.010523025887,21328.49997072959,23924.068901655897,63365.45335075502,65006.79100146112,26889.508725713462,15904.22826082154,11502.23432022441,27897.72468888066,52493.619566102854,48457.5218784377,59836.33118402756,31239.730703741632,85648.23087717347,4201.269814116203
,,,,,,,,1723,29708.006575760108,26307.706343992275,40791.5474773741,59627.67117389821,32796.42766219317,40120.5889384228,21745.602451479186,39611.12729359527,56297.62521099373,61236.767554608785,15125.191322171511,12963.776537969594,20478.930770428236,21749.700603727248,58664.65680828537,60383.3680688376,30508.420631002387,16846.084361787194,12153.2284838091,29506.263831228138,48306.28580564738,46967.86386515819,58409.07751687695,34380.04705525554,90323.67234633559,4459.022581418151
,,,,,,,,1724,32527.644165133162,28531.51413662823,44260.608661390674,50969.211566046164,31345.14283189873,36961.46374920762,19537.448584836013,36608.476076616156,51850.06667866386,69137.18549478754,14522.19032816653,12591.605904557327,18863.0441332553,20056.742261059557,54346.06331376299,54707.66250303507,32926.37951421456,15977.450300619721,11274.536823870443,27259.924879321432,40072.031871913365,42016.3810681564,51936.78804806254,37125.31722461859,84277.28954548223,4132.067709276379
,,,,,,,,1725,33496.61247226029,29680.51491677287,46061.312096793496,43215.09778569325,33990.77686554751,33686.96879284105,17411.52388125585,32879.73284858397,43745.35920432346,74602.46064339734,14328.547746065098,12441.132602638621,18397.636684684076,19487.07381400076,52691.85642120378,53422.65387281361,28306.171772641093,14156.929722075884,9804.032287945704,24567.326626701117,35780.39087526929,37461.137271319865,45310.03823860077,37607.59441653372,75939.31863715666,3662.6969112323636
,,,,,,,,1726,29925.67336939012,26900.25386673702,41740.02489936245,37657.68212956496,25478.780568364164,31521.02681649441,15567.384480367207,30798.73709867359,39845.47026122501,66997.02909824178,12433.25843212931,11005.617302334165,17698.5224785329,17838.244717231988,47149.4106471652,49347.942665975526,23187.32271780769,13005.437918126392,8810.99034349448,22796.329042296096,31673.293450343495,34152.792404117296,40521.76767853259,33759.403434059146,69605.10835847199,3335.742039090592
,,,,,,,,1727,26051.806286445,24701.511536146107,38310.065850079,32163.430317264214,22120.551631873717,28795.290665621866,13773.384813053568,28563.296362986734,35230.40106698736,55120.31495576072,11217.22314970995,10022.52506313195,16314.33653235124,15775.202471457435,41718.315367410454,44538.94081329661,21642.236958410696,11767.684533044796,7904.212648763264,20995.246561213753,27807.90798620088,30687.958210267177,35850.8468577874,29223.390926316835,63858.58763382615,3040.8808967296072
,,,,,,,,1728,23984.473283350777,23669.817118372255,36711.891420217034,28420.72192030825,20255.761026972566,26442.750631099923,12564.014439224475,25963.80673225531,31873.166423841656,50166.75090055847,10286.133428517567,9241.067048500805,14932.156652758249,14279.822797928091,38035.72379519405,41164.413856181076,19560.38439298943,10521.906814834632,7067.650041013447,18927.41132959249,25824.064590229395,27959.42636102794,32173.888359000233,26725.776612261554,57073.07991603317,2702.89380497569
,,,,,,,,1729,21641.295265287652,21870.116943538378,33916.59009621755,26576.93924096134,18152.100581400548,24849.644629044127,11723.672504507409,24468.49846087393,30190.035341917992,44383.41218996788,9397.183543844669,8476.662674753778,13854.898894642956,12942.907234672146,34537.71322251124,38148.00405830758,17256.80198807028,9831.814165777796,6685.4793533004,17720.00414294264,24289.544673224154,26218.98417042865,30010.4406007122,24158.979083565642,52364.54330133645,2469.2113350093314
,,,,,,,,1730,19689.315632089514,19509.953037377403,30255.026095053232,25663.570007201124,17181.56639682605,23858.467846908658,11343.613324008878,23275.0599344193,28660.372111921817,39088.707405827256,9123.27460646803,8235.905391683847,13043.444959526316,12363.209413545412,33317.87357341966,36872.02359176449,16011.703658582186,9381.448468936924,6411.640514072942,16918.743061436628,23815.147339404888,25123.558883895836,28835.94021825727,22164.697722403074,48849.43769228171,2293.6987502706506
,,,,,,,,1731,18460.55147450076,17733.31308762496,27495.81904926895,24840.43483605169,16071.524196061426,23259.548273087934,11053.805663945357,23048.406903344723,28307.295746703025,35902.051655508774,8816.255797540369,7961.040826845678,12697.398472980902,11788.526279452646,32018.78447344139,35604.068159602175,14779.64826082926,9228.986139494133,6325.376264352937,16778.346876942458,23307.652517179624,24653.087767243924,28063.638515020466,21127.95215807824,47453.42428064,2219.4820001525795
,,,,,,,,1732,17657.090176354974,16480.039985372958,25548.7332633267,25721.720847550292,15928.001560700357,23079.972722478367,11203.222069998868,22592.092172641485,27922.12153010071,33712.730859792486,8824.28243306789,7918.9083023084395,12437.612849748257,11680.209039518932,32031.82552232148,35675.290339731546,14450.565060126526,9033.393019485291,6255.161177371538,16497.554507954123,24602.466381789927,24711.269696382114,28193.024125043255,20359.91821003876,45961.134081988515,2141.25353381191
