Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-106677.15157316315
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-154443.62142110942,-106677.15157316315
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-106677.15157316315
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-154443.62142110942,-106677.15157316315
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-127154.35228707308
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-131431.09503161933
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-154443.62142110942,-131431.09503161933
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-106677.15157316315
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-106677.15157316315
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-106677.15157316315
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-127154.35228707308
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-99024.52128983261
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-99024.52128983261
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,3.3239612286247984e7
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.9649012856
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-145468.4310346925,-99024.52128983261
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-99024.52128983261
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-106677.15157316315
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-127154.35228707308
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-129774.78896821153,-99024.52128983261
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-118112.96490128561
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145522.4576899449,-122178.18782514823,-99024.52128983261
