Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,0.0,0.0,10252.77328491211,-2.525757381022231e-12,0.0,79843.63555908203,-4.0656903841848613e-13,0.0,2.73791455078125e6,7.952758460452736e-13,0.0,0.0,0.0,2.828010959625244e6
t1,3944.396801309653,8364.482558952279,5428.898202009404,0.0,6846.10779911405,4347.436176420822,0.0,685.9435373073288,5897.698834049964,0.0,2467.1789171183286,2798.4039093162564,734.417173565415,41514.9639091635
t2,3944.396801309653,8364.482558952279,5335.5472097800575,0.0,6846.10779911405,4275.856892025785,0.0,685.9435373073288,5846.635724544516,0.0,2465.5631520604616,2796.683682693695,734.417173565415,41295.63453135324
t3,3944.396801309653,8364.482558952279,5311.89446045311,0.0,6846.10779911405,4253.7401298399245,0.0,685.9435373073288,5596.310202814442,0.0,2466.63109026621,2797.247222398241,734.417173565415,41001.17097602064
t4,3944.396801309653,8364.482558952279,4987.244252515642,0.0,6846.10779911405,3993.761768457593,0.0,685.9435373073288,5030.588411910855,0.0,2466.047948619927,2797.5439594042714,734.417173565415,39850.53421115701
t5,3944.396801309653,8364.482558952279,4661.164561762132,0.0,6846.10779911405,3732.638683951565,0.0,685.9435373073288,4747.243365047221,0.0,2466.047948619927,2797.11425760293,734.417173565415,38979.5566872325
t6,3944.396801309653,8364.482558952279,3728.416829858623,0.0,6846.10779911405,2985.6986820832526,0.0,685.9435373073288,4615.423208344849,0.0,2466.047948619927,2797.1279532860326,734.417173565415,37168.062492441415
t7,3944.396801309653,8359.440933453245,1073.2845591401924,5.7942,6846.10779911405,859.4812329088988,0.0,685.9435373073288,4613.896706860821,0.28970999999999997,2467.1789171183286,2798.305907964878,734.417173565415,32388.537478742815
t8,3944.396801309653,8357.260397446613,946.1583354812793,355.4442,6846.10779911405,757.6791502133784,17.24274,685.9435373073288,3545.4186013743624,17.77221,2467.1789171183286,2798.4039093162564,734.417173565415,31473.423772246668
t9,3944.396801309653,8356.653839657807,532.0906434120737,786.8124,6846.10779911405,426.0956876016727,39.250710000000005,685.9435373073288,3395.643466824496,39.34062,2467.1789171183286,2798.4039093162564,734.417173565415,31052.33550522708
