Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.3045354339711,-42.001922721032216,-44.20558410382376
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.3045354339711,-42.001922721032216,-44.20558410382376
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.3045354339711,-42.001922721032216,-44.20558410382376
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.45666504667285,-42.001922721032216,-44.20558410382376
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.45666504667285,-42.001922721032216,-44.20558410382376
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.45666504667285,-42.001922721032216,-44.205584103823774
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.07450568667944,-63.88743595188287,-65.40268558296853
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.07450568667944,-63.88743595188287,-65.40268558296853
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.07594395499372,-65.05528733644432,-65.98370539011805
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.456665046672846,-40.8658711833419,-43.65548744822508
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.456665046672846,-40.8658711833419,-43.65548744822508
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.456665046672846,-40.8658711833419,-43.65548744822508
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284893,1.4596836925542336
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.02188243797719,-37.51222853395705,-39.85711384909811
t176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.02188243797719,-37.51222853395705,-39.85711384909811
t177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.16284679413853,-86.40328868259657,-86.66020249293334
t178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.16284679413853,-86.40328868259657,-86.66020249293334
t179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-86.40328868259657,-86.66020249293334
t180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-34.36295712584471,-39.85711384909811
t181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-34.36295712584471,1.4596836925542336
t182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-34.36295712584471,1.4596836925542336
t183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-34.36295712584471,1.4596836925542336
t184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-33.39969382615706,1.4596836925542336
t185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-33.39969382615706,1.4596836925542336
t186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-33.39969382615706,1.4596836925542336
t187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-33.39969382615706,1.4596836925542336
t188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-33.56288988458113,1.4596836925542336
t189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.911128455898634,-32.96501811029245,1.4596836925542336
t190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.471070575507035,-32.96501811029245,1.4596836925542336
t191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.471070575507035,-32.96501811029245,1.4596836925542336
t192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842243414840127,4.870259870284891,1.4596836925542336
t193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284891,1.4596836925542336
t196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922165149795543,4.870259870284893,1.4596836925542336
