Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
130,1.0,0.2939,0.529960155,1.0
131,1.0,0.5036,0.251590341,1.0
132,1.0,0.62,0.253996432,1.0
133,1.0,0.5947,0.216716677,1.0
134,1.0,0.4261,0.300185502,1.0
135,1.0,0.3649,0.177140608,1.0
136,1.0,0.1992,0.133263707,1.0
137,1.0,0.0151,0.281703651,1.0
138,1.0,0.0,0.410258323,1.0
139,1.0,0.0,0.348620415,1.0
140,1.0,0.0,0.174488172,1.0
141,1.0,0.0,0.299336016,1.0
142,1.0,0.0,0.315609783,1.0
143,1.0,0.0,0.392254978,1.0
144,1.0,0.0,0.403186232,1.0
145,1.0,0.0,0.358789206,1.0
146,1.0,0.0,0.444409281,1.0
147,1.0,0.0,0.514306784,1.0
148,1.0,0.0,0.481486499,1.0
149,1.0,0.0,0.336142361,1.0
150,1.0,0.0,0.100534089,1.0
151,1.0,0.0,0.068419948,1.0
152,1.0,0.0,0.072928362,1.0
153,1.0,0.1883,0.159622043,1.0
154,1.0,0.4067,0.259901762,1.0
155,1.0,0.5478,0.33179459,1.0
156,1.0,0.6386,0.216174215,1.0
157,1.0,0.6504,0.219760895,1.0
158,1.0,0.6311,0.274789572,1.0
159,1.0,0.5093,0.356991559,1.0
160,1.0,0.299,0.405605167,1.0
161,1.0,0.0553,0.35197863,1.0
162,1.0,0.0,0.68602097,1.0
163,1.0,0.0,0.922309518,1.0
164,1.0,0.0,0.88975215,1.0
165,1.0,0.0,0.945815384,1.0
166,1.0,0.0,0.879520893,1.0
167,1.0,0.0,0.912140965,1.0
168,1.0,0.0,0.975267529,1.0
169,1.0,0.0,0.999920487,1.0
170,1.0,0.0,1.0,1.0
171,1.0,0.0,1.0,1.0
172,1.0,0.0,1.0,1.0
173,1.0,0.0,1.0,1.0
174,1.0,0.0,0.997582078,1.0
175,1.0,0.0,0.980528951,1.0
176,1.0,0.0402,0.978909135,1.0
177,1.0,0.321,0.999527216,1.0
178,1.0,0.5245,1.0,1.0
179,1.0,0.6441,0.998212337,1.0
180,1.0,0.7124,0.999938548,1.0
181,1.0,0.7357,1.0,1.0
182,1.0,0.7389,0.998434186,1.0
183,1.0,0.6854,1.0,1.0
184,1.0,0.5341,1.0,1.0
185,1.0,0.3205,1.0,1.0
186,1.0,0.0422,0.999750733,1.0
187,1.0,0.0,0.996444821,1.0
188,1.0,0.0,0.943664968,1.0
189,1.0,0.0,0.978619814,1.0
190,1.0,0.0,0.625619173,1.0
191,1.0,0.0,0.35156554,1.0
192,1.0,0.0,0.415435493,1.0
193,1.0,0.0,0.418328971,1.0
194,1.0,0.0,0.391404688,1.0
195,1.0,0.0,0.528824031,1.0
196,1.0,0.0,0.789043784,1.0
197,1.0,0.0,0.901412427,1.0
198,1.0,0.0,0.922474086,1.0
199,1.0,0.0,0.918269575,1.0
200,1.0,0.0059,0.73355943,1.0
201,1.0,0.2662,0.904404879,1.0
202,1.0,0.4829,0.841333628,1.0
203,1.0,0.5778,0.91925931,1.0
204,1.0,0.5997,0.987810135,1.0
205,1.0,0.6695,0.998115182,1.0
206,1.0,0.7068,0.998134136,1.0
207,1.0,0.671,0.998790979,1.0
208,1.0,0.5219,0.97920531,1.0
209,1.0,0.315,0.992485523,1.0
210,1.0,0.0489,0.888637543,1.0
211,1.0,0.0,0.906927586,1.0
212,1.0,0.0,0.763016224,1.0
213,1.0,0.0,0.683384776,1.0
214,1.0,0.0,0.754203975,1.0
215,1.0,0.0,0.536560893,1.0
216,1.0,0.0,0.510095358,1.0
217,1.0,0.0,0.825320542,1.0
218,1.0,0.0,0.884244144,1.0
219,1.0,0.0,0.871202826,1.0
220,1.0,0.0,0.798901379,1.0
221,1.0,0.0,0.52546674,1.0
222,1.0,0.0,0.55684334,1.0
223,1.0,0.0,0.463047445,1.0
224,1.0,0.0062,0.370993674,1.0
225,1.0,0.2119,0.334615082,1.0
226,1.0,0.3608,0.147157699,1.0
227,1.0,0.4334,0.017261371,1.0
228,1.0,0.496,0.0,1.0
229,1.0,0.4844,0.006916222,1.0
230,1.0,0.5786,0.023294492,1.0
231,1.0,0.4078,0.169690445,1.0
232,1.0,0.3444,0.16493924,1.0
233,1.0,0.2249,0.33180055,1.0
234,1.0,0.0122,0.259465426,1.0
235,1.0,0.0,0.391965508,1.0
236,1.0,0.0,0.138455629,1.0
237,1.0,0.0,0.14786917,1.0
238,1.0,0.0,0.10982684,1.0
239,1.0,0.0,0.150762618,1.0
240,1.0,0.0,0.152279556,1.0
241,1.0,0.0,0.097838871,1.0
242,1.0,0.0,0.159402564,1.0
243,1.0,0.0,0.196083069,1.0
244,1.0,0.0,0.188769192,1.0
245,1.0,0.0,0.13168323,1.0
246,1.0,0.0,0.062968008,1.0
247,1.0,0.0,0.010624208,1.0
248,1.0,0.0,0.022153273,1.0
249,1.0,0.142,0.013517408,1.0
250,1.0,0.2896,0.012723606,1.0
251,1.0,0.3832,0.014983146,1.0
252,1.0,0.4001,0.012562997,1.0
253,1.0,0.3979,0.00103682,1.0
254,1.0,0.3975,0.000237417,1.0
255,1.0,0.4351,0.000397534,1.0
256,1.0,0.3602,0.008956529,1.0
257,1.0,0.2179,0.011357324,1.0
258,1.0,0.0012,0.030047899,1.0
259,1.0,0.0,0.130650535,1.0
260,1.0,0.0,0.158723205,1.0
261,1.0,0.0,0.20822452,1.0
262,1.0,0.0,0.262103707,1.0
263,1.0,0.0,0.35442698,1.0
264,1.0,0.0,0.160441145,1.0
265,1.0,0.0,0.265427768,1.0
266,1.0,0.0,0.255671412,1.0
267,1.0,0.0,0.344356179,1.0
268,1.0,0.0,0.275767863,1.0
269,1.0,0.0,0.364733517,1.0
270,1.0,0.0,0.265053332,1.0
271,1.0,0.0,0.137798905,1.0
272,1.0,0.0,0.038595285,1.0
273,1.0,0.251,0.014450147,1.0
274,1.0,0.398,0.00065201,1.0
275,1.0,0.5777,0.0,1.0
276,1.0,0.5222,0.0,1.0
277,1.0,0.4391,0.000484475,1.0
278,1.0,0.4041,0.038787331,1.0
279,1.0,0.3776,0.022936437,1.0
280,1.0,0.2577,0.03249491,1.0
281,1.0,0.0836,0.260673493,1.0
282,1.0,0.0,0.298806071,1.0
283,1.0,0.0,0.198141873,1.0
284,1.0,0.0,0.074323215,1.0
285,1.0,0.0,0.122718289,1.0
286,1.0,0.0,0.041908659,1.0
287,1.0,0.0,0.135986671,1.0
288,1.0,0.0,0.201299265,1.0
289,1.0,0.0,0.230949461,1.0
290,1.0,0.0,0.343285948,1.0
291,1.0,0.0,0.491965592,1.0
292,1.0,0.0,0.609048486,1.0
293,1.0,0.0,0.534629822,1.0
294,1.0,0.0,0.47253114,1.0
295,1.0,0.0,0.347678572,1.0
296,1.0,0.0,0.397680134,1.0
297,1.0,0.1131,0.450594813,1.0
298,1.0,0.3099,0.274041981,1.0
299,1.0,0.4462,0.337334275,1.0
300,1.0,0.4971,0.450015992,1.0
301,1.0,0.5491,0.663541913,1.0
302,1.0,0.5788,0.812197924,1.0
303,1.0,0.5935,0.873478234,1.0
304,1.0,0.4606,0.864326358,1.0
305,1.0,0.2861,0.725811899,1.0
306,1.0,0.04,0.661087394,1.0
307,1.0,0.0,0.461758375,1.0
308,1.0,0.0,0.658503115,1.0
309,1.0,0.0,0.710981369,1.0
310,1.0,0.0,0.773506939,1.0
311,1.0,0.0,0.844555676,1.0
312,1.0,0.0,0.652243614,1.0
313,1.0,0.0,0.891891479,1.0
314,1.0,0.0,0.787018061,1.0
315,1.0,0.0,0.809266448,1.0
316,1.0,0.0,0.855823517,1.0
317,1.0,0.0,0.891640425,1.0
318,1.0,0.0,0.898379207,1.0
319,1.0,0.0,0.757851541,1.0
320,1.0,0.0686,0.479905933,1.0
321,1.0,0.3334,0.487013161,1.0
322,1.0,0.535,0.485061765,1.0
323,1.0,0.6862,0.798057318,1.0
324,1.0,0.7269,0.624309361,1.0
325,1.0,0.7132,0.723851383,1.0
326,1.0,0.6894,0.729496419,1.0
327,1.0,0.6259,0.70609194,1.0
328,1.0,0.4635,0.728719592,1.0
329,1.0,0.2577,0.593629897,1.0
330,1.0,0.0324,0.749585152,1.0
331,1.0,0.0,0.791357398,1.0
332,1.0,0.0,0.689981341,1.0
333,1.0,0.0,0.458403915,1.0
334,1.0,0.0,0.319464147,1.0
335,1.0,0.0,0.404064178,1.0
336,1.0,0.0,0.549249709,1.0
337,1.0,0.0,0.976378679,1.0
338,1.0,0.0,0.984107256,1.0
339,1.0,0.0,0.99087131,1.0
340,1.0,0.0,0.994603217,1.0
341,1.0,0.0,0.998851299,1.0
342,1.0,0.0,0.971774817,1.0
343,1.0,0.0445,0.976561904,1.0
344,1.0,0.2149,0.987968087,1.0
345,1.0,0.3872,0.9882195,1.0
346,1.0,0.5191,0.998106122,1.0
347,1.0,0.6164,0.999568939,1.0
348,1.0,0.6094,1.0,1.0
349,1.0,0.6213,1.0,1.0
350,1.0,0.5855,1.0,1.0
351,1.0,0.5484,1.0,1.0
352,1.0,0.4324,0.999595284,1.0
353,1.0,0.2942,0.99711287,1.0
354,1.0,0.1239,0.978482008,1.0
355,1.0,0.0042,0.962880611,1.0
356,1.0,0.0,0.863191187,1.0
357,1.0,0.0,0.776013196,1.0
358,1.0,0.0,0.648169994,1.0
359,1.0,0.0,0.797179341,1.0
360,1.0,0.0,0.852513611,1.0
361,1.0,0.0,0.849295974,1.0
362,1.0,0.0,0.894008577,1.0
363,1.0,0.0,0.865724504,1.0
364,1.0,0.0,0.631549954,1.0
365,1.0,0.0,0.685942769,1.0
366,1.0,0.0,0.626031876,1.0
367,1.0,0.0596,0.655419469,1.0
368,1.0,0.2421,0.373634547,1.0
369,1.0,0.4408,0.767348826,1.0
370,1.0,0.5842,0.818964839,1.0
371,1.0,0.6896,0.899868667,1.0
372,1.0,0.6858,0.827887177,1.0
373,1.0,0.6341,0.77583307,1.0
374,1.0,0.5742,0.822852373,1.0
375,1.0,0.5271,0.75891304,1.0
376,1.0,0.4501,0.675263107,1.0
377,1.0,0.3211,0.593019366,1.0
378,1.0,0.1502,0.617896497,1.0
379,1.0,0.0118,0.502039552,1.0
380,1.0,0.0,0.508851111,1.0
381,1.0,0.0,0.873926282,1.0
382,1.0,0.0,0.942997217,1.0
383,1.0,0.0,0.805597007,1.0
384,1.0,0.0,0.685475111,1.0
385,1.0,0.0,0.700337529,1.0
386,1.0,0.0,0.798646748,1.0
387,1.0,0.0,0.78850621,1.0
388,1.0,0.0,0.574973226,1.0
389,1.0,0.0,0.569176912,1.0
390,1.0,0.0,0.650138378,1.0
391,1.0,0.0674,0.499311596,1.0
392,1.0,0.2425,0.159487605,1.0
393,1.0,0.4158,0.053038668,1.0
394,1.0,0.5463,0.038856283,1.0
395,1.0,0.6386,0.031829014,1.0
396,1.0,0.6422,0.051378038,1.0
397,1.0,0.619,0.065047957,1.0
398,1.0,0.535,0.083698675,1.0
399,1.0,0.4947,0.117394306,1.0
400,1.0,0.436,0.211323068,1.0
401,1.0,0.31,0.504378438,1.0
402,1.0,0.141,0.598919272,1.0
403,1.0,0.0057,0.576928318,1.0
404,1.0,0.0,0.245412409,1.0
405,1.0,0.0,0.399470031,1.0
406,1.0,0.0,0.354025811,1.0
407,1.0,0.0,0.363210678,1.0
408,1.0,0.0,0.323179245,1.0
409,1.0,0.0,0.398632646,1.0
410,1.0,0.0,0.341559738,1.0
411,1.0,0.0,0.321574986,1.0
412,1.0,0.0,0.396199942,1.0
413,1.0,0.0,0.636986494,1.0
414,1.0,0.0,0.890024364,1.0
415,1.0,0.0646,0.637552381,1.0
416,1.0,0.24,0.286298871,1.0
417,1.0,0.4124,0.223013029,1.0
418,1.0,0.5387,0.514375925,1.0
419,1.0,0.5942,0.528874278,1.0
420,1.0,0.5769,0.548655272,1.0
421,1.0,0.5447,0.557774305,1.0
422,1.0,0.5418,0.457361192,1.0
423,1.0,0.534,0.583439648,1.0
424,1.0,0.4351,0.72592026,1.0
425,1.0,0.2974,0.435780674,1.0
426,1.0,0.1269,0.461076498,1.0
427,1.0,0.0095,0.124610268,1.0
428,1.0,0.0,0.126709461,1.0
429,1.0,0.0,0.135599941,1.0
430,1.0,0.0,0.214279756,1.0
431,1.0,0.0,0.129719689,1.0
432,1.0,0.0,0.270967752,1.0
433,1.0,0.0,0.416386485,1.0
434,1.0,0.0,0.457104445,1.0
435,1.0,0.0,0.574437618,1.0
436,1.0,0.0,0.623902559,1.0
437,1.0,0.0,0.674880862,1.0
438,1.0,0.0,0.696119487,1.0
439,1.0,0.0702,0.701763928,1.0
440,1.0,0.2614,0.396576822,1.0
441,1.0,0.4627,0.037886046,1.0
442,1.0,0.6166,0.073010258,1.0
443,1.0,0.7112,0.249430791,1.0
444,1.0,0.716,0.370512515,1.0
445,1.0,0.7297,0.230703786,1.0
446,1.0,0.7274,0.22520043,1.0
447,1.0,0.6825,0.488252103,1.0
448,1.0,0.5492,0.434143692,1.0
449,1.0,0.3739,0.530265331,1.0
450,1.0,0.1552,0.697079122,1.0
451,1.0,0.0324,0.852920771,1.0
452,1.0,0.0,0.663789809,1.0
453,1.0,0.0,0.686731339,1.0
454,1.0,0.0,0.744635105,1.0
455,1.0,0.0,0.782060266,1.0
456,1.0,0.0,0.904454112,1.0
457,1.0,0.0,0.83344537,1.0
458,1.0,0.0,0.872471452,1.0
459,1.0,0.0,0.892910719,1.0
460,1.0,0.0,0.9560256,1.0
461,1.0,0.0,0.992454171,1.0
462,1.0,0.0,0.941938698,1.0
463,1.0,0.0727,0.783872187,1.0
464,1.0,0.2557,0.317019999,1.0
465,1.0,0.4497,0.108912453,1.0
466,1.0,0.5925,0.061030116,1.0
467,1.0,0.704,0.091753475,1.0
468,1.0,0.7225,0.165525734,1.0
469,1.0,0.701,0.100399628,1.0
470,1.0,0.6769,0.1118991,1.0
471,1.0,0.5474,0.337886423,1.0
472,1.0,0.3879,0.737042546,1.0
473,1.0,0.2913,0.518634439,1.0
474,1.0,0.1353,0.477877468,1.0
475,1.0,0.0179,0.68678236,1.0
476,1.0,0.0,0.666041672,1.0
477,1.0,0.0,0.656133652,1.0
478,1.0,0.0,0.731970549,1.0
479,1.0,0.0,0.650233984,1.0
480,1.0,0.0,0.48109597,1.0
481,1.0,0.0,0.520463943,1.0
482,1.0,0.0,0.641899228,1.0
483,1.0,0.0,0.732715607,1.0
484,1.0,0.0,0.773417711,1.0
485,1.0,0.0,0.808750629,1.0
486,1.0,0.0,0.668992579,1.0
487,1.0,0.0607,0.371637166,1.0
488,1.0,0.2295,0.274499536,1.0
489,1.0,0.3989,0.098948047,1.0
490,1.0,0.5445,0.245330244,1.0
491,1.0,0.6313,0.243990541,1.0
492,1.0,0.5756,0.377955258,1.0
493,1.0,0.4796,0.712418675,1.0
494,1.0,0.4497,0.855256557,1.0
495,1.0,0.3945,0.79084897,1.0
496,1.0,0.3274,0.812969089,1.0
497,1.0,0.224,0.640697956,1.0
498,1.0,0.1102,0.474223077,1.0
499,1.0,0.0001,0.422053099,1.0
500,1.0,0.0,0.618463397,1.0
501,1.0,0.0,0.438436031,1.0
502,1.0,0.0,0.626105309,1.0
503,1.0,0.0,0.752179384,1.0
504,1.0,0.0,0.696528912,1.0
505,1.0,0.0,0.438902229,1.0
506,1.0,0.0,0.497639388,1.0
507,1.0,0.0,0.438945562,1.0
508,1.0,0.0,0.367581606,1.0
509,1.0,0.0,0.305382103,1.0
510,1.0,0.037,0.436884254,1.0
511,1.0,0.0888,0.738148034,1.0
512,1.0,0.2116,0.291490972,1.0
513,1.0,0.3092,0.459098637,1.0
514,1.0,0.3972,0.635905445,1.0
515,1.0,0.4405,0.669811726,1.0
516,1.0,0.4781,0.590083241,1.0
517,1.0,0.5043,0.762081027,1.0
518,1.0,0.4636,0.85550642,1.0
519,1.0,0.4099,0.883201838,1.0
520,1.0,0.3449,0.763749957,1.0
521,1.0,0.2532,0.541816115,1.0
522,1.0,0.1406,0.425433457,1.0
523,1.0,0.0262,0.432244211,1.0
524,1.0,0.0,0.199295074,1.0
525,1.0,0.0,0.270927131,1.0
526,1.0,0.0,0.306062073,1.0
527,1.0,0.0,0.420065314,1.0
528,1.0,0.0,0.509275973,1.0
529,1.0,0.0,0.480353177,1.0
530,1.0,0.0,0.324450016,1.0
531,1.0,0.0,0.302692592,1.0
532,1.0,0.0,0.466654927,1.0
533,1.0,0.0,0.67505753,1.0
534,1.0,0.0476,0.376807451,1.0
535,1.0,0.1306,0.31946224,1.0
536,1.0,0.2459,0.143699497,1.0
537,1.0,0.3497,0.156880021,1.0
538,1.0,0.4365,0.188129231,1.0
539,1.0,0.4947,0.203940868,1.0
540,1.0,0.4811,0.163552999,1.0
541,1.0,0.4833,0.134147346,1.0
542,1.0,0.5991,0.06446109,1.0
543,1.0,0.5007,0.092199042,1.0
544,1.0,0.4215,0.086723067,1.0
545,1.0,0.3054,0.114515245,1.0
546,1.0,0.1696,0.102361403,1.0
547,1.0,0.0767,0.043915614,1.0
548,1.0,0.0025,0.032259069,1.0
549,1.0,0.0,0.071506903,1.0
550,1.0,0.0,0.15914017,1.0
551,1.0,0.0,0.169080377,1.0
552,1.0,0.0,0.173051119,1.0
553,1.0,0.0,0.164876029,1.0
554,1.0,0.0,0.063412562,1.0
555,1.0,0.0,0.049323048,1.0
556,1.0,0.0,0.037818015,1.0
557,1.0,0.0,0.056692064,1.0
558,1.0,0.1241,0.000874828,1.0
559,1.0,0.1222,0.0,1.0
560,1.0,0.2512,0.0,1.0
561,1.0,0.3878,0.0,1.0
562,1.0,0.4871,0.001588104,1.0
563,1.0,0.5537,0.008447308,1.0
564,1.0,0.5492,0.021065855,1.0
565,1.0,0.5536,0.02987227,1.0
566,1.0,0.5461,0.022448029,1.0
567,1.0,0.5098,0.013479567,1.0
568,1.0,0.4265,0.007557332,1.0
569,1.0,0.3101,0.065613106,1.0
570,1.0,0.1759,0.067543119,1.0
571,1.0,0.0906,0.05716503,1.0
572,1.0,0.0081,0.117857888,1.0
573,1.0,0.0,0.149920866,1.0
574,1.0,0.0,0.217291862,1.0
575,1.0,0.0,0.19108361,1.0
576,1.0,0.0,0.155939847,1.0
577,1.0,0.0,0.217742935,1.0
578,1.0,0.0,0.201601401,1.0
579,1.0,0.0,0.091017783,1.0
580,1.0,0.0,0.039890885,1.0
581,1.0,0.0,0.02697273,1.0
582,1.0,0.06,0.035254125,1.0
583,1.0,0.1215,0.028206613,1.0
584,1.0,0.2508,1.49e-5,1.0
585,1.0,0.3959,0.000385017,1.0
586,1.0,0.4885,0.0,1.0
587,1.0,0.5839,0.005427793,1.0
588,1.0,0.6002,0.019343045,1.0
589,1.0,0.5814,0.062357236,1.0
590,1.0,0.5694,0.12714605,1.0
591,1.0,0.5128,0.079630241,1.0
592,1.0,0.4113,0.033062447,1.0
593,1.0,0.2989,0.023031026,1.0
594,1.0,0.1584,0.064575166,1.0
595,1.0,0.0753,0.069345854,1.0
596,1.0,0.0051,0.06488511,1.0
597,1.0,0.0,0.035859421,1.0
598,1.0,0.0,0.112720452,1.0
599,1.0,0.0,0.051642787,1.0
600,1.0,0.0,0.041621186,1.0
601,1.0,0.0,0.081753545,1.0
602,1.0,0.0,0.065346025,1.0
603,1.0,0.0,0.070552856,1.0
604,1.0,0.0,0.14872022,1.0
605,1.0,0.0,0.214430436,1.0
606,1.0,0.1173,0.20369713,1.0
607,1.0,0.1091,0.16158022,1.0
608,1.0,0.2543,0.139353916,1.0
609,1.0,0.4103,0.037866671,1.0
610,1.0,0.5368,0.004774356,1.0
611,1.0,0.6338,0.019569334,1.0
612,1.0,0.6642,0.035872445,1.0
613,1.0,0.6187,0.077863842,1.0
614,1.0,0.6035,0.126199067,1.0
615,1.0,0.5322,0.247383356,1.0
616,1.0,0.3911,0.407447278,1.0
617,1.0,0.2873,0.393048167,1.0
618,1.0,0.1572,0.37749964,1.0
619,1.0,0.0753,0.282226861,1.0
620,1.0,0.0,0.484792292,1.0
621,1.0,0.0,0.724796295,1.0
622,1.0,0.0,0.821047485,1.0
623,1.0,0.0,0.653370082,1.0
624,1.0,0.0,0.29946968,1.0
625,1.0,0.0,0.455556154,1.0
626,1.0,0.0,0.547511041,1.0
627,1.0,0.0,0.864881098,1.0
628,1.0,0.0,0.821696997,1.0
629,1.0,0.0,0.72983098,1.0
630,1.0,0.1204,0.668930411,1.0
631,1.0,0.1029,0.358677596,1.0
632,1.0,0.2414,0.214688614,1.0
633,1.0,0.3655,0.193778232,1.0
634,1.0,0.4439,0.310218334,1.0
635,1.0,0.5051,0.142618716,1.0
636,1.0,0.5225,0.067326918,1.0
637,1.0,0.5304,0.100815311,1.0
638,1.0,0.4989,0.146756098,1.0
639,1.0,0.4838,0.154550627,1.0
640,1.0,0.4305,0.096468203,1.0
641,1.0,0.3179,0.241371393,1.0
642,1.0,0.1632,0.404828876,1.0
643,1.0,0.082,0.16593428,1.0
644,1.0,0.0162,0.034509681,1.0
645,1.0,0.0,0.089733712,1.0
646,1.0,0.0,0.152229264,1.0
647,1.0,0.0,0.175224811,1.0
648,1.0,0.0,0.146635681,1.0
649,1.0,0.0,0.163890973,1.0
650,1.0,0.0,0.155760348,1.0
651,1.0,0.0,0.128693983,1.0
652,1.0,0.0,0.082177021,1.0
653,1.0,0.0,0.08958932,1.0
654,1.0,0.109,0.057957835,1.0
655,1.0,0.0981,0.073416308,1.0
656,1.0,0.2276,0.057293538,1.0
657,1.0,0.4068,0.003419658,1.0
658,1.0,0.5303,0.005080082,1.0
659,1.0,0.7236,0.019371672,1.0
660,1.0,0.6557,0.013714502,1.0
661,1.0,0.6538,0.019445339,1.0
662,1.0,0.6461,0.044827178,1.0
663,1.0,0.5663,0.085633546,1.0
664,1.0,0.4522,0.149486348,1.0
665,1.0,0.3203,0.193703085,1.0
666,1.0,0.1618,0.390856296,1.0
667,1.0,0.0857,0.684476197,1.0
668,1.0,0.0362,0.768297255,1.0
669,1.0,0.0,0.745911419,1.0
670,1.0,0.0,0.027490973,1.0
671,1.0,0.0,0.352660328,1.0
672,1.0,0.0,0.333725721,1.0
673,1.0,0.0,0.395611078,1.0
674,1.0,0.0,0.423413754,1.0
675,1.0,0.0,0.243006587,1.0
676,1.0,0.0,0.258309305,1.0
677,1.0,0.0,0.311122924,1.0
678,1.0,0.0862,0.223746479,1.0
679,1.0,0.1147,0.149251714,1.0
680,1.0,0.2431,0.058339182,1.0
681,1.0,0.3828,0.112041719,1.0
682,1.0,0.492,0.263480425,1.0
683,1.0,0.5487,0.406454057,1.0
