Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1,10210.01033301698,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15590.025477050383
t2,10210.618994859971,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15590.634138893374
t3,10211.071975126752,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.087119160155
t4,10211.299968993582,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.315113026985
t5,10211.335115214442,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.350259247845
t6,10211.16036426124,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15591.175508294644
t7,10210.785721049126,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15590.800865082529
t8,10210.447236439892,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15590.462380473295
t9,10209.873740666662,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.888884700065
t10,10209.310269657477,0.0,5380.015144033403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.32541369088
t11,10209.160368484581,0.0,5379.828886688614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15588.989255173195
t12,10209.160368484581,0.0,5379.704874473292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15588.865242957872
t13,10209.160368484581,0.0,5379.645331673882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15588.805700158464
t14,10209.160368484581,0.0,5379.755471050065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15588.915839534646
t15,10209.160368484581,0.0,5379.8755003510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15589.035868835581
t16,10209.160368484581,0.0,5379.806067626839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15588.96643611142
t17,10209.160368484581,0.0,5378.611580451564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15587.771948936144
t18,10209.160368484581,0.0,5377.469241642822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15586.629610127404
