Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,Total
t17,-1881.6677704270014,-1039.0,-1130.0,1172.0,53.254880777985306,-1200.0,716.0,-2918.8199826645296,-223.0,300.0,-1195.0,1064.758931874036,-716.0,679.2610863530002,600.0,-628.5239466437649,1080.104005903765,-567.427091230983,1305.8594368103254,1949.0,-905.0,956.0,-300.0,1066.4699026267663,3651.1965283827585,-1200.0,902.3673919174698,1962.8701733469866,377.91044819051467,1410.7340876480303,-1070.0,-1433.0,-791.5749715109546,980.0,600.0,3628.7731113544046
t18,421.12238128099943,-1039.0,-1130.0,-1172.0,-612.1814860550007,-1200.0,-716.0,-602.7762960989357,-223.0,191.86738737993528,-1195.0,471.6864013039999,-411.928373864931,315.9370497920004,600.0,898.8125091559307,-2000.0,-569.948086110322,-110.79114008225406,1949.0,285.4191628291519,-956.0,-300.0,2060.081972407868,3555.5676732759243,-1200.0,2059.838663420133,2143.0,-792.0,1144.7269412343762,-1070.0,-1433.0,-1373.4284863268276,980.0,600.0,-429.99372645795256
t19,2100.0,-1039.0,-1130.0,-1172.0,-751.8591653945291,-1091.4856030624715,-510.56315515229903,232.54299715229877,223.0,300.0,-1195.0,415.41002215599974,716.0,-336.79504330400005,600.0,714.3293441937012,-2000.0,1324.7407156124823,-706.1896686172056,1505.546742243864,-494.36714933685744,306.2118342544601,-300.0,493.9158524299096,1948.5109386116287,823.8136354647593,3200.0,2143.0,792.0,2119.0,-1070.0,-1433.0,-1114.4221266149543,980.0,87.97873730899937,6681.318907945785
t20,2100.0,-1039.0,-375.4502389750005,-1172.0,-1437.4786401738304,-303.07578958617273,716.0,-984.287926,223.0,300.0,-1195.0,601.3050276239996,716.0,-604.132937198,600.0,995.5359364500023,-662.8452432320025,84.0782766240427,-504.20268961720626,1903.2777539070064,-905.0,-956.0,-300.0,-1285.5324907066852,4859.049349769682,-1200.0,2658.6501535430007,2143.0,792.0,-306.2832022136133,-1070.0,-1011.82180062712,15.85572684797853,980.0,-600.0,3775.6412664360814
t21,2082.9637594740007,-1039.0,-1130.0,-936.395156380001,-360.57552249100127,-1200.0,716.0,93.33280547400057,-223.0,-300.0,-1195.0,1661.6784121545602,716.0,-374.5450281689991,600.0,1452.4260917754364,-1166.7136980684375,382.36258285304393,-29.780957617207378,1911.729351907006,-905.0,956.0,-300.0,-765.2738193174243,2538.618741907423,1200.0,3200.0,2143.0,-792.0,825.6078193816438,70.55083056855983,842.9630892302494,552.3773519753704,980.0,-600.0,11608.326654658224
t22,759.9023095133666,-1039.0,-1130.0,-624.785814031367,-141.34610926300252,-1200.0,-716.0,-226.96824148663336,-223.0,300.0,-1195.0,2285.9360335768642,-716.0,-675.7727371179999,38.924524651119555,1912.0,-401.35155209211985,908.808561556898,1328.2037723827927,1021.9309300187278,-905.0,956.0,-300.0,-2942.0,4995.001721225997,630.730071418107,2147.2153267022595,2143.0,792.0,-948.2820007907876,70.67566047798391,1433.0,1632.0746857449344,-980.0,600.0,9590.897142487142
t23,-361.29397746799884,307.5850793827933,-695.9850359857941,-1172.0,-1480.0,-942.2872062059664,-716.0,-528.444000467999,-223.0,-300.0,92.22594858000002,3000.0,716.0,-1616.0,106.2626238759998,952.3655908936234,464.7035665053759,1400.0,-1732.0,656.3957279504593,10.888266339341499,956.0,-3.6768951809981445,-2942.0,5283.0,1200.0,3200.0,2143.0,-792.0,-128.1492702751607,1070.0,1433.0,2014.9878890221808,807.8574854172684,600.0,12781.435792383125
t24,29.3112005974599,355.4425908935391,-1130.0,-1172.0,-1480.0,-487.5482094340018,-716.0,-280.7653844025408,-223.0,300.0,391.29799102900006,3000.0,716.0,-1616.0,201.67842795800004,1219.293746633316,581.2294189446839,1400.0,-1480.5231833094897,450.1788266422733,-905.0,-956.0,300.0,-2600.0446748620025,5283.0,1200.0,2008.059142373459,2143.0,-202.92339779874374,-533.7829637918912,1070.0,1433.0,2595.020567040036,980.0,600.0,12472.924098513098
t25,-204.11221131581715,1039.0,-1130.0,-781.9109672712189,-1480.0,-664.789207696002,581.7475884930353,-1901.0117708088528,-223.0,300.0,504.1631211659999,3000.0,716.0,-1616.0,86.6871388860003,1151.9882334280348,2000.0,1400.0,-1646.3890957101994,1949.0,-905.0,-179.34289671000533,-300.0,-2942.0,5283.0,1200.0,831.3548332821415,2143.0,157.31254190700747,-434.52245162589315,1070.0,1433.0,3289.3585874539044,980.0,-305.34511969996447,14402.188323778171
t26,-2100.0,1039.0,-1130.0,194.20067792900045,-1480.0,-609.2483014680015,696.4158112837168,-3273.6897052837166,-223.0,-300.0,538.4835257259995,3000.0,716.0,-1616.0,70.71337865800012,1144.8373731767165,2000.0,1400.0,-1638.1693957102016,1949.0,-905.0,699.4169337338585,300.0,-2942.0,4078.7935168067347,1200.0,472.2001678181419,2143.0,174.78557490700587,923.692209615378,1070.0,1301.8866761612271,3184.0140372779742,980.0,600.0,13659.332480631834
t27,-2100.0,1039.0,-1130.0,798.1922559685747,-1480.0,-523.7610412730023,397.52104305712066,-2970.2625720571205,-223.0,-300.0,529.3629126576834,3000.0,716.0,-1616.0,87.3397667400003,586.7240313721204,2000.0,1400.0,-1732.0,1909.8895142898018,-905.0,349.8134219122622,300.0,-2942.0,5283.0,1200.0,316.18495395114184,2143.0,40.17102561720708,-167.30295611339602,1070.0,452.15217021116587,3372.0,980.0,-73.79004528157498,11807.234481051984
t28,-2100.0,-209.4895887420007,-1130.0,1172.0,-1480.0,-108.8960682157699,-716.0,-1922.3104050000002,-223.0,-300.0,74.93750343200009,3000.0,716.0,-1616.0,278.3791815980002,314.1549351350918,901.0881165979076,1400.0,333.6760990866453,72.30231775362108,-905.0,738.2214564000014,300.0,-2942.0,5283.0,1200.0,1192.0909455240017,2143.0,731.6817549618518,-2119.0,1070.0,-5.707950268797504,3372.0,980.0,600.0,10095.128298262553
t29,-1585.178588258088,1039.0,-1130.0,-906.1008862079125,-1480.0,904.9171266139981,-716.0,-1586.5376082580879,-223.0,-300.0,459.0408941824626,3000.0,716.0,-1616.0,-207.84626134622806,1912.0,-108.59499240277194,1274.6201209295195,-537.579905617207,1949.0,-345.16076009299127,-956.0,300.0,-1618.4224327989987,5283.0,1200.0,-888.7764130220885,2143.0,792.0,-1597.2985696414103,290.85264069777213,429.07502801213195,3372.0,980.0,600.0,10842.0093927901
t30,-1229.2360122386754,-333.9712679070051,492.02914595168113,-1124.7085413250009,-1480.0,438.6294072089984,-716.0,-2163.635247238676,-223.0,300.0,582.0674026526958,3000.0,716.0,-1616.0,-600.0,675.1716746511764,1286.5906643938229,402.7364997277209,-1082.470685710201,1949.0,-905.0,-956.0,-300.0,-1529.856853973998,5283.0,969.2513953380085,-1603.2070644026844,2143.0,792.0,-6.881302889611561,-154.21533039799976,-1433.0,3372.0,980.0,600.0,6524.293883840252
t31,-212.1810575195732,-1039.0,86.90477508957247,-1172.0,-1480.0,-131.4252382280015,-716.0,-991.7837225195735,-223.0,-300.0,850.0842846440003,3000.0,716.0,-1616.0,600.0,-206.0334405615955,295.622496696595,1400.0,-1732.0,1022.4271842897997,-905.0,-956.0,300.0,-2804.5679112760017,5283.0,1200.0,-1374.8691628515735,2143.0,-776.3664613827934,-684.8874809398217,916.1990185199994,-1433.0,2772.8511996901334,895.0738265419332,600.0,3327.0483101931
t32,936.749049841206,-948.2540136172063,-1130.0,-1172.0,-1480.0,-387.00568954600067,-716.0,-74.6562111587939,-223.0,-300.0,452.19913518691465,3000.0,716.0,-1616.0,381.82746268000017,1687.279267988935,-1436.3415767179354,1392.2820312994922,-1732.0,679.8015942898,-905.0,-956.0,300.0,-2942.0,5102.642458327999,1200.0,-763.2608558537944,2143.0,-792.0,-797.3477462853789,1070.0,504.47155778588876,1317.509102019937,980.0,600.0,4092.8955662410635
t33,1064.5282863109987,-1039.0,-1130.0,-1172.0,-1480.0,-489.6073367622717,-716.0,-152.16149349230477,150.4689748653609,-300.0,176.5236982586398,2999.5427784002673,716.0,-1616.0,600.0,-963.1645033060997,984.7337031251,1400.0,-944.9123314070296,1381.3073624060373,458.0289162228064,-956.0,300.0,-2942.0,4976.424238295,1200.0,-963.2499394763048,2143.0,792.0,-213.72245369622237,1070.0,-1433.0,-2652.2161690113408,-518.2651621599286,600.0,1331.2585685727083
t34,1207.1146702078022,-1039.0,-1130.0,-1172.0,-1480.0,-198.5153491800179,-716.0,56.89243143395208,213.81841253434914,122.43269188924569,239.2923287556514,3000.0,716.0,-1616.0,119.02173926599096,-1273.2353988349112,970.4242043149198,1400.0,552.5643562208477,1949.0,905.0,-956.0,300.0,-1573.9617908233176,5283.0,1200.0,-958.8383474200473,2143.0,792.0,-1061.8777960292891,1070.0,-1433.0,-1778.6922997391139,980.0,2.455319065198637,6834.895171661259
t35,960.9037983943726,-1039.0,-1130.0,-1172.0,-1480.0,-1200.0,-716.0,1359.2148532275346,-223.0,-300.0,846.5186239038326,2951.3984797342096,716.0,-1422.8995804466372,-600.0,-1713.9152854463632,2000.0,1400.0,-943.9122196132382,1773.9405224352377,-905.0,-230.04081162799594,-300.0,-2942.0,5283.0,1200.0,1168.7145236325382,2143.0,-792.0,-1645.706918627246,1070.0,-1433.0,138.14403190198573,980.0,517.1223167586277,4319.482334226857
t36,464.0710179492171,-577.3178288562176,-1130.0,-1172.0,-1480.0,-1200.0,-716.0,1087.45006341626,223.0,-300.0,795.8070513026719,2959.1346957237124,716.0,-1319.163052465672,-600.0,-1421.3379582306284,816.0817492203007,-76.71926818993461,-849.8612363037018,1330.8123531648944,-905.0,-956.0,300.0,-536.5974775010227,5283.0,1200.0,135.57719104626017,2143.0,-792.0,-1019.4123240232134,1070.0,-1433.0,-803.1874328653339,980.0,600.0,2816.3375433875926
t37,2100.0,-1039.0,-1088.5009114390004,-1172.0,-1480.0,-1200.0,716.0,1444.2427335535222,223.0,-300.0,-119.9443827091527,2841.536824052345,716.0,18.516212778152635,-600.0,-1438.5211012688467,561.0041261636935,-672.6639381120958,-527.7786615642005,1660.4319103190035,-845.7803415360258,956.0,300.0,-2637.8380946862676,3953.2197013855134,1129.052921408411,2573.5539824371117,2143.0,-792.0,-2119.0,1070.0,-1433.0,-305.9510090495887,980.0,-600.0,5013.5799717325735
t38,1013.398251038001,-1039.0,-1130.0,-1172.0,-1480.0,-1200.0,-716.0,1665.5109124244314,223.0,-300.0,69.93859064213757,3000.0,-716.0,106.01519656986272,-600.0,-1162.3774332129751,-203.4461933728885,1400.0,-288.83598034106785,1064.9214706794396,789.7740322284544,956.0,-300.0,-853.8189898740025,2926.4423276924795,1200.0,1556.0328925114304,2143.0,792.0,-1927.626776168629,945.7170314821907,-1433.0,-1922.9856912841678,980.0,600.0,4986.659641014698
t39,424.032450540371,-1039.0,-1130.0,-592.7595959403711,-1480.0,-1200.0,-716.0,388.96000426004525,223.0,300.0,616.4881045680722,2545.3155267149805,-716.0,-283.8408059980726,-600.0,-1434.6044309439687,241.72069854104097,1400.0,-464.0528397173214,1949.0,-39.00705465553574,-956.0,300.0,-516.352227057549,4360.047405160702,-1200.0,837.6288497810449,2143.0,792.0,-2114.059201544669,1070.0,-1433.0,-779.7009408196609,980.0,600.0,2476.8159428891076
t40,1615.5335617346052,-1039.0,-1130.0,-1172.0,-413.315303112945,-991.612873175802,716.0,367.1930642204052,125.9633686420002,-296.2359351035343,1195.0,2713.6293721016655,716.0,-1616.0,-600.0,-133.9615486975763,518.8196251325769,220.01686024304763,-137.33155659384488,1949.0,905.0,956.0,300.0,-2320.573382935643,5283.0,1200.0,1591.5321206824055,2143.0,792.0,-1472.635820516269,1070.0,-1433.0,-2661.04598597808,980.0,-216.45144784260515,9724.524118800406
t41,49.32712924200041,-1039.0,1130.0,-1172.0,-1480.0,-485.89350618836875,716.0,-2319.554095773507,223.0,300.0,1195.0,3000.0,716.0,-1587.235466047,282.86181449246703,1403.5494450367146,-1377.7080930241818,956.5642346928623,1097.2998832041956,1949.0,905.0,956.0,300.0,2595.850171332595,3544.7406958660977,1200.0,-1304.6132121665082,2143.0,792.0,-881.8475788048634,1070.0,207.53833695740968,429.70301590268946,980.0,-600.0,15894.582774722603
t42,-2100.0,-1039.0,796.5615543430004,1172.0,-1480.0,-1200.0,-716.0,-3400.0,-125.6260059999995,300.0,744.04826413678,3000.0,-716.0,-1104.04264123978,456.8332937987799,1912.0,-2000.0,1400.0,-24.939702617206194,550.926084681041,905.0,956.0,300.0,-1528.1829742909995,3271.797352471028,1200.0,-1289.192955985001,2143.0,792.0,-2119.0,1070.0,578.5604119173208,321.83197277638374,980.0,-600.0,3408.5746539913466
t43,-2100.0,67.09515893736368,1130.0,892.5108486786364,-1480.0,-1200.0,-716.0,-3400.0,-223.0,300.0,932.3870164590004,2816.196939115701,-428.9128968692994,-1616.0,460.6578250022985,1912.0,-2000.0,1167.5954928730425,-1732.0,126.6481148284281,905.0,-956.0,300.0,271.7393063032978,1603.0238276910704,1200.0,-3107.8914687032993,1549.1537975545705,792.0,-2119.0,1070.0,770.239164018928,2532.387726771707,980.0,-600.0,99.83085266144644
t44,-2100.0,-1039.0,1107.5865844159998,1172.0,-1480.0,-1200.0,-716.0,-3400.0,-223.0,271.3970070000005,1064.270290931,3000.0,47.65506784199988,-1616.0,185.27904352800033,1912.0,-2000.0,1400.0,-193.0829076172065,-663.249175819005,668.8272782646385,956.0,300.0,-2464.2214444349997,2519.81685629137,1200.0,-662.8289894610011,2143.0,792.0,-2119.0,1070.0,973.299169192948,1513.9835173800097,980.0,-600.0,2800.732297513755
t45,-2100.0,-1039.0,20.149766593000095,1172.0,-1480.0,-1097.4245145639593,-716.0,-3345.980713,-223.0,300.0,1128.3965140120004,3000.0,606.4895183359995,-1616.0,-63.87504197599992,1912.0,-2000.0,1400.0,-374.380017617206,685.8817721099927,-347.58830770240183,-956.0,300.0,-2942.0,5267.350525910073,1200.0,-1865.6219055699994,2143.0,792.0,-2119.0,1070.0,1145.2455470405525,1209.2597460044153,-223.1104593779587,600.0,1442.7924301985076
t46,-2100.0,26.278163530239,18.34842830748221,276.61168038127835,-1480.0,-776.9588427899594,-716.0,-3400.0,-223.0,57.30273260869572,1195.0,3000.0,716.0,-1616.0,167.39626209799962,1645.5060261584872,-1926.0389689904866,1400.0,-1732.0,1188.4537235373282,905.0,956.0,-93.69768599077815,-2942.0,4292.252782530813,1200.0,-2269.8176049910007,2099.967885147445,792.0,-2119.0,1070.0,1433.0,3372.0,77.41068571329652,600.0,5094.015267250841
t47,-395.8549232618134,-1039.0,-260.5992999402797,139.79668497309285,-1480.0,-461.9560722889577,716.0,-3081.773383653118,-223.0,300.0,657.1365083299997,3000.0,716.0,-1616.0,104.68699397,1343.59403345085,210.5038162841504,1400.0,-1732.0,1949.0,830.4160635373264,956.0,-300.0,-839.9967499310733,3060.740306088107,1200.0,-1573.6988409921187,1370.6454262069992,627.2018011949654,-2119.0,1070.0,1433.0,3372.0,980.0,600.0,10913.84236396813
t48,-2100.0,-585.7967671909773,-492.094694749022,1172.0,-1480.0,519.158380716043,66.60314360869589,-3400.0,-223.0,300.0,665.3389269130003,3000.0,716.0,-1616.0,121.47492209400025,1135.9809525734013,538.4977107922948,1400.0,583.0120575737703,1637.1837859635568,905.0,956.0,300.0,-2076.425139379966,5283.0,1200.0,-1204.1496805250003,2143.0,792.0,-2119.0,1070.0,1433.0,3372.0,980.0,600.0,15592.783598389797
t49,-2100.0,-101.75067590129765,-1005.506487969702,1172.0,-1480.0,-165.19499642595787,-359.88522239130464,-3400.0,-223.0,300.0,843.4181896203071,3000.0,716.0,-1616.0,-83.23214582400033,296.7225716866461,1098.995306421049,649.8261604590307,-1275.5141664626717,1949.0,905.0,956.0,300.0,-2090.4270132000893,4220.946982811126,1200.0,-1843.403554075,971.1190791329964,792.0,-2119.0,1070.0,1433.0,3372.0,980.0,600.0,8963.11402788113
t50,-2100.0,-1039.0,17.444446545971914,1172.0,-1480.0,18.422005577042512,-323.01183939130453,-3400.0,-223.0,300.0,421.4685890772679,3000.0,716.0,-1616.0,-32.92704004799998,187.98498459230507,1508.6328445303907,122.60700012675716,-1180.213506462671,1949.0,905.0,-446.9367070598837,300.0,-1308.685652787431,4991.587670129353,1200.0,-3200.0,1040.0666585769677,792.0,-2119.0,1070.0,1433.0,3372.0,980.0,472.31977043502775,7500.759223841794
t51,-2100.0,-1039.0,1040.5866862300018,1172.0,-1480.0,47.16688534604219,-716.0,-2981.5105503913046,-223.0,300.0,199.353885127,3000.0,177.08029141528107,-1616.0,125.2893110580003,-59.25962064028079,2000.0,1062.6083049401082,-708.7559226172068,1949.0,218.18400615453515,-534.3561196759231,300.0,-1755.6234145660426,5283.0,1200.0,-3200.0,2143.0,792.0,-2119.0,1070.0,1433.0,3352.0874630549893,980.0,22.587697015997946,9334.438902451198
t52,-2100.0,-21.09210861720726,-300.2854191890556,1172.0,-1480.0,105.8881307500422,-283.4219733913043,-3400.0,-223.0,300.0,138.98032390300023,3000.0,716.0,-1616.0,158.1870523260004,-79.15427006524203,1725.625273115937,1400.0,-1732.0,1949.0,456.22944353732964,758.4186155230362,300.0,-2942.0,5283.0,1200.0,-1827.4825553839637,2143.0,792.0,-2059.1353612007333,1070.0,1433.0,482.3778051409422,980.0,281.52418555226336,7781.659142001046
t53,-2100.0,-1039.0,1130.0,1172.0,-1480.0,-46.88092178695791,-399.1744683913049,-3400.0,-223.0,300.0,253.23958239356114,3000.0,716.0,-1616.0,422.13685067199947,363.57278833614157,495.39894983055433,1400.0,-465.77471161720655,282.36004644563377,905.0,514.8416264230344,300.0,-2942.0,5283.0,1200.0,-2333.516798241966,2143.0,792.0,-2119.0,1070.0,1433.0,231.03533543276626,980.0,-429.50204171599944,5792.7362377802565
t54,-2100.0,433.35909638279395,-440.6131127230374,1172.0,-1480.0,-570.1434557549596,-281.4296439999998,-3400.0,-223.0,300.0,144.2102584469999,3000.0,716.0,-1616.0,600.0,540.2825073194663,-260.4970200694663,954.7923333282488,-1732.0,1326.8359489259951,428.31819590243276,-274.90567451996145,300.0,-2942.0,5283.0,1200.0,-2679.573496863575,2143.0,792.0,-2119.0,1022.034702376,1433.0,-878.986179830978,980.0,-600.0,1170.68445891996
t55,-2100.0,557.3995145403612,-619.5848694043614,1172.0,-1480.0,-1199.46825801652,-716.0,-3400.0,-223.0,246.46500500000002,250.5337933310011,3000.0,716.0,-1616.0,299.9333750679998,290.13260035452515,-384.4601677765248,128.49296613006845,-1636.095930157568,1801.5703949859949,-905.0,-342.1663570479144,300.0,-2942.0,5283.0,1200.0,-1806.2919563289147,2143.0,792.0,-2119.0,1070.0,1433.0,-1407.8773960044518,648.7844992260402,-600.0,-2164.6327861002655
t56,-1478.4452136700174,716.2923403827938,-1130.0,765.622994333221,-1480.0,-1200.0,-248.9613376700172,-3400.0,-223.0,300.0,543.9137339970002,3000.0,716.0,-1616.0,-600.0,428.9106504244978,710.1831969094851,-8.910087395462323,-1732.0,987.6173889779966,-173.61117414957084,-956.0,300.0,-2848.9294682399127,5283.0,1200.0,-2496.9872103240004,2143.0,792.0,-2119.0,366.19172518999983,1433.0,-1746.2460602622955,702.9925824295733,600.0,-2469.3659390667085
