Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Subperiods,Hours_per_period,Sub_Weights_1,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18
,,,,,,,,,,453,2094.8956,7352.591184,4213.199001,10945.60584,3308.29767,11377.33024,14855.53353,10239.51746,4772.090096,2415.109855,4109.980928,17145.6448,2235.408652,3367.169463,6622.211668,15495.56692,12037.16119,21582.29101
,,,,,,,,,,454,2012.7852,6998.822167,4003.594858,10587.64243,3133.69915,10701.10171,13865.58237,9842.025839,4504.157575,2287.650162,3838.581072,16335.24,2340.429199,3146.264313,6272.709833,14635.37772,11377.87995,20639.94896
,,,,,,,,,,455,1920.9512,6721.388652,3782.920162,9972.697766,2991.333916,10297.09666,13227.71224,9492.622934,4286.574148,2183.721279,3667.284428,15615.4944,2327.622137,3049.420892,6098.206324,13999.07539,10784.43826,19957.94413
,,,,,,,,,,456,1841.0016,6871.643855,3746.054875,10027.83596,3019.68872,10499.21043,13625.72696,9643.533198,4378.373259,2204.420736,3787.819068,15058.272,2284.669363,3038.630209,5971.344727,13554.53592,10397.28809,19752.91766
,,,,,,,,,,457,1794.5444,6415.009854,3448.193475,9291.31259,2833.283919,9868.087039,12740.7262,9008.759164,4116.548068,2068.342271,3537.096193,14963.1904,2309.04311,3029.181089,5942.754767,13360.79005,10169.9513,19741.83529
,,,,,,,,,,458,1799.9464,6338.641915,3384.175987,9142.660544,2804.278937,9783.116529,12775.5623,8908.822618,4094.749792,2047.168173,3567.172107,14985.3024,2350.706854,3043.803783,5971.398449,13212.55787,10042.17303,20071.17071
,,,,,,,,,,459,1863.69,6250.842844,3340.718955,9007.287031,2750.156706,9771.593843,13071.53917,8819.625071,4086.614492,2007.658085,3677.098173,15255.0688,2383.822559,3046.01556,6116.82234,13129.50061,10042.95382,21353.55571
,,,,,,,,,,460,1891.7804,6210.855609,3334.034176,8908.408673,2758.312242,9993.874414,13742.65493,8793.424338,4161.502509,2013.611756,3900.036799,15691.7808,2545.328246,3113.832362,6346.129397,13217.95008,10231.09591,22979.46904
,,,,,,,,,,461,1987.936,6396.382176,3489.703544,9102.512925,2815.258673,10639.67377,14045.75093,9056.19316,4444.339435,2055.183555,3971.11595,16442.4832,2555.2677,3269.283704,6575.852841,13797.1809,10744.56781,23721.22544
,,,,,,,,,,462,2146.7548,6653.122914,3770.852908,9459.877519,2965.938234,10922.31749,14084.89197,9425.679128,4606.040643,2165.182028,3989.450423,17164.44,2555.95511,3433.960024,6770.039978,14249.19838,11384.25327,23932.422
,,,,,,,,,,463,2255.8752,6796.678994,3952.484601,10137.18219,3108.869692,11033.87776,14423.84121,9640.810307,4634.829174,2269.524263,4110.649152,17522.6544,2613.044163,3563.750991,7048.038869,14815.87414,11832.63036,24017.53025
,,,,,,,,,,464,2316.3776,6916.991897,4019.945286,10583.32363,3194.7855,11152.02248,14848.79772,9749.623125,4644.200594,2332.244167,4236.005658,17540.344,2620.246836,3644.553403,7184.883462,15276.96698,11982.28328,24039.60642
,,,,,,,,,,465,2303.4128,6961.391112,4008.210074,10662.46595,3197.309434,11185.35556,15264.65645,9736.431178,4641.824481,2334.086679,4343.304125,17108.0544,2651.569057,3667.510497,7170.076717,15443.10158,11969.74361,23818.4359
,,,,,,,,,,466,2212.6592,6914.377118,3967.860384,10484.6306,3162.92423,11028.28813,15396.13998,9642.757517,4561.935187,2308.984935,4376.25055,16735.4672,2589.117602,3668.585266,7124.393527,15486.40653,12009.05668,23594.9913
,,,,,,,,,,467,2102.4584,6794.472155,3873.62842,10370.96107,3118.573481,10809.02247,15354.24603,9457.736654,4467.878773,2276.608183,4358.668978,16334.1344,2522.440724,3582.887304,7002.853066,15411.2807,11965.22036,23495.13638
,,,,,,,,,,468,2011.7048,6683.918539,3795.046404,10210.8413,3068.722459,10643.375,15353.22648,9306.510418,4371.671588,2240.216145,4352.469356,16136.232,2473.29555,3523.558629,6881.343071,15409.64075,11893.11725,23170.7848
,,,,,,,,,,469,1951.2024,6617.826686,3717.718295,10091.09617,3034.608408,10498.9468,15331.17422,9180.025189,4311.810025,2215.312346,4340.402137,16143.9712,2429.483222,3427.073226,6805.480108,15344.86408,11868.81714,22871.86058
,,,,,,,,,,470,1912.308,6564.000937,3675.049474,10038.87786,3012.478886,10328.90067,15472.11313,9113.409131,4254.764284,2199.157443,4394.239722,16174.928,2449.738931,3349.930544,6727.531462,15391.21454,11741.84082,22772.63904
,,,,,,,,,,471,1946.8808,6543.866413,3651.193436,10008.75424,3019.842501,10298.25517,15589.05163,9116.847987,4244.52446,2204.532999,4406.018661,16304.2832,2409.342615,3289.846142,6687.512794,15495.09066,11599.14759,22511.55841
,,,,,,,,,,472,1913.3884,6553.946693,3637.027498,10017.66132,3032.992881,10301.10666,15546.79274,9145.708406,4267.47261,2214.132986,4387.85087,16533.1424,2412.547156,3308.718485,6674.308015,15554.82484,11502.72164,22378.92516
,,,,,,,,,,473,1986.8556,6556.294088,3641.565109,10096.93868,3061.171011,10348.38312,15455.72968,9192.766779,4289.061271,2234.703468,4358.825361,16632.6464,2453.697156,3273.534772,6688.689443,15533.26719,11510.56324,22521.33286
,,,,,,,,,,474,2009.544,6552.271821,3633.086555,10136.82283,3073.260498,10420.92462,15451.19657,9205.775724,4328.294774,2243.528986,4372.007283,16570.7328,2422.773297,3277.621511,6803.995718,15603.63238,11523.72143,23397.69063
,,,,,,,,,,475,2086.2524,6708.113099,3738.898169,10316.13415,3114.660405,10914.19998,15503.26055,9444.065649,4530.497962,2273.751575,4358.14873,16883.6176,2413.414115,3372.791912,6801.790898,15970.1456,11800.4173,23452.68916
,,,,,,,,,,476,2124.0664,6996.214427,3944.478193,10566.2501,3210.849714,11260.02449,15057.66482,9808.731679,4686.480825,2343.971299,4205.615457,17077.0976,2275.071353,3398.690069,6644.350426,15890.20872,11966.60477,22175.09924
,,,,,,,,,,477,2111.1016,6983.141004,3968.316824,10572.07169,3182.107974,10742.3292,14113.9452,9771.556642,4493.195205,2322.989372,3931.656363,16387.2032,2216.508571,3313.360577,6335.936321,15397.1088,11714.96708,20935.12926
,,,,,,,,,,478,2021.4284,6742.295461,3782.053544,10295.19485,3050.892435,10199.61791,13326.941,9468.133942,4252.856241,2227.199944,3700.622823,15302.6096,2227.482338,3151.955787,6087.865235,14697.48163,11156.00791,19973.49147
,,,,,,,,,,479,1863.69,6409.090829,3489.156252,9592.802984,2882.587653,9642.48057,13594.74821,8982.208076,4017.166581,2104.334779,3542.042628,14373.9056,2159.120275,3087.312778,5941.939317,14244.8852,10549.21439,19431.4476
,,,,,,,,,,480,1797.7856,6532.161127,3462.873644,9623.498908,2917.300936,9853.326606,13115.55387,9133.652852,4101.76637,2129.676027,3646.210407,13620.992,2205.542415,3012.393978,5824.705564,13890.41693,10082.73333,19262.73225
,,,,,,,,,,481,1734.042,6134.150685,3190.007934,8969.513275,2708.98316,9313.123254,12402.11149,8555.392081,3865.525818,1977.600742,3446.533145,13273.8336,2196.920582,2988.595188,5767.972649,13677.81304,9878.112346,19176.93963
,,,,,,,,,,482,1732.9616,6062.443967,3115.626255,8780.215704,2660.09497,9214.618235,12429.59554,8436.673889,3828.335134,1941.911586,3472.036339,13109.0992,2265.897869,3010.465361,5766.292387,13533.21298,9696.263609,19458.25892
,,,,,,,,,,483,1748.0872,6019.762405,3082.324228,8678.162183,2630.798226,9225.397219,12633.19295,8390.619093,3826.332474,1920.524498,3541.442943,13021.7568,2296.467192,3007.720724,5897.101019,13513.7121,9669.607011,20232.36512
,,,,,,,,,,484,1766.454,5962.220699,3051.629396,8602.675116,2657.372182,9336.762587,12929.77862,8326.711607,3857.912607,1939.923908,3650.539212,13229.6096,2387.007425,3032.40579,6109.591545,13613.62681,9784.060115,21398.17951
,,,,,,,,,,485,1826.9564,6065.583876,3142.487537,8719.59935,2664.625564,9758.760718,13101.01255,8488.792851,4041.289021,1945.218992,3698.000755,13666.3216,2436.357249,3186.830928,6347.322346,13952.87618,10183.84559,22018.38591
,,,,,,,,,,486,1957.6848,6142.314716,3287.672002,8871.913923,2767.779044,9888.964988,13331.16559,8640.189241,4124.894268,2020.522671,3781.455473,13948.2496,2517.124642,3238.969005,6478.154799,14193.56969,10705.17478,22850.38917
,,,,,,,,,,487,2122.986,6236.704987,3427.938046,9288.899255,2856.874489,10109.97296,13801.92076,8812.401377,4192.282113,2085.563761,3940.107666,14739.8592,2536.663786,3313.307988,6656.100152,14730.19157,11087.01777,23276.88048
,,,,,,,,,,488,2288.2872,6397.961849,3544.885639,9682.282669,2959.175354,10352.88713,14464.26223,9000.307744,4282.891056,2160.245018,4121.328385,15457.3936,2499.779728,3309.56486,6692.366575,15163.68682,11439.00653,23577.49372
,,,,,,,,,,489,2278.5636,6471.703548,3609.022289,9912.339691,2988.475778,10424.33675,14808.96847,9071.300473,4333.153969,2181.634793,4202.675709,15941.6464,2482.557135,3240.62348,6629.028163,15442.01936,11638.14945,23522.03715
,,,,,,,,,,490,2254.7948,6464.786862,3646.472808,9969.907208,2982.082224,10310.20582,15025.18775,9070.552196,4314.777593,2176.967397,4268.522584,16024.5664,2377.092245,3181.065386,6522.690686,15665.36333,11812.37059,23341.05945
,,,,,,,,,,491,2233.1868,6452.589126,3668.488423,10010.3182,2972.771229,10221.03207,15246.15813,9080.880559,4297.422843,2170.170223,4322.297942,16157.2384,2322.103976,3073.224534,6359.631256,15858.91789,11891.55254,23154.92793
,,,,,,,,,,492,2186.7296,6415.023307,3656.552493,9993.054566,2954.422804,10163.89114,15556.47023,9056.762046,4251.163315,2156.775581,4413.286149,16294.3328,2212.336763,2958.913294,6142.919867,15990.61801,11917.41972,22971.90516
,,,,,,,,,,493,2180.2472,6370.511646,3597.791377,9846.593652,2932.492999,10067.98721,15692.92078,8967.510547,4212.945513,2140.766475,4451.21734,16328.6064,2208.33351,2832.354647,5940.073513,16034.38782,11800.6172,22826.34308
,,,,,,,,,,494,2168.3628,6342.855943,3572.8886,9762.491041,2902.115837,9977.613268,15735.69065,8936.748384,4188.606395,2118.590664,4457.519784,16254.5312,2119.315962,2746.952466,5788.520419,16219.23085,11578.76396,22902.1036
,,,,,,,,,,495,2112.182,6358.650076,3583.00531,9746.259369,2912.951443,10054.52547,15770.9982,8992.183407,4227.477242,2126.500829,4450.517654,16307.6,2143.959638,2703.736998,5702.281877,16381.31157,11365.62563,22829.08057
,,,,,,,,,,496,2186.7296,6487.258232,3658.552255,9915.487376,2968.930345,10281.72121,15778.92118,9184.293664,4345.537027,2167.366316,4441.239191,16519.8752,2142.179728,2723.483395,5739.546004,16622.56854,11301.3367,22768.34583
,,,,,,,,,,497,2243.9908,6642.100666,3771.192935,10154.42177,3015.909121,10522.0837,15669.70806,9432.213213,4421.350398,2201.661569,4408.067836,16830.5488,2193.630858,2762.224271,5807.177519,16700.09022,11368.75114,22846.23552
,,,,,,,,,,498,2289.3676,6690.78911,3768.2818,10200.47212,3028.379072,10609.6754,15957.13197,9471.805098,4419.070478,2210.764832,4527.359062,17020.712,2257.920484,2807.528652,6006.48917,16616.70838,11432.85429,23236.40855
,,,,,,,,,,499,2337.9856,6850.723663,3815.994893,10311.09195,3075.544383,11000.81124,16082.3502,9643.117307,4570.731696,2245.196258,4548.721168,17514.9152,2290.078302,2987.20542,6268.30293,16987.75443,11536.33322,22854.35674
,,,,,,,,,,500,2369.3172,7161.703443,4006.551962,10576.26821,3186.998048,11302.27722,15976.82832,10047.21949,4693.356728,2326.559204,4498.598324,17429.784,2191.848529,3074.98012,6217.723639,16765.46125,11519.85041,21808.87478
,,,,,,,,,,501,2274.242,7025.447619,3904.864549,10490.81646,3138.24335,10799.36416,14915.92257,9826.463812,4511.444353,2290.9675,4179.642705,16710.0384,2126.184434,2958.840414,5899.726033,15918.76135,11251.76831,20513.80428
,,,,,,,,,,502,2065.7248,6644.392872,3655.939386,9994.435545,2949.057732,10042.07176,13934.14002,9315.696008,4210.537177,2152.858993,3912.53477,15426.4368,2002.456943,2836.780175,5624.85552,14946.86543,10711.68057,19723.57372
,,,,,,,,,,503,1888.5392,6340.667191,3420.783794,9441.213745,2801.587193,9489.141389,13406.21449,8890.864416,3981.458129,2045.203157,3631.713753,14544.168,2046.413983,2705.361552,5429.85986,14225.32683,10195.89844,19131.81486
,,,,,,,,,,504,1779.4188,6203.376351,3266.370623,9185.83069,2726.324413,9310.696725,13144.18031,8672.699519,3883.950978,1990.260132,3558.148431,14140.624,2028.092804,2684.210389,5359.215993,13884.85794,9777.302679,18736.10779
,,,,,,,,,,505,1582.786,6219.227491,3920.987308,9264.644512,2974.336435,9630.846108,13912.05579,9438.214001,4756.082689,2171.312848,3917.693687,15270.5472,1648.777502,2828.264301,6754.261722,14835.38222,11846.06997,18987.34688
,,,,,,,,,,506,1523.364,6128.000056,3742.867952,8941.635218,2886.868811,9471.666307,13789.28429,9203.390665,4650.170456,2107.460093,3890.280665,14801.7728,1682.679438,2776.256387,6634.429231,14567.73058,11424.94134,18927.83417
,,,,,,,,,,507,1470.4244,6142.292472,3653.828217,8813.529326,2867.049706,9565.205258,13868.29207,9143.501148,4649.361599,2092.991831,3918.261714,14530.9008,1708.199693,2818.421213,6657.792014,14599.33693,11159.04327,19176.65872
,,,,,,,,,,508,1523.364,6294.373174,3675.64704,8922.000327,2903.186722,9928.232057,14382.59296,9299.636428,4761.204791,2119.372427,4075.524085,14891.3264,1842.144723,2934.705122,6852.142548,15035.90521,11077.9211,19577.25301
,,,,,,,,,,509,1589.2684,6574.928969,3800.442429,9180.82227,2989.631763,10461.53356,15299.8223,9669.449731,4942.530929,2182.478681,4359.456155,15309.2432,2088.202424,3065.270816,7147.812429,15630.93819,11058.37549,20756.61888
,,,,,,,,,,510,1812.9112,6882.748703,3943.41432,9517.680959,3114.435532,11299.32205,16923.41296,10099.22839,5226.662104,2273.587414,4859.183511,16605.0064,2268.108689,3261.34654,7669.19964,16436.02331,11443.95545,22202.93846
,,,,,,,,,,511,1964.1672,7179.793543,4125.034472,9885.22162,3259.477076,12242.1769,18543.32782,10524.41203,5603.663387,2379.470045,5344.632197,17818.9552,2312.010522,3350.706253,8132.168994,17220.93408,12345.62093,23480.48454
,,,,,,,,,,512,2026.8304,7334.272577,4366.872976,10123.34934,3339.587586,12874.80434,19598.33484,10859.13611,5871.254484,2437.951991,5658.942493,18952.1952,2347.774776,3405.895264,8569.439587,18057.76321,13476.37918,24737.5057
,,,,,,,,,,513,2106.78,7513.737197,4675.606993,10441.30614,3449.489246,13334.74788,20518.2176,11260.92486,6136.215214,2518.181948,5922.385563,20208.1568,2372.098183,3456.442953,8991.515331,19023.84704,14553.97868,25798.95277
,,,,,,,,,,514,2225.624,7717.123092,5042.41897,10748.75208,3541.205507,13773.186,21400.54509,11757.87168,6386.237628,2585.136276,6182.813174,21476.28,2420.272677,3550.628981,9320.834515,20010.55362,15391.23136,26837.78513
,,,,,,,,,,515,2392.0056,7904.60036,5342.580548,10963.50395,3626.87041,14136.01402,22017.97606,12183.19269,6582.916127,2647.673016,6353.061796,22417.1456,2359.45256,3650.753221,9635.488185,20918.32407,15979.8527,27712.66323
,,,,,,,,,,516,2517.332,8083.260732,5583.068765,11160.9154,3689.424418,14466.11629,22488.24977,12547.61286,6808.360706,2693.338436,6472.03391,23552.5968,2381.10084,3748.967573,9887.03732,21615.6575,16320.74186,28775.02191
,,,,,,,,,,517,2659.9448,8256.524873,5847.778665,11309.97197,3750.054797,14796.12621,23004.01216,12943.7514,7054.003109,2737.599575,6625.919263,24419.3872,2434.609677,3822.892454,10144.54175,22100.45613,16484.84096,29672.56214
,,,,,,,,,,518,2711.804,8436.382763,6131.953822,11464.61464,3787.081982,15150.1551,22996.79405,13378.02675,7237.863596,2764.630009,6582.966779,25143.5552,2478.428448,3926.319941,10364.21958,22590.54524,16391.07643,30321.64192
,,,,,,,,,,519,2776.628,8623.562865,6324.035606,11570.96156,3834.125981,15491.26809,22920.56485,13704.92359,7398.636481,2798.972875,6534.544652,25702.9888,2466.856657,3989.119866,10577.41845,23046.19952,15793.12794,30430.03316
,,,,,,,,,,520,2798.236,8771.778905,6461.784378,11691.4496,3877.647289,15692.64025,22610.7305,13942.3376,7468.352771,2830.744122,6431.809598,25798.0704,2428.33946,3996.447054,10543.75202,23024.36728,14938.45331,30029.83071
,,,,,,,,,,521,2791.7536,8791.703292,6459.774966,11733.47885,3880.431014,15464.0845,22219.84788,13932.4656,7422.43455,2832.776285,6349.753245,25423.272,2411.911182,3953.184478,10428.18828,22808.12893,14431.67299,29159.80495
,,,,,,,,,,522,2735.5728,8698.57264,6424.438182,11724.64919,3831.97988,15147.16482,21522.7425,13846.1599,7268.837281,2797.406187,6149.023735,24375.1632,2388.878012,3882.956263,10206.25932,22251.10449,14118.91264,28373.83449
,,,,,,,,,,523,2655.6232,8543.047157,6245.680095,11582.12374,3768.866935,14786.26809,20784.77491,13561.88843,6998.235157,2751.332735,5933.150015,23280.6192,2341.175484,3769.539311,9918.112475,21526.47956,13571.90519,27659.64625
,,,,,,,,,,524,2569.1912,8538.343954,6068.409436,11566.72683,3739.789633,14892.65098,19987.15927,13373.37818,6932.974871,2730.105842,5670.069082,22613.9424,2227.463386,3803.333284,9734.94052,21026.83129,13296.24646,26179.06866
,,,,,,,,,,525,2548.6636,8444.517019,5876.678569,11295.9669,3680.68957,14362.31063,18696.16515,13055.49324,6647.649945,2686.961858,5283.080372,21198.7744,2018.769638,3642.437325,9189.010957,19726.94729,13108.77698,24044.932
,,,,,,,,,,526,2352.0308,8040.693055,5442.387689,10955.76028,3448.704295,12977.29052,17119.89163,12274.60392,6122.278292,2517.608921,4819.514161,19115.824,1909.134482,3353.831244,8425.718542,18145.46633,12401.66689,22541.13047
,,,,,,,,,,527,2043.0364,7474.807409,4943.140205,10278.97769,3214.228923,11771.68587,15979.34267,11381.78109,5669.437454,2346.438175,4493.506709,17605.5744,1770.885984,3107.612266,7738.026645,17056.70509,11674.78855,21151.38571
,,,,,,,,,,528,1845.3232,6624.482619,4267.356852,9128.623196,2868.883503,10258.28989,14315.03903,10048.15613,5013.52383,2094.330532,4019.84964,16408.2096,1671.723307,2972.420679,7328.951927,16331.57884,10973.78759,20483.55858
,,,,,,,,,,529,1717.836,6778.805241,4248.658287,9290.794788,2912.572004,10387.07722,14903.63288,10233.01083,5122.124851,2126.223832,4197.782344,15466.2384,1652.503471,2870.485168,6980.344508,15702.98314,10517.38075,19866.32316
,,,,,,,,,,530,1669.218,6588.122795,4021.045465,8988.431676,2836.420225,10051.75497,14717.33629,9886.011249,4987.503716,2070.631823,4151.801421,15167.7264,1693.1374,2841.934521,6770.890913,15381.3722,10154.23203,19581.80745
,,,,,,,,,,531,1605.4744,6503.101683,3895.217375,8886.797826,2813.897503,9921.518175,14720.17708,9720.848822,4916.498065,2054.189879,4157.502457,14958.768,1702.478237,2853.397362,6727.862899,15337.64455,9952.822001,19614.82464
,,,,,,,,,,532,1602.2332,6600.050767,3880.398551,9029.015531,2851.022926,10055.97027,15038.47119,9809.717374,4995.870969,2081.292028,4247.236889,15329.144,1857.521904,2945.733879,6907.498302,15673.39749,9850.286131,19767.6858
,,,,,,,,,,533,1659.4944,6849.332313,3997.172937,9374.704965,2954.260098,10355.66495,16141.78067,10177.44465,5177.640245,2156.656803,4584.606975,16066.5792,2084.162287,3064.455376,7164.054121,16300.00067,9630.022699,20703.45071
,,,,,,,,,,534,1785.9012,7044.646128,4090.776676,9699.810494,3063.764543,11124.64585,17862.31956,10506.3958,5433.23234,2236.596787,5101.558939,16941.1088,2246.219655,3274.680215,7657.188654,17189.46496,9768.667741,22237.13295
,,,,,,,,,,535,1917.71,7277.509375,4208.693239,9932.249433,3180.922848,11943.72189,19521.67363,10811.41663,5721.460977,2322.124211,5601.558722,17775.8368,2340.386163,3427.64302,8200.50543,18156.73323,10164.71781,23821.55807
,,,,,,,,,,536,2006.3028,7422.334755,4400.064206,10187.71392,3290.65616,12495.30776,20659.71044,11075.12124,5925.008331,2402.231272,5948.62206,18775.2992,2338.568045,3584.196556,8751.777963,19292.08614,10622.26448,25346.16454
,,,,,,,,,,537,2195.3728,7603.030577,4676.038159,10565.11288,3399.663517,12979.63372,21537.5234,11444.34613,6114.935485,2481.808375,6202.200181,19749.3328,2392.233822,3817.661683,9311.72366,20638.54918,11030.63943,26496.90483
,,,,,,,,,,538,2336.9052,7856.021162,4975.057233,10980.68171,3564.066021,13505.70545,22361.87889,11910.91937,6288.082871,2601.824814,6405.386479,21123.5936,2458.776646,4028.796907,9904.710203,21915.47985,11432.93503,27484.0648
,,,,,,,,,,539,2568.1108,8048.652992,5156.495644,11303.83201,3697.003533,13899.39458,23110.08704,12207.92299,6435.04339,2698.87131,6627.381392,22051.192,2513.061359,4266.664783,10446.99186,23254.0792,11970.66942,28004.36083
,,,,,,,,,,540,2764.7436,8262.45772,5353.990033,11655.90635,3825.659704,14329.59474,23472.52657,12555.40448,6608.319953,2792.792359,6709.688074,23013.064,2663.047992,4497.980848,10998.3237,24544.41222,12517.24963,28432.30677
,,,,,,,,,,541,2981.904,8439.08411,5519.041363,11908.08349,3980.095911,14700.8884,23645.87063,12842.11337,6748.673559,2905.533243,6730.384283,24043.4832,2749.939522,4700.208758,11493.63846,25494.18364,12883.63753,28634.09746
,,,,,,,,,,542,3186.0996,8543.569231,5621.605538,12054.19343,4056.415348,14974.97545,23626.31612,13014.05054,6814.149994,2961.247644,6718.424643,24881.528,2890.533109,4901.615113,11946.98565,26199.65229,13191.74059,28831.08054
,,,,,,,,,,543,3363.2852,8649.595274,5675.118887,12224.74552,4106.569562,15237.00703,23537.98054,13124.51833,6927.258968,2997.861017,6683.500636,25729.5232,2945.32932,5043.576117,12285.37419,26575.95382,13465.26312,28673.62201
,,,,,,,,,,544,3527.506,8743.516118,5792.259838,12403.89129,4191.622481,15408.31667,23217.12905,13292.47328,7049.108525,3059.950999,6591.520675,26148.5456,2973.148035,5123.029885,12363.9717,26389.41306,13671.46058,28314.25827
,,,,,,,,,,545,3611.7772,8743.300509,5881.265146,12521.49091,4207.675089,15272.43328,22444.03362,13361.3476,7044.535407,3071.669658,6361.29373,26097.688,2974.186907,5167.314307,12256.6757,25716.26706,13653.37777,27745.1526
,,,,,,,,,,546,3549.114,8654.179758,5879.049783,12570.99942,4181.920554,14956.71664,21842.3904,13278.86241,6923.748219,3052.868439,6194.059351,25494.0304,2915.846865,5120.030782,11856.0659,24823.43136,13369.09586,27280.65219
,,,,,,,,,,547,3374.0892,8477.154006,5747.860009,12462.56637,4105.142733,14419.02062,21098.57478,13007.80936,6709.966669,2996.81941,5982.841014,24011.4208,2757.563868,4919.535623,11339.8647,23851.31454,12902.11701,27146.94095
,,,,,,,,,,548,3188.2604,8317.41532,5599.955342,12344.62043,4062.126356,14222.27862,20024.14219,12749.98465,6609.408515,2965.416771,5663.98656,23184.432,2626.481677,4841.182707,11010.19719,23044.01545,12614.88518,25681.95633
,,,,,,,,,,549,3009.9944,8222.900695,5487.412759,12154.52381,4009.59676,13737.46706,18524.44678,12526.04508,6434.822948,2927.069331,5208.971969,21782.5312,2283.614133,4546.954201,10290.98921,21666.71343,12372.16464,23787.85204
,,,,,,,,,,550,2702.0804,7739.101619,5116.908868,11647.88962,3741.208304,12320.06914,16800.60457,11747.06693,5862.096173,2731.141495,4723.595364,19640.984,2141.243792,4097.375298,9359.130271,19945.572,11638.98903,22048.44464
,,,,,,,,,,551,2356.3524,7199.949398,4627.324407,10837.02894,3430.230724,11190.55592,15698.34806,10863.43028,5376.459341,2504.122921,4425.96251,17817.8496,2049.463781,3792.421389,8600.853282,18564.09349,10876.01015,20983.44867
,,,,,,,,,,552,2058.162,6936.828006,4294.774401,10256.2858,3276.790577,10720.50661,15357.1709,10370.69658,5155.325052,2392.109177,4337.85123,16591.7392,1947.707674,3626.093576,8071.656003,17627.45823,10364.70737,20333.95289
,,,,,,,,,,553,1918.7904,6535.172163,3901.901328,9532.363271,3058.347494,10070.51806,14639.02925,9669.645866,4840.194779,2232.642256,4140.792804,15666.352,1917.256907,3447.527181,7732.949725,16883.2171,10013.6256,20108.59741
,,,,,,,,,,554,1792.3836,6367.738074,3705.063724,9187.816261,2945.975796,9853.558802,14388.36842,9359.531047,4724.564967,2150.609131,4073.474973,15186.5216,1925.567555,3357.066061,7505.07058,16356.96031,9831.998719,20246.89887
,,,,,,,,,,555,1726.4792,6259.640866,3588.787159,8955.292391,2864.74188,9794.376844,14429.99149,9173.667095,4669.503186,2091.307082,4099.504891,14959.8736,2034.69769,3324.190762,7449.489679,16147.58792,9776.062509,21079.1052
,,,,,,,,,,556,1714.5948,6304.411396,3595.922569,8921.191953,2868.159015,10214.15743,14862.64491,9236.383627,4772.342737,2093.801644,4217.93424,15088.1232,2194.742097,3392.965625,7680.076371,16368.97566,9980.48516,22311.20445
,,,,,,,,,,557,1783.7404,6514.340665,3727.714432,9129.80493,2958.585275,10940.37991,15761.34667,9532.314244,4974.063377,2159.814251,4517.367118,15600.016,2491.549733,3526.803892,8022.553495,16699.69942,10329.8901,23942.62587
,,,,,,,,,,558,1931.7552,6777.236345,3912.390359,9542.39629,3087.794915,11969.40583,16833.81298,9893.989781,5233.665874,2254.139341,4869.256482,16529.8256,2655.796297,3870.501488,8698.329025,17520.44524,11276.18915,25365.0756
,,,,,,,,,,559,2132.7096,7114.262315,4156.396299,10168.77338,3335.381237,12673.94516,17761.37771,10326.08593,5488.906172,2434.881289,5149.105954,17817.8496,2800.095571,4099.689428,9401.682609,18622.8738,12277.49389,26769.55361
,,,,,,,,,,560,2299.0912,7290.444459,4386.365242,10802.83174,3484.46926,13024.23356,18618.20839,10643.36467,5698.212914,2543.717914,5396.650726,18953.3008,2970.499,4318.110474,10037.90276,19974.45466,12989.71831,28251.3577
,,,,,,,,,,561,2515.1712,7424.912631,4660.88648,11250.17442,3620.238344,13356.75157,19638.01044,11001.10512,5933.333234,2642.831502,5694.355653,20323.1392,3093.470863,4579.365186,10725.60177,21535.29443,13478.73566,29341.80429
,,,,,,,,,,562,2779.8692,7617.996881,4982.108449,11703.05569,3813.319646,13685.80877,20644.30502,11457.68567,6196.615436,2783.78392,5978.122559,21838.9168,3168.459689,4821.025414,11314.24079,23128.80433,14058.53941,30359.47029
,,,,,,,,,,563,2990.5472,7787.118288,5284.35953,12183.18892,3946.17853,14064.81087,21445.75405,11894.34669,6436.166545,2880.773016,6202.513643,23241.9232,3257.176176,5063.336545,11812.66623,24655.40875,14772.14981,31184.01612
,,,,,,,,,,564,3306.024,8038.918098,5585.188646,12662.77096,4102.478814,14595.01903,21946.7361,12382.90061,6732.827834,2994.874706,6323.931706,24568.6432,3390.666512,5346.339378,12363.74159,25890.15315,15634.32269,31690.71504
,,,,,,,,,,565,3541.5512,8394.833808,5948.825047,13267.42058,4322.807299,15161.46335,22043.78548,13010.65317,7060.86078,3155.718001,6306.601948,25878.7792,3410.902247,5521.078002,12662.92297,26745.92091,16453.97938,32057.17926
,,,,,,,,,,566,3697.1288,8657.504465,6239.857884,13771.30339,4492.814939,15669.39292,22004.64256,13509.27264,7311.30721,3279.826279,6276.573427,27012.0192,3480.074927,5616.952866,12892.36996,27248.5826,17142.78717,32286.74833
