[0.0]
[0.0],[7.389845428279881e-7]
[-1983.222669065431],[1965.4654302495637],[-1965.4654308169238]
[-12.863773795794497],[1436.6945258832677],[0.0],[1436.6945258832745]
[8652.520513581987],[77.472325985067]
[0.0]
[0.0],[7.389845428279881e-7]
[-1983.222669065431],[1965.4654302495637],[-1965.4654308169238]
[-12.863773795794497],[1436.6945258832677],[0.0],[1436.6945258832745]
[8652.520513581987],[77.472325985067]
