Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t46,302.4946220171634,14112.276340312994,0.0,0.00011946001174933241,0.0014241106150445282,14414.772505900784
t47,301.9253220603259,12843.971965862342,0.0,0.00010580627995689893,0.0014243180438276216,13145.898818046991
t48,301.3310635322893,11694.554206732228,0.0,0.00010236964635413376,0.0014242895559324765,11995.886796923718
t49,300.75379212266137,10932.181802358147,0.0,0.00010765490514928582,0.0014240904867529908,11232.937126226201
t50,300.3214272801171,10551.647312722424,0.0,8.264491253201831e-5,0.0014241433679964845,10851.970246790821
t51,300.0622204851413,10369.042440757827,0.0,5.953686773569658e-5,0.0014241193801034155,10669.106144899215
t52,300.1113950817881,10391.343308994145,0.0,7.418257226730031e-5,0.0014240049707597788,10691.456202263476
t53,300.5977206307756,10773.85568258064,0.0,7.766562262794484e-5,0.0014242569410164393,11074.454905133982
t54,301.44575416954854,11910.828718311162,0.0,8.808161155019167e-5,0.0014247582508583106,12212.275985320573
t55,302.3977212643475,13923.413716072475,0.0,7.011467769168608e-5,0.0014254995381197115,14225.81293295104
t56,302.93659903044914,15050.536828468612,0.0,4.381467259880166e-5,0.0014255018620232462,15353.474896815595
t57,303.0502758074141,15241.414527243638,1.3630838462164665e-5,5.2025958744531056e-5,0.0014246142455930674,15544.466293322095
t58,303.1215673424261,15348.013885882385,2.81424443524159e-5,0.00011466038387089627,0.0014241546271430237,15651.137020182266
t59,303.21080875016537,15488.120437115971,3.774718603187447e-5,0.00012401190768825875,0.0014242876798117082,15791.33283191291
t60,303.224851157899,15514.520091433396,4.1382178970772526e-5,0.0001274634231713009,0.001424265187501291,15817.746535702083
t61,303.1776873076796,15450.564816114176,4.2278595759536875e-5,0.00013062736369758802,0.0014240173893426873,15753.744100345206
t62,303.15937898986886,15428.233073102327,4.060872850315367e-5,0.0001277887996401324,0.0014236248697580651,15731.394044114595
t63,303.1587532603121,15368.294915797012,3.5826393147857984e-5,0.00012980240890366013,0.0014223324678284625,15671.455257018593
t64,303.55023174415635,15584.292644222422,2.4300536803653623e-5,0.00012889138048373814,0.001419654995794232,15887.844448813492
t65,306.121109916469,16822.14996899444,8.655081067407887e-6,0.0001095288226948392,0.001416593875906023,17128.272613688692
t66,317.52527075717904,18166.98785226801,0.0,0.00011715634755557406,0.0014369965279847107,18484.514677178064
t67,319.4720001190106,18200.598013612056,0.0,0.0001304686776556027,0.0014375395643684448,18520.07158173931
t68,311.24696738407084,17897.954132585874,0.0,0.00010623760841956015,0.0014209647802671942,18209.202627172333
t69,306.50673914874164,17310.41783882854,0.0,0.00012600440730947953,0.0014187737759047182,17616.926122755467
t70,304.1163848677167,16273.530544657951,0.0,0.00012514436078538843,0.0014201804885748581,16577.648474850517
t71,302.89789825870076,14887.013670780205,0.0,0.00012915704709625146,0.0014218462066907702,15189.913120042162
t72,302.27516536214904,13672.60603393749,0.0,0.00012801796901798165,0.0014230852696085865,13974.88275040288
t73,301.9717238230947,12917.071181065772,0.0,0.00013092179455179658,0.0014238430867352125,13219.044459653749
t74,301.8027529910587,12520.018685861665,0.0,0.00012991606541466177,0.0014240770133018188,12821.8229928458
t75,301.7116603207457,12317.943366084137,0.0,0.00011826751581808312,0.0014240769443418341,12619.656568749342
t76,301.72474229588335,12340.280343075303,0.0,0.0001164732240342192,0.0014240243537107487,12642.006625868764
t77,301.8823484401397,12685.532708291586,0.0,0.00011654513356271958,0.0014238579537488606,12987.416597134814
t78,302.34456055553113,13757.873246592015,0.0,0.00010027041137589402,0.0014237154949624966,14060.219331133454
t79,303.40811853305286,15708.37602810812,0.0,9.515957842542903e-5,0.001424670294238954,16011.785666471043
t80,304.51058995638425,16769.917178854703,0.0,8.655878228949545e-5,0.0014259520356011393,17074.429281321907
t81,304.61227878923813,16791.149634450227,1.4470214813836167e-5,7.529341000918333e-5,0.0014247221191836447,17095.763427725207
t82,304.54073282021085,16745.50514193588,2.9078487779948298e-5,7.466934055628022e-5,0.0014242310240884172,17050.04740273494
t83,304.45001504758363,16706.991208688934,3.9480199968826574e-5,7.168658175957723e-5,0.001424191069491711,17011.44275909437
t84,304.1941877990646,16540.63757719253,4.4616289291448335e-5,1.003537892248327e-5,0.0014242264020644835,16844.833243869663
t85,303.89244934447,16300.168254786722,4.420721962369267e-5,4.718499838487932e-6,0.0014237262780844946,16604.062176783187
t86,303.73441935463495,16158.09865515996,4.252236500121513e-5,2.5825970360968293e-6,0.0014231922460320769,16461.834542811805
t87,303.6854286135848,16028.110964608775,3.431318072124594e-5,1.0873068099808834e-6,0.0014216224872615078,16331.797850245335
t88,304.24772465324435,16196.190028117542,2.14324478524399e-5,1.5563305275349677e-6,0.0014182537181209227,16500.439194013285
t89,308.0966342715421,17346.416812463805,1.7528517680004554e-6,7.209045479086491e-7,0.0014155130617345263,17654.51486472217
t90,324.37089056663564,18268.84485798624,0.0,6.723760394689372e-6,0.0014527348017065245,18593.21720801144
t91,316.84530798380496,18132.111011446596,0.0,2.6575385417996474e-5,0.0014278480984613114,18448.957773853883
t92,309.08137233379273,17710.144324116187,0.0,3.287574407099086e-5,0.0014177857033548784,18019.22714711143
t93,305.494885364967,17023.926763360163,0.0,5.0709288597564654e-5,0.0014187169067584125,17329.423118151324
t94,303.64870212170774,15885.920042895828,0.0,4.7364171115497574e-5,0.001420862475498152,16189.570213244182
t95,302.63465453272954,14434.18037717646,0.0,5.679948156778622e-5,0.0014223849906164249,14736.816510893661
t96,302.0473665686591,13089.700604163694,0.0,5.1096409709882774e-5,0.0014234013708632539,13391.749445230133
t97,301.6596851098341,12230.627015750715,0.0,3.9141188871522436e-5,0.0014238823248625449,12532.288163884063
t98,301.412461927948,11772.698046597248,0.0,6.449419957383287e-5,0.0014238093807149594,12074.111996828777
t99,301.2671663818416,11540.199587738141,0.0,4.419430218019421e-5,0.0014240053078717438,11841.468222319594
t100,301.24521414233914,11498.56915409168,0.0,5.166067877712777e-5,0.0014239187705516077,11799.81584381347
t101,301.4371829528743,11801.118864725373,0.0,5.2790907893455796e-5,0.001423930812030085,12102.557524399966
t102,301.92810264015594,12793.173664373891,0.0,4.380584118572496e-5,0.0014241412189172212,13095.103234961109
t103,302.76039688212717,14678.889374034838,0.0,2.70302829441121e-5,0.0014249297397812802,14981.651222876988
t104,303.4091824181813,15783.552491342416,0.0,3.032631316095327e-5,0.0014253048979259574,16086.963129391808
t105,303.5231064261366,15901.284312030895,6.504173887728309e-6,3.5571424764220246e-5,0.0014244383713745783,16204.808884971002
t106,303.58200604560443,15972.33922267337,1.788985148186152e-5,3.156069626197224e-5,0.0014243638737504052,16275.922702533397
t107,303.51090486097365,15899.26467509376,2.8228574422504457e-5,2.929740231794368e-5,0.0014242685521667483,16202.777061749262
t108,303.32209411787056,15672.905176070783,3.862295447963574e-5,2.475886399845877e-5,0.001424062402052848,15976.228757632873
t109,303.1657019610713,15474.958794385324,3.4775943206959515e-5,2.5211524551969118e-5,0.0014240553762325937,15778.125980389239
t110,303.1012922051219,15397.81390271012,3.1432860327917495e-5,4.258852383950614e-5,0.0014240550857014882,15700.916692991714
t111,303.037697927496,15273.936271816632,2.5559684094031565e-5,4.9844239537645e-5,0.0014236803147880568,15576.975468828365
t112,303.1839961494566,15374.365185457962,1.882349089662631e-5,0.00010329348153430096,0.0014227608759581445,15677.550726485268
t113,304.22630633519964,16368.916338138024,5.6417076705297825e-6,9.839211093926842e-5,0.0014231598941486748,16673.14417166694
t114,306.5147213583846,17456.701145087056,0.0,0.00010359128926025055,0.0014274650881698622,17763.21739750182
t115,306.3783215030182,17392.835128852465,0.0,8.636072583561795e-5,0.0014258927459373807,17699.21496260896
t116,305.1988350627184,16991.71362411159,0.0,5.611339289958124e-5,0.0014241103536431223,17296.913939398055
t117,304.08166294747974,16346.710967201996,0.0,5.8845002593571716e-5,0.0014233937753180914,16650.794112388256
t118,303.128304854163,15280.957109410552,0.0,1.1314440687666914e-5,0.0014236108032298247,15584.08684918996
t119,302.3708584597806,13846.231319731081,0.0,4.510899419876558e-5,0.0014234725679960697,14148.603646772424
t120,301.8450751835536,12608.360789420796,0.0,1.9740077862076325e-5,0.0014239991164094758,12910.207308343544
t121,301.4356643180398,11797.056748533161,0.0,4.011792817018673e-5,0.0014238430129201545,12098.493876812141
t122,301.15107938270097,11357.451580828203,0.0,3.574728327451976e-5,0.0014238819201257084,11658.604119840107
t123,300.9711864334633,11132.099098951987,0.0,1.7836436879437307e-5,0.0014239839978728865,11433.071727205886
t124,300.929900073796,11076.26525292941,0.0,8.08969632992507e-6,0.0014239656328833917,11377.196585058535
t125,301.150788346167,11353.388243944733,0.0,1.7418248028003658e-5,0.001423945087389269,11654.540473654235
t126,301.71279199231867,12338.260561402567,0.0,2.4714112522581294e-5,0.0014242355053126839,12639.974802344503
t127,302.5361723557007,14189.444167072787,0.0,2.8716332975817384e-5,0.0014249455074684333,14491.981793090326
t128,303.09453349970556,15299.277271761124,0.0,2.7596403089398866e-5,0.0014252202949723946,15602.373258077527
t129,303.1812128861333,15427.195434152283,6.440703254776609e-6,5.2834960355554204e-5,0.0014242753052215813,15730.378130589386
t130,303.18948093016166,15443.441728556772,1.876706337105273e-5,6.54785532287763e-5,0.0014240378904539148,15746.632717770439
t131,303.14129763210144,15374.407938905993,3.267339561194308e-5,2.990116818315957e-5,0.0014243094882549628,15677.550723422146
t132,302.9951246452179,15141.910329615153,4.0583682792018726e-5,3.019624093324756e-5,0.0014240917491615181,15444.906949132046
t133,302.8468743740443,14887.064754866211,3.8863747189089264e-5,2.5632154995286145e-5,0.0014240349208669862,15189.913117771079
t134,302.77189983230056,14753.039388753787,2.748997123764141e-5,3.5922153671756566e-5,0.0014240964370391819,15055.81277609465
t135,302.6701322884727,14543.863370089954,2.3433804586405734e-5,2.0838715730915e-5,0.0014238651764816323,14846.534970516122
t136,302.726833851407,14615.936414609218,1.2633492400035474e-5,1.558252632240501e-5,0.001423568176303696,14918.664700244819
t137,303.2691061746953,15485.014531940458,9.444515760731512e-7,3.363194660939385e-5,0.0014241988409212484,15788.285096890393
t138,303.968814376341,16318.378294021039,0.0,4.98654413663365e-5,0.0014255104876243507,16622.348583773306
t139,303.7311393924252,16052.447118559357,0.0,4.2012906090775825e-5,0.0014244906637787718,16356.17972445535
t140,303.32746232170894,15580.451886675546,0.0,2.05255122651301e-5,0.0014241685708506662,15883.78079369134
t141,302.91205699398546,14953.033859435049,0.0,3.5825307279117444e-5,0.0014239019075061254,15255.94737615625
t142,302.495718530052,14135.641293593744,0.0,3.785660441646762e-5,0.001424105911830516,14438.138474086312
t143,302.0056303818831,13022.692171145454,0.0,4.754871556216057e-5,0.0014242084368694724,13324.69927328449
t144,301.43419526496893,11879.347053749516,0.0,4.8939195470911694e-5,0.0014242547790538076,12180.782722208458
t145,300.7922626666423,10995.129919758654,0.0,4.3278504732567835e-5,0.001424141213643153,11295.923649845015
t146,300.2314287573375,10505.005402060095,0.0,5.4227711522851245e-5,0.0014240930797059519,10805.238309138223
t147,299.8026849190284,10238.249365719555,0.0,6.334058642553259e-5,0.0014240409923175783,10538.053538020164
t148,299.60812146981704,10131.773207641383,0.0,5.9039373458984876e-5,0.0014239919648264545,10431.38281214254
t149,299.81899051172326,10235.185348199535,0.0,4.041412695882272e-5,0.0014242190138787309,10535.005803344398
t150,300.4125723770946,10635.87690703144,0.0,1.170035113791357e-5,0.0014247840750238252,10936.29091589296
t151,301.1019479032569,11359.532561542926,0.0,7.927240802729885e-6,0.0014251775897199104,11660.635942551015
t152,301.59668176737654,12123.003409975323,0.0,8.45499019116379e-6,0.0014250939279603341,12424.601525291617
t153,301.98243592297433,12905.885538706647,1.1929347012980642e-5,1.8730298912854767e-5,0.001424899563909352,13207.869430188832
t154,302.19255045671053,13378.074329079747,2.6192505594450027e-5,3.0924379885348016e-5,0.0014246678118063558,13680.268361321154
t155,302.24928801617676,13511.102003498112,3.5648600561082406e-5,3.987102716671795e-5,0.0014244897108205532,13813.352791523626
t156,302.1987977704708,13400.418128847181,4.1826468136302085e-5,2.556513532084742e-5,0.0014244810700124323,13702.618418490325
t157,302.08743955443026,13148.58338952043,4.2629991049437e-5,2.600219047573495e-5,0.0014243875081404525,13450.67232209455
t158,301.96048360471906,12864.255070080286,4.1306784111876246e-5,3.276173100819677e-5,0.0014242528976495025,13166.217052006417
t159,301.86709557246576,12665.229767456633,3.304454922562373e-5,4.304528062171604e-5,0.0014240411059683166,12967.098363160034
t160,301.9244620024322,12802.320486215285,1.9099798226388743e-5,4.9233099087521236e-5,0.0014238452193079457,13104.246440395833
t161,302.3549244872502,13761.926581677115,3.468958985486728e-6,4.241785725088015e-5,0.0014245659085490893,14064.282976617089
t162,302.8145287587655,14723.535295434749,0.0,8.640464060972913e-5,0.001425330577958676,15026.351335928734
t163,302.72769034972805,14547.869381385353,0.0,0.00011960256885960094,0.001424600051139536,14850.598615937703
t164,302.4941563173254,14071.640343030369,0.0,0.00011494790369472624,0.0014243023536383026,14374.136038597951
t165,302.28325174320554,13619.770541875572,0.0,0.000123025585487342,0.0014244492738929573,13922.055341093637
t166,301.9869199130513,12968.867496316934,0.0,0.00011349210064623416,0.0014246233027640908,13270.855954345388
t167,301.5619820627045,12116.942530381573,0.0,0.00011815912488425163,0.0014246496734217407,12418.506055253078
t168,300.9675426003849,11180.86639353325,0.0,0.00012727436907439312,0.0014241701027542751,11481.835487578106
t169,300.7574262949279,10782.979585082534,0.0,0.0001385191731720945,0.0011483498223906392,11083.738298246457
t170,300.48775325102423,10452.347989763939,0.0,0.00013852817363525883,0.0011480877866046695,10752.837029630924
t171,300.3756793450411,10339.895409124123,0.0,0.00013852685621769726,0.0011481484015261512,10640.272375144423
t172,300.3865080260539,10348.618045035499,0.0,0.0001385276605525716,0.0011482052451428026,10649.00583979446
t173,300.528917613358,10492.092608484914,0.0,0.0001385319196850878,0.001148272092865716,10792.622812902284
t174,300.8070997534811,10823.686080539264,0.0,0.00013815247717103034,0.0011483974355199229,11124.49446684266
t175,301.1694999543127,11359.946561900639,0.0,0.000135437911205847,0.0011485635681274071,11661.11734585643
t176,301.4994280498264,11954.462608150068,2.5246837871002424e-6,0.00013521048323636856,0.0011484634510717593,12255.963322398513
t177,301.91839436641015,12790.515449843759,2.0812398287610026e-5,0.00013850218171397046,0.0011485910701237946,13092.43515211582
t178,302.2207809368876,13393.792490243499,3.478721499653128e-5,0.0001385723670124582,0.0011485949951266301,13696.014593134963
t179,302.37952934617846,13691.54191449098,4.3274265175322645e-5,0.00013828152061988463,0.0011485085457025558,13993.92277390149
t180,302.4161515229146,13756.521079243417,4.8207903388539e-5,0.00013855409011213776,0.0011483734820824612,14058.938565901808
t181,302.38273776519736,13697.361009360307,4.990498917825012e-5,0.0001385627198704955,0.0011482575659881391,13999.745083850781
t182,302.29879764196664,13545.094512208234,5.013848404235188e-5,0.00013831075312902753,0.0011480721682163126,13847.394646371606
t183,302.2171116557309,13393.796149792055,4.62503537165883e-5,0.00013856539210711712,0.001147775605095855,13696.014594039138
t184,302.2626741563411,13469.440625354817,3.546290098752866e-5,0.0001385785812902292,0.001147425819323719,13771.70462097846
t185,302.65546490144146,14052.249206923896,2.0782038990266692e-5,0.00013859428081186022,0.0011472152795946465,14354.905978416939
t186,303.8880209445224,15383.35520629393,2.6511080017379804e-6,0.00013858717824981803,0.001148830705291172,15687.244517307445
t187,304.82058585086145,15919.045520693264,0.0,0.0001380616046657885,0.0011500448358958146,16223.867394650566
t188,304.29476676719105,15641.07086899236,0.0,0.00012964408146376265,0.001148754461347134,15945.366914158094
t189,303.4844645997804,15083.909819154727,0.0,0.0001351641219123702,0.0011479355701145817,15387.3955668542
t190,302.67756956391054,14162.851062895508,0.0,8.139435513545437e-5,0.0011476740840996574,14465.529861527857
t191,302.05972573348765,13111.571654871253,0.0,4.341655275672857e-5,0.001147806265705368,13413.63257182756
t192,301.56832975425147,12112.566540261236,0.0,5.1950128279846044e-5,0.0011477585296401185,12414.136069724145
t193,301.21267508199406,11434.623112169715,0.0,5.233859381989983e-5,0.0011477482712124662,11735.836987338573
t194,301.01145239387057,11101.982299367975,0.0,4.8711228630534354e-5,0.001147844500862581,11402.994948317575
t195,300.924978068218,10970.096401381845,0.0,6.756825190031032e-5,0.0011478501883998749,11271.022594868504
t196,300.95011383529993,10998.212391671608,0.0,0.00010561704991336354,0.0011477380495966,11299.163758862009
t197,301.160520206927,11327.932852419633,0.0,0.00012294495230186033,0.0011476907006892285,11629.094643262213
t198,301.6884677012056,12319.13832371445,0.0,0.00012626289418263116,0.0011478524311674442,12620.82806553098
t199,302.65680822221105,14128.908305007188,0.0,0.00012562108087297972,0.0011487851648746725,14431.566387635645
t200,303.3362125602204,15012.24962003404,3.693599915319652e-7,9.730371892950176e-5,0.0011492084179622985,15315.587079475756
t201,303.4293116405617,15079.11304129443,1.715645865544755e-5,0.00012346094831313,0.0011484146063557616,15382.543641967006
t202,303.34253723750135,14986.042855956774,3.188905286790086e-5,0.00011365634955276957,0.0011480791342863793,15289.386686818812
t203,303.2461173709743,14895.893456558166,3.855204389655391e-5,0.0001257832884157459,0.0011480109059917919,15199.140886275378
t204,303.1122423088933,14761.143810651994,4.010581018789274e-5,0.00013664956407395053,0.0011480437246456643,15064.257377759985
t205,302.8799853097449,14475.112500174571,4.510630906024824e-5,0.00013828823835547886,0.0011478766129629947,14777.993816755477
t206,302.71585729604516,14254.028856147741,4.780527793250273e-5,0.00013828508875108936,0.0011478794813087048,14556.746047413633
t207,302.54560668177015,13990.254402482638,4.521363697337547e-5,0.00013838996763091392,0.001147649937316346,14292.80134041795
t208,302.49415064201145,13896.178532578206,3.4609026525985435e-5,0.00013526878814431565,0.001147345886762859,14198.67400044392
t209,302.7621792446817,14234.574865617904,2.041356932078781e-5,0.0001373993422541502,0.0011470582064082538,14537.338349733704
t210,303.9260268266913,15429.895695438478,3.074431064115164e-6,0.00012101144473288019,0.0011487333268302658,15733.82299508437
t211,304.8070297308114,15927.792555681539,0.0,0.00012387604070425575,0.0011499498128216767,16232.600859238204
t212,304.23532009466703,15623.663414394372,0.0,0.00010173082368814763,0.0011487414896272556,15927.899984961354
t213,303.4332613666839,15058.731058433666,0.0,8.984557927748516e-5,0.0011481319175954932,15362.16555777785
t214,302.61232103943803,14076.552031277717,0.0,0.00010037902470695123,0.0011477658803630854,14379.16560046206
t215,301.89621417022244,12784.715411660343,0.0,6.866694203073712e-5,0.0011478285733067545,13086.612842326083
t216,301.297550385751,11611.148285492063,0.0,6.495009607750345e-5,0.0011477930444829384,11912.447048620954
t217,300.8302963232943,10861.507924908961,0.0,0.00011114496811711422,0.0011476483122891037,11162.339480025536
t218,300.515555328174,10477.55021546097,0.0,0.00012023701668811127,0.001147708752026722,10778.067038734913
t219,300.37632753020387,10336.983627103338,0.0,0.000118202196527576,0.00114781665511315,10637.361220652394
t220,300.3800967617924,10333.098329523058,0.0,0.00010708770920202676,0.0011477543368764208,10633.479681126897
t221,300.6751280652637,10659.823067303167,0.0,6.708840275887405e-5,0.0011478821542700844,10960.499410338987
t222,301.3332266050719,11675.158009966059,0.0,7.152223989367246e-5,0.0011481518594890603,11976.492456245229
t223,302.28540400433667,13528.61148958134,0.0,5.844564369214795e-5,0.0011490686655225028,13830.898101099985
t224,302.8019439274035,14405.322959405501,3.881288890808025e-7,4.599804930728329e-5,0.00114906541829556,14708.1260987845
t225,302.8519994266318,14462.525609239365,1.3573808987908166e-5,4.11875338337562e-5,0.0011483113581736092,14765.378811738696
t226,302.8223716932315,14415.976773441598,2.350841572109594e-5,1.7431981720898557e-5,0.0011480916104447854,14718.800334166837
t227,302.8018967148926,14389.796864967,2.84765257919963e-5,1.9894955397020258e-6,0.0011481412547362081,14692.59994028917
t228,302.71713505868314,14262.761195527743,3.282116124314651e-5,0.0,0.0011480378149914612,14565.479511445401
t229,302.60499997050056,14094.996733884125,3.201611529797449e-5,7.955901404965781e-7,0.001147922570224603,14397.602914588902
t230,302.5239542933734,13966.016572413033,3.866142289769907e-5,2.6882561760732887e-6,0.001147830004092553,14268.54171588609
t231,302.4280977264354,13805.998906575342,2.6719486247163163e-5,2.0195923679905236e-5,0.0011476408525986105,14108.428198858039
t232,302.38629349119185,13728.409920144884,2.240248648758958e-5,1.9611551579854097e-5,0.0011473824967231903,14030.797403032611
t233,302.5931798457022,14023.200047320985,1.4431588878373078e-5,4.082773263817093e-5,0.001147045791030411,14325.794429471798
t234,303.4930092712777,15128.539084128339,7.639531558329354e-7,3.146368110499859e-5,0.001148668848518895,15432.033274296102
t235,304.0246605574309,15547.213714621777,0.0,4.8766936984228474e-5,0.0011492293681333256,15851.239573175513
t236,303.5142907085569,15145.984747492777,0.0,1.6376519383575746e-5,0.0011484526179679592,15449.500203030473
t237,302.93344948236046,14545.897302132342,0.0,1.752374628870095e-5,0.0011480536804054269,14848.831917192127
t238,302.30830030295414,13573.226347800075,0.0,1.2911398211297325e-5,0.001147939146731202,13875.535808953573
t239,301.66699981467116,12301.69296949602,0.0,1.7875181153576556e-5,0.0011478061944001012,12603.361134992068
t240,301.0352218672021,11175.707816619573,0.0,1.805946597642171e-5,0.001147703618284962,11476.744204249859
t241,300.42422862284366,10410.685088588089,0.0,1.1471417121445193e-5,0.0011476406133526294,10711.110476322961
t242,299.9451460271381,10001.661713837964,0.0,1.8930376186531002e-5,0.001147576164448243,10301.608026371641
t243,299.6485397680424,9803.029400591844,0.0,2.3462484288434486e-5,0.001147500565243763,10102.679111322936
t244,299.6292671815005,9782.670590485108,0.0,2.255451284015504e-5,0.001147422233624307,10082.301027643356
t245,300.04343706683363,10061.727294049097,0.0,1.555037676344394e-5,0.0011475403625743146,10361.77189420667
t246,300.9563487634378,11085.540899846308,0.0,7.328992127100617e-6,0.0011482006585104305,11386.498404139398
t247,301.9721103718878,12917.582319159737,0.0,1.2228912858924704e-6,0.0011491313046767576,13219.555579885822
t248,302.48182089114044,13897.161410347313,0.0,2.5560000329803588e-6,0.0011489728055170585,14199.64438276726
t249,302.5938882668308,14090.15594197873,9.029630353560249e-6,1.5568178664558787e-6,0.0011482698154970212,14392.750989101825
t250,302.62390596095804,14137.674778070232,1.8728495252354227e-5,1.4651722159661356e-6,0.0011479293542247101,14440.29985215421
t251,302.6488747035034,14178.405970947078,2.503594368349281e-5,1.7261597077330021e-6,0.0011478556520268485,14481.056020268337
t252,302.6077125228536,14114.401725454567,2.61916403340604e-5,1.4466411145488478e-6,0.001147795409791652,14417.010613411112
t253,302.503954111406,13943.717733827814,2.6044438391466337e-5,1.1941223198494609e-7,0.001147665010737633,14246.222861768081
t254,302.45408198063416,13862.255269919578,2.6017686864440475e-5,2.758706089527396e-8,0.0011476973922541528,14164.710525642879
