Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t42,499.69597562158845,23112.669239827075,0.0,0.00018258678349457634,0.011137162611729855,23612.37653519806
t43,499.69609868386743,23112.8154080346,0.0,0.00016606149420520888,0.011137163851765502,23612.522809943814
t44,499.69648054494985,23113.213263526508,0.0,0.00012445495488611131,0.01113716435175,23612.921005690765
t45,499.6969609837379,23113.86398251184,0.0,0.0001889994340642975,0.011137164767676157,23613.57226965978
t46,499.69750540886946,23114.88747707307,0.0,0.00021093023223686737,0.011137164739198933,23614.59633057691
t47,499.6980747088263,23116.15578144752,0.0,0.00018902029672054015,0.01113716453177015,23615.86518234118
t48,499.6986689673543,23117.30519920665,0.0,0.00018345299766224523,0.011137164560258045,23617.015188791564
t49,499.699246238764,23118.067571611027,0.0,0.0001920602954547401,0.011137164759327224,23617.778147074845
t50,499.6996786036065,23118.448106100663,0.0,0.0001508252101169146,0.011137164706445981,23618.159072694187
t51,499.6999378104015,23118.630710972626,0.0,0.00011114317361735029,0.011137164730433875,23618.34189709093
t52,499.6998886358048,23118.60841010439,0.0,0.00013648624610801155,0.011137164844843218,23618.319572391287
t53,499.69940231025583,23118.225897730805,0.0,0.00014240703457293059,0.01113716459287296,23617.93657961269
t54,499.69855427671706,23117.088924695072,0.0,0.00015991515948329037,0.01113716409156312,23616.79877605104
t55,499.69760230962225,23115.076339697313,0.0,0.00012947471968983895,0.011137163350275857,23614.785208645004
t56,499.6970634318562,23113.949216584915,0.0,8.3127595690397e-5,0.011137163347951954,23613.657500307716
t57,499.6969497550792,23113.75833888614,2.675800932895176e-5,9.785121221560973e-5,0.011137164235568384,23613.466550414672
t58,499.6968784635442,23113.6517395275,5.433811332179789e-5,0.00020333241460249152,0.011137164695186835,23613.36001282627
t59,499.69678922213643,23113.511632976268,7.212223495128736e-5,0.00021816326226370728,0.011137164562134165,23613.219849648463
t60,499.6967751797287,23113.48523332195,7.876475003251315e-5,0.00022358598276434676,0.011137164584626475,23613.193448016995
t61,499.69682234357896,23113.54918859727,8.03973351536523e-5,0.00022854563574916485,0.011137164832424634,23613.25745704865
t62,499.69684065189676,23113.57152034028,7.7356489789959e-5,0.0002240925521711774,0.011137165224944219,23613.279799606444
t63,499.6968412776263,23113.631458497588,6.85953368492584e-5,0.00022725206571384962,0.011137166517346149,23613.339732789136
t64,499.69644979914244,23113.41546076916,4.712221621819962e-5,0.00022582973777076013,0.011137169194818183,23613.123320689454
t65,499.6938789209701,23112.17760344439,1.708678910594912e-5,0.0001950057594039792,0.011137172255938072,23611.882831630166
t66,499.6824747601294,23110.832765561114,0.0,0.0002068054842923949,0.011137151853285994,23610.52658427858
t67,499.6805280307676,23110.79915539977,0.0,0.0002276815943555691,0.011137151310249609,23610.49104826344
t68,499.68875306350253,23111.101799280797,0.0,0.00018949288991077805,0.011137167885033711,23610.801879005077
t69,499.69349329173787,23111.689335574556,0.0,0.00022117292055409002,0.011137170076038073,23611.39418720929
t70,499.6958836460189,23112.726222868725,0.0,0.00021987971327121415,0.011137168669325402,23612.433463563124
t71,499.6971021326279,23114.112739742603,0.0,0.0002261932100905213,0.011137167003607286,23613.821205235443
t72,499.69772486552444,23115.327147379445,0.0,0.00022440274234198184,0.01113716576454437,23615.036233813476
t73,499.6980283070635,23116.082682232318,0.0,0.00022895963895605074,0.011137165006727243,23615.792076664024
t74,499.69819727789553,23116.479734727523,0.0,0.0002273992472319352,0.011137164772800676,23616.18929656944
t75,499.6982883705659,23116.6818100473,0.0,0.00020902236414425997,0.011137164772869636,23616.391444605
t76,499.6982752885907,23116.659473070307,0.0,0.0002061755772778852,0.011137164825460268,23616.369091699304
t77,499.6981176824465,23116.31422070509,0.0,0.00020631035860133737,0.011137164991860229,23616.023681862887
t78,499.6976554703311,23115.24188016679,0.0,0.0001800442811241781,0.011137165134319015,23614.950852846538
t79,499.69659191235354,23113.291377385274,0.0,0.00017168720401195857,0.011137164179519739,23612.99927814901
t80,499.6954894409302,23112.22983623453,0.0,0.000157412527322658,0.011137162897778377,23611.936620250886
t81,499.69538775209736,23112.208603778934,2.8378182165810995e-5,0.00013840259520049922,0.011137164127694794,23611.915295475937
t82,499.6954592980664,23112.25424827145,5.610782138818534e-5,0.00013736578841034943,0.011137164618789889,23611.961038207744
t83,499.69555001583905,23112.292762204695,7.53500570390552e-5,0.0001322548350625085,0.011137164658744486,23611.999656990087
t84,499.69580584308756,23112.45911583619,8.463456786390275e-5,1.9784550915026925e-5,0.011137164623411914,23612.16616326302
t85,499.69610758154215,23112.699585158596,8.384940947639907e-5,9.362595250338631e-6,0.011137165123535893,23612.406923117265
t86,499.696265611532,23112.841654758224,8.078364045063785e-5,5.137857594843728e-6,0.011137165657567945,23612.549143456912
t87,499.69631460227305,23112.971642448774,6.580372132507546e-5,2.1668140144788993e-6,0.011137167227326716,23612.679162188808
t88,499.6957523062334,23112.803563385267,4.16635200811018e-5,3.099931464543947e-6,0.011137170596095857,23612.51049762555
t89,499.6919033966151,23111.65333660092,3.489658068993946e-6,1.437054287516055e-6,0.011137173336752243,23611.356382097583
t90,499.67562914032,23110.730908555397,0.0,1.330347061692956e-5,0.011137136115012271,23610.417688135305
t91,499.6831547229028,23110.867642401936,0.0,5.1334614272434744e-5,0.011137161001715516,23610.56198562045
t92,499.69091865855285,23111.28960908927,0.0,6.308914560948299e-5,0.011137171064110623,23610.99172800803
t93,499.69450514552165,23111.975826650025,0.0,9.548698308293213e-5,0.011137170132907218,23611.68156445266
t94,499.6963513287649,23113.113833370488,0.0,8.94859012520577e-5,0.01113716798733848,23612.821411353143
t95,499.6973653763539,23114.56557303621,0.0,0.00010622933135777889,0.01113716646482336,23614.274181808356
t96,499.69795266431794,23115.91005280922,0.0,9.615966742536812e-5,0.011137165448443113,23615.619238798656
t97,499.6983403457768,23116.769126397634,0.0,7.463518010710065e-5,0.011137164967489115,23616.47867854356
t98,499.69858756895866,23117.227055366788,0.0,0.00011971688805733129,0.011137165040433262,23616.936899817676
t99,499.6987328645048,23117.459553825647,0.0,8.381576823264113e-5,0.011137164844506105,23617.169507670766
t100,499.69875481674427,23117.50118425929,0.0,9.719041523857556e-5,0.011137164931043426,23617.211173431384
t101,499.6985628479337,23117.19863454866,0.0,9.918845710483445e-5,0.011137164919001947,23616.908433749966
t102,499.69807192824646,23116.20657974901,0.0,8.310187399080166e-5,0.01113716470859506,23615.91587194384
t103,499.69723963400446,23114.32086403935,0.0,5.224467509776159e-5,0.011137163920074196,23614.029293081952
t104,499.6965908484684,23113.21620092204,0.0,5.839736215451791e-5,0.011137163544916052,23612.923987331418
t105,499.69647692446046,23113.09846910135,1.2874308258780451e-5,6.809794188358913e-5,0.011137164411442604,23612.806164162474
t106,499.696418024841,23113.02741419071,3.494609665500562e-5,6.069414453513782e-5,0.011137164485940227,23612.735065020275
t107,499.69648912602565,23113.10048873829,5.448765908833188e-5,5.649014321286112e-5,0.011137164581261811,23612.8082260067
t108,499.69667793676876,23113.326848237313,7.369249409718248e-5,4.79891184158564e-5,0.011137164787411925,23613.03478502048
t109,499.69683432892555,23113.524794619,6.666364196806323e-5,4.884248609359256e-5,0.011137164794437744,23613.232881618846
t110,499.6968987386815,23113.601939510674,6.049466931602382e-5,8.093645205342292e-5,0.011137164794728276,23613.310116845274
