,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t417,13821.41375133356,0.0011495156387426528,-0.001356565705946134,0.0,-0.0,0.0,-4.509337186815073e-7,0.0,0.0,-13821.413543845532
t418,13902.528949580545,0.0011489923467053664,-0.0013570526329637733,0.0,-0.0,0.0,-4.5092997231940975e-7,0.0,0.0,-13902.528741079303
t419,13949.760583609315,0.0011488889280094445,-0.0013571439531331008,0.0,-0.0,0.0,-4.5092990634812276e-7,0.0,0.0,-13949.760374911626
t420,13961.055104809966,0.0011488507783666173,-0.0013571723128841743,0.0,-0.0,0.0,-4.509306197813399e-7,0.0,0.0,-13961.054896045442
t421,13906.636048646906,0.0011487602573977827,-0.001357290782396865,0.0,-0.0,0.0,-4.50931147261969e-7,0.0,0.0,-13906.635839673418
t422,13892.261203283193,0.001148881679614089,-0.0013571285243149309,0.0,-0.0,0.0,-4.5093171573397295e-7,0.0,0.0,-13892.260994594015
t423,13724.896936164288,0.0011486252890202592,-0.001357474299010409,0.0,-0.0,0.0,-4.509295101428921e-7,0.0,0.0,-13724.896726883831
t424,13596.550105604982,0.0011484211011424201,-0.0013577645110439383,0.0,-0.0,0.0,-4.5092789952492154e-7,0.0,0.0,-13596.549895817736
t425,13637.621091209776,0.0011485959613561623,-0.0013576022209743997,0.0,-0.0,0.0,-4.5092964035464787e-7,0.0,0.0,-13637.620881758887
t426,13797.797936154098,0.00114867882372413,-0.0013574585747187277,0.0,-0.0,0.0,-4.5092949084599483e-7,0.0,0.0,-13797.797726929371
t427,13839.89569653797,0.0011487222747216298,-0.001357295940284395,0.0,-0.0,0.0,-4.5093188255080755e-7,0.0,0.0,-13839.89548751905
t428,14340.961722789398,0.0011495753046343968,-0.0013559183767285635,0.0,-0.0,0.0,-4.5092674557611324e-7,0.0,0.0,-14340.961516001082
t429,14414.889496275935,0.0011499798891218074,-0.0013551154846429586,0.0,-0.0,0.0,-4.5092671124564533e-7,0.0,0.0,-14414.88929069515
t430,13538.023948335054,0.0011491067431027935,-0.0013561449813342705,0.0,-0.0,0.0,-4.5092600569138063e-7,0.0,0.0,-13538.023740851599
t431,12236.073694868403,0.0011488060574232825,-0.0013567119117002307,0.0,-0.0,0.0,-4.509264976805257e-7,0.0,0.0,-12236.073486517138
t432,10989.569272656556,0.0011484836864209863,-0.001357491585501772,0.0,-0.0,0.0,-4.5092520239845027e-7,0.0,0.0,-10989.569063203233
t433,10207.166991359314,0.0011483506465454817,-0.0013582405018429573,0.0,-0.0,0.0,-4.5092420929095427e-7,0.0,0.0,-10207.166781024325
t434,9816.992625294724,0.001148432477657862,-0.0013586994312350823,0.0,-0.0,0.0,-4.509242122542559e-7,0.0,0.0,-9816.9924145834
t435,9629.092865196346,0.00114838168491963,-0.0013592350072661092,0.0,-0.0,0.0,-4.5092369999026975e-7,0.0,0.0,-9629.092653902637
t436,9630.119640153407,0.0011483861162625984,-0.0013595481947310632,0.0,-0.0,0.0,-4.5092343302259606e-7,0.0,0.0,-9630.119428551165
t437,9929.937837174379,0.0011485678084093476,-0.0013593838923228456,0.0,-0.0,0.0,-4.509231322575544e-7,0.0,0.0,-9929.93762592156
t438,10921.802145799133,0.001149249791829767,-0.0013582039458864838,0.0,-0.0,0.0,-4.5092344690165945e-7,0.0,0.0,-10921.801936400338
t439,12536.91866605799,0.0011498265400576846,-0.001356903765060124,0.0,-0.0,0.0,-4.509287313043934e-7,0.0,0.0,-12536.918458536064
t440,13586.28235617956,0.001149927311728181,-0.0013563299306288495,0.0,-0.0,0.0,-4.509307232125768e-7,0.0,0.0,-13586.282149332448
t441,13792.664061252472,0.001149459955679814,-0.0013565809918488737,0.0,-0.0,0.0,-4.509304683702385e-7,0.0,0.0,-13792.663853686729
t442,13865.565061971802,0.0011490737489193246,-0.0013568686791683908,0.0,-0.0,0.0,-4.5092896979311903e-7,0.0,0.0,-13865.564853732269
t443,13930.251865036065,0.0011489426008266218,-0.0013569450712085651,0.0,-0.0,0.0,-4.50928387585064e-7,0.0,0.0,-13930.251656589578
t444,13839.895696353098,0.0011487779895029344,-0.0013571697125471475,0.0,-0.0,0.0,-4.509286623471016e-7,0.0,0.0,-13839.89548751905
t445,13681.772400545115,0.0011487682266561145,-0.0013572405140075635,0.0,-0.0,0.0,-4.5093042434189916e-7,0.0,0.0,-13681.772191645621
t446,13591.416231240799,0.0011488853305323113,-0.0013571107584789107,0.0,-0.0,0.0,-4.509307184672391e-7,0.0,0.0,-13591.416022575093
t447,13382.980978069332,0.001148699969889228,-0.0013574026370815995,0.0,-0.0,0.0,-4.509286445747305e-7,0.0,0.0,-13382.980768923757
t448,13141.68893580047,0.0011486827067633024,-0.0013575205520359322,0.0,-0.0,0.0,-4.5092984610332e-7,0.0,0.0,-13141.688726519496
t449,13036.957921539737,0.0011487557578749507,-0.001357483477683262,0.0,-0.0,0.0,-4.509303163108164e-7,0.0,0.0,-13036.957712369565
t450,12964.056921464491,0.0011487858420624595,-0.0013574838006728057,0.0,-0.0,0.0,-4.5093078994492574e-7,0.0,0.0,-12964.056712324023
t451,12855.218809305554,0.0011485589411549318,-0.001357840025030783,0.0,-0.0,0.0,-4.5093000857182655e-7,0.0,0.0,-12855.218599579975
t452,13292.624807806278,0.001149304558890687,-0.0013568130538288959,0.0,-0.0,0.0,-4.509278371994022e-7,0.0,0.0,-13292.624599853225
t453,13548.291693749625,0.0011499040469208621,-0.0013558723734603424,0.0,-0.0,0.0,-4.5092927065801365e-7,0.0,0.0,-13548.291487336885
t454,12843.924285719406,0.0011494935951999392,-0.0013563226592783236,0.0,-0.0,0.0,-4.509287485588002e-7,0.0,0.0,-12843.924078446162
t455,11792.507046063209,0.0011493589172956518,-0.0013566283183100998,0.0,-0.0,0.0,-4.509274449259894e-7,0.0,0.0,-11792.506838352716
t456,10657.921060369321,0.0011491039349017219,-0.001357300888519759,0.0,-0.0,0.0,-4.5092563393706886e-7,0.0,0.0,-10657.920851728448
t457,9862.170708573834,0.0011489677137468959,-0.0013579895590172916,0.0,-0.0,0.0,-4.5092534588369484e-7,0.0,0.0,-9862.170499118663
t458,9398.06856848271,0.0011487722467859946,-0.0013588279256471576,0.0,-0.0,0.0,-4.509247381240143e-7,0.0,0.0,-9398.068357983668
t459,9134.187485148052,0.0011484447754222082,-0.0013598383212419015,0.0,-0.0,0.0,-4.5092421444998673e-7,0.0,0.0,-9134.18727331178
t460,9078.741654444513,0.0011484881746772384,-0.001360208760309155,0.0,-0.0,0.0,-4.5092346227050964e-7,0.0,0.0,-9078.741442291226
t461,9180.392344235503,0.0011487456650164408,-0.001360042430258176,0.0,-0.0,0.0,-4.5092276855470335e-7,0.0,0.0,-9180.392132495574
t462,9574.673807154715,0.0011495837540595598,-0.001358768534747523,0.0,-0.0,0.0,-4.5092267912139247e-7,0.0,0.0,-9574.673597530613
t463,10079.846933786224,0.0011496159722554718,-0.0013583512220278983,0.0,-0.0,0.0,-4.509262661488565e-7,0.0,0.0,-10079.84672460676
t464,10988.542496190132,0.0011500774055664231,-0.0013572697127329208,0.0,-0.0,0.0,-4.5092813187625767e-7,0.0,0.0,-10988.542288554705
t465,11794.56059500701,0.0011499937788981135,-0.0013569067299557477,0.0,-0.0,0.0,-4.5092749270570903e-7,0.0,0.0,-11794.560387649775
t466,12289.46597584144,0.0011497262996158141,-0.0013568822407900528,0.0,-0.0,0.0,-4.50925931016283e-7,0.0,0.0,-12289.465768240634
t467,12484.553159449093,0.0011494512574911728,-0.0013569944071989669,0.0,-0.0,0.0,-4.509249491454417e-7,0.0,0.0,-12484.552951461097
t468,12433.214427506471,0.0011491929802378536,-0.001357220136065047,0.0,-0.0,0.0,-4.5092495118098434e-7,0.0,0.0,-12433.214219034659
t469,12250.448540286623,0.0011490909500980492,-0.0013573365008315407,0.0,-0.0,0.0,-4.5092582697634627e-7,0.0,0.0,-12250.44833159654
t470,12024.558117866136,0.0011489868971116305,-0.0013574894257261027,0.0,-0.0,0.0,-4.509265098615473e-7,0.0,0.0,-12024.557908920217
t471,11827.41738576212,0.0011488322984985458,-0.0013577490512971565,0.0,-0.0,0.0,-4.5092665462576657e-7,0.0,0.0,-11827.417176402696
t472,11757.596709979314,0.00114873773334023,-0.0013579705757388778,0.0,-0.0,0.0,-4.5092586538985794e-7,0.0,0.0,-11757.596500302741
t473,11804.828343455241,0.0011489194943510618,-0.001357796631773924,0.0,-0.0,0.0,-4.509281288066976e-7,0.0,0.0,-11804.828134135063
t474,11952.683892443945,0.0011490856520777217,-0.0013575631797919576,0.0,-0.0,0.0,-4.50929926943547e-7,0.0,0.0,-11952.683683523202
t475,12024.558118229399,0.0011489062615905334,-0.0013577706591041756,0.0,-0.0,0.0,-4.509287987208872e-7,0.0,0.0,-12024.557908920217
t476,12487.63348331332,0.0011494728503782992,-0.0013569346517372971,0.0,-0.0,0.0,-4.509254843236556e-7,0.0,0.0,-12487.633275406684
t477,12702.22938358599,0.001149957897935165,-0.0013561499967484274,0.0,-0.0,0.0,-4.5092662663068926e-7,0.0,0.0,-12702.229176949193
t478,12077.950397713688,0.0011497361622397767,-0.0013563616484990396,0.0,-0.0,0.0,-4.5092629555827553e-7,0.0,0.0,-12077.95019064371
t479,11144.612242277908,0.0011497485119313607,-0.0013564565384450171,0.0,-0.0,0.0,-4.509264230193755e-7,0.0,0.0,-11144.612035131075
t480,10207.166988216197,0.0011498413032927108,-0.001356588819571057,0.0,-0.0,0.0,-4.509268842048285e-7,0.0,0.0,-10207.166781024325
t481,9459.675045015578,0.0011496350472353371,-0.001357311020412881,0.0,-0.0,0.0,-4.509259066800167e-7,0.0,0.0,-9459.674836895392
t482,8989.412257765407,0.0011491574148683218,-0.00135861302462197,0.0,-0.0,0.0,-4.5092457852621424e-7,0.0,0.0,-8989.412047869224
t483,8714.23665482787,0.0011482800887031728,-0.0013606073507568448,0.0,-0.0,0.0,-4.5092358956214894e-7,0.0,0.0,-8714.23644206352
t484,8606.42531866901,0.0011477816269802018,-0.0013620399485439717,0.0,-0.0,0.0,-4.509229363170411e-7,0.0,0.0,-8606.425103968
t485,8626.96081141765,0.0011480618118385707,-0.0013620982053724354,0.0,-0.0,0.0,-4.50922417366707e-7,0.0,0.0,-8626.960596938574
t486,8828.208638924487,0.001149556013541189,-0.001359997979750532,0.0,-0.0,0.0,-4.509229896526994e-7,0.0,0.0,-8828.208428050213
t487,9113.651989896107,0.0011499399297391106,-0.001359050550977667,0.0,-0.0,0.0,-4.509273012301653e-7,0.0,0.0,-9113.651780341203
t488,9794.403579699787,0.001150603333590487,-0.0013575426350110416,0.0,-0.0,0.0,-4.5092751781138e-7,0.0,0.0,-9794.403372315766
t489,10730.822058129661,0.0011507623560051596,-0.001356673350013043,0.0,-0.0,0.0,-4.5092763203610665e-7,0.0,0.0,-10730.82185177399
t490,11446.483988812293,0.0011502362778533018,-0.0013568055390274164,0.0,-0.0,0.0,-4.5092669985347725e-7,0.0,0.0,-11446.483781798528
t491,11823.310285540447,0.0011497761764389304,-0.0013570636673923124,0.0,-0.0,0.0,-4.5092725859837195e-7,0.0,0.0,-11823.310077808583
t492,12034.825863562053,0.0011495007402594183,-0.0013572130389265127,0.0,-0.0,0.0,-4.5092789204122245e-7,0.0,0.0,-12034.825655405504
t493,12080.003948611542,0.001149233450806182,-0.0013574601707208999,0.0,-0.0,0.0,-4.509271551382588e-7,0.0,0.0,-12080.00373994077
t494,11990.674554685176,0.0011490192124534433,-0.0013577417365132855,0.0,-0.0,0.0,-4.5092660731328424e-7,0.0,0.0,-11990.674345518768
t495,11916.74678020208,0.0011489385828184295,-0.0013578720266258035,0.0,-0.0,0.0,-4.5092701690456433e-7,0.0,0.0,-11916.746570824698
t496,11941.389371950561,0.0011488628915779255,-0.0013579800222992277,0.0,-0.0,0.0,-4.5092693388110757e-7,0.0,0.0,-11941.389162389389
t497,12134.42300554899,0.0011489861567473229,-0.001357778827728745,0.0,-0.0,0.0,-4.509284467580881e-7,0.0,0.0,-12134.422796312792
t498,12417.81280799425,0.0011491809102574552,-0.0013574245770848373,0.0,-0.0,0.0,-4.509306440625141e-7,0.0,0.0,-12417.812599306726
t499,12527.677695592327,0.0011490442519086772,-0.0013574925217800123,0.0,-0.0,0.0,-4.5093149951030195e-7,0.0,0.0,-12527.677486699306
t500,12982.538863856846,0.0011494201955039242,-0.001356834737589376,0.0,-0.0,0.0,-4.5092649446033405e-7,0.0,0.0,-12982.538655997543
t501,13186.867017340788,0.0011500322383004833,-0.0013558736815101247,0.0,-0.0,0.0,-4.509295569037039e-7,0.0,0.0,-13186.866811054762
t502,12434.241200949482,0.0011495553518973704,-0.0013563773718667737,0.0,-0.0,0.0,-4.509281363768704e-7,0.0,0.0,-12434.240993683188
t503,11384.877510742748,0.0011493562787553905,-0.0013567697192828044,0.0,-0.0,0.0,-4.5092664260994395e-7,0.0,0.0,-11384.877302886804
t504,10381.718679764395,0.0011492235054808811,-0.001357269549189882,0.0,-0.0,0.0,-4.509262789673249e-7,0.0,0.0,-10381.718471274213
t505,9457.39521533906,0.0009575886363455727,-0.0011329623578795753,0.0,-0.0,0.0,-4.5539749152331826e-7,0.0,0.0,-9457.39503951779
t506,9000.892516302494,0.0009572772780198874,-0.0011341241127458294,0.0,-0.0,0.0,-4.553986168900195e-7,0.0,0.0,-9000.892339007287
t507,8770.17625080744,0.0009566572130894266,-0.0011356532807098904,0.0,-0.0,0.0,-4.5539957946006343e-7,0.0,0.0,-8770.17607136267
t508,8728.76563949929,0.0009565009686648637,-0.0011363302090520698,0.0,-0.0,0.0,-4.554005132363617e-7,0.0,0.0,-8728.76545922133
t509,8967.369640147297,0.0009576264102078149,-0.0011348129704029921,0.0,-0.0,0.0,-4.554012778370393e-7,0.0,0.0,-8967.369462511917
t510,9711.774688499429,0.000958850957651584,-0.0011328014315689081,0.0,-0.0,0.0,-4.554013009957337e-7,0.0,0.0,-9711.774514100316
t511,11284.39198069796,0.0009595517073805712,-0.0011312867050236855,0.0,-0.0,0.0,-4.5539874318615175e-7,0.0,0.0,-11284.391808515546
t512,12628.264940830795,0.0009595744007554754,-0.0011307619210698082,0.0,-0.0,0.0,-4.5539758756554335e-7,0.0,0.0,-12628.264769197649
t513,13217.873181546045,0.0009588824503619271,-0.001131247699368485,0.0,-0.0,0.0,-4.553958215774301e-7,0.0,0.0,-13217.873008733894
t514,13589.582724546837,0.0009584818893618051,-0.0011315310681462504,0.0,-0.0,0.0,-4.553945916766416e-7,0.0,0.0,-13589.582551050218
t515,13894.246513908009,0.0009584043690699465,-0.001131489016082096,0.0,-0.0,0.0,-4.553940077462402e-7,0.0,0.0,-13894.246340375803
t516,13991.85724267975,0.0009582976483558033,-0.0011315351019959552,0.0,-0.0,0.0,-4.553939122728874e-7,0.0,0.0,-13991.85706899468
t517,13963.2642014309,0.0009580730591327184,-0.0011317782534808554,0.0,-0.0,0.0,-4.553932592366545e-7,0.0,0.0,-13963.264027278039
t518,13915.937787696173,0.0009580121089689596,-0.001131858493239787,0.0,-0.0,0.0,-4.553931221730677e-7,0.0,0.0,-13915.937613402219
t519,13768.042744716697,0.0009578566713623891,-0.0011320861659037153,0.0,-0.0,0.0,-4.5539332738982823e-7,0.0,0.0,-13768.042570040287
t520,13676.347817958915,0.0009578099173890787,-0.0011321674124098568,0.0,-0.0,0.0,-4.5539401228329705e-7,0.0,0.0,-13676.347643155888
t521,13755.22517399715,0.0009579958582057079,-0.0011319288641583323,0.0,-0.0,0.0,-4.5539530106310397e-7,0.0,0.0,-13755.224999615584
t522,13894.246514068382,0.0009582745668262352,-0.001131518132978964,0.0,-0.0,0.0,-4.553967555189275e-7,0.0,0.0,-13894.246340375803
t523,13776.91644642909,0.0009582141223463194,-0.001131551963185397,0.0,-0.0,0.0,-4.55397707757424e-7,0.0,0.0,-13776.916272642002
t524,13614.231898327818,0.0009583684763829139,-0.001131303055043629,0.0,-0.0,0.0,-4.55396064987747e-7,0.0,0.0,-13614.231724943875
t525,13642.824938795711,0.0009588742963380716,-0.00113056023121408,0.0,-0.0,0.0,-4.5539484773537226e-7,0.0,0.0,-13642.824766660513
t526,12959.549838514555,0.0009588355233787032,-0.0011305723826777637,0.0,-0.0,0.0,-4.553944558517888e-7,0.0,0.0,-12959.54966632838
t527,11640.326052618333,0.0009584949748715401,-0.0011311239109089385,0.0,-0.0,0.0,-4.553950321248464e-7,0.0,0.0,-11640.32587953993
t528,10399.979623293462,0.0009582092335712692,-0.001131842319887989,0.0,-0.0,0.0,-4.5539654775124293e-7,0.0,0.0,-10399.97944921118
t529,9594.444621631117,0.0009579163048440428,-0.0011327410922036798,0.0,-0.0,0.0,-4.5539776874939304e-7,0.0,0.0,-9594.444446366515
t530,9160.61916229126,0.0009576361869242628,-0.0011336422402759819,0.0,-0.0,0.0,-4.553985830716271e-7,0.0,0.0,-9160.618985838177
t531,8941.734499510498,0.0009572373634861588,-0.0011346556721036191,0.0,-0.0,0.0,-4.553992775581037e-7,0.0,0.0,-8941.734321662516
t532,8877.646648704816,0.0009568496717272832,-0.0011355686325125916,0.0,-0.0,0.0,-4.5540030695681087e-7,0.0,0.0,-8877.64646953901
t533,9095.54534425659,0.000957436911701491,-0.0011348448873709162,0.0,-0.0,0.0,-4.5540158621332117e-7,0.0,0.0,-9095.545166758924
t534,9795.581880225269,0.0009585929032575266,-0.0011330306713515437,0.0,-0.0,0.0,-4.554003974119997e-7,0.0,0.0,-9795.581705338745
t535,11374.114973789923,0.0009594743897237037,-0.0011313266415163804,0.0,-0.0,0.0,-4.553982575213943e-7,0.0,0.0,-11374.114801488451
t536,12686.43699143082,0.0009594475805062554,-0.0011308425811810605,0.0,-0.0,0.0,-4.5539726804001024e-7,0.0,0.0,-12686.436819586677
t537,13211.957379856347,0.0009588405942869775,-0.0011312484633089176,0.0,-0.0,0.0,-4.5539617070276406e-7,0.0,0.0,-13211.957206999416
t538,13499.859731638795,0.0009584420895881118,-0.0011315545514053173,0.0,-0.0,0.0,-4.553950243088381e-7,0.0,0.0,-13499.85955807731
t539,13739.449702105298,0.0009582921487097542,-0.001131624770384885,0.0,-0.0,0.0,-4.553939991216713e-7,0.0,0.0,-13739.449528323645
t540,13864.667505541262,0.0009582340967425463,-0.0011316228423770274,0.0,-0.0,0.0,-4.553936999262781e-7,0.0,0.0,-13864.667331703415
t541,13837.060431126463,0.0009580628176182132,-0.0011317975513336835,0.0,-0.0,0.0,-4.5539351988807647e-7,0.0,0.0,-13837.060256942521
t542,13839.032365045998,0.0009580471368672049,-0.0011317898075812489,0.0,-0.0,0.0,-4.553929824096298e-7,0.0,0.0,-13839.032190854014
t543,13692.12328901154,0.0009578893085141483,-0.0011320036359765617,0.0,-0.0,0.0,-4.5539289095162437e-7,0.0,0.0,-13692.123114447826
t544,13606.344163925143,0.0009578570425797848,-0.0011320348177245967,0.0,-0.0,0.0,-4.5539281326213636e-7,0.0,0.0,-13606.343989297904
t545,13645.78284182282,0.0009579771998711607,-0.001131822736438897,0.0,-0.0,0.0,-4.5539296934266546e-7,0.0,0.0,-13645.782667527752
t546,13672.403949213793,0.0009581238097239475,-0.0011315550419033562,0.0,-0.0,0.0,-4.5539397511970304e-7,0.0,0.0,-13672.403775332903
t547,13525.494872851466,0.000958067723758096,-0.0011315426208065307,0.0,-0.0,0.0,-4.553952368828156e-7,0.0,0.0,-13525.494698926714
t548,13481.126359429576,0.0009582121047466372,-0.0011312736290761977,0.0,-0.0,0.0,-4.553955652347155e-7,0.0,0.0,-13481.126185918134
t549,13624.091566647225,0.0009587544406445905,-0.0011304505395880507,0.0,-0.0,0.0,-4.5539248005053033e-7,0.0,0.0,-13624.091394501336
t550,13114.346650464106,0.0009587571375495159,-0.0011303909488140525,0.0,-0.0,0.0,-4.553908108788509e-7,0.0,0.0,-13114.346478380538
t551,11804.982534255572,0.0009583700987587607,-0.0011310261215575607,0.0,-0.0,0.0,-4.5539137195347465e-7,0.0,0.0,-11804.982361149552
t552,10561.678203827474,0.0009581852009848021,-0.0011316092984390068,0.0,-0.0,0.0,-4.5539302991763376e-7,0.0,0.0,-10561.678029953562
t553,9658.532473693382,0.000957818521741144,-0.0011325719083370345,0.0,-0.0,0.0,-4.55395099135084e-7,0.0,0.0,-9658.53229849002
t554,9180.338501429991,0.0009574906282657973,-0.0011335172893738395,0.0,-0.0,0.0,-4.553973352029459e-7,0.0,0.0,-9180.3383249531
t555,8950.608202113875,0.0009571009475319869,-0.0011345003653735538,0.0,-0.0,0.0,-4.55398922454148e-7,0.0,0.0,-8950.60802426423
t556,8857.927309727484,0.0009566375945874706,-0.0011354907900516177,0.0,-0.0,0.0,-4.5539975319846603e-7,0.0,0.0,-8857.927130424085
t557,9094.559377205675,0.0009574614401883924,-0.0011344136804609644,0.0,-0.0,0.0,-4.5539846536199266e-7,0.0,0.0,-9094.55919980318
t558,9763.04497083059,0.0009583610557203679,-0.0011329430347973878,0.0,-0.0,0.0,-4.5539632337021445e-7,0.0,0.0,-9763.044795799118
t559,11334.676295513425,0.0009593421721201293,-0.0011311469731417271,0.0,-0.0,0.0,-4.553910463706204e-7,0.0,0.0,-11334.676123258603
t560,12649.956214129974,0.0009592752873943141,-0.001130731576533221,0.0,-0.0,0.0,-4.5538739422428683e-7,0.0,0.0,-12649.956042224065
t561,13188.294172922073,0.0009587044296733064,-0.0011311155869510082,0.0,-0.0,0.0,-4.5538554250276687e-7,0.0,0.0,-13188.294000061504
t562,13501.831665570771,0.0009583046553799458,-0.001131437383064935,0.0,-0.0,0.0,-4.55387549626715e-7,0.0,0.0,-13501.831491988805
t563,13804.523521102281,0.0009582023968495214,-0.0011314526325480118,0.0,-0.0,0.0,-4.5538714786288525e-7,0.0,0.0,-13804.523347402896
t564,13951.432597698338,0.0009580895509927545,-0.0011315297006100763,0.0,-0.0,0.0,-4.553871782897399e-7,0.0,0.0,-13951.432423809083
t565,13984.955474492468,0.0009579494328878682,-0.001131688339251098,0.0,-0.0,0.0,-4.5538715026653537e-7,0.0,0.0,-13984.955300304455
t566,14035.239789119209,0.0009579955521380396,-0.0011316181192279834,0.0,-0.0,0.0,-4.5538731242171663e-7,0.0,0.0,-14035.239615047512
t567,13933.685192955903,0.0009578750920077059,-0.0011317761324200377,0.0,-0.0,0.0,-4.5538793330706964e-7,0.0,0.0,-13933.68501860565
t568,13846.920100883694,0.0009578544042711581,-0.0011317887937302197,0.0,-0.0,0.0,-4.553889681640581e-7,0.0,0.0,-13846.919926499984
t569,13843.962199799465,0.0009579319969345757,-0.001131649294292411,0.0,-0.0,0.0,-4.5538999368867403e-7,0.0,0.0,-13843.962025632745
t570,13792.691917777825,0.0009580566757827046,-0.0011314509909758894,0.0,-0.0,0.0,-4.553918381149395e-7,0.0,0.0,-13792.691743933941
t571,13551.130013880927,0.0009579301526029432,-0.0011315852287703454,0.0,-0.0,0.0,-4.553933980629577e-7,0.0,0.0,-13551.129839776115
t572,13443.659615556178,0.0009579900156155118,-0.0011314966707745822,0.0,-0.0,0.0,-4.5539384783971234e-7,0.0,0.0,-13443.659441599777
t573,13704.940857028258,0.0009587421147325195,-0.0011304482491643901,0.0,-0.0,0.0,-4.553906403753106e-7,0.0,0.0,-13704.940684872527
t574,13230.690751156351,0.0009587892004739034,-0.001130337369241166,0.0,-0.0,0.0,-4.553897635371238e-7,0.0,0.0,-13230.690579158592
t575,11858.22474991234,0.0009583423438479301,-0.0011310449598951281,0.0,-0.0,0.0,-4.553910193250755e-7,0.0,0.0,-11858.224576759847
t576,10561.678203996495,0.0009581055083867267,-0.001131698687247882,0.0,-0.0,0.0,-4.5539294963514703e-7,0.0,0.0,-10561.678029953562
t577,9715.718557052985,0.0009578377929916781,-0.0011325176840904997,0.0,-0.0,0.0,-4.5539422829463203e-7,0.0,0.0,-9715.7183819233
t578,9222.735080624252,0.0009574446771713652,-0.0011335687097728626,0.0,-0.0,0.0,-4.553957194911598e-7,0.0,0.0,-9222.734904050187
t579,8974.271409162682,0.0009570605377715693,-0.0011345710010317116,0.0,-0.0,0.0,-4.5539779738349275e-7,0.0,0.0,-8974.27123120214
t580,8906.23969010459,0.0009568247380328173,-0.0011352235314208822,0.0,-0.0,0.0,-4.5539985248410263e-7,0.0,0.0,-8906.239511255648
t581,9126.110319678797,0.0009574990355552243,-0.0011343404893227346,0.0,-0.0,0.0,-4.55400305982199e-7,0.0,0.0,-9126.110142387059
t582,9798.539781247942,0.0009583445673095155,-0.0011329371694783134,0.0,-0.0,0.0,-4.553979095306022e-7,0.0,0.0,-9798.539606205984
t583,11352.423700877025,0.0009592712916357558,-0.0011312361693036248,0.0,-0.0,0.0,-4.5539389318706055e-7,0.0,0.0,-11352.423528462034
t584,12612.4894700653,0.0009591722685244547,-0.0011308821573256325,0.0,-0.0,0.0,-4.5539064472139166e-7,0.0,0.0,-12612.48929790571
t585,13202.097710589582,0.0009585890318827175,-0.0011312872521426474,0.0,-0.0,0.0,-4.553884234497883e-7,0.0,0.0,-13202.097537441952
t586,13689.165387119543,0.0009583270085379527,-0.0011314166870979203,0.0,-0.0,0.0,-4.553846801392483e-7,0.0,0.0,-13689.165213580587
t587,14103.271508655855,0.0009582032325416164,-0.0011314160048714556,0.0,-0.0,0.0,-4.55386461984499e-7,0.0,0.0,-14103.271334994002
t588,14373.426454465674,0.0009581847703564982,-0.0011313329339369222,0.0,-0.0,0.0,-4.553866824338903e-7,0.0,0.0,-14373.426280868467
t589,14405.963364596406,0.000957909619364358,-0.0011316488770495713,0.0,-0.0,0.0,-4.553869303264301e-7,0.0,0.0,-14405.963190408092
t590,14500.616192245765,0.0009579505926024212,-0.0011315875658559037,0.0,-0.0,0.0,-4.553867920698775e-7,0.0,0.0,-14500.61601815973
t591,14404.977397872086,0.0009578126123029181,-0.001131783178985014,0.0,-0.0,0.0,-4.5538772611042696e-7,0.0,0.0,-14404.977223452344
t592,14335.95971084839,0.0009578526650859509,-0.0011317016401604396,0.0,-0.0,0.0,-4.553889742520377e-7,0.0,0.0,-14335.95953655011
t593,14297.506999223315,0.0009579776767536869,-0.0011314755583799198,0.0,-0.0,0.0,-4.5539007409307114e-7,0.0,0.0,-14297.506825276008
t594,14180.176931388358,0.0009579925743212789,-0.001131389161405015,0.0,-0.0,0.0,-4.5539124697475003e-7,0.0,0.0,-14180.176757542205
t595,13888.33071287611,0.000957814995779648,-0.0011316000454119723,0.0,-0.0,0.0,-4.5539223636198913e-7,0.0,0.0,-13888.330538641325
t596,13735.505834510719,0.0009579051947632364,-0.0011314654446581466,0.0,-0.0,0.0,-4.553928068381282e-7,0.0,0.0,-13735.50566050066
t597,13964.250166286061,0.0009587047660637072,-0.0011303073129843998,0.0,-0.0,0.0,-4.553902620949683e-7,0.0,0.0,-13964.249994233784
t598,13495.915862322883,0.000958661985516485,-0.0011302808035411256,0.0,-0.0,0.0,-4.5538948676891056e-7,0.0,0.0,-13495.91569025433
t599,12160.916605330667,0.0009582335731170849,-0.0011309402232797406,0.0,-0.0,0.0,-4.553914110508986e-7,0.0,0.0,-12160.916432173937
t600,10825.917348137564,0.0009579789344727075,-0.0011315726355259287,0.0,-0.0,0.0,-4.5539403612159024e-7,0.0,0.0,-10825.91717409355
t601,9896.150509971925,0.0009576943566062645,-0.001132392936550361,0.0,-0.0,0.0,-4.5539611356608313e-7,0.0,0.0,-9896.15033482486
t602,9411.054768512366,0.0009575730608882014,-0.0011330375024425402,0.0,-0.0,0.0,-4.553977220496398e-7,0.0,0.0,-9411.054592597717
t603,9122.166451780027,0.0009572149612643724,-0.0011339807356850497,0.0,-0.0,0.0,-4.5539883620502393e-7,0.0,0.0,-9122.166274564075
