Resource,ngcc,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t232,0.0,0.0,0.0,0.0,0.0013571572682631993,0.0013571572682631993
t233,0.0,0.0,0.0,0.0,0.0013576740900930325,0.0013576740900930325
t234,0.0,0.0,0.0,0.0,0.0013552895608230223,0.0013552895608230223
t235,0.0,0.0,0.0,0.0,0.0013541739943708935,0.0013541739943708935
t236,0.0,0.0,0.0,0.0,0.001354857270517548,0.001354857270517548
t237,0.0,0.0,0.0,0.0,0.0013553541081031584,0.0013553541081031584
t238,0.0,0.0,0.0,0.0,0.001355668296888594,0.001355668296888594
t239,0.0,0.0,0.0,0.0,0.0013559965840336708,0.0013559965840336708
t240,0.0,0.0,0.0,0.0,0.0013564904533420227,0.0013564904533420227
t241,0.0,0.0,0.0,0.0,0.0013570264640442504,0.0013570264640442504
t242,0.0,0.0,0.0,0.0,0.0013575365856277482,0.0013575365856277482
t243,0.0,0.0,0.0,0.0,0.001357991890296164,0.001357991890296164
t244,0.0,0.0,0.0,0.0,0.0013583400522100754,0.0013583400522100754
t245,0.0,0.0,0.0,0.0,0.0013582393141657123,0.0013582393141657123
t246,0.0,0.0,0.0,0.0,0.0013570732256066548,0.0013570732256066548
t247,0.0,0.0,0.0,0.0,0.0013552959920539967,0.0013552959920539967
t248,0.0,0.0,0.0,0.0,0.0013549488524599337,0.0013549488524599337
t249,0.0,0.0,0.0,0.0,0.001355498897338287,0.001355498897338287
t250,0.0,0.0,0.0,0.0,0.0013558205445117926,0.0013558205445117926
t251,0.0,0.0,0.0,0.0,0.0013558797666793777,0.0013558797666793777
t252,0.0,0.0,0.0,0.0,0.0013559663029727353,0.0013559663029727353
t253,0.0,0.0,0.0,0.0,0.0013561730748982651,0.0013561730748982651
t254,0.0,0.0,0.0,0.0,0.001356157979931823,0.001356157979931823
t255,0.0,0.0,0.0,0.0,0.0013565144889783564,0.0013565144889783564
t256,0.0,0.0,0.0,0.0,0.0013569412186905405,0.0013569412186905405
t257,0.0,0.0,0.0,0.0,0.0013570104611827364,0.0013570104611827364
t258,0.0,0.0,0.0,0.0,0.0013548221774154615,0.0013548221774154615
t259,0.0,0.0,0.0,0.0,0.001353913134337871,0.001353913134337871
t260,0.0,0.0,0.0,0.0,0.001354742512259945,0.001354742512259945
t261,0.0,0.0,0.0,0.0,0.0013552935557799835,0.0013552935557799835
t262,0.0,0.0,0.0,0.0,0.0013556504282153023,0.0013556504282153023
t263,0.0,0.0,0.0,0.0,0.0013560973440893678,0.0013560973440893678
t264,0.0,0.0,0.0,0.0,0.0013565204772303283,0.0013565204772303283
t265,0.0,0.0,0.0,0.0,0.001357247021019873,0.001357247021019873
t266,0.0,0.0,0.0,0.0,0.0013577882950948066,0.0013577882950948066
t267,0.0,0.0,0.0,0.0,0.001358298202847985,0.001358298202847985
t268,0.0,0.0,0.0,0.0,0.0013583005565297858,0.0013583005565297858
t269,0.0,0.0,0.0,0.0,0.001358317714293626,0.001358317714293626
t270,0.0,0.0,0.0,0.0,0.0013571090568906883,0.0013571090568906883
t271,0.0,0.0,0.0,0.0,0.0013553631339272628,0.0013553631339272628
t272,0.0,0.0,0.0,0.0,0.0013549582957555501,0.0013549582957555501
t273,0.0,0.0,0.0,0.0,0.001355618969428425,0.001355618969428425
t274,0.0,0.0,0.0,0.0,0.0013558703704442355,0.0013558703704442355
t275,0.0,0.0,0.0,0.0,0.0013561191222195169,0.0013561191222195169
t276,0.0,0.0,0.0,0.0,0.0013561757640431873,0.0013561757640431873
t277,0.0,0.0,0.0,0.0,0.0013562485776504262,0.0013562485776504262
t278,0.0,0.0,0.0,0.0,0.00135627127993351,0.00135627127993351
t279,0.0,0.0,0.0,0.0,0.0013566289323888093,0.0013566289323888093
t280,0.0,0.0,0.0,0.0,0.0013570160896204191,0.0013570160896204191
t281,0.0,0.0,0.0,0.0,0.001357051307299539,0.001357051307299539
t282,0.0,0.0,0.0,0.0,0.0013548836580154534,0.0013548836580154534
t283,0.0,0.0,0.0,0.0,0.0013540761580601802,0.0013540761580601802
t284,0.0,0.0,0.0,0.0,0.0013547141193358517,0.0013547141193358517
t285,0.0,0.0,0.0,0.0,0.001355241604384604,0.001355241604384604
t286,0.0,0.0,0.0,0.0,0.0013554340456183262,0.0013554340456183262
t287,0.0,0.0,0.0,0.0,0.00135580909773516,0.00135580909773516
t288,0.0,0.0,0.0,0.0,0.0013562996865687529,0.0013562996865687529
t289,0.0,0.0,0.0,0.0,0.0013569400652402828,0.0013569400652402828
t290,0.0,0.0,0.0,0.0,0.001357666298203728,0.001357666298203728
t291,0.0,0.0,0.0,0.0,0.0013584895464346417,0.0013584895464346417
t292,0.0,0.0,0.0,0.0,0.0013590147517354573,0.0013590147517354573
t293,0.0,0.0,0.0,0.0,0.0013587043764171412,0.0013587043764171412
t294,0.0,0.0,0.0,0.0,0.001357290057707181,0.001357290057707181
t295,0.0,0.0,0.0,0.0,0.00135556657823229,0.00135556657823229
t296,0.0,0.0,0.0,0.0,0.0013553599256497684,0.0013553599256497684
t297,0.0,0.0,0.0,0.0,0.00135586567672873,0.00135586567672873
t298,0.0,0.0,0.0,0.0,0.0013560311763544885,0.0013560311763544885
t299,0.0,0.0,0.0,0.0,0.0013561312076716266,0.0013561312076716266
t300,0.0,0.0,0.0,0.0,0.001356245402896657,0.001356245402896657
t301,0.0,0.0,0.0,0.0,0.001356545523112303,0.001356545523112303
t302,0.0,0.0,0.0,0.0,0.0013566148426023533,0.0013566148426023533
t303,0.0,0.0,0.0,0.0,0.001356894276190114,0.001356894276190114
t304,0.0,0.0,0.0,0.0,0.0013572109756871625,0.0013572109756871625
t305,0.0,0.0,0.0,0.0,0.0013573070712594093,0.0013573070712594093
t306,0.0,0.0,0.0,0.0,0.0013559611610118288,0.0013559611610118288
t307,0.0,0.0,0.0,0.0,0.0013549922685784413,0.0013549922685784413
t308,0.0,0.0,0.0,0.0,0.0013557035785126128,0.0013557035785126128
t309,0.0,0.0,0.0,0.0,0.0013558458013291017,0.0013558458013291017
t310,0.0,0.0,0.0,0.0,0.0013558732408620162,0.0013558732408620162
t311,0.0,0.0,0.0,0.0,0.001356074312340911,0.001356074312340911
t312,0.0,0.0,0.0,0.0,0.0013563970976939181,0.0013563970976939181
t313,0.0,0.0,0.0,0.0,0.0013571962274524848,0.0013571962274524848
t314,0.0,0.0,0.0,0.0,0.0013576970410235918,0.0013576970410235918
t315,0.0,0.0,0.0,0.0,0.0013580673138739294,0.0013580673138739294
t316,0.0,0.0,0.0,0.0,0.0013584857310436145,0.0013584857310436145
t317,0.0,0.0,0.0,0.0,0.0013584684904458773,0.0013584684904458773
t318,0.0,0.0,0.0,0.0,0.0013576518455252924,0.0013576518455252924
t319,0.0,0.0,0.0,0.0,0.001356833575646866,0.001356833575646866
t320,0.0,0.0,0.0,0.0,0.0013564543574357015,0.0013564543574357015
t321,0.0,0.0,0.0,0.0,0.0013561540330356663,0.0013561540330356663
t322,0.0,0.0,0.0,0.0,0.001356113555141352,0.001356113555141352
t323,0.0,0.0,0.0,0.0,0.0013563700699990142,0.0013563700699990142
t324,0.0,0.0,0.0,0.0,0.0013564202896301212,0.0013564202896301212
t325,0.0,0.0,0.0,0.0,0.001356670078641388,0.001356670078641388
t326,0.0,0.0,0.0,0.0,0.0013569543254660303,0.0013569543254660303
t327,0.0,0.0,0.0,0.0,0.0013571711259656272,0.0013571711259656272
t328,0.0,0.0,0.0,0.0,0.001357377558851529,0.001357377558851529
t329,0.0,0.0,0.0,0.0,0.0013572291715503156,0.0013572291715503156
t330,0.0,0.0,0.0,0.0,0.0013560647086505633,0.0013560647086505633
t331,0.0,0.0,0.0,0.0,0.001355567669402468,0.001355567669402468
t332,0.0,0.0,0.0,0.0,0.0013560708143988656,0.0013560708143988656
t333,0.0,0.0,0.0,0.0,0.0013560146827955148,0.0013560146827955148
t334,0.0,0.0,0.0,0.0,0.0013559548689924031,0.0013559548689924031
t335,0.0,0.0,0.0,0.0,0.0013563097484631042,0.0013563097484631042
t336,0.0,0.0,0.0,0.0,0.0013574242979432969,0.0013574242979432969
t337,0.0,0.0,0.0,0.0,0.0013587395710636502,0.0013587395710636502
t338,0.0,0.0,0.0,0.0,0.0013595080581649543,0.0013595080581649543
t339,0.0,0.0,0.0,0.0,0.0013600392142567542,0.0013600392142567542
t340,0.0,0.0,0.0,0.0,0.0013605326812029094,0.0013605326812029094
t341,0.0,0.0,0.0,0.0,0.001359828473180144,0.001359828473180144
t342,0.0,0.0,0.0,0.0,0.0013580803609988886,0.0013580803609988886
t343,0.0,0.0,0.0,0.0,0.0013567480699410623,0.0013567480699410623
t344,0.0,0.0,0.0,0.0,0.0013564811879321814,0.0013564811879321814
t345,0.0,0.0,0.0,0.0,0.0013568254336474416,0.0013568254336474416
t346,0.0,0.0,0.0,0.0,0.0013571008834091412,0.0013571008834091412
t347,0.0,0.0,0.0,0.0,0.0013570105252077736,0.0013570105252077736
t348,0.0,0.0,0.0,0.0,0.0013570708937340166,0.0013570708937340166
t349,0.0,0.0,0.0,0.0,0.0013572743082969584,0.0013572743082969584
t350,0.0,0.0,0.0,0.0,0.001357275443627812,0.001357275443627812
t351,0.0,0.0,0.0,0.0,0.0013575749498348896,0.0013575749498348896
t352,0.0,0.0,0.0,0.0,0.0013577516486821758,0.0013577516486821758
t353,0.0,0.0,0.0,0.0,0.001357762268973019,0.001357762268973019
t354,0.0,0.0,0.0,0.0,0.0013575509273284234,0.0013575509273284234
t355,0.0,0.0,0.0,0.0,0.001357603913840798,0.001357603913840798
t356,0.0,0.0,0.0,0.0,0.0013559828538017805,0.0013559828538017805
t357,0.0,0.0,0.0,0.0,0.001355259509984362,0.001355259509984362
t358,0.0,0.0,0.0,0.0,0.001356336406637487,0.001356336406637487
t359,0.0,0.0,0.0,0.0,0.0013570375282056179,0.0013570375282056179
t360,0.0,0.0,0.0,0.0,0.0013577594514681006,0.0013577594514681006
t361,0.0,0.0,0.0,0.0,0.0013584194682681242,0.0013584194682681242
t362,0.0,0.0,0.0,0.0,0.001359004976450183,0.001359004976450183
t363,0.0,0.0,0.0,0.0,0.00135950529810874,0.00135950529810874
t364,0.0,0.0,0.0,0.0,0.001359784683488961,0.001359784683488961
t365,0.0,0.0,0.0,0.0,0.0013594621718473808,0.0013594621718473808
t366,0.0,0.0,0.0,0.0,0.0013581260749856367,0.0013581260749856367
t367,0.0,0.0,0.0,0.0,0.001356768383388237,0.001356768383388237
t368,0.0,0.0,0.0,0.0,0.0013561641665821283,0.0013561641665821283
t369,0.0,0.0,0.0,0.0,0.0013569123686844888,0.0013569123686844888
t370,0.0,0.0,0.0,0.0,0.0013571709379320371,0.0013571709379320371
t371,0.0,0.0,0.0,0.0,0.0013571888584340732,0.0013571888584340732
t372,0.0,0.0,0.0,0.0,0.0013572615796374444,0.0013572615796374444
t373,0.0,0.0,0.0,0.0,0.0013573507837707733,0.0013573507837707733
t374,0.0,0.0,0.0,0.0,0.0013572707102209817,0.0013572707102209817
t375,0.0,0.0,0.0,0.0,0.0013574860176272998,0.0013574860176272998
t376,0.0,0.0,0.0,0.0,0.0013576752058950487,0.0013576752058950487
t377,0.0,0.0,0.0,0.0,0.0013575766477691648,0.0013575766477691648
t378,0.0,0.0,0.0,0.0,0.0013574856304685227,0.0013574856304685227
t379,0.0,0.0,0.0,0.0,0.001357517151742042,0.001357517151742042
t380,0.0,0.0,0.0,0.0,0.0013559327801843184,0.0013559327801843184
t381,0.0,0.0,0.0,0.0,0.0013554056707099065,0.0013554056707099065
t382,0.0,0.0,0.0,0.0,0.0013564204192070596,0.0013564204192070596
t383,0.0,0.0,0.0,0.0,0.00135700004430198,0.00135700004430198
t384,0.0,0.0,0.0,0.0,0.0013576373804379718,0.0013576373804379718
t385,0.0,0.0,0.0,0.0,0.001358371758643305,0.001358371758643305
t386,0.0,0.0,0.0,0.0,0.0013590978848306825,0.0013590978848306825
t387,0.0,0.0,0.0,0.0,0.0013596728141012108,0.0013596728141012108
t388,0.0,0.0,0.0,0.0,0.0013599064686494555,0.0013599064686494555
t389,0.0,0.0,0.0,0.0,0.0013595579538067696,0.0013595579538067696
t390,0.0,0.0,0.0,0.0,0.0013582408053388925,0.0013582408053388925
t391,0.0,0.0,0.0,0.0,0.0013568293793501424,0.0013568293793501424
t392,0.0,0.0,0.0,0.0,0.0013561716961853292,0.0013561716961853292
t393,0.0,0.0,0.0,0.0,0.001356534581374332,0.001356534581374332
t394,0.0,0.0,0.0,0.0,0.0013569233397043438,0.0013569233397043438
t395,0.0,0.0,0.0,0.0,0.0013569238374019448,0.0013569238374019448
t396,0.0,0.0,0.0,0.0,0.001357005190094937,0.001357005190094937
t397,0.0,0.0,0.0,0.0,0.0013572255985861085,0.0013572255985861085
t398,0.0,0.0,0.0,0.0,0.0013571184828982256,0.0013571184828982256
t399,0.0,0.0,0.0,0.0,0.0013572899969306906,0.0013572899969306906
t400,0.0,0.0,0.0,0.0,0.0013575201744809265,0.0013575201744809265
t401,0.0,0.0,0.0,0.0,0.0013576597125074283,0.0013576597125074283
t402,0.0,0.0,0.0,0.0,0.0013575516209791533,0.0013575516209791533
t403,0.0,0.0,0.0,0.0,0.0013576442702746476,0.0013576442702746476
t404,0.0,0.0,0.0,0.0,0.0013557578029345532,0.0013557578029345532
t405,0.0,0.0,0.0,0.0,0.0013553522058746277,0.0013553522058746277
t406,0.0,0.0,0.0,0.0,0.001356298828130218,0.001356298828130218
t407,0.0,0.0,0.0,0.0,0.0013569237827282556,0.0013569237827282556
t408,0.0,0.0,0.0,0.0,0.0013574881909077159,0.0013574881909077159
t409,0.0,0.0,0.0,0.0,0.001358260153481487,0.001358260153481487
t410,0.0,0.0,0.0,0.0,0.0013588428890983135,0.0013588428890983135
t411,0.0,0.0,0.0,0.0,0.0013593579448085596,0.0013593579448085596
t412,0.0,0.0,0.0,0.0,0.0013597287058288977,0.0013597287058288977
t413,0.0,0.0,0.0,0.0,0.0013596046398085238,0.0013596046398085238
t414,0.0,0.0,0.0,0.0,0.0013582621653355268,0.0013582621653355268
t415,0.0,0.0,0.0,0.0,0.0013567429255689643,0.0013567429255689643
t416,0.0,0.0,0.0,0.0,0.0013561590366140215,0.0013561590366140215
t417,0.0,0.0,0.0,0.0,0.001356565705946134,0.001356565705946134
t418,0.0,0.0,0.0,0.0,0.0013570526329637733,0.0013570526329637733
t419,0.0,0.0,0.0,0.0,0.0013571439531331008,0.0013571439531331008
t420,0.0,0.0,0.0,0.0,0.0013571723128841743,0.0013571723128841743
t421,0.0,0.0,0.0,0.0,0.001357290782396865,0.001357290782396865
t422,0.0,0.0,0.0,0.0,0.0013571285243149309,0.0013571285243149309
t423,0.0,0.0,0.0,0.0,0.001357474299010409,0.001357474299010409
t424,0.0,0.0,0.0,0.0,0.0013577645110439383,0.0013577645110439383
t425,0.0,0.0,0.0,0.0,0.0013576022209743997,0.0013576022209743997
t426,0.0,0.0,0.0,0.0,0.0013574585747187277,0.0013574585747187277
t427,0.0,0.0,0.0,0.0,0.001357295940284395,0.001357295940284395
t428,0.0,0.0,0.0,0.0,0.0013559183767285635,0.0013559183767285635
t429,0.0,0.0,0.0,0.0,0.0013551154846429586,0.0013551154846429586
t430,0.0,0.0,0.0,0.0,0.0013561449813342705,0.0013561449813342705
t431,0.0,0.0,0.0,0.0,0.0013567119117002307,0.0013567119117002307
t432,0.0,0.0,0.0,0.0,0.001357491585501772,0.001357491585501772
t433,0.0,0.0,0.0,0.0,0.0013582405018429573,0.0013582405018429573
t434,0.0,0.0,0.0,0.0,0.0013586994312350823,0.0013586994312350823
t435,0.0,0.0,0.0,0.0,0.0013592350072661092,0.0013592350072661092
t436,0.0,0.0,0.0,0.0,0.0013595481947310632,0.0013595481947310632
t437,0.0,0.0,0.0,0.0,0.0013593838923228456,0.0013593838923228456
t438,0.0,0.0,0.0,0.0,0.0013582039458864838,0.0013582039458864838
t439,0.0,0.0,0.0,0.0,0.001356903765060124,0.001356903765060124
t440,0.0,0.0,0.0,0.0,0.0013563299306288495,0.0013563299306288495
t441,0.0,0.0,0.0,0.0,0.0013565809918488737,0.0013565809918488737
t442,0.0,0.0,0.0,0.0,0.0013568686791683908,0.0013568686791683908
t443,0.0,0.0,0.0,0.0,0.0013569450712085651,0.0013569450712085651
t444,0.0,0.0,0.0,0.0,0.0013571697125471475,0.0013571697125471475
t445,0.0,0.0,0.0,0.0,0.0013572405140075635,0.0013572405140075635
t446,0.0,0.0,0.0,0.0,0.0013571107584789107,0.0013571107584789107
t447,0.0,0.0,0.0,0.0,0.0013574026370815995,0.0013574026370815995
t448,0.0,0.0,0.0,0.0,0.0013575205520359322,0.0013575205520359322
t449,0.0,0.0,0.0,0.0,0.001357483477683262,0.001357483477683262
t450,0.0,0.0,0.0,0.0,0.0013574838006728057,0.0013574838006728057
t451,0.0,0.0,0.0,0.0,0.001357840025030783,0.001357840025030783
t452,0.0,0.0,0.0,0.0,0.0013568130538288959,0.0013568130538288959
t453,0.0,0.0,0.0,0.0,0.0013558723734603424,0.0013558723734603424
t454,0.0,0.0,0.0,0.0,0.0013563226592783236,0.0013563226592783236
t455,0.0,0.0,0.0,0.0,0.0013566283183100998,0.0013566283183100998
t456,0.0,0.0,0.0,0.0,0.001357300888519759,0.001357300888519759
t457,0.0,0.0,0.0,0.0,0.0013579895590172916,0.0013579895590172916
t458,0.0,0.0,0.0,0.0,0.0013588279256471576,0.0013588279256471576
t459,0.0,0.0,0.0,0.0,0.0013598383212419015,0.0013598383212419015
t460,0.0,0.0,0.0,0.0,0.001360208760309155,0.001360208760309155
t461,0.0,0.0,0.0,0.0,0.001360042430258176,0.001360042430258176
t462,0.0,0.0,0.0,0.0,0.001358768534747523,0.001358768534747523
t463,0.0,0.0,0.0,0.0,0.0013583512220278983,0.0013583512220278983
t464,0.0,0.0,0.0,0.0,0.0013572697127329208,0.0013572697127329208
t465,0.0,0.0,0.0,0.0,0.0013569067299557477,0.0013569067299557477
t466,0.0,0.0,0.0,0.0,0.0013568822407900528,0.0013568822407900528
t467,0.0,0.0,0.0,0.0,0.0013569944071989669,0.0013569944071989669
t468,0.0,0.0,0.0,0.0,0.001357220136065047,0.001357220136065047
t469,0.0,0.0,0.0,0.0,0.0013573365008315407,0.0013573365008315407
t470,0.0,0.0,0.0,0.0,0.0013574894257261027,0.0013574894257261027
t471,0.0,0.0,0.0,0.0,0.0013577490512971565,0.0013577490512971565
t472,0.0,0.0,0.0,0.0,0.0013579705757388778,0.0013579705757388778
t473,0.0,0.0,0.0,0.0,0.001357796631773924,0.001357796631773924
t474,0.0,0.0,0.0,0.0,0.0013575631797919576,0.0013575631797919576
t475,0.0,0.0,0.0,0.0,0.0013577706591041756,0.0013577706591041756
t476,0.0,0.0,0.0,0.0,0.0013569346517372971,0.0013569346517372971
t477,0.0,0.0,0.0,0.0,0.0013561499967484274,0.0013561499967484274
t478,0.0,0.0,0.0,0.0,0.0013563616484990396,0.0013563616484990396
t479,0.0,0.0,0.0,0.0,0.0013564565384450171,0.0013564565384450171
t480,0.0,0.0,0.0,0.0,0.001356588819571057,0.001356588819571057
t481,0.0,0.0,0.0,0.0,0.001357311020412881,0.001357311020412881
t482,0.0,0.0,0.0,0.0,0.00135861302462197,0.00135861302462197
t483,0.0,0.0,0.0,0.0,0.0013606073507568448,0.0013606073507568448
t484,0.0,0.0,0.0,0.0,0.0013620399485439717,0.0013620399485439717
t485,0.0,0.0,0.0,0.0,0.0013620982053724354,0.0013620982053724354
t486,0.0,0.0,0.0,0.0,0.001359997979750532,0.001359997979750532
t487,0.0,0.0,0.0,0.0,0.001359050550977667,0.001359050550977667
t488,0.0,0.0,0.0,0.0,0.0013575426350110416,0.0013575426350110416
t489,0.0,0.0,0.0,0.0,0.001356673350013043,0.001356673350013043
t490,0.0,0.0,0.0,0.0,0.0013568055390274164,0.0013568055390274164
t491,0.0,0.0,0.0,0.0,0.0013570636673923124,0.0013570636673923124
t492,0.0,0.0,0.0,0.0,0.0013572130389265127,0.0013572130389265127
t493,0.0,0.0,0.0,0.0,0.0013574601707208999,0.0013574601707208999
t494,0.0,0.0,0.0,0.0,0.0013577417365132855,0.0013577417365132855
t495,0.0,0.0,0.0,0.0,0.0013578720266258035,0.0013578720266258035
t496,0.0,0.0,0.0,0.0,0.0013579800222992277,0.0013579800222992277
t497,0.0,0.0,0.0,0.0,0.001357778827728745,0.001357778827728745
t498,0.0,0.0,0.0,0.0,0.0013574245770848373,0.0013574245770848373
t499,0.0,0.0,0.0,0.0,0.0013574925217800123,0.0013574925217800123
t500,0.0,0.0,0.0,0.0,0.001356834737589376,0.001356834737589376
t501,0.0,0.0,0.0,0.0,0.0013558736815101247,0.0013558736815101247
t502,0.0,0.0,0.0,0.0,0.0013563773718667737,0.0013563773718667737
t503,0.0,0.0,0.0,0.0,0.0013567697192828044,0.0013567697192828044
t504,0.0,0.0,0.0,0.0,0.001357269549189882,0.001357269549189882
t505,0.0,0.0,0.0,0.0,0.0011329623578795753,0.0011329623578795753
t506,0.0,0.0,0.0,0.0,0.0011341241127458294,0.0011341241127458294
t507,0.0,0.0,0.0,0.0,0.0011356532807098904,0.0011356532807098904
t508,0.0,0.0,0.0,0.0,0.0011363302090520698,0.0011363302090520698
t509,0.0,0.0,0.0,0.0,0.0011348129704029921,0.0011348129704029921
t510,0.0,0.0,0.0,0.0,0.0011328014315689081,0.0011328014315689081
t511,0.0,0.0,0.0,0.0,0.0011312867050236855,0.0011312867050236855
t512,0.0,0.0,0.0,0.0,0.0011307619210698082,0.0011307619210698082
t513,0.0,0.0,0.0,0.0,0.001131247699368485,0.001131247699368485
t514,0.0,0.0,0.0,0.0,0.0011315310681462504,0.0011315310681462504
t515,0.0,0.0,0.0,0.0,0.001131489016082096,0.001131489016082096
t516,0.0,0.0,0.0,0.0,0.0011315351019959552,0.0011315351019959552
t517,0.0,0.0,0.0,0.0,0.0011317782534808554,0.0011317782534808554
t518,0.0,0.0,0.0,0.0,0.001131858493239787,0.001131858493239787
t519,0.0,0.0,0.0,0.0,0.0011320861659037153,0.0011320861659037153
t520,0.0,0.0,0.0,0.0,0.0011321674124098568,0.0011321674124098568
t521,0.0,0.0,0.0,0.0,0.0011319288641583323,0.0011319288641583323
t522,0.0,0.0,0.0,0.0,0.001131518132978964,0.001131518132978964
t523,0.0,0.0,0.0,0.0,0.001131551963185397,0.001131551963185397
t524,0.0,0.0,0.0,0.0,0.001131303055043629,0.001131303055043629
t525,0.0,0.0,0.0,0.0,0.00113056023121408,0.00113056023121408
t526,0.0,0.0,0.0,0.0,0.0011305723826777637,0.0011305723826777637
t527,0.0,0.0,0.0,0.0,0.0011311239109089385,0.0011311239109089385
t528,0.0,0.0,0.0,0.0,0.001131842319887989,0.001131842319887989
t529,0.0,0.0,0.0,0.0,0.0011327410922036798,0.0011327410922036798
t530,0.0,0.0,0.0,0.0,0.0011336422402759819,0.0011336422402759819
t531,0.0,0.0,0.0,0.0,0.0011346556721036191,0.0011346556721036191
t532,0.0,0.0,0.0,0.0,0.0011355686325125916,0.0011355686325125916
t533,0.0,0.0,0.0,0.0,0.0011348448873709162,0.0011348448873709162
t534,0.0,0.0,0.0,0.0,0.0011330306713515437,0.0011330306713515437
t535,0.0,0.0,0.0,0.0,0.0011313266415163804,0.0011313266415163804
t536,0.0,0.0,0.0,0.0,0.0011308425811810605,0.0011308425811810605
t537,0.0,0.0,0.0,0.0,0.0011312484633089176,0.0011312484633089176
t538,0.0,0.0,0.0,0.0,0.0011315545514053173,0.0011315545514053173
t539,0.0,0.0,0.0,0.0,0.001131624770384885,0.001131624770384885
t540,0.0,0.0,0.0,0.0,0.0011316228423770274,0.0011316228423770274
t541,0.0,0.0,0.0,0.0,0.0011317975513336835,0.0011317975513336835
t542,0.0,0.0,0.0,0.0,0.0011317898075812489,0.0011317898075812489
t543,0.0,0.0,0.0,0.0,0.0011320036359765617,0.0011320036359765617
t544,0.0,0.0,0.0,0.0,0.0011320348177245967,0.0011320348177245967
t545,0.0,0.0,0.0,0.0,0.001131822736438897,0.001131822736438897
t546,0.0,0.0,0.0,0.0,0.0011315550419033562,0.0011315550419033562
t547,0.0,0.0,0.0,0.0,0.0011315426208065307,0.0011315426208065307
t548,0.0,0.0,0.0,0.0,0.0011312736290761977,0.0011312736290761977
t549,0.0,0.0,0.0,0.0,0.0011304505395880507,0.0011304505395880507
t550,0.0,0.0,0.0,0.0,0.0011303909488140525,0.0011303909488140525
t551,0.0,0.0,0.0,0.0,0.0011310261215575607,0.0011310261215575607
t552,0.0,0.0,0.0,0.0,0.0011316092984390068,0.0011316092984390068
t553,0.0,0.0,0.0,0.0,0.0011325719083370345,0.0011325719083370345
t554,0.0,0.0,0.0,0.0,0.0011335172893738395,0.0011335172893738395
t555,0.0,0.0,0.0,0.0,0.0011345003653735538,0.0011345003653735538
t556,0.0,0.0,0.0,0.0,0.0011354907900516177,0.0011354907900516177
t557,0.0,0.0,0.0,0.0,0.0011344136804609644,0.0011344136804609644
t558,0.0,0.0,0.0,0.0,0.0011329430347973878,0.0011329430347973878
t559,0.0,0.0,0.0,0.0,0.0011311469731417271,0.0011311469731417271
t560,0.0,0.0,0.0,0.0,0.001130731576533221,0.001130731576533221
t561,0.0,0.0,0.0,0.0,0.0011311155869510082,0.0011311155869510082
t562,0.0,0.0,0.0,0.0,0.001131437383064935,0.001131437383064935
t563,0.0,0.0,0.0,0.0,0.0011314526325480118,0.0011314526325480118
t564,0.0,0.0,0.0,0.0,0.0011315297006100763,0.0011315297006100763
t565,0.0,0.0,0.0,0.0,0.001131688339251098,0.001131688339251098
t566,0.0,0.0,0.0,0.0,0.0011316181192279834,0.0011316181192279834
t567,0.0,0.0,0.0,0.0,0.0011317761324200377,0.0011317761324200377
t568,0.0,0.0,0.0,0.0,0.0011317887937302197,0.0011317887937302197
t569,0.0,0.0,0.0,0.0,0.001131649294292411,0.001131649294292411
t570,0.0,0.0,0.0,0.0,0.0011314509909758894,0.0011314509909758894
t571,0.0,0.0,0.0,0.0,0.0011315852287703454,0.0011315852287703454
t572,0.0,0.0,0.0,0.0,0.0011314966707745822,0.0011314966707745822
t573,0.0,0.0,0.0,0.0,0.0011304482491643901,0.0011304482491643901
t574,0.0,0.0,0.0,0.0,0.001130337369241166,0.001130337369241166
t575,0.0,0.0,0.0,0.0,0.0011310449598951281,0.0011310449598951281
t576,0.0,0.0,0.0,0.0,0.001131698687247882,0.001131698687247882
t577,0.0,0.0,0.0,0.0,0.0011325176840904997,0.0011325176840904997
t578,0.0,0.0,0.0,0.0,0.0011335687097728626,0.0011335687097728626
t579,0.0,0.0,0.0,0.0,0.0011345710010317116,0.0011345710010317116
t580,0.0,0.0,0.0,0.0,0.0011352235314208822,0.0011352235314208822
t581,0.0,0.0,0.0,0.0,0.0011343404893227346,0.0011343404893227346
t582,0.0,0.0,0.0,0.0,0.0011329371694783134,0.0011329371694783134
t583,0.0,0.0,0.0,0.0,0.0011312361693036248,0.0011312361693036248
t584,0.0,0.0,0.0,0.0,0.0011308821573256325,0.0011308821573256325
t585,0.0,0.0,0.0,0.0,0.0011312872521426474,0.0011312872521426474
t586,0.0,0.0,0.0,0.0,0.0011314166870979203,0.0011314166870979203
t587,0.0,0.0,0.0,0.0,0.0011314160048714556,0.0011314160048714556
t588,0.0,0.0,0.0,0.0,0.0011313329339369222,0.0011313329339369222
t589,0.0,0.0,0.0,0.0,0.0011316488770495713,0.0011316488770495713
t590,0.0,0.0,0.0,0.0,0.0011315875658559037,0.0011315875658559037
t591,0.0,0.0,0.0,0.0,0.001131783178985014,0.001131783178985014
t592,0.0,0.0,0.0,0.0,0.0011317016401604396,0.0011317016401604396
t593,0.0,0.0,0.0,0.0,0.0011314755583799198,0.0011314755583799198
