Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.82650767295118
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.82650767295118
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.82650767295118
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951184
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.921035402429965,25.14250937626121,12.826507672951182
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.143238993788014,12.826507672951182
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92332969092919,25.14323899378801,12.826507672951182
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.920156267703376,25.142509376261206,12.826507672951182
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919412168070785,25.14250937626121,12.826507672951182
