Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,2,2,2,3,3,1,2,3,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0375704e7,1.2875502e7,5.3014695e6,2.8552676e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.8250354946051,4007.0582263587344,1486.745306654891,6987.628568508231
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.3401566259795,0.0,228.3640791021912,1831.7042357281707
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.7908805686743,4007.0582263587344,1486.745306654891,7060.594413582299
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,419.484805382158,35.076722550096406,3708.954188399951
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.1643237153803,4007.0582263587344,1457.0563686884893,8327.278918762604
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.2042054559574,4007.0582263587344,1486.745306654891,6613.007738469583
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.27655638065715,0.0,1486.745306654891,1766.0218630355482
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.2194067743987,868.371552907643,1486.745306654891,3423.3362663369326
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.2517545738456,699.5227378972176,121.0802078889266,3170.8547003599897
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.2190710433017,3414.9821810025296,1105.8528241563317,6240.054076202163
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3064.7637328044907,1142.8979916505277,7462.054384922715
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,1953.4781863720268,1486.745306654891,6694.616153494615
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3126.8198332046913,698.9291495905758,7080.141643262964
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2873.5727489635615,911.496875815502,7039.46228524676
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.6788062905425,3312.6049559420035,805.2130127030389,6620.496774935585
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2511.1684104615083,805.2130127030389,5078.942439449044
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2170.200512542642,111.75563654560472,4044.517165372745
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.698637775441,1479.1730191240854,0.0,3183.8716568995264
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.7995641017435,1024.3702921451065,1486.745306654891,4022.915162901741
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6569599509854,4007.0582263587344,1486.745306654891,5669.46049296461
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.4584127780818,0.0,1870.4584127780818
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.06038535683938,1159.9353081385084,1486.745306654891,2762.7410001502385
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.967380664102,0.0,0.0,2571.967380664102
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.413494689353,4007.0582263587344,1486.745306654891,8162.217027702978
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3813.550615437886,479.5214500212492,7547.464725926832
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.963792735883,2170.200512542642,0.0,3917.1643052785253
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.3614902871566,2170.200512542642,0.0,3992.562002829799
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.3705515794047,1742.9210562771082,0.0,3588.291607856513
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.9516808337482,1073.251334190217,1944.2030150239652
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.46899700215343,1557.616759270241,578.3453773962914,2289.4311336686856
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.7373340214466,0.0,997.23377922667,1504.9711132481166
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.173309416391,2387.1394788170505,642.6866359174375,4170.999424150879
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2288.5035713776633,1986.5833714879825,942.775338014372,5217.862280880018
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.813601917326,2325.6140607313055,688.7802605595265,5777.207923208158
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.568284671638,2856.089404856624,1486.745306654891,7283.402996183153
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.2143608406354,3596.5261436985693,1486.745306654891,6884.485811194096
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2204.643234223737,1486.745306654891,6945.781201346324
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3461.4735915082238,993.2700360508243,7709.136288026744
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2538.242949025099,551.5605364266754,6344.196145919472
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2684.8049323246573,495.6501860361232,4943.016134645278
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2170.200512542642,1486.745306654891,5419.5068354820305
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,859.1668768384153,1486.745306654891,4108.4731997778035
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.7737979727851,0.0,1591.7737979727851
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.961346227834,0.0,1486.745306654891,2731.706652882725
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.2077606629161,2469.4889618722686,928.8937314542255,3976.59045398941
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.1408641011494,2262.7012579132074,123.68071875118657,4390.522840765544
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.6777843873606,833.503027510536,1486.745306654891,4794.926118552788
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.30478648764372,4007.0582263587344,0.0,4223.363012846378
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.428576960261,872.0554210487666,0.0,4084.483998009028
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.8383264164365,2306.9022780180753,1052.5744502054122,3512.315054639924
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.565350344893,1486.745306654891,4600.3106569997835
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0823997399682,2846.57179624274,1486.745306654891,5831.3995026376
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.3805959397914,1399.318855683595,0.0,3126.6994516233863
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.8638519129762,487.1712547268412,273.7087177717178,1695.7438244115353
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.62113886249,3594.716476357936,1032.3400700970813,6709.677685317507
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.6621285344852,1832.0201650096042,0.0,3323.6822935440896
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.8498348761084,1588.9063944543782,119.11714023770092,3699.873369568187
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.0600311385058,2662.207854092548,106.84796741754087,4577.115852648594
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3574.440977387807,1396.3091870326846,8225.142824888188
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2859.911439150472,925.2401222933731,7039.544221911541
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3207.025056447436,83.29115560283329,6544.708872517966
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.1312738557403,2602.8875988852365,1416.2476725526528,6597.26654529363
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2430.728295894884,1486.745306654891,7171.866263017471
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2512.490426269605,1214.5455381982345,5489.596980752337
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2170.200512542642,95.44973943382224,4028.2112682609622
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,1271.2186127972784,1486.745306654891,4520.5249357366665
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.8460818086733,0.0,0.0,1563.8460818086733
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2102.570364456823,1486.745306654891,3589.315671111714
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0089862130324,0.0,1218.0089862130324
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.1070669056353,2040.6995826011891,1486.745306654891,4227.551956161715
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.7164714715705,1850.1924422332888,644.3718222449762,4920.280735949836
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.5031192689763,3070.6387383625997,1486.745306654891,5447.887164286467
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.74363086242,2932.0413238867413,1486.745306654891,7033.530261404052
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.096204761283,4007.0582263587344,1486.745306654891,8389.89973777491
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.55008321584836,72.78391919015226,123.68071875118657,315.0147211571872
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.8019604211167,2254.175944441493,1486.745306654891,5200.723211517501
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0379215207654,1333.585060509718,0.0,3029.6229820304834
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.1782579921473,2374.2323773518224,0.0,3733.4106353439697
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.50545938371505,1242.5766457764619,1486.745306654891,3217.827411815068
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.8029843681218,2578.634049797723,1082.313817570253,4992.750851736098
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.154614498518,1824.5023666099412,116.663305673669,4068.3202867821283
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541.5742592532274,2462.79942326008,100.9587644638641,5105.3324469771715
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.1249345914446,3556.282062865624,1486.745306654891,6609.15230411196
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2005.1791242815734,1486.745306654891,6746.317091404162
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.4627714657754,3533.7061150812883,1486.745306654891,8170.914193201956
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3239.665728222085,125.5544288889808,6619.612817578763
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2773.8601816404735,1484.8715965170968,7513.1244386252665
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082.9585550666197,2170.200512542642,123.68071875118657,4376.839786360449
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,2170.200512542642,1486.745306654891,5419.5068354820305
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,1807.619600436484,805.2130127030389,4375.39362942402
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.45018943437276,805.2130127030389,1286.6632021374116
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.9649702567115,805.2130127030389,2057.1779829597504
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.1630480263264,1753.7379231333553,805.2130127030389,4083.1139838627205
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.7423527176113,4007.0582263587344,805.2130127030389,6678.013591779384
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.9393062575925,3719.3721656361945,805.2130127030389,6544.5244845968255
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.8315389880206,2170.200512542642,805.2130127030389,3795.2450642337017
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.9466263436784,0.0,0.0,1369.9466263436784
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.2235778913118,3859.9717720157073,0.0,5429.195349907019
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.102831887671,813.7720517961267,0.0,2506.8748836837976
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422.993845691453,4007.0582263587344,1299.9358877077855,6729.987959757973
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.8619683833022,2170.200512542642,0.0,3827.0624809259443
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.5067923695467,0.0,1486.745306654891,2563.2520990244375
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.4478047777889,0.0,1486.745306654891,1981.1931114326799
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.88595265074,2075.2612322176383,1486.745306654891,6186.892491523269
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.6891901441102,2795.6931851617387,1486.745306654891,5315.127681960739
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.324529929722,1095.6474486858249,805.2130127030389,4281.184991318585
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.2569820202611,3079.7022257910517,94.57879459738061,5061.5380024086935
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2890.06011761165,1486.745306654891,7631.198084734238
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2880.809148987873,834.3149368568448,6969.516746312414
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3505.129475495028,805.2130127030389,7564.7351486657635
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.7728638936833,3379.7022914756153,805.2130127030389,7315.688168072337
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444.4751648830384,2170.200512542642,805.2130127030389,5419.88869012872
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,427.2433269093545,112.73717037121767,2302.54151356507
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,3001.786179254464,0.0,4764.347195538961
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5610162844978,3081.5720314641076,939.8372798341946,5783.9703275828
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.514373418311,1486.745306654891,3629.259680073202
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.2189953713981,1486.745306654891,2348.9643020262893
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.75410112238748,1589.097639977443,154.45235795976185,1982.3040990595923
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0197511577866,2300.277848746036,774.4413734944637,3671.7389733982864
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.401495529539,2308.6132266994828,1486.745306654891,5600.760028883913
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.0012403331784,1981.6232772270882,805.2130127030389,4049.837530263306
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.1340653508785,4007.0582263587344,805.2130127030389,6254.405304412651
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.8614970061183,0.0,0.0,1869.8614970061183
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.8999883214983,1116.5550285855072,1486.745306654891,4874.200323561896
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212.367768323681,4007.0582263587344,928.8937314542255,7148.31972613664
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.6654259724082,0.0,415.3991166347548,1909.064542607163
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.4846326646616,629.1381710060583,956.9803626730335,2876.6031663437534
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.7522771353588,3474.5556784192067,482.6189985196463,5227.926954074212
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.827933100329,1066.1943001447173,697.4572340423855,3942.4794672874323
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,3104.6313707162453,1150.4595575129042,7509.483588696847
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.671872675876,2651.024196330935,907.1058298011011,4853.801898807912
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2456.333542921416,1026.4699897374467,6737.19619312656
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,2778.383276360903,515.3721366657336,6548.148073494333
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.3926604676967,4007.0582263587344,1095.0538887403445,8356.504775566777
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.076585119434,2921.674645851888,805.2130127030389,6276.964243674361
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.292066290528,2170.200512542642,805.2130127030389,5192.705591536209
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.3611790471241,0.0,725.3611790471241
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
