Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t139,0.0,0.0,0.0,0.0,0.0,0.0,131.63338839848322,134.8156207828757,164.1029196327215,125.14410990374209,300.0,0.0,0.0,0.0,855.6960387178225
t140,0.0,0.0,0.0,0.0,0.0,0.0,108.78144484656329,134.8156207828757,164.1029196327215,125.14410990374209,300.0,0.0,0.0,0.0,832.8440951659026
t141,0.0,0.0,0.0,0.0,0.0,0.0,101.50218882146302,106.0443886022422,164.1029196327215,125.14410990374209,300.0,0.0,0.0,0.0,796.7936069601689
t142,0.0,0.0,0.0,0.0,0.0,0.0,101.50218882146302,104.70736934617362,164.1029196327215,68.82926044705816,300.0,0.0,0.0,0.0,739.1417382474162
t143,0.0,0.0,0.0,0.0,0.0,0.0,101.50218882146302,74.14859143058165,122.61161916191287,68.82926044705816,300.0,0.0,0.0,0.0,667.0916598610157
t144,0.0,0.0,0.0,0.0,0.0,0.0,101.50218882146302,103.15836863234262,164.1029196327215,68.82926044705816,165.0,0.0,0.0,0.0,602.5927375335853
t145,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,110.31772928296165,0.0,165.0,0.0,0.0,0.0,557.5115859135847
t146,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,124.52140794249041,93.82639449482578,0.0,165.0,0.0,0.0,0.0,530.7260382850635
t147,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,113.51616559071289,93.82639449482578,0.0,165.0,0.0,0.0,0.0,519.7207959332859
t148,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,113.58563470700051,93.82639449482578,0.0,165.0,0.0,0.0,0.0,519.7902650495736
t149,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,131.11323000718158,93.82639449482578,0.0,165.0,0.0,0.0,0.0,537.3178603497547
t150,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,109.18693366193325,170.59344453604683,0.0,165.0,0.0,0.0,0.0,592.1586140457274
t151,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,74.14859143058165,170.5934445360468,0.0,298.18137815587744,0.0,0.0,0.0,690.3016499702533
t152,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,170.59344453604683,0.0,287.977545720511,0.0,0.0,0.0,740.7648468871809
t153,0.0,0.0,0.0,0.0,0.0,0.0,267.960428814086,74.14859143058165,106.03892998149509,0.0,300.0,0.0,0.0,0.0,748.1479502261627
t154,0.0,0.0,0.0,0.0,0.0,0.0,267.960428814086,134.8156207828757,170.59344453604683,0.0,172.17661453261908,0.0,0.0,0.0,745.5461086656276
t155,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,158.93595066753676,0.0,300.0,0.0,0.0,0.0,741.1298072981598
t156,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,170.59344453604683,0.0,280.65784279141945,0.0,0.0,0.0,733.4451439580894
t157,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,140.3923616447453,0.0,300.0,0.0,0.0,0.0,722.5862182753683
t158,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,138.95251929294014,0.0,300.0,0.0,0.0,0.0,721.1463759235631
t159,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,170.59344453604683,0.0,270.85779109659643,0.0,0.0,0.0,723.6450922632663
t160,0.0,0.0,0.0,0.0,0.0,0.0,147.3782358477473,134.8156207828757,157.28288714233466,0.0,300.0,0.0,0.0,0.0,739.4767437729577
t161,0.0,0.0,0.0,0.0,0.0,0.0,267.960428814086,134.8156207828757,98.53415029452223,0.0,300.0,0.0,0.0,0.0,801.310199891484
t162,0.0,0.0,0.0,0.0,0.0,0.0,267.960428814086,134.8156207828757,142.24735262972797,0.0,300.0,0.0,0.0,0.0,845.0234022266897
t163,0.0,0.0,0.0,0.0,0.0,0.0,267.960428814086,134.8156207828757,170.59344453604683,0.0,266.5954732861886,0.0,0.0,0.0,839.9649674191971
t164,0.0,0.0,0.0,0.0,0.0,0.0,218.13362864366363,134.8156207828757,170.59344453604683,0.0,300.0,0.0,0.0,0.0,823.5426939625861
t165,0.0,0.0,0.0,0.0,0.0,0.0,195.11600130671164,134.8156207828757,170.59344453604683,0.0,300.0,0.0,0.0,0.0,800.5250666256342
