Resource,natural_gas_combined_cycle,coal_super_1,coal_super_2,coal_super_3,coal_super_4,coal_super_5,20A_retrofit_1,20A_retrofit_2,20A_retrofit_3,20A_retrofit_4,20A_retrofit_5,solar_pv,onshore_wind,battery,Total
t17,0.0,0.0,0.0,0.0,0.0,0.0,3817.8076039484317,2696.312415657514,321.1145460515672,2502.882198074842,6000.0,0.0,1.8832362676436525,0.0,15339.999999999998
t18,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,1961.9973604021322,176.61300032836198,2502.882198074842,6000.0,0.0,2.298864912944836,0.0,16003.000000000002
t19,0.0,0.0,0.0,0.0,0.0,0.0,4239.200473078477,2696.312415657514,321.1145460515672,2502.882198074842,6000.0,0.0,7.490367137598089,0.0,15766.999999999998
t20,0.0,0.0,0.0,0.0,0.0,0.0,3699.4577247655116,2696.312415657514,321.1145460515672,2502.882198074842,6000.0,0.0,16.233115450566267,0.0,15236.000000000002
t21,0.0,0.0,0.0,0.0,0.0,0.0,4249.9571337591215,2696.312415657514,321.1145460515672,1376.5852089411633,6000.0,0.0,19.03069559063406,0.0,14663.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,321.1145460515672,2502.882198074842,5400.698635020689,0.0,20.42748824044032,0.0,13888.999999999998
t23,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,321.1145460515672,2502.882198074842,4366.698635020692,0.0,20.42748824044032,0.0,12855.000000000002
t24,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,176.61300032836198,1376.5852089411633,4591.4971698775735,0.0,20.42748824044032,0.0,11809.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,4608.811616940777,1376.5852089411633,3300.0000000000005,0.0,5.726041505598258,0.0,14935.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,1482.9718286116329,3300.0000000000005,2502.882198074842,3816.2470318372502,0.0,12.334224521326197,0.0,14061.999999999998
t27,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,1482.9718286116329,3300.0000000000005,2452.309118579336,3300.0000000000005,0.0,15.154335854083383,0.0,13498.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2212.819639427495,3300.0000000000005,1376.5852089411633,3300.0000000000005,0.0,9.030434676394817,0.0,13146.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2242.929293760691,3300.0000000000005,1376.5852089411633,3300.0000000000005,0.0,10.92078034319828,0.0,13178.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,3379.536281910592,1376.5852089411633,3300.0000000000005,0.0,12.001376535782896,0.0,13712.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,4861.683130685488,1376.5852089411633,3300.0000000000005,0.0,9.854527760886429,0.0,15192.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,6000.0,2165.4923215167537,3300.0000000000005,0.0,4.630545870785851,0.0,17114.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,2947.564716954946,2696.312415657514,6000.0,2502.882198074842,4501.548169196546,0.0,7.692500116150529,0.0,18656.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,6000.0,2370.5636845512345,6000.0,0.0,5.559182836304339,0.0,20020.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,2696.312415657514,5766.188238890086,1376.5852089411633,6000.0,0.0,2.7055602295161987,0.0,21201.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,4807.942788933172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,1.8625973344724351,0.0,22008.999999999996
t37,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,8.596809985923477,0.0,22567.0
t38,0.0,391.98750372274793,0.0,0.0,108.49947576712479,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,11.109830496052151,0.0,23070.0
t39,0.0,640.7914237182802,0.0,0.0,169.53043088613248,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,19.27495538151272,0.0,23388.0
t40,0.0,565.9559140588741,0.0,0.0,487.6858241182336,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,16.955071808817763,0.0,23629.000000000004
t41,0.0,640.79142371828,0.0,0.0,497.11780192515795,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,14.27292123569525,0.0,23710.585336893208
t42,0.0,508.5095406173921,0.0,0.0,497.11780192515806,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,10.969467443372917,0.0,23575.0
t43,0.0,279.68024733956565,0.0,0.0,180.17305407146404,0.0,5359.20857628172,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,15.743508574892376,0.0,23033.999999999996
t44,0.0,0.0,0.0,0.0,0.0,0.0,5114.170004912312,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,11.635381355331553,0.0,22325.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,2696.312415657514,5348.932398948506,2502.882198074842,6000.0,0.0,13.66441103741833,0.0,21921.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,3907.2930851153164,2696.312415657514,6000.0,2502.882198074842,6000.0,0.0,15.512301152327314,0.0,21122.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,6000.0,1653.3758245250422,6000.0,0.0,13.747042862496892,0.0,19311.000000000004
t48,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,2696.312415657514,4764.28834356018,1376.5852089411633,3300.0000000000005,0.0,17.6054555594217,0.0,17513.999999999996
t49,0.0,0.0,0.0,0.0,0.0,0.0,4405.502979460361,651.8394053889214,3300.0000000000005,1376.5852089411633,3300.0000000000005,0.0,5.072406209553649,0.0,13039.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,3300.0000000000005,1376.5852089411633,3979.291174553755,0.0,4.719494161213195,0.0,12260.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,358.5116729639068,3800.535980507601,1376.5852089411633,3300.0000000000005,0.0,4.802420632382139,0.0,11788.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,2947.564716954946,651.8394053889214,3300.0000000000005,1376.5852089411633,3300.0000000000005,0.0,4.010668714967583,0.0,11579.999999999998
t53,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,3300.0000000000005,1474.8026415031466,3300.0000000000005,0.0,2.7932361529835106,0.0,11677.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,3300.0000000000005,1376.5852089411633,4104.198171005926,0.0,3.8124977090418413,0.0,12384.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,3300.0000000000005,2502.882198074842,4181.24065329457,0.0,2.473026286719782,0.0,13586.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,358.5116729639068,6000.0,2288.7999306461074,3300.0000000000005,0.0,3.123679435038634,0.0,14898.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,6000.0,2502.882198074842,3862.196784280791,0.0,5.5168953005006465,0.0,15970.000000000004
t58,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,358.5116729639068,6000.0,2502.882198074842,5131.23747611883,0.0,2.8039358874764586,0.0,16943.000000000004
t59,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,651.8394053889214,6000.0,2502.882198074842,3316.7205704848575,0.0,3.3492497696588135,0.0,17833.999999999996
t60,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,651.8394053889214,6000.0,2502.882198074842,3974.3401264698778,0.0,6.729693784639933,0.0,18495.0
t61,0.0,0.0,0.0,0.0,0.0,0.0,4887.949607056634,651.8394053889214,6000.0,1376.5852089411633,6000.0,0.0,5.625778613281929,0.0,18922.0
t62,0.0,0.0,0.0,0.0,0.0,0.0,4136.2236895808755,651.8394053889214,6000.0,2502.882198074842,6000.0,0.0,5.054706955360137,0.0,19296.0
t63,0.0,0.0,0.0,0.0,0.0,0.0,4343.0074835594305,651.8394053889214,6000.0,2502.882198074842,6000.0,0.0,7.270912976804491,0.0,19505.0
t64,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,651.8394053889214,6000.0,2502.882198074842,5069.147495118075,0.0,8.922325136440593,0.0,19592.0
t65,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,651.8394053889214,6000.0,2502.882198074842,5105.202633254594,0.0,6.867186999923759,0.0,19626.0
t66,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,651.8394053889214,6000.0,2502.882198074842,4903.109633493415,0.0,4.96018676110289,0.0,19422.0
t67,0.0,0.0,0.0,0.0,0.0,0.0,4736.7693045368105,651.8394053889214,6000.0,1376.5852089411633,6000.0,0.0,9.806081133103358,0.0,18774.999999999996
t68,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,358.5116729639068,6000.0,2502.882198074842,3963.976761321751,0.0,7.420791357781009,0.0,18192.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,2976.8888534264934,651.8394053889214,6000.0,2502.882198074842,6000.0,0.0,8.389543109743986,0.0,18140.000000000004
t70,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,6000.0,2502.882198074842,4979.831767684461,0.0,7.881911896828724,0.0,17090.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,358.5116729639068,3300.0000000000005,1376.5852089411633,5078.462120748181,0.0,6.232421065026563,0.0,15478.999999999998
t72,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,651.8394053889214,5566.037950509964,1376.5852089411633,3300.0000000000005,0.0,9.972718205004846,0.0,13852.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,3507.482926034381,1482.9718286116329,0.0,0.0,6000.0,0.0,17.54524535398561,0.0,11007.999999999998
t74,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,5059.133288915127,0.0,18.423779185844634,0.0,10418.999999999998
t75,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,4716.520842600124,0.0,17.036225500847248,0.0,10074.999999999998
t76,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,4530.772442097231,0.0,15.784626003742169,0.0,9888.0
t77,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,4537.903524045458,0.0,12.653544055514965,0.0,9891.999999999998
t78,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,1540.5713684844443,0.0,0.0,6000.0,0.0,14.298115274041715,0.0,10199.999999999998
t79,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,5335.453239921226,0.0,13.103828179745914,0.0,10689.999999999998
t80,0.0,0.0,0.0,0.0,0.0,0.0,4809.3282113482055,2696.312415657514,0.0,0.0,3920.186651948342,0.0,10.172721045938546,0.0,11436.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,3690.0988527775166,2696.312415657514,0.0,0.0,6000.0,0.0,13.58873156496998,0.0,12400.000000000002
t82,0.0,0.0,0.0,0.0,0.0,0.0,4341.4021647115305,2696.312415657514,0.0,0.0,6000.0,0.0,14.285419630955257,0.0,13051.999999999998
t83,0.0,0.0,0.0,0.0,0.0,0.0,4650.978473752735,2696.312415657514,0.0,0.0,6000.0,0.0,13.70911058975099,0.0,13361.0
t84,0.0,0.0,0.0,0.0,0.0,0.0,4741.629413476021,2696.312415657514,0.0,0.0,6000.0,0.0,16.058170866464696,0.0,13454.0
t85,0.0,0.0,0.0,0.0,0.0,0.0,4731.551862429536,2696.312415657514,0.0,0.0,6000.0,0.0,17.13572191294982,0.0,13445.0
t86,0.0,0.0,0.0,0.0,0.0,0.0,4634.525166812683,2696.312415657514,0.0,0.0,6000.0,0.0,19.162417529802756,0.0,13350.0
t87,0.0,0.0,0.0,0.0,0.0,0.0,4524.345586041406,2696.312415657514,0.0,0.0,6000.0,0.0,17.341998301079514,0.0,13238.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,4468.695563898199,2696.312415657514,0.0,0.0,6000.0,0.0,17.992020444286617,0.0,13183.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,4499.622347722839,2696.312415657514,0.0,0.0,6000.0,0.0,17.06523661964632,0.0,13212.999999999998
t90,0.0,0.0,0.0,0.0,0.0,0.0,4503.972799553342,2696.312415657514,0.0,0.0,6000.0,0.0,15.714784789142893,0.0,13216.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,4438.516936387756,2696.312415657514,0.0,0.0,6000.0,0.0,9.170647954730276,0.0,13144.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,4809.3282113482055,2696.312415657514,0.0,0.0,6000.0,0.0,5.359372994279532,0.0,13511.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,4477.0589969268785,2696.312415657514,0.0,0.0,6000.0,0.0,8.628587415607559,0.0,13182.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,3713.382718112685,2696.312415657514,0.0,0.0,6000.0,0.0,11.304866229800286,0.0,12421.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,4809.3282113482055,2696.312415657514,0.0,0.0,3944.502340389059,0.0,7.857032605221067,0.0,11458.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,2645.130516241513,2696.312415657514,0.0,0.0,5095.135076661549,0.0,8.421991439424348,0.0,10445.000000000002
t97,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,3974.083173829889,0.0,3300.0000000000005,0.0,0.052374200519570854,0.0,9215.999999999998
t98,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,3300.0000000000005,0.0,3528.6253600192617,0.0,7.510188011147741,0.0,8778.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,3300.0000000000005,0.0,3324.1901494709978,0.0,3.9453985594118692,0.0,8570.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,458.89262335795735,1482.9718286116329,3300.0000000000005,0.0,3300.0000000000005,0.0,3.1355480304087004,0.0,8545.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1744.9747139534923,3300.0000000000005,0.0,3300.0000000000005,0.0,3.1326626885497144,0.0,8807.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,458.89262335795735,1482.9718286116329,4522.712288674184,0.0,3300.0000000000005,0.0,3.4232593562259703,0.0,9768.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1748.3034214225968,6000.0,0.0,3300.0000000000005,0.0,3.803955219444524,0.0,11510.999999999998
t104,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,2696.312415657514,3423.5120260473027,0.0,6000.0,0.0,1.2829349372261036,0.0,12580.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,3531.006218193992,0.0,6000.0,0.0,0.3311418612979701,0.0,13061.999999999998
t106,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,2696.312415657514,6000.0,0.0,4255.742005867099,0.0,0.0529551174301525,0.0,13411.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,6000.0,0.0,4174.263049530967,0.0,0.07431052432391483,0.0,13705.0
t108,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,6000.0,0.0,4340.033039608617,0.0,0.30432044667334246,0.0,13871.0
t109,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,6000.0,0.0,5953.661691912537,0.0,0.4738561178736822,0.0,13896.0
t110,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1486.9326557850918,6000.0,0.0,6000.0,0.0,2.174720856951255,0.0,13948.0
t111,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,6000.0,0.0,4305.424730332849,0.0,3.912629722441014,0.0,13839.999999999998
t112,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,6000.0,0.0,5786.577456907925,0.0,4.5580911224861165,0.0,13733.0
t113,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,6000.0,0.0,4206.325284422798,0.0,6.012075632493546,0.0,13743.0
t114,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,6000.0,0.0,5936.162307384061,0.0,2.973240646349729,0.0,13881.000000000002
t115,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,6000.0,0.0,4610.349697696816,0.0,3.987662358474228,0.0,14145.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,2696.312415657514,6000.0,0.0,5474.450792907401,0.0,2.344168077127514,0.0,14632.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1530.9286076697476,6000.0,0.0,6000.0,0.0,2.178768972295863,0.0,13992.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,834.350224287195,2696.312415657514,3333.7983910712555,0.0,6000.0,0.0,3.538968984035026,0.0,12868.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1725.2614993216957,3300.0000000000005,0.0,6000.0,0.0,2.845877320346895,0.0,11487.000000000002
t120,0.0,0.0,0.0,0.0,0.0,0.0,458.8926233579573,1482.9718286116329,5036.932582795902,0.0,3300.0000000000005,0.0,8.202965234509387,0.0,10287.000000000002
t121,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,1829.0554359389262,1376.5852089411633,3300.0000000000005,0.0,0.0031630331341262596,0.0,11231.999999999998
t122,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2313.237724089064,1805.1321159599365,1376.5852089411633,3300.0000000000005,0.0,0.0011745805738253184,0.0,10824.999999999998
t123,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,1482.9718286116329,2442.3977193242868,1376.5852089411633,3300.0000000000005,0.0,0.0014666936556636148,0.0,10631.999999999998
t124,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2110.238153066319,1805.1321159599365,1376.5852089411633,3300.0000000000005,0.0,0.0007456033207760716,0.0,10621.999999999998
t125,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2436.2382858449923,1805.1321159599365,1376.5852089411633,3300.0000000000005,0.0,0.0006128246472132096,0.0,10948.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,1995.3126219751452,3282.05839265443,1376.5852089411633,3300.0000000000005,0.0,0.0,0.0,11984.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,1482.9718286116329,2989.3834050274604,1376.5852089411633,6000.0,0.0,0.01578099048280504,0.0,13879.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,3282.05839265443,2502.882198074842,4378.684214880714,0.0,0.01900230324088128,0.0,14890.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,3031.04269566178,1376.5852089411633,6000.0,0.0,0.0159033102823888,0.0,15134.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2552.30993569916,3282.05839265443,1376.5852089411633,6000.0,0.0,0.002686275986082623,0.0,15241.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2671.194299978003,3282.05839265443,1376.5852089411633,6000.0,0.0,0.11832199714268475,0.0,15360.0
t132,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,3282.05839265443,2502.882198074842,4895.650624981279,0.0,0.05259220267407283,0.0,15406.999999999998
t133,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,3282.05839265443,1376.5852089411633,6000.0,0.0,0.00020631763122844722,0.0,15384.999999999998
t134,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2696.312415657514,2142.7588585621297,2502.882198074842,6000.0,0.0,0.002751276253663704,0.0,15372.0
t135,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2596.3020729546606,3282.05839265443,1376.5852089411633,6000.0,0.0,0.010549020484710504,0.0,15284.999999999998
t136,0.0,0.0,0.0,0.0,0.0,0.0,3690.988684416837,1482.9718286116329,1805.1321159599368,2502.882198074842,6000.0,0.0,0.025172936751112287,0.0,15482.0
t137,0.0,0.0,0.0,0.0,0.0,0.0,2062.6927555269576,2696.312415657514,3282.05839265443,2502.882198074842,6000.0,0.0,0.05423808625658159,0.0,16544.0
t138,0.0,0.0,0.0,0.0,0.0,0.0,3690.988684416837,2696.312415657514,2356.7518798947713,2502.882198074842,6000.0,0.0,0.0648219560362303,0.0,17246.999999999996
t139,0.0,0.0,0.0,0.0,0.0,0.0,2632.667767969664,2696.312415657514,3282.05839265443,2502.882198074842,6000.0,0.0,0.07922564355191188,0.0,17114.0
t140,0.0,0.0,0.0,0.0,0.0,0.0,2175.628896931266,2696.312415657514,3282.05839265443,2502.882198074842,6000.0,0.0,0.11809668194739271,0.0,16657.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2120.8877720448436,3282.05839265443,2502.882198074842,6000.0,0.0,0.12786079662395253,0.0,15935.999999999998
t142,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2094.1473869234724,3282.05839265443,1376.5852089411633,6000.0,0.0,0.1652350516735916,0.0,14783.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,1482.9718286116329,2452.2323832382576,1376.5852089411633,6000.0,0.0,0.16680277968609242,0.0,13342.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,2030.0437764292606,2063.167372646852,3282.05839265443,1376.5852089411633,3300.0000000000005,0.0,0.14524932829383905,0.0,12052.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,2206.3545856592327,0.0,3300.0000000000005,0.0,10.76828172830516,0.0,11161.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2490.428158849808,1876.5278898965153,0.0,3300.0000000000005,0.0,15.479234298730521,0.0,10630.000000000002
t147,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2270.323311814258,1876.5278898965153,0.0,3300.0000000000005,0.0,11.584081334281104,0.0,10406.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2271.7126941400097,1876.5278898965153,0.0,3300.0000000000005,0.0,11.194699008528117,0.0,10407.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2622.2646001436315,1876.5278898965153,0.0,3300.0000000000005,0.0,9.642793004906475,0.0,10756.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2183.7386732386653,3411.8688907209366,0.0,3300.0000000000005,0.0,8.827719085450273,0.0,11851.999999999998
t151,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,1482.9718286116329,3411.868890720936,0.0,5963.627563117548,0.0,4.967000594935349,0.0,13810.999999999998
t152,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,3411.8688907209366,0.0,5759.55091441022,0.0,5.7030622563817985,0.0,14820.999999999998
t153,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,1482.9718286116329,2120.7785996299017,0.0,6000.0,0.0,0.040995476744998385,0.0,14963.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,5359.20857628172,2696.312415657514,3411.8688907209366,0.0,3443.5322906523816,0.0,0.07782668744725356,0.0,14911.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,3178.719013350735,0.0,6000.0,0.0,0.4038540368045116,0.0,14823.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,2947.5647169549466,2696.312415657514,3411.8688907209366,0.0,5613.15685582839,0.0,0.09712083821262603,0.0,14668.999999999998
