Resource,MA_natural_gas,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224089.86778646946,-224167.52591244195,-230012.58396239416
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224089.86778646946,-224167.52591244195,14014.003544830603
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830603
t470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890142,27207.32464521661,14014.003544830604
t476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890142,27207.32464521661,14014.003544830604
t477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890142,27207.32464521661,14014.003544830603
t478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216606,14014.003544830604
t490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27208.543464168168,14014.003544830604
t497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216613,14014.003544830604
t498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830603
t504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.32464521661,14014.003544830604
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-167225.82718339915
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-186948.676548297
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-186948.676548297
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-186948.676548297
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-200008.75378596963
t520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-197899.13419588734
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,-196026.48866366246
t539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18748.31719765059,20242.0329622115,8099.341083147815
t540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21824.57135828282,23589.35841471113,9243.077839257812
t541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890135,27207.324645216617,14014.003544830606
t542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.849217862215,27206.589646356504,14014.003544830606
t547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-202682.25657351885
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-211336.06669517292
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-211336.06669517292
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-211336.06669517292
t563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-192094.19570356555,-211336.06669517292
t564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-211336.06669517292
t565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-211336.06669517292
t566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-211336.06669517292
t567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-211336.06669517292
t568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-211336.06669517292
t569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196217.06344512082,-191785.5000291861,-213366.5200963779
t570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219029.07535275805,-214318.5077268112,-213366.5200963779
t571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511784.27545464004,-503801.83666565106,-533166.9409373337
t572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511784.27545464004,-503801.83666565106,-533166.9409373337
t573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511784.27545464004,-503801.83666565106,-533166.9409373337
t574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511784.27545464004,-503801.83666565106,-533166.9409373337
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511784.27545464004,-503801.83666565106,-533166.9409373337
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219029.07535275805,-182590.3585563521,-200066.2834144778
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186595.5495717941,-182590.3585563521,-200066.2834144778
t584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21992.78496568622,23588.32680635053,-200066.2834144778
t585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,12912.343233456833
t586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14012.025534802686
t587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14012.025534802686
t588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.0035448306
t590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.0035448306
t591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.0035448306
t592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.0035448306
t593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.0035448306
t594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.32464521661,14014.003544830606
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.32464521661,14014.003544830606
t601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14014.003544830606
t614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14012.02553480268
t615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27208.54346416817,14012.025534802686
t616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14012.025534802686
t617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14012.025534802686
t618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14012.025534802682
t619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830604
t621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830604
t622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830604
t623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.827227890146,27207.324645216617,14014.003544830606
t636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25657.82722789014,27207.324645216617,14014.003544830606
t637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.849217862215,27206.589646356504,14014.003544830606
t638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182085.1571534551,-178135.13086783263,14014.003544830606
t639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-178135.13086783263,14014.003544830606
t640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207081.39815696995,-207485.09670321186,14014.003544830606
t646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21991.110777998587,-207485.09670321186,14014.003544830606
t647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786221,27204.08823302854,14014.003544830606
t648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302854,14014.003544830606
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302854,14014.003544830606
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302854,14014.003544830606
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028542,14014.003544830606
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.088233028542,14014.003544830606
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302853,14014.003544830606
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302853,14014.003544830606
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27204.08823302853,14014.003544830606
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.84921786222,27206.5896463565,14014.003544830606
t662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.849217862215,27206.5896463565,14014.003544830606
t663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.849217862215,27206.5896463565,14014.003544830606
t664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25655.849217862215,27206.5896463565,14014.003544830606
t665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-187410.21432937737,14014.003544830606
t666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190640.35092360654,14014.003544830606
t667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190640.35092360654,14014.003544830606
t668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190640.35092360654,14014.003544830606
t669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190640.35092360654,14014.003544830606
t670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,14014.003544830606
t671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,14014.003544830606
t672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189429.18585941842,-190430.45747844363,14014.003544830606
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162505.95731708434,-163173.86491248567,-178986.28557274496
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162505.95731708434,-163173.86491248567,-178986.28557274496
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162505.95731708434,-163173.86491248567,-178986.28557274496
t676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162505.95731708434,-163173.86491248567,-178986.28557274496
t677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170140.9379833623,-170903.3820817391,-178986.28557274496
t678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170140.9379833623,-170903.3820817391,-178986.28557274496
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200043.18229435684,-196124.55908342675,-206433.90924175223
t680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200297.33087533995,-196124.55908342675,-206683.11143320103
