Line,1,2,Total
Sum,-2.815344e6,-7.030496e6,-9.84584e6
t1,0.0,0.0,0.0
t2,0.0,0.0,0.0
t3,0.0,0.0,0.0
t4,0.0,0.0,0.0
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,-1157.323860154314,0.0,-1157.323860154314
t9,-488.5337093998541,0.0,-488.5337093998541
t10,-2488.97913454235,0.0,-2488.97913454235
t11,-2950.0,0.0,-2950.0
t12,-1375.9194421257127,0.0,-1375.9194421257127
t13,-2950.0,0.0,-2950.0
t14,-2854.3905168559068,0.0,-2854.3905168559068
t15,-1114.6459474162746,0.0,-1114.6459474162746
t16,-2070.8128812299437,0.0,-2070.8128812299437
t17,-649.6451497472465,0.0,-649.6451497472465
t18,0.0,0.0,0.0
t19,0.0,0.0,0.0
t20,0.0,0.0,0.0
t21,0.0,0.0,0.0
t22,0.0,0.0,0.0
t23,0.0,0.0,0.0
t24,0.0,0.0,0.0
t25,0.0,0.0,0.0
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,144.27822656400235,0.0,144.27822656400235
t29,0.0,-3738.0851069183823,-3738.0851069183823
t30,858.0805557338464,-1697.625058786851,-839.5445030530046
t31,146.54936657621778,-2788.1565519263922,-2641.6071853501744
t32,0.0,0.0,0.0
t33,-1204.5499582487514,0.0,-1204.5499582487514
t34,-2950.0,-19.244567878312033,-2969.244567878312
t35,-2771.5841766316835,0.0,-2771.5841766316835
t36,-1773.3019094337699,93.14251581007741,-1680.1593936236925
t37,-1552.61497859521,0.0,-1552.61497859521
t38,-2950.0,0.0,-2950.0
t39,-2950.0,0.0,-2950.0
t40,-2036.6640943308998,0.0,-2036.6640943308998
t41,-897.4377793064525,0.0,-897.4377793064525
t42,101.82975360306057,0.0,101.82975360306057
t43,927.2413982091181,-4000.0,-3072.758601790882
t44,0.0,-893.9609233077007,-893.9609233077007
t45,0.0,-4000.0,-4000.0
t46,2120.056004161056,-4000.0,-1879.943995838944
t47,0.0,0.0,0.0
t48,0.0,-3989.729887265741,-3989.729887265741
t49,0.0,0.0,0.0
t50,0.0,0.0,0.0
t51,1805.5344267364433,0.0,1805.5344267364433
t52,0.0,-2025.2312849907303,-2025.2312849907303
t53,0.0,-4000.0,-4000.0
t54,0.0,0.0,0.0
t55,0.0,0.0,0.0
t56,-331.28309431671266,0.0,-331.28309431671266
t57,-220.85052711522914,0.0,-220.85052711522914
t58,-2623.8980050162927,0.0,-2623.8980050162927
t59,-2657.9923274832367,0.0,-2657.9923274832367
t60,-2950.0,0.0,-2950.0
t61,-2950.0,0.0,-2950.0
t62,-2950.0,0.0,-2950.0
t63,-1125.4055759051569,0.0,-1125.4055759051569
t64,-2950.0,0.0,-2950.0
t65,-711.5620098601319,0.0,-711.5620098601319
t66,0.0,0.0,0.0
t67,0.0,-4000.0,-4000.0
t68,2553.23442675267,-4000.0,-1446.76557324733
t69,0.0,-1098.1593251512961,-1098.1593251512961
t70,0.0,-4000.0,-4000.0
t71,0.0,0.0,0.0
t72,0.0,0.0,0.0
t73,0.0,0.0,0.0
t74,548.831705297745,0.0,548.831705297745
t75,-828.2094479058618,-44.27165339960019,-872.481101305462
t76,198.06108992302876,0.0,198.06108992302876
t77,0.0,0.0,0.0
t78,0.0,0.0,0.0
t79,0.0,0.0,0.0
t80,0.0,0.0,0.0
t81,-1865.695768778273,0.0,-1865.695768778273
t82,-1791.0579291570396,0.0,-1791.0579291570396
t83,-2950.0,0.0,-2950.0
t84,-2950.0,0.0,-2950.0
t85,-2950.0,0.0,-2950.0
t86,-2950.0,0.0,-2950.0
t87,-2950.0,0.0,-2950.0
t88,-1309.4969987084203,0.0,-1309.4969987084203
t89,-2492.4813425405405,0.0,-2492.4813425405405
t90,0.0,0.0,0.0
t91,0.0,0.0,0.0
t92,0.0,0.0,0.0
t93,0.0,0.0,0.0
t94,0.0,0.0,0.0
t95,0.0,0.0,0.0
t96,0.0,0.0,0.0
t97,0.0,0.0,0.0
t98,0.0,0.0,0.0
t99,0.0,0.0,0.0
t100,0.0,0.0,0.0
t101,0.0,0.0,0.0
t102,0.0,0.0,0.0
t103,0.0,0.0,0.0
t104,0.0,0.0,0.0
t105,0.0,0.0,0.0
t106,-1077.2897694015503,0.0,-1077.2897694015503
t107,0.0,0.0,0.0
t108,-2950.0,0.0,-2950.0
t109,-2950.0,0.0,-2950.0
t110,-1153.961245525646,0.0,-1153.961245525646
t111,-1095.6393234734658,0.0,-1095.6393234734658
t112,-977.6296897184861,0.0,-977.6296897184861
t113,-260.16193445963575,0.0,-260.16193445963575
t114,0.0,0.0,0.0
t115,0.0,0.0,0.0
t116,0.0,0.0,0.0
