Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Total
t9,106.06199999999998,341.53569245000006,0.0,7041.367871501845,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,293.15765999999996,27.248000000000005,24.229830000000007,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,149.50286000000003,24.95,176.63222325000004,0.0,1114.1,163.5,0.0,0.0,5.186100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13987.808771880855
t10,106.06199999999998,396.56328145000003,0.0,6997.178072449374,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,396.40764,27.248000000000005,18.610730000000007,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,203.89478000000003,24.95,149.42399325000005,0.0,1114.1,163.5,0.0,0.0,7.033980000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14125.309011828385
t11,106.06199999999998,341.5356924500001,0.0,6924.1319333505935,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,476.98698,27.248000000000005,24.20275000000001,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,246.52426000000003,24.95,176.63222325000007,0.0,1114.1,163.5,0.0,0.0,7.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14154.134073729603
t12,106.06199999999998,286.50810345000014,0.0,6855.341051917609,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,501.95754000000005,27.248000000000005,18.583650000000006,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,260.23462,24.95,164.265591,0.0,1114.1,163.5,0.0,0.0,7.657020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14050.74411104662
t13,106.06199999999998,341.5356924500001,0.0,6531.214777927546,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,535.05996,27.248000000000005,22.757355,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,266.22822,24.95,191.473821,0.0,1114.1,163.5,0.0,0.0,8.386260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13852.852621056556
t14,106.06199999999998,286.50810345000014,0.0,6395.335474879073,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,541.63116,27.248000000000005,28.376455,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,271.62246,24.95,218.68205100000003,0.0,1114.1,163.5,0.0,0.0,8.2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13706.576839008083
t15,106.06199999999998,231.4805144500001,0.0,6310.901088449972,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,548.8594800000001,27.248000000000005,22.757354999999997,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,267.2771,24.95,191.473821,0.0,1114.1,163.5,0.0,0.0,7.798620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,28.180000006060002,13.449999994079999,13578.37451357912
t16,106.06199999999998,286.50810345000014,0.0,6318.467885549026,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,448.07370000000003,27.248000000000005,17.138254999999997,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,222.25018000000006,24.95,164.265591,0.0,1114.1,163.5,0.0,0.0,6.052220000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,82.82000000013001,39.52999999872001,13541.302469676886
t17,106.06199999999998,312.9942742999999,0.0,6370.463715055043,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,310.0785,27.248000000000005,15.679319999999997,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,161.67736000000002,24.95,157.31601900000004,0.0,1114.1,163.5,0.0,0.0,4.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13288.476723034053
t18,106.06199999999998,312.7290811,0.0,6763.546062800156,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,129.86334,27.248000000000005,21.29842,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,79.0406,24.95,184.52424900000003,0.0,1114.1,163.5,0.0,0.0,1.60952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13448.807807579165
t19,106.06199999999998,367.75667009999995,0.0,7002.580540742274,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,6.981900000000001,27.248000000000005,26.91752,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,13.560520000000002,24.95,201.79983599999994,0.0,1114.1,163.5,0.0,0.0,0.044840000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13575.838361521284
t20,106.06199999999998,422.78425909999993,323.6174675728493,7077.3,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,32.53662,0.0,3488.704,0.0,208.66353959304706,124.9,0.0,0.0,0.0,0.0,24.95,229.00806599999996,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14224.232208035368
t21,106.06199999999998,428.72900666666663,366.1004231449388,7077.3,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,36.72048,0.0,3488.704,0.0,208.66353959304706,124.9,0.0,0.0,0.0,0.0,24.95,238.744023,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14286.579728174125
t22,106.06199999999998,373.70141766666666,0.0,6884.890190920235,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,31.10138,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,211.535793,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,26.740000004140004,0.0,13484.165316270051
t23,106.06199999999998,318.6738286666667,0.0,5731.046299268715,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,25.482279999999996,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,184.327563,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,27.029999988770005,53.030000014079995,12295.786505617243
t24,106.06199999999998,311.60201000000006,0.0,4583.043741376281,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,21.22395,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,184.29478200000003,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,99.84999991824,28.520000022269997,0.0,11184.731017995802
t25,106.06199999999998,311.33681679999995,0.0,3840.0438597568013,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,17.805099999999996,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,184.26200100000003,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,100.29000007903998,28.640000022429998,0.0,10438.574312337281
t26,106.06199999999998,256.3092278,0.0,3857.316989442657,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,12.185999999999998,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,164.62618199999997,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,327.31999990447997,51.23000000528001,0.0,10625.184933831426
t27,106.06199999999998,201.2816388,0.0,3470.658002626146,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,12.185999999999998,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,137.41795199999999,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,41.13000000288,9818.870128108036
t28,106.06199999999998,192.5081637666667,0.0,3523.6386132344055,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,12.185999999999998,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,131.77962000000002,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,61.84000000367001,0.0,9878.148931683752
t29,106.06199999999998,247.53575276666672,0.0,3727.3502698290313,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,12.185999999999998,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,158.98785,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10102.256407274706
t30,106.06199999999998,302.5633417666667,0.0,4701.307864656863,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,0.0,27.248000000000005,14.717979999999992,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,0.0,24.95,183.999753,0.0,1114.1,163.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11158.78547410254
t31,106.06199999999998,357.26975233555555,0.0,6272.7406530819135,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,40.74144,27.248000000000005,20.337079999999993,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,26.708980000000004,24.95,190.9099878,0.0,1114.1,163.5,0.0,0.0,0.48262000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,10.55999999136,12875.94704788784
t32,106.06199999999998,412.2973413355556,0.0,6892.425256209341,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,202.72152,27.248000000000005,21.09532,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,100.95470000000002,24.95,218.11821780000002,0.0,1114.1,163.5,0.0,0.0,2.7954200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13806.604310023906
t33,106.06199999999998,357.26975233555555,0.0,6752.15182499092,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,377.67972,27.248000000000005,21.081779999999995,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,179.05880000000002,24.95,245.3264478,0.0,1114.1,163.5,0.0,0.0,5.31118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13894.076039805486
t34,106.06199999999998,412.2973413355556,0.0,6545.334733139373,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,513.375,27.248000000000005,22.909679999999994,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,236.9345,24.95,218.11821780000002,0.0,1114.1,163.5,0.0,0.0,7.334880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,0.0,0.0,26.44999999968,13938.950886953618
t35,106.06199999999998,357.26975233555555,0.0,6513.044288981252,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,617.19996,27.248000000000005,28.528779999999998,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,281.92396,24.95,190.9099878,0.0,1114.1,163.5,0.0,0.0,8.800440000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,89.94000005088,0.0,0.0,14043.813703846698
t36,106.06199999999998,312.7217146222221,0.0,6433.992417990404,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,626.23536,27.248000000000005,22.909679999999994,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,288.7042200000001,24.95,163.70175780000002,0.0,1114.1,163.5,0.0,0.0,8.921980000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,96.70999994439998,0.0,0.0,13910.093665036036
t37,106.06199999999998,257.69412562222215,0.0,6338.688696761039,0.0,0.0,62.70399999999999,0.6,0.0,30.0,0.0,0.0,627.71388,27.248000000000005,17.29057999999999,0.0,3488.704,0.0,25.874278909537836,124.9,0.0,0.0,0.0,289.7531,24.95,136.4935278,0.0,1114.1,163.5,0.0,0.0,8.98806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.8023569686729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75189880079998,0.0,0.0,0.0,0.0,97.32000006952002,0.0,0.0,13730.13850493179
