Period_Index,Rep_Period,Rep_Period_Index
1,4,1
2,4,1
3,4,1
4,4,1
5,4,1
6,58,5
7,58,5
8,58,5
9,58,5
10,58,5
11,64,6
12,64,6
13,64,6
14,64,6
15,67,7
16,67,7
17,67,7
18,67,7
19,58,5
20,76,8
21,76,8
22,76,8
23,76,8
24,76,8
25,76,8
26,76,8
27,86,9
28,86,9
29,28,2
30,58,5
31,28,2
32,28,2
33,28,2
34,86,9
35,28,2
36,28,2
37,86,9
38,28,2
39,86,9
40,76,8
41,58,5
42,76,8
43,76,8
44,76,8
45,76,8
46,76,8
47,151,11
48,76,8
49,67,7
50,46,4
51,46,4
52,46,4
