,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t234,4206.335468455001,11225.696450106947,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15432.031918561946
t235,4229.762459586856,11621.475758969982,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15851.238218556837
t236,1497.2963061367657,13952.202541591634,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15449.498847728399
t237,1598.7605262613577,13250.070035131768,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14848.830561393126
t238,1188.7197833387556,12686.814669501418,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13875.534452840173
t239,1629.947668782016,10973.412109768102,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12603.359778550119
t240,1646.2980443895967,9830.444802924254,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11476.74284731385
t241,1059.5069902502903,9651.602128600667,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10711.109118850956
t242,1723.07366491977,8578.533003473214,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10301.606668392984
t243,2118.4359237765802,7984.241829109567,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10102.677752886148
t244,2039.6030142590896,8042.696654599529,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10082.299668858619
t245,1424.2997384363046,8937.470797085578,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10361.77053552188
t246,683.6500285218085,10702.847018098697,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11386.497046620503
t247,119.46033142933034,13100.093892715131,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13219.554224144462
t248,243.726809791801,13955.916217581458,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14199.643027373259
t249,14392.749633157944,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14392.749633157944
t250,33350.0209265092,0.0,-18909.72243062035,0.0,-0.0,0.0,0.0,0.0,0.0,-14440.298495888845
t251,44127.29623676206,0.0,-29646.241572818148,0.0,-0.0,0.0,0.0,0.0,0.0,-14481.054663943905
t252,14417.00925700024,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14417.00925700024
t253,45819.8811412569,0.0,-31573.659636106426,0.0,-0.0,0.0,0.0,0.0,0.0,-14246.22150515047
t254,45773.8244091618,0.0,-31609.11524012145,0.0,-0.0,0.0,0.0,0.0,0.0,-14164.709169040352
t255,50103.15722610099,0.0,-36099.53195937349,0.0,-0.0,0.0,0.0,0.0,0.0,-14003.6252667275
t256,13949.283709320754,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13949.283709320754
t257,25094.351698462928,0.0,-10799.610945627861,0.0,-0.0,0.0,0.0,0.0,0.0,-14294.740752835063
t258,466.9895414222239,14847.625797743005,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15314.615339165228
t259,1413.1687949580146,14254.66666735106,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15667.835462309073
t260,1715.75116734743,13584.30839751242,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15300.059564859848
t261,2249.303028609496,12425.828626072785,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14675.13165468228
t262,2830.0419545781683,10866.941666782697,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13696.983621360867
t263,3825.1519662406035,8584.13082157114,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12409.282787811744
t264,1734.2680508794447,9499.878558011435,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11234.146608890878
t265,2865.870476173982,7656.013576707059,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10521.88405288104
t266,2760.7112111537426,7382.722709787464,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10143.433920941206
t267,3716.6034434801495,6282.243119360968,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9998.846562841118
t268,2977.321594853891,7090.42229969935,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10067.743894553241
t269,3936.241378704017,6456.581475336004,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10392.82285404002
t270,2861.8346030921543,8609.085934499542,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11470.920537591697
t271,1490.2177807978837,11812.78954936408,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13303.007330161963
t272,420.9476796917871,13773.843422913013,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14194.7911026048
t273,14308.326142186748,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14308.326142186748
t274,45831.395324280675,0.0,-31501.720713112703,0.0,-0.0,0.0,0.0,0.0,0.0,-14329.67461116797
t275,61482.72785818704,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-14301.533447510905
t276,14225.84342112294,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14225.84342112294
t277,14138.508775290673,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14138.508775290673
t278,46533.76048873092,0.0,-32399.133253255015,0.0,-0.0,0.0,0.0,0.0,0.0,-14134.627235475904
t279,14029.825660477181,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14029.825660477181
t280,29676.996541925146,0.0,-15596.710863855986,0.0,-0.0,0.0,0.0,0.0,0.0,-14080.285678069158
t281,12440.483344874481,2147.3136639755285,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14587.797008850011
t282,3225.639821522064,12310.223287084915,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15535.863108606978
t283,2140.626823274378,13597.076355700508,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15737.703178974887
t284,806.0425716262905,14538.654701103387,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-15344.697272729678
t285,1327.6707709703974,13407.62475084078,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14735.295521811177
t286,456.6610110397995,13293.69378277412,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13750.35479381392
t287,1470.6845456961014,10983.235949985468,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12453.920495681568
t288,2174.658896530087,9121.592349397073,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11296.25124592716
t289,2494.244694656563,8008.231659150641,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10502.476353807202
t290,3705.067916756661,6345.209048630125,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10050.276965386785
t291,5307.617279091407,4502.974602733486,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9810.591881824892
t292,6569.599834820467,3202.1766488567528,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9771.776483677218
t293,5767.475352070132,4257.571604520666,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10025.046956590797
t294,5098.14227752411,5859.444619564583,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10957.586897088693
t295,3752.413986472676,8928.576588372795,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12680.99057484547
t296,4291.3577796044465,9416.30007624703,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13707.657855851476
t297,13997.80295700535,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13997.80295700535
t298,14072.522598439624,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14072.522598439624
t299,14092.900682467152,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14092.900682467152
t300,13985.187952607355,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13985.187952607355
t301,13747.443638952844,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13747.443638952844
t302,13580.537426917841,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13580.537426917841
t303,60533.69137347639,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13352.49696280025
t304,53039.273897163475,0.0,-39808.075053574714,0.0,-0.0,0.0,0.0,0.0,0.0,-13231.198843588763
t305,32947.02452067709,0.0,-19484.874058109657,0.0,-0.0,0.0,0.0,0.0,0.0,-13462.150462567432
t306,11736.176451066918,2644.928562646723,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14381.10501371364
t307,4982.0276083140325,9826.046785024037,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14808.074393338067
t308,7102.648489204193,7337.650006684653,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14440.298495888845
t309,7668.287403998344,6283.907460183487,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13952.19486418183
t310,8342.22170756122,4915.1775297772265,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13257.399237338446
t311,9108.023300239496,3176.079828545996,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12284.103128785493
t312,7035.180212672109,4236.811409412754,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11271.99162208486
t313,9618.2341056491,904.6203321856296,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10522.85443783473
t314,8487.85186487803,1610.9443481933515,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10098.79621307138
t315,8727.65697498326,1172.210322581286,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9899.867297564546
t316,9229.47416549338,586.9400260536626,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9816.414191547043
t317,9615.528110283578,302.7765014011141,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9918.30461168469
t318,9688.162335833733,650.3189607995416,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10338.481296633274
t319,8173.479387449151,2824.8636776946014,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10998.343065143752
t320,11710.60562115359,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11710.60562115359
t321,12492.735893829245,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12492.735893829245
t322,12940.083357481202,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12940.083357481202
t323,13073.99648109068,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13073.99648109068
t324,12966.283751230883,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12966.283751230883
t325,12712.042893363609,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12712.042893363609
t326,59581.74373390465,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-12400.549323228515
t327,12205.50194753645,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12205.50194753645
t328,53373.18520485293,0.0,-41155.068252918485,0.0,-0.0,0.0,0.0,0.0,0.0,-12218.116951934442
t329,12632.471327160876,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12632.471327160876
t330,11814.975089760233,1843.1931334529565,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13658.16822321319
t331,8534.623578578834,5543.721329582941,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14078.344908161775
t332,7441.937780236723,6266.6904605684485,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13708.62824080517
t333,4945.87142990687,8334.817046320182,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13280.688476227051
t334,3448.303702267317,9219.101483226466,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12667.405185493784
t335,4360.168447736776,7480.468757211527,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11840.637204948303
t336,5925.056376337692,5073.286688806061,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10998.343065143752
t337,9605.476836986476,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9605.476836986476
t338,9284.096371996977,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9284.096371996977
t339,9164.990512767641,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9164.990512767641
t340,9171.151160658814,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9171.151160658814
t341,9505.879696079186,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9505.879696079186
t342,10479.259791001636,88.30489165628208,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10567.564682657918
t343,12301.787064022978,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12301.787064022978
t344,13468.203064751644,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13468.203064751644
t345,13881.993248108727,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13881.993248108727
t346,14055.518163710089,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14055.518163710089
t347,14213.641459583516,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14213.641459583516
t348,14214.668234232044,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14214.668234232044
t349,14099.669473596823,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14099.669473596823
t350,13993.911684798362,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13993.911684798362
t351,60948.188898149645,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13766.994487473507
t352,13609.89796624861,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13609.89796624861
t353,33879.673345602816,0.0,-20267.721830057148,0.0,-0.0,0.0,0.0,0.0,0.0,-13611.951515545667
t354,14271.019656114955,0.0,-499.9180700473307,0.0,-0.0,0.0,0.0,0.0,0.0,-13771.101586067625
t355,10866.9889305004,3039.646909173019,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13906.635839673418
t356,9308.886884966887,5185.064053664977,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14493.950938631864
t357,8369.235496733309,6149.358033463248,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14518.593530196556
t358,6991.272540056252,6521.081834582125,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13512.354374638377
t359,8597.375619081427,3538.0739518798946,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12135.449570961322
t360,9193.79821411911,1662.2901447753868,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10856.088358894496
t361,9159.116787772846,927.9173593736161,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10087.034147146462
t362,9641.053329307586,58.886775343532705,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9699.94010465112
t363,9336.19234140813,187.14252369604623,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9523.334865104176
t364,6812.13278839006,2696.827231634714,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9508.960020024773
t365,7398.407873860682,2438.0932590447637,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9836.501132905445
t366,6752.655968683568,4105.485939507985,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10858.141908191552
t367,12544.105881075766,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12544.105881075766
t368,13600.656994411851,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13600.656994411851
t369,13812.172572008772,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13812.172572008772
t370,13900.475191782247,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13900.475191782247
t371,13991.858135501305,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13991.858135501305
t372,13957.974572099856,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13957.974572099856
t373,13874.805825569027,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13874.805825569027
t374,13839.89548751905,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13839.89548751905
t375,13653.022501486817,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13653.022501486817
t376,51830.28467966716,0.0,-38337.439023350824,0.0,-0.0,0.0,0.0,0.0,0.0,-13492.845656316333
t377,18507.90273037121,0.0,-4992.468031787243,0.0,-0.0,0.0,0.0,0.0,0.0,-13515.434698583966
t378,17299.24979136763,0.0,-3676.0037546881463,0.0,-0.0,0.0,0.0,0.0,0.0,-13623.246036679484
t379,6774.87344806239,6941.809081633211,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13716.6825296956
t380,5489.618506550233,8834.914615074389,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14324.53312162462
t381,9424.59552660752,4954.356651389125,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14378.952177996645
t382,10169.079303015504,3226.222761690595,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13395.302064706098
t383,8688.105761538904,3327.211175544553,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12015.316937083457
t384,7393.367203803048,3376.472084615035,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10769.839288418081
t385,7553.562357947029,2448.249493371546,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10001.811851318575
t386,8613.19212286681,991.2579394711347,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9604.450062337946
t387,8503.891937122276,923.9528856687258,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9427.844822791001
t388,6202.318311168239,3225.5265116227633,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9427.844822791001
t389,6139.842513845292,3602.195351395508,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9742.0378652408
t390,7012.488844044913,3751.189796481996,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10763.678640526909
t391,12470.178106381694,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12470.178106381694
t392,13611.951515545667,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13611.951515545667
t393,13898.421642485187,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13898.421642485187
t394,13946.68005096604,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13946.68005096604
t395,14012.39362847188,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14012.39362847188
t396,13975.429741124844,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13975.429741124844
t397,61016.98279960107,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13835.788388924933
t398,13772.128360716153,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13772.128360716153
t399,13609.89796624861,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13609.89796624861
t400,13468.203064751644,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13468.203064751644
t401,35698.91426335918,0.0,-22196.827635206086,0.0,-0.0,0.0,0.0,0.0,0.0,-13502.08662815309
t402,13646.861853595645,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13646.861853595645
t403,6879.69977916978,6905.776651977247,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13785.476431147026
t404,2650.134145769861,11751.407074494417,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14401.541220264276
t405,4310.650254477436,10089.864191138315,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14400.514445615749
t406,3820.827950471919,9622.732522715032,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13443.56047318695
t407,3919.827398936965,8179.6850593258505,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12099.512458262816
t408,3488.347031473238,7382.1161725006605,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10870.463203973899
t409,4301.624467478788,5768.981285291213,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10070.60575277
t410,3686.46189470595,5964.19302681579,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9650.65492152174
t411,3471.05546304932,5987.592599197545,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9458.648062246864
t412,4275.403472196144,5178.110716808079,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9453.514189004221
t413,6870.730747572066,2876.4409909113792,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9747.171738483445
t414,9598.109333540717,1181.9977013626524,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10780.107034903369
t415,12460.937134544934,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12460.937134544934
t416,13545.2111633913,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13545.2111633913
t417,13821.413543845532,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13821.413543845532
t418,13902.528741079303,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13902.528741079303
t419,13949.760374911626,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13949.760374911626
t420,13961.054896045442,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13961.054896045442
t421,13906.635839673418,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13906.635839673418
t422,13892.260994594015,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13892.260994594015
t423,13724.896726883831,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13724.896726883831
t424,13596.549895817736,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13596.549895817736
t425,13637.620881758887,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13637.620881758887
t426,14616.44514682819,0.0,-818.6474198988183,0.0,-0.0,0.0,0.0,0.0,0.0,-13797.797726929371
t427,2441.9109279345553,11397.984559584494,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13839.89548751905
t428,1370.6897745911506,12970.271741409932,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14340.961516001082
t429,1466.5161612540742,12948.373129441077,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14414.88929069515
t430,2314.569626843928,11223.454114007669,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13538.023740851599
t431,1403.1356349127036,10832.937851604436,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12236.073486517138
t432,2925.5834105588974,8063.9856526443355,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10989.569063203233
t433,4492.984916044589,5714.181864979737,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10207.166781024325
t434,4931.86504164922,4885.12737293418,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9816.9924145834
t435,6196.545239375969,3432.5474145266694,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9629.092653902637
t436,6729.705042055317,2900.414386495849,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9630.119428551165
t437,7279.176676286277,2650.7609496352843,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9929.93762592156
t438,7508.098027151342,3413.703909248996,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10921.801936400338
t439,12536.918458536064,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12536.918458536064
t440,13586.282149332448,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13586.282149332448
t441,13792.663853686729,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13792.663853686729
t442,13865.564853732269,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13865.564853732269
t443,13930.251656589578,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13930.251656589578
t444,13839.89548751905,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13839.89548751905
t445,13681.772191645621,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13681.772191645621
t446,60772.61043325123,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13591.416022575093
t447,13382.980768923757,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13382.980768923757
t448,60322.88313719563,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-13141.688726519496
t449,13036.957712369565,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13036.957712369565
t450,17874.958942556354,0.0,-4910.902230232329,0.0,-0.0,0.0,0.0,0.0,0.0,-12964.056712324023
t451,12855.218599579975,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12855.218599579975
t452,7159.631327410067,6132.993272443159,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13292.624599853225
t453,7406.90750647116,6141.383980865726,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-13548.291487336885
t454,8031.025514717669,4812.898563728492,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12843.924078446162
t455,8434.414077417116,3358.0927609356017,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11792.506838352716
t456,9753.640937154532,904.279914573916,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10657.920851728448
t457,8988.270432149202,873.9000669694619,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9862.170499118663
t458,9398.068357983668,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9398.068357983668
t459,9134.18727331178,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9134.18727331178
t460,9078.741442291226,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9078.741442291226
t461,9180.392132495574,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9180.392132495574
t462,9574.673597530613,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9574.673597530613
t463,10079.84672460676,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10079.84672460676
t464,10988.542288554705,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-10988.542288554705
t465,11794.560387649775,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11794.560387649775
t466,12289.465768240634,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12289.465768240634
t467,12484.552951461097,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12484.552951461097
t468,12433.214219034659,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12433.214219034659
t469,12250.44833159654,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12250.44833159654
t470,12024.557908920217,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12024.557908920217
t471,59008.611587078834,0.0,-47181.19441067614,0.0,-0.0,0.0,0.0,0.0,0.0,-11827.417176402696
t472,11757.596500302741,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11757.596500302741
t473,11804.828134135063,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11804.828134135063
t474,15583.636520825241,0.0,-3630.952837302038,0.0,-0.0,0.0,0.0,0.0,0.0,-11952.683683523202
t475,9468.496199572299,2556.0617093479186,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12024.557908920217
t476,7183.9031208958995,5303.730154510787,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12487.633275406684
t477,7077.109139515369,5625.120037433824,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12702.229176949193
t478,7894.520102167365,4183.430088476347,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12077.95019064371
