Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
Zone,1,1,1,1,0
AnnualSum,0.0,8.9885609375e7,1.17444287109375e7,0.0,1.016300380859375e8
t1,10.565330158275856,0.0,9580.260111714695,47179.44960135898,56770.27504323195
t2,10.565330158275856,0.0,9451.030036036329,47179.93588440175,56641.53125059635
t3,10.565330158275856,0.0,9727.855539894828,47180.67116317574,56919.092033228844
t4,10.565330158275856,0.0,9638.794982781348,47180.812625420214,56830.172938359836
t5,10.565330158275856,0.0,8153.974117725486,47179.36187515677,55343.90132304053
t6,10.565330158275856,0.0,6793.6891446491,47177.823459904816,53982.07793471219
t7,10.565330158275856,0.0,5999.556969291217,47176.64959774583,53186.77189719533
t8,10.565330158275856,0.0,6538.714011314465,47176.84693224855,53726.12627372129
t9,10.565330158275856,20472.258776027447,4563.826041710451,47181.19441067614,72227.84455857231
t10,10.565330158275856,49346.44932682032,80.52404075164696,47181.19441067614,96618.73310840639
t11,10.565330158275856,66123.95771428915,27.333750106490037,47181.19441067614,113343.05120523006
t12,10.565330158275856,74645.45062523785,23.21383675498042,47181.19441067614,121860.42420282724
t13,10.565330158275856,71467.47515597533,47.978726849439475,47181.19441067614,118707.21362365919
t14,10.565330158275856,68612.07053227571,83.11964231928695,47181.19441067614,115886.94991542942
t15,10.565330158275856,57662.87889868305,1086.9964111277309,47181.19441067614,105941.63505064519
t16,10.565330158275856,38111.05151379291,2175.132361749073,47181.19441067614,87477.9436163764
t17,10.565330158275856,7384.713395761922,1528.3011469730259,47176.49791842062,56100.077791313845
t18,10.565330158275856,0.0,6105.563203509901,47172.54069253345,53288.66922620162
t19,10.565330158275856,0.0,10186.56959282745,47176.71213650701,57373.847059492735
t20,10.565330158275856,0.0,9942.8877191154,47176.917243669915,57130.37029294359
t21,10.565330158275856,0.0,10265.834868869999,47177.76675634016,57454.16695536843
t22,10.565330158275856,0.0,10005.461491041755,47178.239610561046,57194.266431761076
t23,10.565330158275856,0.0,9147.523916532109,47178.29005514347,56336.379301833855
t24,10.565330158275856,0.0,7166.708911626421,47177.32621675547,54354.60045854017
t25,10.565330158275856,0.0,5679.462662333776,47176.69999078724,52866.72798327929
t26,10.565330158275856,0.0,6979.686541955792,47178.523694795615,54168.77556690968
t27,10.565330158275856,0.0,6851.537280247843,47178.646347441245,54040.74895784736
t28,10.565330158275856,0.0,9851.30826875496,47181.19441067614,57043.06800958937
t29,10.565330158275856,0.0,9235.264281589229,47180.88413745047,56426.713749197974
t30,10.565330158275856,0.0,8880.910223027904,47180.00725007979,56071.48280326597
t31,10.565330158275856,0.0,6316.657246574486,47176.656146466834,53503.878723199596
t32,10.565330158275856,0.0,5232.78509216377,47174.92811726208,52418.27853958413
t33,10.565330158275856,18410.40017404633,6099.456746780994,47181.19441067614,71701.61666166174
t34,10.565330158275856,39342.37827739459,7996.947327201651,47181.19441067614,94531.08534543066
t35,10.565330158275856,56961.216099397265,10016.783704202533,47181.19441067614,114169.75954443422
t36,10.565330158275856,65087.25643915353,10632.445786814786,47181.19441067614,122911.46196680273
t37,10.565330158275856,65719.43439320251,10688.506057519959,47181.19441067614,123599.70019155688
t38,10.565330158275856,62323.964263732436,10623.598589431167,47181.19441067614,120139.32259399802
t39,10.565330158275856,53838.0550594129,10682.526770716839,47181.19441067614,111712.34157096416
t40,10.565330158275856,36728.02160851685,10255.945087614642,47181.19441067614,94175.72643696591
t41,10.565330158275856,11537.17684727291,10360.356731288723,47181.19441067614,69089.29331939605
t42,10.565330158275856,0.0,8585.164848532158,47173.158578329996,55768.88875702043
t43,10.565330158275856,0.0,7808.1124842733,47172.527039417415,54991.20485384899
t44,10.565330158275856,0.0,5851.722787555257,47170.966928751084,53033.25504646462
t45,10.565330158275856,0.0,8886.701910726148,47174.656145278066,56071.92338616249
t46,10.565330158275856,0.0,9917.947044369825,47176.71246166223,57105.22483619033
t47,10.565330158275856,0.0,8887.682584522967,47176.950039594536,56075.197954275776
t48,10.565330158275856,0.0,8625.894656752207,47177.83800163818,55814.29798854866
t49,10.565330158275856,0.0,9030.629398167077,47179.0060911909,56220.200819516256
t50,10.565330158275856,0.0,7091.676366902166,47177.44616414559,54279.68786120603
t51,10.565330158275856,0.0,5225.795792595859,47175.761279925304,52412.12240267944
t52,10.565330158275856,0.0,6417.441719895828,47176.931768634415,53604.93881868852
t53,10.565330158275856,0.0,6695.843505461083,47176.82745039721,53883.236286016574
t54,10.565330158275856,0.0,7519.099673629435,47176.513709564395,54706.17871335211
t55,10.565330158275856,0.0,6087.754942638397,47173.06739510679,53271.38766790346
t56,10.565330158275856,0.0,3908.5091041688106,47169.75830587662,51088.8327402037
t57,10.565330158275856,24705.411434322716,4605.413504433721,47181.19441067614,76502.58467959084
