Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
376,1.0,0.464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3141,0.464,0.5605,1.0,0.3099,1.0,1.0,1.0,1.0,1.0,1.0,0.6897,0.3099,0.5966,1.0,0.56,1.0,1.0,1.0,0.6346,0.56,0.546,1.0,1.0,1.0,1.0,1.0,0.548088729,0.990895987,0.065566532,1.0,1.0,1.0,1.0,1.0,0.689219534,0.999193788,0.74564898,1.0,1.0,1.0,1.0,1.0,0.767729342,0.997312009,0.552742871,0.552781891,0.552748227
377,1.0,0.4636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332,0.4636,0.3719,1.0,0.3097,1.0,1.0,1.0,1.0,1.0,1.0,0.6231,0.3097,0.4238,1.0,0.5598,1.0,1.0,1.0,0.5201,0.5598,0.3489,1.0,1.0,1.0,1.0,1.0,0.526810288,0.870217085,0.081121452,1.0,1.0,1.0,1.0,1.0,0.650822759,0.897767603,0.645065725,1.0,1.0,1.0,1.0,1.0,0.704014242,0.837762475,0.552319961,0.55235879,0.552748227
378,1.0,0.4633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1688,0.4633,0.1554,1.0,0.3095,1.0,1.0,1.0,1.0,1.0,1.0,0.3862,0.3095,0.2109,1.0,0.5597,1.0,1.0,1.0,0.5193,0.5597,0.1267,1.0,1.0,1.0,1.0,1.0,0.256578118,0.627924979,0.122664839,1.0,1.0,1.0,1.0,1.0,0.353145182,0.66939652,0.339280665,1.0,1.0,1.0,1.0,1.0,0.697323561,0.562893689,0.557696955,0.557647557,0.557624113
379,1.0,0.4629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1288,0.4629,0.01,1.0,0.3093,1.0,1.0,1.0,1.0,1.0,1.0,0.2058,0.3093,0.0329,1.0,0.5596,1.0,1.0,1.0,0.4409,0.5596,0.0038,1.0,1.0,1.0,1.0,1.0,0.140433118,0.166819647,0.134819493,1.0,1.0,1.0,1.0,1.0,0.192064583,0.250454247,0.237516761,1.0,1.0,1.0,1.0,1.0,0.653485954,0.009502519,0.563134364,0.563147874,0.563386525
380,1.0,0.4626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1874,0.4626,0.0,1.0,0.3091,1.0,1.0,1.0,1.0,1.0,1.0,0.2881,0.3091,0.0,1.0,0.5595,1.0,1.0,1.0,0.3065,0.5595,0.0,1.0,1.0,1.0,1.0,1.0,0.146561816,0.0,0.154455289,1.0,1.0,1.0,1.0,1.0,0.311180592,0.0,0.234208643,1.0,1.0,1.0,1.0,1.0,0.552324414,0.0,0.594429676,0.594457373,0.594858156
381,1.0,0.4622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1793,0.4622,0.0,1.0,0.3089,1.0,1.0,1.0,1.0,1.0,1.0,0.4627,0.3089,0.0,1.0,0.5593,1.0,1.0,1.0,0.3595,0.5593,0.0,1.0,1.0,1.0,1.0,1.0,0.225248381,0.0,0.180715844,1.0,1.0,1.0,1.0,1.0,0.462207079,0.0,0.176857322,1.0,1.0,1.0,1.0,1.0,0.658310056,0.0,0.597812953,0.597842183,0.597960993
382,1.0,0.4618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2331,0.4618,0.0,1.0,0.3087,1.0,1.0,1.0,1.0,1.0,1.0,0.4116,0.3087,0.0,1.0,0.5592,1.0,1.0,1.0,0.3678,0.5592,0.0,1.0,1.0,1.0,1.0,1.0,0.34131363,0.0,0.150482744,1.0,1.0,1.0,1.0,1.0,0.396910995,0.0,0.183213353,1.0,1.0,1.0,1.0,1.0,0.651255488,0.0,0.558301112,0.558282209,0.558510638
383,1.0,0.4615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1058,0.4615,0.0,1.0,0.3085,1.0,1.0,1.0,1.0,1.0,1.0,0.0623,0.3085,0.0,1.0,0.5591,1.0,1.0,1.0,0.4437,0.5591,0.0,1.0,1.0,1.0,1.0,1.0,0.215000063,0.0,0.139843538,1.0,1.0,1.0,1.0,1.0,0.082550071,0.0,0.181673571,1.0,1.0,1.0,1.0,1.0,0.755538285,0.0,0.50181247,0.501798181,0.502216312
384,1.0,0.4611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0748,0.4611,0.0,1.0,0.3082,1.0,1.0,1.0,1.0,1.0,1.0,0.1521,0.3082,0.0,1.0,0.5589,1.0,1.0,1.0,0.3727,0.5589,0.0,1.0,1.0,1.0,1.0,1.0,0.158149153,0.0,0.198666304,1.0,1.0,1.0,1.0,1.0,0.165720537,0.0,0.481270969,1.0,1.0,1.0,1.0,1.0,0.6119802,0.0,0.450217496,0.450179818,0.45035461
385,1.0,0.4608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0906,0.4608,0.0,1.0,0.308,1.0,1.0,1.0,1.0,1.0,1.0,0.1951,0.308,0.0,1.0,0.5588,1.0,1.0,1.0,0.3112,0.5588,0.0,1.0,1.0,1.0,1.0,1.0,0.120483175,0.0,0.50894475,1.0,1.0,1.0,1.0,1.0,0.203981325,0.0,0.594148993,1.0,1.0,1.0,1.0,1.0,0.566834509,0.0,0.416324311,0.416331711,0.416223404
386,1.0,0.4604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1014,0.4604,0.0,1.0,0.3078,1.0,1.0,1.0,1.0,1.0,1.0,0.2085,0.3078,0.0,1.0,0.5587,1.0,1.0,1.0,0.2488,0.5587,0.0,1.0,1.0,1.0,1.0,1.0,0.186833516,0.0,0.440866232,1.0,1.0,1.0,1.0,1.0,0.244611472,0.0,0.425591141,1.0,1.0,1.0,1.0,1.0,0.484076709,0.0,0.399528758,0.399619209,0.399379433
387,1.0,0.4601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1093,0.4601,0.0,1.0,0.3076,1.0,1.0,1.0,1.0,1.0,1.0,0.1393,0.3076,0.0,1.0,0.5585,1.0,1.0,1.0,0.2455,0.5585,0.0,1.0,1.0,1.0,1.0,1.0,0.210474372,0.0,0.473853886,1.0,1.0,1.0,1.0,1.0,0.205300242,0.0,0.43616125,1.0,1.0,1.0,1.0,1.0,0.451834142,0.0,0.390889319,0.390734081,0.390957447
388,1.0,0.4597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0429,0.4597,0.0,1.0,0.3074,1.0,1.0,1.0,1.0,1.0,1.0,0.0646,0.3074,0.0,1.0,0.5584,1.0,1.0,1.0,0.267,0.5584,0.0,1.0,1.0,1.0,1.0,1.0,0.095583059,0.0,0.621932745,1.0,1.0,1.0,1.0,1.0,0.075304262,0.0,0.356092185,1.0,1.0,1.0,1.0,1.0,0.422652543,0.0,0.389560174,0.389676327,0.38962766
389,1.0,0.4594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0784,0.4594,0.0,1.0,0.3072,1.0,1.0,1.0,1.0,1.0,1.0,0.0999,0.3072,0.0,1.0,0.5583,1.0,1.0,1.0,0.2088,0.5583,0.0,1.0,1.0,1.0,1.0,1.0,0.202663779,0.0,0.612399697,1.0,1.0,1.0,1.0,1.0,0.101371393,0.0,0.408392459,1.0,1.0,1.0,1.0,1.0,0.314312577,0.0,0.401039149,0.400888513,0.40070922
390,1.0,0.459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1434,0.459,0.0,1.0,0.307,1.0,1.0,1.0,1.0,1.0,1.0,0.1799,0.307,0.0,1.0,0.5581,1.0,1.0,1.0,0.1366,0.5581,0.0,1.0,1.0,1.0,1.0,1.0,0.26273191,0.0,0.540507197,1.0,1.0,1.0,1.0,1.0,0.202023074,0.0,0.395342678,1.0,1.0,1.0,1.0,1.0,0.218430266,0.0,0.443269696,0.443410197,0.443262411
391,1.0,0.4587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1708,0.4587,0.0491,1.0,0.3068,1.0,1.0,1.0,1.0,1.0,1.0,0.1445,0.3068,0.0645,1.0,0.558,1.0,1.0,1.0,0.1414,0.558,0.0422,1.0,1.0,1.0,1.0,1.0,0.298473448,0.380568296,0.242008328,1.0,1.0,1.0,1.0,1.0,0.178205788,0.349604249,0.174248457,1.0,1.0,1.0,1.0,1.0,0.255567372,0.377028078,0.51601015,0.515972075,0.516400709
392,1.0,0.4583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0881,0.4583,0.2141,1.0,0.3066,1.0,1.0,1.0,1.0,1.0,1.0,0.1774,0.3066,0.2388,1.0,0.5579,1.0,1.0,1.0,0.139,0.5579,0.1998,1.0,1.0,1.0,1.0,1.0,0.141713083,0.816883743,0.041023605,1.0,1.0,1.0,1.0,1.0,0.233504653,0.775757194,0.091373831,1.0,1.0,1.0,1.0,1.0,0.397792578,0.859568179,0.557153214,0.557224455,0.557180851
393,1.0,0.458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0338,0.458,0.4515,1.0,0.3063,1.0,1.0,1.0,1.0,1.0,1.0,0.0716,0.3063,0.4697,1.0,0.5577,1.0,1.0,1.0,0.171,0.5577,0.4047,1.0,1.0,1.0,1.0,1.0,0.045160435,0.955845714,0.048482228,1.0,1.0,1.0,1.0,1.0,0.066860512,0.939972878,0.150006026,1.0,1.0,1.0,1.0,1.0,0.479732692,0.964850247,0.564221846,0.564205627,0.56427305
394,1.0,0.4576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0919,0.4576,0.6117,1.0,0.3061,1.0,1.0,1.0,1.0,1.0,1.0,0.2656,0.3061,0.6216,1.0,0.5576,1.0,1.0,1.0,0.1428,0.5576,0.5207,1.0,1.0,1.0,1.0,1.0,0.145759851,0.999678195,0.034562007,1.0,1.0,1.0,1.0,1.0,0.258809596,0.999967635,0.177942142,1.0,1.0,1.0,1.0,1.0,0.265677065,0.98658818,0.565853069,0.565898033,0.566046099
395,1.0,0.4573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1977,0.4573,0.6309,1.0,0.3059,1.0,1.0,1.0,1.0,1.0,1.0,0.4906,0.3059,0.6341,1.0,0.5575,1.0,1.0,1.0,0.1329,0.5575,0.6379,1.0,1.0,1.0,1.0,1.0,0.302494198,0.896809757,0.000418771,1.0,1.0,1.0,1.0,1.0,0.452163756,0.897884607,0.361110508,1.0,1.0,1.0,1.0,1.0,0.141145408,0.89134568,0.56959884,0.569705945,0.569592199
396,1.0,0.4569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3377,0.4569,0.7525,1.0,0.3057,1.0,1.0,1.0,1.0,1.0,1.0,0.5012,0.3057,0.7604,1.0,0.5574,1.0,1.0,1.0,0.3196,0.5574,0.5042,1.0,1.0,1.0,1.0,1.0,0.511145532,0.999992967,0.0,1.0,1.0,1.0,1.0,1.0,0.481704116,0.999997616,0.232630104,1.0,1.0,1.0,1.0,1.0,0.307193309,0.871549904,0.56959884,0.569705945,0.569592199
397,1.0,0.4566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3401,0.4566,0.7496,1.0,0.3055,1.0,1.0,1.0,1.0,1.0,1.0,0.6435,0.3055,0.7653,1.0,0.5572,1.0,1.0,1.0,0.3951,0.5572,0.5738,1.0,1.0,1.0,1.0,1.0,0.515899479,0.999996841,0.003623679,1.0,1.0,1.0,1.0,1.0,0.614102483,1.0,0.075523302,1.0,1.0,1.0,1.0,1.0,0.39961797,0.827712297,0.564644756,0.564628729,0.564716312
398,1.0,0.4562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3978,0.4562,0.7257,1.0,0.3053,1.0,1.0,1.0,1.0,1.0,1.0,0.6391,0.3053,0.7561,1.0,0.5571,1.0,1.0,1.0,0.5118,0.5571,0.5116,1.0,1.0,1.0,1.0,1.0,0.475184321,0.954505444,0.036062334,1.0,1.0,1.0,1.0,1.0,0.644744158,0.999990761,0.086819381,1.0,1.0,1.0,1.0,1.0,0.691374362,0.842872441,0.563376027,0.563359425,0.563386525
399,1.0,0.4559,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4868,0.4559,0.6541,1.0,0.3051,1.0,1.0,1.0,1.0,1.0,1.0,0.8121,0.3051,0.6999,1.0,0.557,1.0,1.0,1.0,0.5017,0.557,0.4484,1.0,1.0,1.0,1.0,1.0,0.553095341,0.836771905,0.318468034,1.0,1.0,1.0,1.0,1.0,0.794636786,0.991339087,0.270485878,1.0,1.0,1.0,1.0,1.0,0.6344437,0.878367901,0.55860319,0.55870531,0.558953901
400,1.0,0.4555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5306,0.4555,0.4976,1.0,0.3049,1.0,1.0,1.0,1.0,1.0,1.0,0.8957,0.3049,0.562,1.0,0.5568,1.0,1.0,1.0,0.4194,0.5568,0.3985,1.0,1.0,1.0,1.0,1.0,0.510438025,0.806689262,0.559596539,1.0,1.0,1.0,1.0,1.0,0.869104385,0.968558311,0.508720934,1.0,1.0,1.0,1.0,1.0,0.476884961,0.726161182,0.55262204,0.552781891,0.552748227
401,1.0,0.4551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6506,0.4551,0.3381,1.0,0.3046,1.0,1.0,1.0,1.0,1.0,1.0,0.8642,0.3046,0.397,1.0,0.5567,1.0,1.0,1.0,0.4618,0.5567,0.2922,1.0,1.0,1.0,1.0,1.0,0.544432223,0.734582484,0.87544173,1.0,1.0,1.0,1.0,1.0,0.849470496,0.793715,0.505403697,1.0,1.0,1.0,1.0,1.0,0.518254936,0.702409148,0.552682455,0.552781891,0.552748227
402,1.0,0.4548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5609,0.4548,0.147,1.0,0.3044,1.0,1.0,1.0,1.0,1.0,1.0,0.8468,0.3044,0.1981,1.0,0.5566,1.0,1.0,1.0,0.3913,0.5566,0.1249,1.0,1.0,1.0,1.0,1.0,0.479349762,0.456680655,0.997903705,1.0,1.0,1.0,1.0,1.0,0.855378807,0.489622623,0.679783225,1.0,1.0,1.0,1.0,1.0,0.519078791,0.522507489,0.557817786,0.557859107,0.558067376
403,1.0,0.4544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.386,0.4544,0.0018,1.0,0.3042,1.0,1.0,1.0,1.0,1.0,1.0,0.6919,0.3042,0.024,1.0,0.5564,1.0,1.0,1.0,0.3059,0.5564,0.0,1.0,1.0,1.0,1.0,1.0,0.449531198,0.070221886,1.0,1.0,1.0,1.0,1.0,1.0,0.689547241,0.08924491,1.0,1.0,1.0,1.0,1.0,1.0,0.510406733,0.009760808,0.562892702,0.562724773,0.562943262
404,1.0,0.4541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.316,0.4541,0.0,1.0,0.304,1.0,1.0,1.0,1.0,1.0,1.0,0.5528,0.304,0.0,1.0,0.5563,1.0,1.0,1.0,0.3092,0.5563,0.0,1.0,1.0,1.0,1.0,1.0,0.3604469,0.0,0.535110712,1.0,1.0,1.0,1.0,1.0,0.577465951,0.0,0.650967658,1.0,1.0,1.0,1.0,1.0,0.549557865,0.0,0.590019333,0.590014809,0.590425532
405,1.0,0.4537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2911,0.4537,0.0,1.0,0.3038,1.0,1.0,1.0,1.0,1.0,1.0,0.7637,0.3038,0.0,1.0,0.5562,1.0,1.0,1.0,0.3895,0.5562,0.0,1.0,1.0,1.0,1.0,1.0,0.288843691,0.0,0.846096694,1.0,1.0,1.0,1.0,1.0,0.73597908,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.633788824,0.0,0.588690188,0.588745505,0.588652482
406,1.0,0.4534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4085,0.4534,0.0,1.0,0.3036,1.0,1.0,1.0,1.0,1.0,1.0,0.7388,0.3036,0.0,1.0,0.556,1.0,1.0,1.0,0.3714,0.556,0.0,1.0,1.0,1.0,1.0,1.0,0.404046267,0.0,0.961305439,1.0,1.0,1.0,1.0,1.0,0.775122046,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.599431455,0.0,0.550326245,0.550243283,0.550531915
407,1.0,0.453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2887,0.453,0.0,1.0,0.3034,1.0,1.0,1.0,1.0,1.0,1.0,0.2455,0.3034,0.0,1.0,0.5559,1.0,1.0,1.0,0.5165,0.5559,0.0,1.0,1.0,1.0,1.0,1.0,0.249982074,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246234179,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78576237,0.0,0.495710488,0.495663211,0.496010638
408,1.0,0.4527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3201,0.4527,0.0,1.0,0.3032,1.0,1.0,1.0,1.0,1.0,1.0,0.4238,0.3032,0.0,1.0,0.5558,1.0,1.0,1.0,0.5009,0.5558,0.0,1.0,1.0,1.0,1.0,1.0,0.407155573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.474454552,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7517187,0.0,0.444055099,0.444044849,0.444148936
409,1.0,0.4523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4101,0.4523,0.0,1.0,0.3029,1.0,1.0,1.0,1.0,1.0,1.0,0.6027,0.3029,0.0,1.0,0.5556,1.0,1.0,1.0,0.4175,0.5556,0.0,1.0,1.0,1.0,1.0,1.0,0.476967394,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.589656055,0.0,0.959152937,1.0,1.0,1.0,1.0,1.0,0.687497318,0.0,0.413061866,0.412946901,0.413120567
410,1.0,0.452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4952,0.452,0.0,1.0,0.3027,1.0,1.0,1.0,1.0,1.0,1.0,0.5197,0.3027,0.0,1.0,0.5555,1.0,1.0,1.0,0.3786,0.5555,0.0,1.0,1.0,1.0,1.0,1.0,0.498590976,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.476182193,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.640233934,0.0,0.396628806,0.396657499,0.396719858
411,1.0,0.4516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4592,0.4516,0.0,1.0,0.3025,1.0,1.0,1.0,1.0,1.0,1.0,0.2122,0.3025,0.0,1.0,0.5554,1.0,1.0,1.0,0.4226,0.5554,0.0,1.0,1.0,1.0,1.0,1.0,0.470422447,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27670458,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.712579429,0.0,0.389258096,0.389253226,0.389184397
412,1.0,0.4513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4049,0.4513,0.0,1.0,0.3023,1.0,1.0,1.0,1.0,1.0,1.0,0.0635,0.3023,0.0,1.0,0.5553,1.0,1.0,1.0,0.4538,0.5553,0.0,1.0,1.0,1.0,1.0,1.0,0.346992671,0.0,0.990863681,1.0,1.0,1.0,1.0,1.0,0.136217594,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.744524598,0.0,0.389318511,0.389253226,0.389184397
413,1.0,0.4509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3285,0.4509,0.0,1.0,0.3021,1.0,1.0,1.0,1.0,1.0,1.0,0.0985,0.3021,0.0,1.0,0.5551,1.0,1.0,1.0,0.509,0.5551,0.0,1.0,1.0,1.0,1.0,1.0,0.289311677,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.189932719,0.0,0.905247986,1.0,1.0,1.0,1.0,1.0,0.791623354,0.0,0.402912035,0.402792469,0.402925532
414,1.0,0.4506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2978,0.4506,0.0,1.0,0.3019,1.0,1.0,1.0,1.0,1.0,1.0,0.1057,0.3019,0.0,1.0,0.555,1.0,1.0,1.0,0.4936,0.555,0.0,1.0,1.0,1.0,1.0,1.0,0.313348264,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.212815017,0.0,0.712376475,1.0,1.0,1.0,1.0,1.0,0.769264579,0.0,0.445505075,0.445525703,0.445478723
415,1.0,0.4502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2782,0.4502,0.0491,1.0,0.3017,1.0,1.0,1.0,1.0,1.0,1.0,0.152,0.3017,0.0718,1.0,0.5549,1.0,1.0,1.0,0.5661,0.5549,0.0414,1.0,1.0,1.0,1.0,1.0,0.300854117,0.361320257,0.773641884,1.0,1.0,1.0,1.0,1.0,0.269306213,0.37413311,0.206056029,1.0,1.0,1.0,1.0,1.0,0.826928318,0.394809544,0.52017883,0.520203089,0.520390071
416,1.0,0.4499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3024,0.4499,0.2422,1.0,0.3015,1.0,1.0,1.0,1.0,1.0,1.0,0.1462,0.3015,0.2699,1.0,0.5547,1.0,1.0,1.0,0.3684,0.5547,0.2221,1.0,1.0,1.0,1.0,1.0,0.327373445,0.679524839,0.459496677,1.0,1.0,1.0,1.0,1.0,0.201117858,0.725462735,0.143115714,1.0,1.0,1.0,1.0,1.0,0.522849917,0.697245598,0.563134364,0.563147874,0.563386525
417,1.0,0.4495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3569,0.4495,0.4257,1.0,0.3012,1.0,1.0,1.0,1.0,1.0,1.0,0.242,0.3012,0.4642,1.0,0.5546,1.0,1.0,1.0,0.5373,0.5546,0.3815,1.0,1.0,1.0,1.0,1.0,0.435058475,0.825449109,0.311575651,1.0,1.0,1.0,1.0,1.0,0.278140485,0.915807545,0.231906295,1.0,1.0,1.0,1.0,1.0,0.720430553,0.907906651,0.571834219,0.571821451,0.571808511
418,1.0,0.4491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3161,0.4491,0.546,1.0,0.301,1.0,1.0,1.0,1.0,1.0,1.0,0.465,0.301,0.5714,1.0,0.5545,1.0,1.0,1.0,0.632,0.5545,0.4813,1.0,1.0,1.0,1.0,1.0,0.445942611,0.836699069,0.218173504,1.0,1.0,1.0,1.0,1.0,0.481018603,0.951060832,0.243204713,1.0,1.0,1.0,1.0,1.0,0.8447119,0.914483726,0.576244563,0.576264015,0.576241135
419,1.0,0.4488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3395,0.4488,0.6216,1.0,0.3008,1.0,1.0,1.0,1.0,1.0,1.0,0.2926,0.3008,0.6484,1.0,0.5543,1.0,1.0,1.0,0.6013,0.5543,0.5057,1.0,1.0,1.0,1.0,1.0,0.470401943,0.833785474,0.235469416,1.0,1.0,1.0,1.0,1.0,0.33076629,0.958930492,0.298091412,1.0,1.0,1.0,1.0,1.0,0.806876421,0.87660259,0.579325761,0.579437275,0.579343972
420,1.0,0.4484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.243,0.4484,0.5762,1.0,0.3006,1.0,1.0,1.0,1.0,1.0,1.0,0.3273,0.3006,0.6217,1.0,0.5542,1.0,1.0,1.0,0.5859,0.5542,0.4841,1.0,1.0,1.0,1.0,1.0,0.41196534,0.801787019,0.135875642,1.0,1.0,1.0,1.0,1.0,0.341409862,0.934768736,0.171734035,1.0,1.0,1.0,1.0,1.0,0.727741122,0.79472065,0.57739246,0.577533319,0.577570922
421,1.0,0.4481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2362,0.4481,0.5653,1.0,0.3004,1.0,1.0,1.0,1.0,1.0,1.0,0.2611,0.3004,0.6372,1.0,0.5541,1.0,1.0,1.0,0.6224,0.5541,0.4597,1.0,1.0,1.0,1.0,1.0,0.359807551,0.818917751,0.122584641,1.0,1.0,1.0,1.0,1.0,0.273267746,0.942100644,0.179910481,1.0,1.0,1.0,1.0,1.0,0.761469305,0.808406413,0.571471725,0.571609901,0.571808511
422,1.0,0.4477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.255,0.4477,0.6065,1.0,0.3002,1.0,1.0,1.0,1.0,1.0,1.0,0.3635,0.3002,0.6742,1.0,0.5539,1.0,1.0,1.0,0.5785,0.5539,0.4646,1.0,1.0,1.0,1.0,1.0,0.417034298,0.880409896,0.262121677,1.0,1.0,1.0,1.0,1.0,0.367964745,0.964945316,0.241594255,1.0,1.0,1.0,1.0,1.0,0.810711741,0.840993166,0.567605123,0.567801989,0.567375887
423,1.0,0.4474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1483,0.4474,0.6343,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0.3524,0.3,0.697,1.0,0.5538,1.0,1.0,1.0,0.5747,0.5538,0.4617,1.0,1.0,1.0,1.0,1.0,0.301189601,0.917061508,0.20692046,1.0,1.0,1.0,1.0,1.0,0.324651062,0.991811454,0.291871488,1.0,1.0,1.0,1.0,1.0,0.859708667,0.879897475,0.557696955,0.557859107,0.557624113
