Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
t113,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,80.89343933286924,15.608327830125017,0.0,62.475
t114,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,80.89343933286924,15.608327830125017,0.0,62.475
t115,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,80.89343933286924,15.608327830125017,0.0,62.475
t116,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,100.90826976651857,14.731301055810412,0.0,62.475
t117,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,100.90826976651857,14.731301055810412,0.0,62.475
t118,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,20.01483043364933,23.334324555495808,0.0,62.475
t119,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,20.01483043364933,23.334324555495808,0.0,62.475
t120,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,20.01483043364933,23.334324555495808,0.0,62.475
t121,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,20.01483043364933,24.211351329810412,0.0,62.475
t122,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,111.66068192718456,9.480050274,0.0,62.475
t123,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,91.64585149353522,9.480050274,0.0,62.475
t124,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t125,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t126,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t127,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t128,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t129,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,107.05535067648819,9.480050274,0.0,62.475
t130,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.003124999999999989,0.0,0.0,0.0,0.0,0.0,145.87737977909404,24.211351329810412,0.0,62.475
t131,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,145.87737977909404,14.731301055810412,0.0,62.475
t132,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,136.12760871909404,14.731301055810412,0.0,62.475
t133,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,136.12760871909404,14.731301055810412,0.0,62.475
t134,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,38.82202910260584,24.211351329810412,0.0,62.475
t135,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.57180016260584,24.211351329810412,0.0,62.475
t136,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,48.57180016260584,24.211351329810412,0.0,62.475
t137,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t138,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t139,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t140,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t141,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t142,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t143,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t144,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,9.74977106,9.480050274,0.0,62.475
t145,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t146,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t147,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t148,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t149,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,9.74977106,24.211351329810412,0.0,62.475
t150,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,19.289641584171548,24.211351329810412,0.0,62.475
t151,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,19.289641584171548,24.211351329810412,0.0,62.475
t152,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,19.289641584171548,24.211351329810412,0.0,62.475
t153,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,54.397859739215406,24.211351329810412,0.0,62.475
t154,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,54.397859739215406,24.211351329810412,0.0,62.475
t155,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.2,0.0,0.0,0.0,0.0,0.0,44.648088679215405,16.36655950581041,0.0,62.475
t156,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,44.648088679215405,16.36655950581041,0.0,62.475
t157,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,38.96264484046053,16.36655950581041,0.0,62.475
t158,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,38.96264484046053,7.8447918240000005,0.0,62.475
t159,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,38.96264484046053,7.8447918240000005,0.0,62.475
t160,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,38.96264484046053,7.8447918240000005,0.0,62.475
t161,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,3.8544266854166667,24.211351329810412,0.0,62.475
t162,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,3.8544266854166667,24.211351329810412,0.0,62.475
t163,0.0,0.0,0.0,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,3.8544266854166667,24.211351329810412,0.0,62.475
t164,0.0,0.0,5.168807544047386,0.0,2.12,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,3.854426685416667,24.211351329810412,0.0,62.475
t165,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.211351329810412,0.0,62.475
t166,0.0,0.0,5.168807544047386,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,67.2475203664809,24.211351329810412,0.0,62.475
