Resource,NGCC_bf,NGCC_gf,NGCT_bf,NGCT_gf,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR,unmet,Total
t649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0682686000002,0.0,0.0,0.0,0.0,1401.0682686000002
t650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.21756525,0.0,0.0,0.0,0.0,1398.21756525
t651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.5724257200002,0.0,0.0,0.0,0.0,1406.5724257200002
t652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.54296371,0.0,0.0,0.0,0.0,1433.54296371
t653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6494.661924742508,0.0,0.0,0.0,0.0,6494.661924742508
t654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8885.04858905364,0.0,0.0,0.0,0.0,8885.04858905364
t655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.78121941,0.0,0.0,0.0,0.0,1566.78121941
t656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.05038493,0.0,0.0,0.0,0.0,1564.05038493
t657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.2626978,0.0,0.0,0.0,0.0,1520.2626978
t658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.4874884600001,0.0,0.0,0.0,0.0,1460.4874884600001
t659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.1039103,0.0,0.0,0.0,0.0,1396.1039103
t660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.81627725,0.0,0.0,0.0,0.0,1339.81627725
t661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.00404135,0.0,0.0,0.0,0.0,1303.00404135
t662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.56770038,0.0,0.0,0.0,0.0,1281.56770038
t663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.3906509600001,0.0,0.0,0.0,0.0,1294.3906509600001
t664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.9474530500001,0.0,0.0,0.0,0.0,1358.9474530500001
t665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.17456218,0.0,0.0,0.0,0.0,1442.17456218
t666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.65886466,0.0,0.0,0.0,0.0,1466.65886466
t667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.8997866400002,0.0,0.0,0.0,0.0,1479.8997866400002
t668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.0411869700001,0.0,0.0,0.0,0.0,1485.0411869700001
t669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.10421281,0.0,0.0,0.0,0.0,1472.10421281
t670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0754999100002,0.0,0.0,0.0,0.0,1432.0754999100002
t671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4221.826786919112,0.0,0.0,0.0,0.0,4221.826786919112
t672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370.3266931920325,0.0,0.0,0.0,0.0,4370.3266931920325
t673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.3335336,0.0,0.0,0.0,0.0,1852.3335336
t674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5929.805925599085,0.0,0.0,0.0,0.0,5929.805925599085
t675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.3058807000002,0.0,0.0,0.0,0.0,1841.3058807000002
t676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.6460940700001,0.0,0.0,0.0,0.0,1854.6460940700001
t677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.03260463,0.0,0.0,0.0,0.0,1884.03260463
t678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.64680047,0.0,0.0,0.0,0.0,1933.64680047
t679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0495446500001,0.0,0.0,0.0,0.0,1970.0495446500001
t680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.83960847,0.0,0.0,0.0,0.0,1977.83960847
t681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.4862676012244,0.0,0.0,0.0,0.0,2364.4862676012244
t682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.39995515,0.0,0.0,0.0,0.0,1871.39995515
t683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10106.690410368228,0.0,0.0,0.0,0.0,10106.690410368228
t684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.0370655200002,0.0,0.0,0.0,0.0,1724.0370655200002
t685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2353951300001,0.0,0.0,0.0,0.0,1664.2353951300001
t686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.88733454,0.0,0.0,0.0,0.0,1632.88733454
t687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.3790186300002,0.0,0.0,0.0,0.0,1640.3790186300002
t688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.5713993200002,0.0,0.0,0.0,0.0,1680.5713993200002
t689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.73221517,0.0,0.0,0.0,0.0,1754.73221517
t690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.16199637,0.0,0.0,0.0,0.0,1779.16199637
t691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.6627893000002,0.0,0.0,0.0,0.0,1768.6627893000002
t692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.6901518500001,0.0,0.0,0.0,0.0,1741.6901518500001
t693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.5006382,0.0,0.0,0.0,0.0,1701.5006382
t694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.3257414,0.0,0.0,0.0,0.0,1645.3257414
t695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.5591364000002,0.0,0.0,0.0,0.0,1593.5591364000002
t696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.5826041900002,0.0,0.0,0.0,0.0,1576.5826041900002
t697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9543.731152764427,0.0,0.0,0.0,0.0,9543.731152764427
t698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.8977446200001,0.0,0.0,0.0,0.0,1543.8977446200001
t699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558.99906602,0.0,0.0,0.0,0.0,1558.99906602
t700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.79297984,0.0,0.0,0.0,0.0,1577.79297984
t701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.88588152,0.0,0.0,0.0,0.0,1602.88588152
t702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7668.78794477068,0.0,0.0,0.0,0.0,7668.78794477068
t703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.4679016300001,0.0,0.0,0.0,0.0,1725.4679016300001
t704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.54264789,0.0,0.0,0.0,0.0,1764.54264789
t705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.28717565,0.0,0.0,0.0,0.0,1774.28717565
t706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764.65574945,0.0,0.0,0.0,0.0,1764.65574945
t707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.3494212300002,0.0,0.0,0.0,0.0,1742.3494212300002
t708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7639.070042678312,0.0,0.0,0.0,0.0,7639.070042678312
t709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7639.070042678312,0.0,0.0,0.0,0.0,7639.070042678312
t710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7639.070042678312,0.0,0.0,0.0,0.0,7639.070042678312
t711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.0824407000002,0.0,0.0,0.0,0.0,1706.0824407000002
t712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.61380893,0.0,0.0,0.0,0.0,1747.61380893
t713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.24529192,0.0,0.0,0.0,0.0,1820.24529192
t714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.85687272,0.0,0.0,0.0,0.0,1848.85687272
t715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.4783220200002,0.0,0.0,0.0,0.0,1859.4783220200002
t716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.9624620800003,0.0,0.0,0.0,0.0,1856.9624620800003
t717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.39386568,0.0,0.0,0.0,0.0,1836.39386568
t718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.78379507,0.0,0.0,0.0,0.0,1796.78379507
t719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.53061404,0.0,0.0,0.0,0.0,1771.53061404
t720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.28414509,0.0,0.0,0.0,0.0,1758.28414509
t721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.4833302400002,0.0,0.0,0.0,0.0,1779.4833302400002
t722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589.55447062762,0.0,0.0,0.0,0.0,4589.55447062762
t723,0.0,0.0,258.4403772023693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867.689859787866,0.0,0.0,0.0,0.0,4126.130236990235
t724,0.0,0.0,258.4403772023693,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.9110295776309,0.0,0.0,0.0,0.0,1946.3514067800002
t725,0.0,0.0,258.4403772023693,0.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.4521611676305,0.0,0.0,0.0,2088.89253837
t726,0.0,0.0,258.4403772023693,0.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.8403426776308,0.0,0.0,0.0,2201.28071988
t727,0.0,0.0,249.01081641313903,0.0,318.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0108164131391
t728,0.0,0.0,258.4403772023693,0.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,166.28154467805132,0.0,0.0,0.0,964.7219218804206
t729,0.0,0.0,258.4403772023693,0.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1340.5733515176307,0.0,0.0,0.0,0.0,2139.01372872
t730,0.0,0.0,0.0,0.0,530.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.8426956800004,0.0,0.0,0.0,2070.8426956800004
t731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.4215094800002,0.0,0.0,0.0,1998.4215094800002
t732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5665.323962305036,0.0,0.0,0.0,0.0,5665.323962305036
t733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13319.857439980748,0.0,0.0,0.0,0.0,13319.857439980748
t734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14587.737977909404,0.0,0.0,0.0,0.0,14587.737977909404
t735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14587.737977909404,0.0,0.0,0.0,0.0,14587.737977909404
t736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.273923331257,0.0,0.0,0.0,0.0,7662.273923331257
t737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.55201043,0.0,0.0,0.0,0.0,1951.55201043
t738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.1549721200001,0.0,0.0,0.0,0.0,2030.1549721200001
t739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.14739198,0.0,0.0,0.0,0.0,2034.14739198
t740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.7885908800001,0.0,0.0,0.0,0.0,2002.7885908800001
t741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.45867002,0.0,0.0,0.0,0.0,1942.45867002
t742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.1126711000002,0.0,0.0,0.0,0.0,1862.1126711000002
t743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.86162947,0.0,0.0,0.0,0.0,1802.86162947
t744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.1022562000003,0.0,0.0,0.0,0.0,1773.1022562000003
t745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.650951474392,0.0,0.0,0.0,0.0,4542.650951474392
t746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11094.04403147308,0.0,0.0,0.0,0.0,11094.04403147308
t747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.6800355,0.0,0.0,0.0,0.0,1761.6800355
t748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10386.139719018436,0.0,0.0,0.0,0.0,10386.139719018436
t749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.8080408200003,0.0,0.0,0.0,0.0,1929.8080408200003
t750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.26458004,0.0,0.0,0.0,0.0,2023.26458004
t751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.2330379300001,0.0,0.0,0.0,0.0,2028.2330379300001
t752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.83200891,0.0,0.0,0.0,0.0,2009.83200891
t753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986.28155495,0.0,0.0,0.0,0.0,1986.28155495
t754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5626.59147940356,0.0,0.0,0.0,0.0,5626.59147940356
t755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.21827187,0.0,0.0,0.0,0.0,1917.21827187
t756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.081535993413,0.0,0.0,0.0,0.0,10495.081535993413
t757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.081535993413,0.0,0.0,0.0,0.0,10495.081535993413
t758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.081535993413,0.0,0.0,0.0,0.0,10495.081535993413
t759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10495.081535993413,0.0,0.0,0.0,0.0,10495.081535993413
t760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.9798110000002,0.0,0.0,0.0,0.0,1906.9798110000002
t761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.01267768,0.0,0.0,0.0,0.0,1973.01267768
t762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.11765975,0.0,0.0,0.0,0.0,1990.11765975
t763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.55354602,0.0,0.0,0.0,0.0,1974.55354602
t764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.5308002800002,0.0,0.0,0.0,0.0,1924.5308002800002
t765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.84401559,0.0,0.0,0.0,0.0,1848.84401559
t766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.73725872,0.0,0.0,0.0,0.0,1771.73725872
t767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.42668872,0.0,0.0,0.0,0.0,1712.42668872
t768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.6398829,0.0,0.0,0.0,0.0,1680.6398829
t769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10150.246831128945,0.0,0.0,0.0,0.0,10150.246831128945
t770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7592.621555003458,0.0,0.0,0.0,0.0,7592.621555003458
t771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7786.830109103179,0.0,0.0,0.0,0.0,7786.830109103179
t772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102.36376813759,0.0,0.0,0.0,0.0,9102.36376813759
t773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6002.130628607836,0.0,0.0,0.0,0.0,6002.130628607836
t774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.7098656800001,0.0,0.0,0.0,0.0,1943.7098656800001
t775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.71471262,0.0,0.0,0.0,0.0,1953.71471262
t776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.4555455700001,0.0,0.0,0.0,0.0,1943.4555455700001
t777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.7126712000002,0.0,0.0,0.0,0.0,1924.7126712000002
t778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10496.682298660558,0.0,0.0,0.0,0.0,10496.682298660558
t779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.495583312353,0.0,0.0,0.0,0.0,9418.495583312353
t780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14363.35344167522,0.0,0.0,0.0,0.0,14363.35344167522
t781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12219.756258860041,0.0,0.0,0.0,0.0,12219.756258860041
t782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14587.737977909404,0.0,0.0,0.0,0.0,14587.737977909404
t783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14587.737977909404,0.0,0.0,0.0,0.0,14587.737977909404
t784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.549073330149,0.0,0.0,0.0,0.0,10272.549073330149
t785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8628.589359063302,0.0,0.0,0.0,0.0,8628.589359063302
t786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.9626500773484,0.0,0.0,0.0,0.0,3927.9626500773484
t787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.92210615,0.0,0.0,0.0,0.0,2044.92210615
t788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.56132333,0.0,0.0,0.0,0.0,2020.56132333
t789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1263272,0.0,0.0,0.0,0.0,1957.1263272
t790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.10763608,0.0,0.0,0.0,0.0,1883.10763608
t791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.94279535,0.0,0.0,0.0,0.0,1828.94279535
t792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.6827169300002,0.0,0.0,0.0,0.0,1809.6827169300002
t793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.7833354699999,0.0,0.0,0.0,0.0,1820.7833354699999
t794,0.0,0.0,0.0,0.0,493.6980901280904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.9041438719096,0.0,0.0,0.0,1831.602234
t795,0.0,0.0,0.0,0.0,493.6980901280904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.9457681419099,0.0,0.0,0.0,1859.6438582700002
t796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.9153666700001,0.0,0.0,0.0,1934.9153666700001
t797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.03444362,0.0,0.0,0.0,2059.03444362
t798,0.0,0.0,0.0,0.0,493.6980901280904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.7515076450316,0.0,0.0,0.0,1820.449597773122
t799,0.0,0.0,0.0,0.0,493.6980901280904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.4884145719097,0.0,0.0,0.0,2120.1865047
t800,0.0,0.0,0.0,0.0,493.6980901280904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.0020687419099,0.0,0.0,0.0,2028.7001588700002
t801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.17518853,0.0,0.0,0.0,0.0,1936.17518853
t802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0741681400002,0.0,0.0,0.0,0.0,1850.0741681400002
t803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.40989023,0.0,0.0,0.0,0.0,1762.40989023
t804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11032.603651631842,0.0,0.0,0.0,0.0,11032.603651631842
t805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160.312145827507,0.0,0.0,0.0,0.0,13160.312145827507
t806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160.312145827507,0.0,0.0,0.0,0.0,13160.312145827507
t807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160.312145827507,0.0,0.0,0.0,0.0,13160.312145827507
