BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.622564956979495e7,7785.885857039729,-9612.204761777442,0.0,0.0,0.0,0.0,0.0,0.0,-1.3960042325089023e8
t1,23080.62065587723,7.976181899513582,-15.309123323259945,0.0,0.0,0.0,247.15808554651994,0.0,0.0,-38175.4458
t2,23078.43338477723,23.285305222773527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37956.71869
t3,22597.678711077227,0.0,-23.285305222773527,0.0,0.0,0.0,651.8579141455484,0.0,0.0,-38081.25132
t4,23629.373855175716,0.0,-5.461985175712311,0.0,0.0,0.0,0.0,0.0,0.0,-38478.91187
t5,24519.76539,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39374.76539
t6,25937.145534777228,23.285305222773527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40815.43084
t7,27462.24966,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42317.24966
t8,24759.5329551615,0.0,-5.461985175712311,0.0,0.0,0.0,3282.438130014214,0.0,0.0,-42891.5091
t9,22865.285114405677,0.0,-0.0,0.0,0.0,0.0,4793.215035594327,0.0,0.0,-42513.50015
t10,23177.85688338425,0.0,-0.0,0.0,0.0,0.0,3244.2427966157466,0.0,0.0,-41277.09968
t11,25867.439495222774,0.0,-23.285305222773527,0.0,0.0,0.0,0.0,0.0,0.0,-40699.15419
t12,21566.926381525052,18.86109723044656,-0.0,0.0,0.0,0.0,3453.886911244502,0.0,0.0,-39894.67439
t13,18508.454091424013,0.0,-0.0,0.0,0.0,0.0,5781.318818575987,0.0,0.0,-39144.77291
t14,19353.580618424014,0.0,-23.285305222773527,0.0,0.0,0.0,4672.130296798759,0.0,0.0,-38857.42561
t15,18508.971216024012,0.0,-0.0,0.0,0.0,0.0,5832.51415397599,0.0,0.0,-39196.48537
t16,26354.12823477723,23.285305222773527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41232.41354
t17,24388.380367270674,0.0,-23.285305222773527,0.0,0.0,0.0,4454.176577952097,0.0,0.0,-43674.27164
t18,29668.619471423746,7.9761818995135805,-15.309123323259946,0.0,0.0,0.0,0.0,0.0,0.0,-44516.28653
t19,27567.69580126775,10.420495707429039,-12.864809515344488,0.0,0.0,0.0,2470.138932540168,0.0,0.0,-44890.39042
t20,28782.490394354478,9.007063119138776,-0.0,0.0,0.0,0.0,920.5591225263779,0.0,0.0,-44567.05658
t21,28593.34548832581,15.86471344848306,-7.420591774290466,0.0,0.0,0.0,0.0,0.0,0.0,-43456.78961
t22,27023.770325222773,0.0,-23.285305222773527,0.0,0.0,0.0,0.0,0.0,0.0,-41855.48502
t23,25928.62896477723,23.285305222773527,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40806.91427
t24,22991.42170767277,0.0,-23.029422747797994,0.0,0.0,0.0,2402.084345075027,0.0,0.0,-40225.47663
t25,23574.42170767277,20.726480473018196,-2.558824749755331,0.0,0.0,0.0,1900.5265066039692,0.0,0.0,-40348.11587
t26,20534.751063237087,0.0,-23.285305222773527,0.0,0.0,0.0,5290.381631985688,0.0,0.0,-40656.84739
t27,21393.26637853709,0.0,-0.0,0.0,0.0,0.0,5460.112541462915,0.0,0.0,-41708.37892
t28,20403.856077137087,18.396677606942617,-4.888627615830908,0.0,0.0,0.0,8474.984652871803,0.0,0.0,-43747.34878
t29,21088.284533603757,0.0,-0.0,0.0,0.0,0.0,11713.038376396247,0.0,0.0,-47656.32291
t30,29524.36405387517,0.0,-0.0,0.0,0.0,0.0,6604.454416124829,0.0,0.0,-50983.81847
t31,19183.955142984832,0.0,-23.285305222773527,0.0,0.0,0.0,16999.23138223794,0.0,0.0,-51014.90122
t32,20900.54973607156,18.861097230446557,-0.0,0.0,0.0,0.0,14054.659766697992,0.0,0.0,-49829.0706
t33,20096.603506693675,0.0,-23.285305222773527,0.0,0.0,0.0,12983.170498529098,0.0,0.0,-47911.4887
t34,21186.271075782082,18.86109723044656,-0.0,0.0,0.0,0.0,10016.106856987468,0.0,0.0,-46076.23903
t35,19852.744801810593,0.0,-23.285305222773527,0.0,0.0,0.0,9897.566303412183,0.0,0.0,-44582.0258
t36,18528.408817485782,23.285305222773527,-0.0,0.0,0.0,0.0,9921.91994729145,0.0,0.0,-43328.61407
t37,18338.14277251229,0.0,-23.285305222773527,0.0,0.0,0.0,9282.177122710487,0.0,0.0,-42452.03459
t38,17829.322583911104,20.840991414858074,-2.4443138079154534,0.0,0.0,0.0,9237.790868481956,0.0,0.0,-41940.51013
t39,16195.111184700949,0.0,-0.0,0.0,0.0,0.0,10999.550245299053,0.0,0.0,-42049.66143
t40,18255.297553443037,0.0,-23.285305222773527,0.0,0.0,0.0,10944.342241779736,0.0,0.0,-44031.35449
t41,19764.44002810667,0.0,-0.0,0.0,0.0,0.0,12257.278201893327,0.0,0.0,-46876.71823
t42,17989.831866147295,0.0,-5.461985175712311,0.0,0.0,0.0,14954.216079028412,0.0,0.0,-47793.58596
t43,18346.26067182848,9.007063119138778,-0.0,0.0,0.0,0.0,14851.684375052379,0.0,0.0,-48061.95211
t44,20981.849991082083,15.864713448483059,-7.420591774290468,0.0,0.0,0.0,11788.836447243724,0.0,0.0,-47634.13056
t45,19315.86310459535,0.0,-0.0,0.0,0.0,0.0,11989.140885404642,0.0,0.0,-46160.00399
t46,18046.293166204832,0.0,-23.285305222773527,0.0,0.0,0.0,11736.65616901794,0.0,0.0,-44614.66403
t47,18695.45815115366,18.86109723044656,-0.0,0.0,0.0,0.0,9880.575481615895,0.0,0.0,-43449.89473
t48,21122.944515708863,0.0,-23.285305222773527,0.0,0.0,0.0,7012.64197951391,0.0,0.0,-42967.30119
t49,20149.399713118706,23.285305222773527,-0.0,0.0,0.0,0.0,7932.224501658522,0.0,0.0,-42959.90952
t50,19895.69263971634,0.0,-23.285305222773527,0.0,0.0,0.0,8759.171805506436,0.0,0.0,-43486.57914
t51,19563.900285090298,0.0,-0.0,0.0,0.0,0.0,9828.203974909704,0.0,0.0,-44247.10426
t52,20051.566527445397,7.976181899513584,-15.309123323259943,0.0,0.0,0.0,11518.149543978352,0.0,0.0,-46417.38313
t53,19810.96501272782,23.285305222773527,-0.0,0.0,0.0,0.0,15313.829072049408,0.0,0.0,-50003.07939
t54,19873.852562595177,0.0,-23.285305222773527,0.0,0.0,0.0,18141.0800826276,0.0,0.0,-52846.64734
t55,19183.325615565198,20.84099141485807,-2.4443138079154565,0.0,0.0,0.0,18630.27044682786,0.0,0.0,-52686.99274
t56,18988.223441127804,0.0,-0.0,0.0,0.0,0.0,17144.018228872195,0.0,0.0,-50987.24167
t57,19557.29708810578,0.0,-23.285305222773527,0.0,0.0,0.0,14182.800177116991,0.0,0.0,-48571.81196
t58,19190.38155075023,20.840991414858074,-2.4443138079154534,0.0,0.0,0.0,12722.40392164283,0.0,0.0,-46786.18215
