Segment,1,Total
Zone,1,0
AnnualSum,0.0,0.0
t1,247.15808554651994,247.15808554651994
t2,0.0,0.0
t3,651.8579141455484,651.8579141455484
t4,0.0,0.0
t5,0.0,0.0
t6,0.0,0.0
t7,0.0,0.0
t8,3282.438130014214,3282.438130014214
t9,4793.215035594327,4793.215035594327
t10,3244.2427966157466,3244.2427966157466
t11,0.0,0.0
t12,3453.886911244502,3453.886911244502
t13,5781.318818575987,5781.318818575987
t14,4672.130296798759,4672.130296798759
t15,5832.51415397599,5832.51415397599
t16,0.0,0.0
t17,4454.176577952097,4454.176577952097
t18,0.0,0.0
t19,2470.138932540168,2470.138932540168
t20,920.5591225263779,920.5591225263779
t21,0.0,0.0
t22,0.0,0.0
t23,0.0,0.0
t24,2402.084345075027,2402.084345075027
t25,1900.5265066039692,1900.5265066039692
t26,5290.381631985688,5290.381631985688
t27,5460.112541462915,5460.112541462915
t28,8474.984652871803,8474.984652871803
t29,11713.038376396247,11713.038376396247
t30,6604.454416124829,6604.454416124829
t31,16999.23138223794,16999.23138223794
t32,14054.659766697992,14054.659766697992
t33,12983.170498529098,12983.170498529098
t34,10016.106856987468,10016.106856987468
t35,9897.566303412183,9897.566303412183
t36,9921.91994729145,9921.91994729145
t37,9282.177122710487,9282.177122710487
t38,9237.790868481956,9237.790868481956
t39,10999.550245299053,10999.550245299053
t40,10944.342241779736,10944.342241779736
t41,12257.278201893327,12257.278201893327
t42,14954.216079028412,14954.216079028412
t43,14851.684375052379,14851.684375052379
t44,11788.836447243724,11788.836447243724
t45,11989.140885404642,11989.140885404642
t46,11736.65616901794,11736.65616901794
t47,9880.575481615895,9880.575481615895
t48,7012.64197951391,7012.64197951391
t49,7932.224501658522,7932.224501658522
t50,8759.171805506436,8759.171805506436
t51,9828.203974909704,9828.203974909704
t52,11518.149543978352,11518.149543978352
t53,15313.829072049408,15313.829072049408
t54,18141.0800826276,18141.0800826276
t55,18630.27044682786,18630.27044682786
t56,17144.018228872195,17144.018228872195
t57,14182.800177116991,14182.800177116991
t58,12722.40392164283,12722.40392164283
t59,8244.129618397918,8244.129618397918
t60,10946.87581770237,10946.87581770237
t61,10322.495660402867,10322.495660402867
t62,7755.592149222587,7755.592149222587
t63,9676.699587646612,9676.699587646612
t64,11109.749755918887,11109.749755918887
t65,11349.439154625954,11349.439154625954
t66,15594.930858872302,15594.930858872302
t67,13097.799209252222,13097.799209252222
t68,13867.884576874683,13867.884576874683
t69,12553.301477131654,12553.301477131654
t70,8627.694149162082,8627.694149162082
t71,8143.64902728518,8143.64902728518
t72,4463.686858290965,4463.686858290965
t73,6220.703211438728,6220.703211438728
t74,0.0,0.0
t75,7426.112725623506,7426.112725623506
t76,6833.41816974746,6833.41816974746
t77,0.0,0.0
t78,3524.435052390083,3524.435052390083
t79,6164.188353632035,6164.188353632035
t80,8859.83004313351,8859.83004313351
t81,5581.65857015672,5581.65857015672
t82,8977.62909349215,8977.62909349215
t83,5473.073304528083,5473.073304528083
t84,5296.609745700853,5296.609745700853
t85,0.0,0.0
t86,1108.578123087795,1108.578123087795
t87,0.0,0.0
t88,4928.4742446405035,4928.4742446405035
t89,6054.366123605354,6054.366123605354
t90,15246.58433574087,15246.58433574087
t91,14960.898443500002,14960.898443500002
t92,14524.71487960064,14524.71487960064
t93,12139.120820019056,12139.120820019056
t94,9276.18827354747,9276.18827354747
t95,7310.4663997618445,7310.4663997618445
t96,6748.39409324851,6748.39409324851
t97,6277.931022022306,6277.931022022306
t98,2489.220547258,2489.220547258
t99,3783.3951415940464,3783.3951415940464
t100,7519.726546731826,7519.726546731826
t101,9353.295090217938,9353.295090217938
t102,10998.519827323076,10998.519827323076
t103,11376.095473743702,11376.095473743702
t104,7780.046683694412,7780.046683694412
t105,5651.175641025624,5651.175641025624
t106,4211.512425622043,4211.512425622043
t107,8385.258954319033,8385.258954319033
t108,8014.5682758438425,8014.5682758438425
t109,1929.1362517410812,1929.1362517410812
t110,1415.752077214305,1415.752077214305
t111,0.0,0.0
t112,3305.4482938805086,3305.4482938805086
t113,0.0,0.0
t114,9360.996220868232,9360.996220868232
t115,6516.425775492713,6516.425775492713
t116,1210.4374651904154,1210.4374651904154
t117,6104.229985032737,6104.229985032737
t118,6646.3433674846165,6646.3433674846165
t119,4276.401736868252,4276.401736868252
t120,6272.028850587438,6272.028850587438
t121,0.0,0.0
t122,0.0,0.0
t123,1536.23269183901,1536.23269183901
t124,0.0,0.0
t125,0.0,0.0
t126,6686.754318677224,6686.754318677224
t127,8652.608964102772,8652.608964102772
t128,0.0,0.0
t129,3552.3290500174626,3552.3290500174626
t130,0.0,0.0
t131,2026.2047247828805,2026.2047247828805
t132,4214.025932249469,4214.025932249469
t133,3743.4915918197503,3743.4915918197503
t134,8052.676725030023,8052.676725030023
t135,8312.60972385222,8312.60972385222
t136,11140.591746682414,11140.591746682414
t137,15234.14957232464,15234.14957232464
t138,15603.281597292396,15603.281597292396
t139,16538.443025455716,16538.443025455716
t140,15817.063683802771,15817.063683802771
t141,14902.402704099051,14902.402704099051
t142,12236.103465273081,12236.103465273081
t143,10869.930101199054,10869.930101199054
t144,10064.25677391707,10064.25677391707
t145,8388.27751241043,8388.27751241043
t146,7953.160094729459,7953.160094729459
t147,8627.899766415083,8627.899766415083
t148,10256.022969234224,10256.022969234224
t149,9540.920150173297,9540.920150173297
t150,9824.327362020875,9824.327362020875
t151,10819.904143946018,10819.904143946018
t152,9389.501607165188,9389.501607165188
t153,8360.653202819758,8360.653202819758
t154,0.0,0.0
t155,4938.358313500683,4938.358313500683
t156,0.0,0.0
t157,3220.5242857475546,3220.5242857475546
t158,0.0,0.0
t159,4685.124595643158,4685.124595643158
t160,4597.592025043881,4597.592025043881
t161,8417.145726000488,8417.145726000488
