Period_Index,Rep_Period,Rep_Period_Index
1,108,9
2,102,8
3,151,10
4,102,8
5,102,8
6,102,8
7,102,8
8,108,9
9,108,9
10,108,9
11,108,9
12,108,9
13,102,8
14,102,8
15,102,8
16,102,8
17,102,8
18,102,8
19,102,8
20,14,1
21,14,1
22,14,1
23,14,1
24,102,8
25,14,1
26,14,1
27,73,5
28,73,5
29,29,4
30,73,5
31,73,5
32,73,5
33,73,5
34,73,5
35,26,2
36,102,8
37,26,2
38,28,3
39,28,3
40,28,3
41,28,3
42,28,3
43,28,3
44,28,3
45,89,6
46,89,6
47,14,1
48,89,6
49,89,6
50,89,6
51,89,6
52,95,7
