Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1
11,1.0,0.4742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5705,0.4742,0.5807,1.0,0.3161,1.0,1.0,1.0,1.0,1.0,1.0,0.5409,0.3161,0.6581,1.0,0.5638,1.0,1.0,1.0,0.4531,0.5638,0.6715,1.0,1.0,1.0,1.0,1.0,0.505305171,0.88298142,0.373201698,1.0,1.0,1.0,1.0,1.0,0.63012141,0.901081264,0.581519961,1.0,1.0,1.0,1.0,1.0,0.623566031,0.890388429,0.596121315,0.596149778,0.596187943
12,1.0,0.4738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5227,0.4738,0.6111,1.0,0.3159,1.0,1.0,1.0,1.0,1.0,1.0,0.5143,0.3159,0.6947,1.0,0.5637,1.0,1.0,1.0,0.3153,0.5637,0.6489,1.0,1.0,1.0,1.0,1.0,0.442622066,0.91389823,0.371245652,1.0,1.0,1.0,1.0,1.0,0.597579241,0.957634926,0.848031998,1.0,1.0,1.0,1.0,1.0,0.354756206,0.860843599,0.591710971,0.591707214,0.591755319
13,1.0,0.4735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5081,0.4735,0.6514,1.0,0.3157,1.0,1.0,1.0,1.0,1.0,1.0,0.371,0.3157,0.7107,1.0,0.5635,1.0,1.0,1.0,0.3774,0.5635,0.7107,1.0,1.0,1.0,1.0,1.0,0.57242614,0.951030195,0.469277442,1.0,1.0,1.0,1.0,1.0,0.447836101,0.981128156,0.614678264,1.0,1.0,1.0,1.0,1.0,0.415975034,0.904455662,0.583252779,0.583245187,0.583333333
14,1.0,0.4731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4926,0.4731,0.6594,1.0,0.3155,1.0,1.0,1.0,1.0,1.0,1.0,0.6571,0.3155,0.7251,1.0,0.5634,1.0,1.0,1.0,0.5201,0.5634,0.697,1.0,1.0,1.0,1.0,1.0,0.621201694,0.966417074,0.731073737,1.0,1.0,1.0,1.0,1.0,0.658184052,0.987961411,0.560189545,1.0,1.0,1.0,1.0,1.0,0.629616082,0.919931889,0.577029966,0.577110218,0.57712766
15,1.0,0.4728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4325,0.4728,0.6682,1.0,0.3152,1.0,1.0,1.0,1.0,1.0,1.0,0.5904,0.3152,0.7135,1.0,0.5633,1.0,1.0,1.0,0.4843,0.5633,0.6609,1.0,1.0,1.0,1.0,1.0,0.621629596,0.98263967,0.866592705,1.0,1.0,1.0,1.0,1.0,0.638195157,0.997631669,0.555088222,1.0,1.0,1.0,1.0,1.0,0.60542345,0.874141097,0.566517641,0.566532685,0.566489362
16,1.0,0.4724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3476,0.4724,0.5455,1.0,0.315,1.0,1.0,1.0,1.0,1.0,1.0,0.5319,0.315,0.5933,1.0,0.5631,1.0,1.0,1.0,0.4832,0.5631,0.5129,1.0,1.0,1.0,1.0,1.0,0.549874187,0.971026659,0.968435287,1.0,1.0,1.0,1.0,1.0,0.587468028,0.992797256,0.757214427,1.0,1.0,1.0,1.0,1.0,0.511912286,0.876404047,0.558240696,0.558282209,0.558510638
17,1.0,0.4721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4497,0.4721,0.3775,1.0,0.3148,1.0,1.0,1.0,1.0,1.0,1.0,0.789,0.3148,0.4316,1.0,0.563,1.0,1.0,1.0,0.6421,0.563,0.345,1.0,1.0,1.0,1.0,1.0,0.78054595,0.900088906,0.785129786,1.0,1.0,1.0,1.0,1.0,0.787102103,0.915418983,0.46919769,1.0,1.0,1.0,1.0,1.0,0.690988541,0.803705156,0.557817786,0.557859107,0.558067376
18,1.0,0.4717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4934,0.4717,0.1581,1.0,0.3146,1.0,1.0,1.0,1.0,1.0,1.0,0.8681,0.3146,0.211,1.0,0.5629,1.0,1.0,1.0,0.6516,0.5629,0.1364,1.0,1.0,1.0,1.0,1.0,0.847915113,0.646733522,0.434430361,1.0,1.0,1.0,1.0,1.0,0.843003988,0.660184503,0.769737244,1.0,1.0,1.0,1.0,1.0,0.702089965,0.602088988,0.565732238,0.565686482,0.565602837
19,1.0,0.4714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3623,0.4714,0.0085,1.0,0.3144,1.0,1.0,1.0,1.0,1.0,1.0,0.4276,0.3144,0.0362,1.0,0.5627,1.0,1.0,1.0,0.5684,0.5627,0.0038,1.0,1.0,1.0,1.0,1.0,0.61884582,0.231897503,0.119317755,1.0,1.0,1.0,1.0,1.0,0.505191088,0.270873606,1.0,1.0,1.0,1.0,1.0,1.0,0.714493632,0.065420605,0.571652972,0.571821451,0.571808511
20,1.0,0.471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2994,0.471,0.0,1.0,0.3142,1.0,1.0,1.0,1.0,1.0,1.0,0.1765,0.3142,0.0,1.0,0.5626,1.0,1.0,1.0,0.3602,0.5626,0.0,1.0,1.0,1.0,1.0,1.0,0.334361553,0.0,0.047299512,1.0,1.0,1.0,1.0,1.0,0.253055722,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.603972793,0.0,0.603250362,0.603342501,0.603280142
21,1.0,0.4707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2751,0.4707,0.0,1.0,0.314,1.0,1.0,1.0,1.0,1.0,1.0,0.4478,0.314,0.0,1.0,0.5625,1.0,1.0,1.0,0.324,0.5625,0.0,1.0,1.0,1.0,1.0,1.0,0.450045913,0.0,0.012542864,1.0,1.0,1.0,1.0,1.0,0.558512092,0.0,0.913727045,1.0,1.0,1.0,1.0,1.0,0.566799223,0.0,0.605908652,0.605881109,0.605939716
22,1.0,0.4703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4858,0.4703,0.0,1.0,0.3138,1.0,1.0,1.0,1.0,1.0,1.0,0.5396,0.3138,0.0,1.0,0.5623,1.0,1.0,1.0,0.3061,0.5623,0.0,1.0,1.0,1.0,1.0,1.0,0.55003202,0.0,0.016410643,1.0,1.0,1.0,1.0,1.0,0.647190809,0.0,0.998099566,1.0,1.0,1.0,1.0,1.0,0.529045463,0.0,0.569538424,0.569494394,0.569592199
23,1.0,0.47,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2981,0.47,0.0,1.0,0.3135,1.0,1.0,1.0,1.0,1.0,1.0,0.339,0.3135,0.0,1.0,0.5622,1.0,1.0,1.0,0.4394,0.5622,0.0,1.0,1.0,1.0,1.0,1.0,0.287153542,0.0,0.060662173,1.0,1.0,1.0,1.0,1.0,0.343063056,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757363319,0.0,0.514318511,0.51427967,0.51462766
24,1.0,0.4696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2083,0.4696,0.0,1.0,0.3133,1.0,1.0,1.0,1.0,1.0,1.0,0.1174,0.3133,0.0,1.0,0.5621,1.0,1.0,1.0,0.4023,0.5621,0.0,1.0,1.0,1.0,1.0,1.0,0.275854707,0.0,0.310647666,1.0,1.0,1.0,1.0,1.0,0.197472751,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.691795349,0.0,0.462783954,0.462872858,0.462765957
25,1.0,0.4693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2153,0.4693,0.0,1.0,0.3131,1.0,1.0,1.0,1.0,1.0,1.0,0.0944,0.3131,0.0,1.0,0.5619,1.0,1.0,1.0,0.3241,0.5619,0.0,1.0,1.0,1.0,1.0,1.0,0.249696031,0.0,0.870013833,1.0,1.0,1.0,1.0,1.0,0.152024895,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.538556159,0.0,0.430884485,0.430717157,0.430851064
26,1.0,0.4689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2624,0.4689,0.0,1.0,0.3129,1.0,1.0,1.0,1.0,1.0,1.0,0.0972,0.3129,0.0,1.0,0.5618,1.0,1.0,1.0,0.2871,0.5618,0.0,1.0,1.0,1.0,1.0,1.0,0.266128153,0.0,0.810471952,1.0,1.0,1.0,1.0,1.0,0.154328376,0.0,0.666316271,1.0,1.0,1.0,1.0,1.0,0.499759674,0.0,0.414693088,0.414639306,0.414893617
27,1.0,0.4686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2626,0.4686,0.0,1.0,0.3127,1.0,1.0,1.0,1.0,1.0,1.0,0.1385,0.3127,0.0,1.0,0.5617,1.0,1.0,1.0,0.3003,0.5617,0.0,1.0,1.0,1.0,1.0,1.0,0.236792669,0.0,0.807970881,1.0,1.0,1.0,1.0,1.0,0.202387542,0.0,0.438606054,1.0,1.0,1.0,1.0,1.0,0.48871547,0.0,0.407926535,0.407869685,0.407801418
28,1.0,0.4682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2414,0.4682,0.0,1.0,0.3125,1.0,1.0,1.0,1.0,1.0,1.0,0.1428,0.3125,0.0,1.0,0.5616,1.0,1.0,1.0,0.2358,0.5616,0.0,1.0,1.0,1.0,1.0,1.0,0.179108202,0.0,0.973808289,1.0,1.0,1.0,1.0,1.0,0.221723646,0.0,0.611302376,1.0,1.0,1.0,1.0,1.0,0.431162387,0.0,0.408711938,0.408715887,0.408687943
29,1.0,0.4678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4102,0.4678,0.0,1.0,0.3123,1.0,1.0,1.0,1.0,1.0,1.0,0.1808,0.3123,0.0,1.0,0.5614,1.0,1.0,1.0,0.2758,0.5614,0.0,1.0,1.0,1.0,1.0,1.0,0.38824746,0.0,0.998248458,1.0,1.0,1.0,1.0,1.0,0.295982897,0.0,0.527602375,1.0,1.0,1.0,1.0,1.0,0.480299592,0.0,0.423332528,0.423312883,0.423315603
30,1.0,0.4675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3589,0.4675,0.0,1.0,0.3121,1.0,1.0,1.0,1.0,1.0,1.0,0.1513,0.3121,0.0,1.0,0.5613,1.0,1.0,1.0,0.3545,0.5613,0.0,1.0,1.0,1.0,1.0,1.0,0.376907468,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.251252949,0.0,0.501084566,1.0,1.0,1.0,1.0,1.0,0.582075894,0.0,0.46840261,0.468373175,0.468085106
31,1.0,0.4671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3535,0.4671,0.0496,1.0,0.3119,1.0,1.0,1.0,1.0,1.0,1.0,0.1415,0.3119,0.0713,1.0,0.5612,1.0,1.0,1.0,0.4285,0.5612,0.0409,1.0,1.0,1.0,1.0,1.0,0.3853378,0.398932397,1.0,1.0,1.0,1.0,1.0,1.0,0.234711394,0.366387427,0.284336418,1.0,1.0,1.0,1.0,1.0,0.685242772,0.440731645,0.543378444,0.543473662,0.543439716
32,1.0,0.4668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3585,0.4668,0.2468,1.0,0.3116,1.0,1.0,1.0,1.0,1.0,1.0,0.1033,0.3116,0.2695,1.0,0.561,1.0,1.0,1.0,0.3946,0.561,0.2369,1.0,1.0,1.0,1.0,1.0,0.440486103,0.757886529,0.943080664,1.0,1.0,1.0,1.0,1.0,0.162089884,0.7323367,0.357742131,1.0,1.0,1.0,1.0,1.0,0.597575605,0.779404879,0.584279845,0.584302941,0.584219858
33,1.0,0.4664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3694,0.4664,0.4598,1.0,0.3114,1.0,1.0,1.0,1.0,1.0,1.0,0.2539,0.3114,0.478,1.0,0.5609,1.0,1.0,1.0,0.504,0.5609,0.4501,1.0,1.0,1.0,1.0,1.0,0.420196205,0.963266611,0.986557662,1.0,1.0,1.0,1.0,1.0,0.224840745,0.949219346,0.396894246,1.0,1.0,1.0,1.0,1.0,0.590808034,0.96503973,0.587965201,0.587899302,0.58820922
34,1.0,0.4661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3349,0.4661,0.625,1.0,0.3112,1.0,1.0,1.0,1.0,1.0,1.0,0.362,0.3112,0.6325,1.0,0.5608,1.0,1.0,1.0,0.5148,0.5608,0.6216,1.0,1.0,1.0,1.0,1.0,0.430814505,1.0,0.882269323,1.0,1.0,1.0,1.0,1.0,0.380483031,1.0,0.485945851,1.0,1.0,1.0,1.0,1.0,0.524817169,1.0,0.587058966,0.587053099,0.587322695
35,1.0,0.4657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3627,0.4657,0.7514,1.0,0.311,1.0,1.0,1.0,1.0,1.0,1.0,0.3743,0.311,0.7526,1.0,0.5606,1.0,1.0,1.0,0.5459,0.5606,0.7458,1.0,1.0,1.0,1.0,1.0,0.480443388,1.0,0.708438277,1.0,1.0,1.0,1.0,1.0,0.403098702,1.0,0.813491106,1.0,1.0,1.0,1.0,1.0,0.63573724,1.0,0.586152731,0.585995346,0.58643617
36,1.0,0.4654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3694,0.4654,0.7624,1.0,0.3108,1.0,1.0,1.0,1.0,1.0,1.0,0.4208,0.3108,0.7707,1.0,0.5605,1.0,1.0,1.0,0.6123,0.5605,0.7561,1.0,1.0,1.0,1.0,1.0,0.502028227,1.0,0.779216707,1.0,1.0,1.0,1.0,1.0,0.434940577,1.0,0.848430872,1.0,1.0,1.0,1.0,1.0,0.729662895,1.0,0.5810174,0.58091813,0.581117021
37,1.0,0.465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3966,0.465,0.7642,1.0,0.3106,1.0,1.0,1.0,1.0,1.0,1.0,0.4369,0.3106,0.7735,1.0,0.5604,1.0,1.0,1.0,0.556,0.5604,0.7617,1.0,1.0,1.0,1.0,1.0,0.560047805,1.0,0.591255665,1.0,1.0,1.0,1.0,1.0,0.460977018,1.0,0.703208566,1.0,1.0,1.0,1.0,1.0,0.782622576,1.0,0.573344611,0.573302306,0.57358156
38,1.0,0.4647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.307,0.4647,0.7554,1.0,0.3104,1.0,1.0,1.0,1.0,1.0,1.0,0.3663,0.3104,0.7577,1.0,0.5602,1.0,1.0,1.0,0.5654,0.5602,0.7488,1.0,1.0,1.0,1.0,1.0,0.47984761,1.0,0.383600265,1.0,1.0,1.0,1.0,1.0,0.413854361,0.997925103,0.571635425,1.0,1.0,1.0,1.0,1.0,0.722000301,0.999992013,0.567000967,0.566955786,0.567375887
39,1.0,0.4643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.359,0.4643,0.7045,1.0,0.3102,1.0,1.0,1.0,1.0,1.0,1.0,0.621,0.3102,0.7077,1.0,0.5601,1.0,1.0,1.0,0.5691,0.5601,0.695,1.0,1.0,1.0,1.0,1.0,0.594032764,1.0,0.093454614,1.0,1.0,1.0,1.0,1.0,0.613650382,0.990345061,0.531228006,1.0,1.0,1.0,1.0,1.0,0.737840831,0.999962687,0.558482359,0.558493759,0.558953901
40,1.0,0.464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3141,0.464,0.5605,1.0,0.3099,1.0,1.0,1.0,1.0,1.0,1.0,0.6897,0.3099,0.5966,1.0,0.56,1.0,1.0,1.0,0.6346,0.56,0.546,1.0,1.0,1.0,1.0,1.0,0.548088729,0.990895987,0.065566532,1.0,1.0,1.0,1.0,1.0,0.689219534,0.999193788,0.74564898,1.0,1.0,1.0,1.0,1.0,0.767729342,0.997312009,0.552742871,0.552781891,0.552748227
41,1.0,0.4636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.332,0.4636,0.3719,1.0,0.3097,1.0,1.0,1.0,1.0,1.0,1.0,0.6231,0.3097,0.4238,1.0,0.5598,1.0,1.0,1.0,0.5201,0.5598,0.3489,1.0,1.0,1.0,1.0,1.0,0.526810288,0.870217085,0.081121452,1.0,1.0,1.0,1.0,1.0,0.650822759,0.897767603,0.645065725,1.0,1.0,1.0,1.0,1.0,0.704014242,0.837762475,0.552319961,0.55235879,0.552748227
42,1.0,0.4633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1688,0.4633,0.1554,1.0,0.3095,1.0,1.0,1.0,1.0,1.0,1.0,0.3862,0.3095,0.2109,1.0,0.5597,1.0,1.0,1.0,0.5193,0.5597,0.1267,1.0,1.0,1.0,1.0,1.0,0.256578118,0.627924979,0.122664839,1.0,1.0,1.0,1.0,1.0,0.353145182,0.66939652,0.339280665,1.0,1.0,1.0,1.0,1.0,0.697323561,0.562893689,0.557696955,0.557647557,0.557624113
43,1.0,0.4629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1288,0.4629,0.01,1.0,0.3093,1.0,1.0,1.0,1.0,1.0,1.0,0.2058,0.3093,0.0329,1.0,0.5596,1.0,1.0,1.0,0.4409,0.5596,0.0038,1.0,1.0,1.0,1.0,1.0,0.140433118,0.166819647,0.134819493,1.0,1.0,1.0,1.0,1.0,0.192064583,0.250454247,0.237516761,1.0,1.0,1.0,1.0,1.0,0.653485954,0.009502519,0.563134364,0.563147874,0.563386525
