Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_natural_gas_H2_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
t9,0.0,0.0,0.0,1406.753299788558,3390.5198254541474,0.0,366.06152228021523,3773.4970960436917,0.0,2883.2822323895507,39.379999999999995,3542.9080649549187,592.0459484396912,21.74532764605382,16016.193316996827
t10,0.0,0.0,0.0,473.615259172399,4798.2140648186805,0.0,0.0,5407.174510238224,0.0,2392.658435212307,55.730000000000004,3177.434707453805,397.6950007454216,34.1343570467729,16736.65633468761
t11,0.0,0.0,0.0,31.284252077936532,5825.357323266318,0.0,0.0,6245.753281403447,0.0,1195.34869722668,67.66,3540.0682534320945,0.0,46.6688539087749,16952.14066131525
t12,0.0,0.0,0.0,7.947659677051704,5837.410974245588,0.0,0.0,6268.329229187783,0.0,1246.3978854305833,67.80000000000001,3584.480938324815,0.0,26.47269584769374,17038.83938271351
t13,0.0,0.0,0.0,12.56413250068864,5691.906187424422,0.0,0.0,6269.310792134927,0.0,995.7756386987315,66.11,3751.4420208515,0.0,60.406022364730475,16847.514793975002
t14,0.0,0.0,0.0,49.96669596090889,5640.247683227558,0.0,0.0,6279.126421606378,0.0,1102.9373647404943,65.51,3710.0560374400307,0.0,74.46322879390533,16922.307431769277
t15,0.0,0.0,0.0,276.69468299710104,5314.799106787316,0.0,0.0,5931.54945092253,0.0,1266.5895636322912,61.73,3694.2362401867495,163.48207439690123,16.958022182807674,16726.0391411057
t16,0.0,0.0,0.0,1712.960370392333,4274.741222290463,0.0,440.40648199591635,5243.902810994797,0.0,2149.9946715683027,49.65,3009.692115768379,271.3971462084893,13.971676229498096,17166.716495448178
t17,0.0,0.0,0.0,3948.108925222572,2895.459160234205,0.0,1027.3661796366905,3674.5736547373795,0.0,2381.7185317084186,33.63,2924.0639462861463,271.3971462084893,0.0,17156.3175440339
t18,0.0,0.0,0.0,5646.347945719589,1069.3310368750765,0.0,1469.277324350009,1560.685360415118,0.0,4668.456539351412,12.42,2668.1186190903372,271.3971462084893,34.1343570467729,17400.168329056803
t19,0.0,0.0,0.0,7711.233497698675,0.0,0.0,2006.5962335045126,0.0,0.0,2373.168284528115,0.0,3541.5927637200116,592.0459484396912,34.1343570467729,16258.771084937778
t20,0.0,0.0,0.0,13503.754512477615,0.0,0.0,3513.910316811675,0.0,0.0,1280.6640740451323,0.0,1350.5847457290797,0.0,68.2687140935458,19717.182363157048
t21,0.0,0.0,0.0,6310.182768571363,0.0,0.0,1642.0186186709552,0.0,0.0,5426.081647638227,0.0,3168.1679205252212,592.0459484396912,0.0,17138.49690384546
t22,0.0,0.0,0.0,5086.842280780035,0.0,0.0,1323.684280094871,0.0,0.0,5256.714949506563,0.0,3466.0704546112497,592.0459484396912,34.1343570467729,15759.492270479182
t23,0.0,0.0,0.0,8004.166534299476,0.0,0.0,2082.8224725475434,0.0,0.0,4471.720667129657,0.0,1538.5318046177338,387.82616042499143,34.1343570467729,16519.201996066175
t24,0.0,0.0,0.0,9346.613260026805,0.0,0.0,2432.1503128118593,0.0,0.0,972.0237991033607,0.0,2103.268954339613,92.42999779399685,34.1343570467729,14980.620681122407
t25,0.0,0.0,0.0,8941.320780926126,0.0,0.0,2326.686204861577,0.0,0.0,3993.7793196171515,0.0,483.1868050055492,65.65545305039211,62.07419939318624,15872.702762853982
t26,0.0,0.0,0.0,10991.115255221854,0.0,0.0,2860.0781547756437,0.0,0.0,777.5081318380103,0.0,502.06402401175245,120.52485928794977,74.46322879390533,15325.753653929114
t27,0.0,0.0,0.0,10278.232629486834,0.0,0.0,2674.573774424874,0.0,0.0,907.7854467391776,0.0,984.0128988603949,0.0,0.0,14844.604749511282
t28,0.0,0.0,0.0,5358.97160685157,0.0,0.0,1394.4970340964487,0.0,0.0,3000.9567982256713,0.0,2560.5248723808586,465.98532097424027,0.0,12780.935632528788
t29,0.0,0.0,0.0,1637.8446382059994,0.0,0.0,426.19548261254624,0.0,0.0,4067.885179020304,0.0,4363.5787543996985,592.0459484396912,34.1343570467729,11121.68435972501
t30,0.0,0.0,0.0,810.3598815050694,0.0,0.0,210.86964705406925,0.0,0.0,4906.135403968776,0.0,4893.003523659921,592.0459484396912,74.46322879390533,11486.877633421433
t31,0.0,0.0,0.0,233.424672792711,0.0,0.0,60.74113426505139,0.0,0.0,4678.20218010846,0.0,6261.989608278321,592.0459484396912,74.46322879390533,11900.86677267814
t32,0.0,0.0,0.0,4800.371567280481,1557.5039015354375,0.0,1249.1396492145966,1860.3369496148207,0.0,4016.9020174140446,18.090000000000003,3151.2780949261364,10.93634693721135,0.0,16664.55852692273
t33,0.0,0.0,0.0,2076.8403329513367,3331.1125456277546,0.0,540.4297497844042,3852.251680384639,0.0,2181.8872007551163,38.690000000000005,3604.22740554854,398.7245716142806,21.74532764605382,16045.908814312126
t34,0.0,0.0,0.0,0.31336517939968517,4723.309233733229,0.0,0.0,5219.89226698841,0.0,1426.9936237422346,54.86,3907.9535429269595,478.5758040574433,0.0,15811.897836627677
t35,0.0,0.0,0.0,5.777462064213745,5794.362220748201,0.0,0.0,6214.343267094806,0.0,863.1876171411278,67.30000000000001,3687.6979405497195,0.0,34.1343570467729,16666.80286464484
t36,0.0,0.0,0.0,134.97920486561065,5923.508481240359,0.0,0.0,6237.900777826287,0.0,719.1629842582727,68.8,3636.802056025673,0.0,74.46322879390533,16795.61673301011
t37,0.0,0.0,0.0,2257.0007737501355,5969.1401599475885,0.0,0.0,5995.886239045636,0.0,1120.606247190834,69.33,2369.6519304632834,126.40586559962283,74.46322879390533,17982.484444791004
t38,0.0,0.0,0.0,5839.735286373507,5909.732880121196,0.0,0.0,6269.310792134927,0.0,1299.4848109515838,68.64,635.3708212171565,0.0,0.0,20022.274590798366
t39,0.0,0.0,0.0,5995.145829063229,5596.337954660223,0.0,0.0,6262.4398515049115,0.0,1580.7910759854065,65.0,563.5469246590528,0.0,0.0,20063.26163587282
t40,0.0,0.0,0.0,4831.457191833237,4420.246009111628,0.0,476.42833442382937,5230.456906351219,0.0,1733.7475157945998,51.339999999999996,1578.8155205336407,271.3971462084893,62.074199393186255,18655.962823649832
t41,0.0,0.0,0.0,4171.954728833961,2928.1762128922187,0.0,1085.6147265840045,3696.6633552232547,0.0,3342.8143676928835,34.010000000000005,2314.328892681386,271.3971462084893,74.46322879390533,17919.4226589101
t42,0.0,0.0,0.0,3688.7564749845283,1058.9993360357037,0.0,959.8781895566163,1632.7169924342772,0.0,3927.928724100742,12.3,4310.77782390638,346.92052818092935,0.0,15938.278069199176
t43,0.0,0.0,0.0,5854.879478017319,0.0,0.0,1523.540833216707,0.0,0.0,5401.543301997907,0.0,3342.603479964585,592.0459484396912,0.0,16714.61304163621
t44,0.0,0.0,0.0,3087.513155567849,0.0,0.0,803.42428623216,0.0,0.0,5426.760014498696,0.0,5412.652029075641,592.0459484396912,21.74532764605382,15344.140761460092
t45,0.0,0.0,0.0,5617.943217774796,0.0,0.0,1461.8859232045563,0.0,0.0,5297.767400388285,0.0,3708.3210335662607,592.0459484396912,74.46322879390533,16752.426752167496
t46,0.0,0.0,0.0,6779.746489090565,0.0,0.0,1764.2072144728318,0.0,0.0,5201.57708547823,0.0,3066.3876960205084,48.11879616791153,74.46322879390533,16934.50051002395
t47,0.0,0.0,0.0,4426.791026229423,0.0,0.0,1151.9275356393364,0.0,0.0,5216.033408957086,0.0,3968.1433780485554,0.0,0.0,14762.8953488744
t48,0.0,0.0,0.0,4897.137857831584,0.0,0.0,1274.31991047993,0.0,0.0,5047.387264603547,0.0,3148.1918867743125,0.0,0.0,14367.036919689373
t49,0.0,0.0,0.0,4177.782602443318,0.0,0.0,1087.1312400234394,0.0,0.0,4686.629704418276,0.0,3338.930359261529,0.0,26.61066293417869,13317.084569080742
t50,0.0,0.0,0.0,3154.271869656079,0.0,0.0,820.7960574647419,0.0,0.0,4851.695465547946,0.0,3136.9664632736994,505.75741044358114,63.40337880542091,12532.890645191468
t51,0.0,0.0,0.0,4197.609576707674,0.0,0.0,1092.2905614073036,0.0,0.0,4954.94541134408,0.0,2275.3549088145687,592.0459484396912,0.0,13112.246406713315
t52,0.0,0.0,0.0,7023.772679640655,0.0,0.0,1827.7070468900968,0.0,0.0,840.4982664712446,0.0,2781.27600441643,256.2512552074313,34.1343570467729,12763.63960967263
t53,0.0,0.0,0.0,4888.752018761705,0.0,0.0,1272.1377702169725,0.0,0.0,4902.38123846034,0.0,1947.9457096719805,557.1026228019011,34.1343570467729,13602.45371695967
t54,0.0,0.0,0.0,3379.986321580606,0.0,0.0,879.5308589999904,0.0,0.0,4984.830079811815,0.0,3258.4017692988523,592.0459484396912,34.1343570467729,13128.929335177729
t55,0.0,0.0,0.0,8455.261287370533,3.443900279790907,0.0,2200.2051238102977,0.0,0.0,5086.326717549285,0.04,1197.1450379812647,251.80788615798667,68.2687140935458,17262.4986672427
t56,0.0,0.0,0.0,4781.660129931141,1342.2601340485062,0.0,1244.2706098164442,1304.2527504269108,0.0,5307.430595948882,15.590000000000002,2624.534900958006,287.97749591523467,0.0,16907.976617045126
t57,0.0,0.0,0.0,1339.1753801235404,3169.2492324775817,0.0,348.47657959778127,3469.043398042712,0.0,4556.257034718304,36.81,3530.1134650175736,90.13500895600274,34.1343570467729,16573.394455980266
t58,0.0,0.0,0.0,26.583788761490762,4401.304557572778,0.0,6.9175612976842835,4651.3225849171795,0.0,3003.3301574703746,51.12,3539.8013245251445,592.0459484396912,34.1343570467729,16306.560280031115
t59,0.0,0.0,0.0,0.0,6496.917877825546,0.0,0.0,6282.071110447813,0.0,2607.525017906731,75.46000000000001,2607.5413108824746,0.0,34.1343570467729,18103.649674109336
t60,0.0,0.0,0.0,0.0,5723.762265012487,0.0,0.0,5909.475090851828,0.0,2216.2801781013372,66.48,3231.4771796380583,203.47536137303024,62.074199393186255,17413.02427436993
t61,0.0,0.0,0.0,6.677280114675281,5825.357323266318,0.0,0.0,6165.9077008400345,0.0,1862.4078668539864,67.66,3356.2275381658815,79.6760896410793,74.46322879390533,17438.37702767588
t62,0.0,0.0,0.0,1491.2580564807859,5896.818254071979,0.0,50.6168997951324,6226.414271736129,0.0,1822.2626959666845,68.49,2701.8287789090277,32.45763934619872,0.0,18290.146596305935
t63,0.0,0.0,0.0,5332.318159023136,5580.840403401165,0.0,404.428857642416,5928.683526056937,0.0,1694.6935787390091,64.82000000000001,986.9915374289876,0.0,0.0,19992.77606229165
t64,0.0,0.0,0.0,4908.611982617194,4409.053333202309,0.0,1277.3056760626268,4981.7076704450565,0.0,1867.5850201215512,51.21000000000001,1645.7514055806118,30.17857796581991,34.1343570467729,19205.538023041943
t65,0.0,0.0,0.0,6382.30349149376,2907.512811213473,0.0,1660.7856772766752,3471.924663323478,0.0,2749.7672075210758,33.77,1496.58373393636,271.3971462084893,74.46322879390533,19048.50795976722
t66,0.0,0.0,0.0,4198.878058829516,1044.3627598465926,0.0,1092.6206423792667,1490.5745719164695,0.0,4324.007906945461,12.130000000000003,3909.020782201958,380.0858374957131,74.46322879390533,16526.14378840888
t67,0.0,0.0,0.0,3232.7503983302076,0.0,0.0,841.2175270124452,0.0,0.0,5422.155512335776,0.0,5096.495040110303,592.0459484396912,0.0,15184.664426228423
t68,0.0,0.0,0.0,4456.289456148519,0.0,0.0,1159.603536941543,0.0,0.0,5484.973677174995,0.0,4946.804216161662,267.5975960011235,0.0,16315.268482427844
t69,0.0,0.0,0.0,2963.8312397797313,0.0,0.0,771.2401140829018,0.0,0.0,5417.92621006818,0.0,5450.922059109034,592.0459484396912,21.745327646053806,15217.710899125594
t70,0.0,185.53923428550067,0.0,5062.202707338477,0.0,0.0,1317.2726372263537,0.0,0.0,5068.601784509648,0.0,3668.298537650807,592.0459484396912,62.07419939318624,15956.035048843663
t71,0.0,185.53923428550067,0.0,5981.091903876386,0.0,0.0,1556.3834878225948,0.0,0.0,4101.394206237219,0.0,3062.8430336906117,398.3786383498412,74.46322879390533,15360.093733056057
t72,0.0,388.712189596529,0.0,7619.390749097922,0.0,0.0,1982.6971629508878,0.0,0.0,1837.4395322869996,0.0,2879.077009356769,0.0,0.0,14707.316643289108
t73,0.0,388.712189596529,0.0,7296.841914381246,0.0,0.0,1898.7643813723107,0.0,0.0,4445.605519377359,0.0,1098.7806121546826,317.4065382601081,0.0,15446.111155142235
t74,0.0,388.712189596529,0.0,9746.660466009915,0.0,0.0,2536.2495100400693,0.0,0.0,827.8060701053814,0.0,1332.2655987286014,0.0,62.07419939318624,14893.768033873683
t75,0.0,1079.7560822125806,0.0,150.11569175088334,0.0,0.0,39.062697523962015,0.0,0.0,522.2395771751605,0.0,6464.3990466357545,592.0459484396912,74.46322879390533,8922.082272531938
t76,0.0,505.3258464754878,0.0,6151.888691249183,0.0,0.0,1600.8277638698971,0.0,0.0,2545.2302877761877,0.0,2205.822136471971,380.4880891361262,0.0,13389.582814978852
t77,0.0,319.7866121899871,0.0,4801.245496767269,0.0,0.0,1249.3670607716524,0.0,0.0,938.2129953331747,0.0,4423.105868377946,0.0,0.0,11731.71803344003
t78,0.0,319.7866121899871,0.0,6489.315270959885,0.0,0.0,1688.631991836003,0.0,0.0,4990.719282765493,0.0,1312.6637368250667,441.6132104975897,34.1343570467729,15276.864462120797
t79,0.0,116.61365687895875,0.0,5056.226172138047,6.887800559581814,0.0,1315.7174394715241,0.0,0.0,2487.882171979125,0.08,4385.89856684785,474.5329354893286,34.1343570467729,13877.973100411189
t80,0.0,116.61365687895875,0.0,5485.822348956344,1503.2624721287307,0.0,1427.5057896218334,1507.8621636010678,0.0,5172.949303064242,17.46,2148.859814720739,99.46301416118686,68.2687140935458,17548.067277226644
t81,0.0,116.61365687895875,0.0,2939.4748449635936,3268.26136552157,0.0,764.9021591870478,3497.8560508503756,0.0,3567.0161353331446,37.96,2813.247201440209,225.0869773219798,0.0,17230.418391496878
t82,0.0,0.0,0.0,318.47718606870944,4778.411638209884,0.0,0.0,5246.784076275563,0.0,1235.5222924275224,55.50000000000001,3929.760126226169,502.4292914053765,34.1343570467729,16101.018967659997
t83,0.0,0.0,0.0,1252.6270799742401,5875.293877323287,0.0,0.0,6166.68586246449,0.0,5052.825067589804,68.24000000000001,1168.2064802316856,75.85153851384392,34.1343570467729,19693.864263144125
t84,0.0,0.0,0.0,499.6843240649015,6008.745013165184,0.0,0.0,6353.725205589399,0.0,1270.3089837081627,69.79,3403.6134696311838,0.0,34.1343570467729,17640.001353205604
t85,0.0,0.0,0.0,1652.372362919365,6025.964514564139,0.0,0.0,6363.5408350608495,0.0,1893.2012261297161,69.99,2504.3922185532288,0.0,62.074199393186255,18571.535356620487
t86,0.0,0.0,0.0,1344.3641037633195,5986.359661346544,0.0,0.0,6316.692899925071,0.0,4562.829267440826,69.53000000000002,1420.5983129977,39.619756195781505,74.46322879390533,19814.457230463147
t87,0.0,0.0,0.0,1679.424230136672,5644.552558577297,0.0,0.0,6394.950849369489,0.0,1361.456840488352,65.55999999999999,3067.0020990332605,0.0,0.0,18212.94657760507
t88,0.0,0.0,0.0,3552.2090211415184,4495.1508401970805,0.0,586.0583395373915,5261.190402679394,0.0,5413.133000662739,52.21000000000001,717.1120119119503,271.3971462084893,0.0,20348.46076233856
t89,0.0,0.0,0.0,4346.620339961085,2999.6371436978793,0.0,1131.0657374391487,3705.3071510655536,0.0,1319.981991092355,34.84,3228.7376016716494,583.4594399800986,34.1343570467729,17383.783761954543
t90,0.0,0.0,0.0,6265.27456283164,1096.8822391134038,0.0,1630.3327273647626,1639.4399447560652,0.0,5307.231768045132,12.740000000000002,2497.663819626683,68.20712289180764,68.2687140935458,18586.040898723037
t91,0.0,0.0,0.0,4255.120323744389,0.0,0.0,1107.255851775484,0.0,0.0,5442.767722673644,0.0,4549.06651438553,592.0459484396912,0.0,15946.256361018737
t92,0.0,0.0,0.0,5500.707367472424,0.0,0.0,1431.3791287055124,0.0,0.0,1393.1018102912542,0.0,6014.2068483695775,592.0459484396912,34.1343570467729,14965.575460325234
t93,0.0,0.0,0.0,6222.75806651276,0.0,0.0,1619.2692001870766,0.0,0.0,5412.778827778999,0.0,3486.6843082990686,592.0459484396912,34.1343570467729,17367.670708264366
t94,0.0,0.0,0.0,9529.915747356517,0.0,0.0,2479.848788130701,0.0,0.0,1280.2254203457815,0.0,3140.890670580856,391.02418827171283,34.1343570467729,16856.03917173234
t95,0.0,0.0,0.0,13818.33263073982,0.0,0.0,2978.225472949218,0.0,0.0,1089.8756015440008,0.0,500.9996171963924,0.0,62.07419939318624,18449.50752182262
t96,0.0,0.0,0.0,13677.88505974819,0.0,0.0,2217.146422649764,0.0,0.0,945.3504160178002,0.0,132.47067511460963,255.39024938873777,74.46322879390533,17302.70605171301
t97,0.0,0.0,0.0,726.6542758196897,0.0,0.0,1381.8771382689301,0.0,0.0,1016.7357013821992,0.0,6324.908971091976,592.0459484396912,0.0,10042.222035002485
t98,0.0,0.0,0.0,8636.415814515503,0.0,0.0,2247.3446627647168,0.0,0.0,968.6405439271716,0.0,2194.3308007678047,108.76169441382955,0.0,14155.493516389026
t99,0.0,0.0,0.0,11701.375258772638,0.0,0.0,2403.02958592224,0.0,0.0,870.9258150652415,0.0,552.4082841763698,0.0,34.1343570467729,15561.873300983263
t100,0.0,0.0,0.0,12736.501796570545,0.0,0.0,2365.047818570997,0.0,0.0,780.4527333148486,0.0,0.0,9.175254204171202,74.46322879390533,15965.640831454468
t101,0.0,0.0,0.0,8629.634318916855,0.0,0.0,2245.580000401706,0.0,0.0,798.1203421758793,0.0,2120.6698950663654,87.55885928457208,74.46322879390533,13956.026644639283
t102,0.0,0.0,0.0,10327.492054488019,0.0,0.0,1397.5821454232503,0.0,0.0,1023.6064381614887,0.0,1550.991924363169,592.0459484396912,0.0,14891.718510875617
t103,0.0,0.0,0.0,6822.176436246822,0.0,0.0,1775.2482200625277,0.0,0.0,1182.6149179107636,0.0,3885.7087210755253,569.0970491875596,0.0,14234.845344483198
t104,0.0,0.0,0.0,8796.838575751528,1108.0749150227243,0.0,687.0783404348499,1255.2712406538826,0.0,1227.352246656775,12.870000000000001,2715.8567651498897,592.0459484396912,21.745327646053813,16417.133359755397
t105,0.0,0.0,0.0,6645.8863429046,2556.2349826748004,0.0,543.5403525286646,3090.637224502061,0.0,1144.3577973855838,29.69,3002.9713169648394,0.0,74.46322879390533,17087.781245754453
t106,0.0,0.0,0.0,4112.065956947539,3759.0171553917744,0.0,0.0,4073.148685243394,0.0,1156.8892106771295,43.660000000000004,3231.3471999017243,346.94336916964755,74.46322879390533,16797.534806125113
t107,0.0,0.0,0.0,5900.025021944065,4799.0750398886275,0.0,0.0,4651.3225849171795,0.0,1316.310946254035,55.74,1980.6978672300058,0.0,0.0,18703.171460233916
t108,0.0,0.0,0.0,2681.867896273005,5571.369677631739,0.0,0.0,4885.665494419511,0.0,1313.2301492077117,64.71000000000001,2963.316374064397,155.84902675056745,0.0,17636.00861834693
t109,0.0,0.0,0.0,636.5725841023337,6016.4937887947135,0.0,165.64718861038062,5875.860329242888,0.0,1707.0115936597256,69.88,2963.316374064397,114.39241861440253,21.745327646053816,17570.919604734896
t110,0.0,0.0,0.0,66.71813473495203,6075.901068621107,0.0,0.0,6277.163295712087,0.0,2159.8221523359402,70.57000000000001,2963.316374064397,0.0,68.2687140935458,17681.75973956203
t111,0.0,0.0,0.0,154.62514605339044,5752.174442320762,0.0,14.684889174268356,6237.939332859194,0.0,2439.749665291627,66.81,2963.316374064397,0.0,0.0,17629.299849763636
t112,0.0,0.0,0.0,893.2078276203425,4480.514264007969,0.0,232.4281145389541,4750.246026223491,0.0,1223.2777512177174,52.040000000000006,4079.019353070901,271.3971462084893,34.1343570467729,16016.264839934642
t113,0.0,0.0,0.0,3858.4540118069103,2890.2933098145186,0.0,1004.0364216117612,3245.26512790319,0.0,1233.8954806128152,33.57,3445.50082957652,542.7942924169785,34.1343570467729,16287.943830789467
t114,0.0,0.0,0.0,7904.642673293304,1047.8066601263833,0.0,2056.9246437892252,1358.9967907614719,0.0,1241.5540070542356,12.17,3226.299945662359,0.0,34.1343570467729,16882.52907773375
t115,0.0,0.0,0.0,8555.260672849166,0.0,0.0,2226.226692255097,0.0,0.0,2077.3867141850574,0.0,3184.2977392468715,271.3971462084893,68.2687140935458,16382.837678838227
t116,0.0,0.0,0.0,6658.4314578762815,0.0,0.0,1732.6389465978266,0.0,0.0,1348.4941344393274,0.0,4990.269402319793,353.621667664129,0.0,15083.455608897359
t117,0.0,0.0,0.0,4702.332956602819,0.0,0.0,1223.6283082621376,0.0,0.0,1256.6686085310744,0.0,5873.379514187373,592.0459484396912,34.1343570467729,13682.189693069866
t118,0.0,0.0,0.0,5677.969065365381,0.0,0.0,1477.505686206692,0.0,0.0,1184.0351054357268,0.0,4915.01954423464,592.0459484396912,34.1343570467729,13880.709706728901
t119,0.0,0.0,0.0,6590.341516757584,0.0,0.0,1714.9207670836029,0.0,0.0,1085.8817228744463,0.0,3899.0542344401474,569.8138872626718,34.1343570467729,13894.146485465224
t120,0.0,0.0,0.0,6440.9747534109165,0.0,0.0,1676.0529536745507,0.0,0.0,914.5519570915557,0.0,3594.85942182947,481.27586978124634,68.2687140935458,13175.983669881283
t121,0.0,0.0,0.0,9870.48031997517,0.0,0.0,2471.6317563496023,0.0,0.0,972.5666792296228,0.0,1593.0033436559627,1.5259623571117764,0.0,14909.208061567468
t122,0.0,0.0,0.0,12698.221357251694,0.0,0.0,1187.5276747342175,0.0,0.0,856.2028076810495,0.0,0.0,592.0459484396912,34.1343570467729,15368.132145153424
t123,0.0,0.0,0.0,12494.059014217824,0.0,0.0,2313.707357732044,0.0,0.0,828.719860563891,0.0,0.0,0.0,34.1343570467729,15670.620589560533
t124,0.0,0.0,0.0,8981.974917298978,0.0,0.0,1281.0635248518397,0.0,0.0,813.9968531796989,0.0,1702.0568135225817,501.10769075935457,34.1343570467729,13314.334156659224
t125,0.0,0.0,0.0,10428.565851295509,0.0,0.0,2132.28331261071,0.0,0.0,733.339109685434,0.0,983.6690951549376,76.97014130063684,74.46322879390533,14429.290738841133
t126,0.0,0.0,0.0,5546.253177583865,0.0,0.0,2342.1726831992496,0.0,0.0,853.8688296975766,0.0,3524.452729212385,0.0,27.939842346413357,12294.687262039488
t127,0.0,0.0,0.0,8197.16018479131,0.0,0.0,2133.042756018764,0.0,0.0,965.6959424503331,0.0,2402.180018916409,162.96795894537098,0.0,13861.046861122188
t128,0.0,0.0,0.0,5072.645271327332,1447.2990925821287,0.0,674.6358266124168,1923.724785791681,0.0,359.9416190341127,16.810000000000002,3742.612947124986,0.0,74.46322879390533,13312.132771266562
t129,0.0,0.0,0.0,4193.47342945604,2819.693354078805,0.0,0.0,3806.151435892377,0.0,791.338326508,32.75,3147.181728142149,0.0,74.46322879390533,14865.051502871276
t130,0.0,0.0,0.0,3679.3429274971645,4046.582828754315,0.0,58.831947557782094,4771.375304949112,0.0,1141.50412086444,47.0,2000.1544469260564,520.7937805030954,0.0,16265.585357051967
t131,0.0,0.0,0.0,2236.476576336165,3671.197698257107,0.0,0.0,4372.800274443097,0.0,1130.837946515104,42.64000000000001,3199.403122785291,592.0459484396912,21.74532764605382,15267.146894422507
t132,0.0,0.0,0.0,2257.9408836628836,3839.0878368969134,0.0,587.5552431379429,4455.396545825066,0.0,1178.2678047608883,44.59,3383.5167584255146,0.0,0.0,15746.355072709208
t133,0.0,0.0,0.0,1905.341420707541,4161.95348812731,0.0,0.0,4573.528422336487,0.0,560.9225258796631,48.34,3722.2756346915066,120.28502562891508,34.1343570467729,15126.780874418195
t134,0.0,0.0,0.0,3425.1991240245266,5426.72586588052,0.0,0.0,5875.860329242888,0.0,570.9823073116384,63.03,1674.2545505009402,0.0,34.1343570467729,17070.186534007284
t135,0.0,0.0,0.0,3449.0161713683588,3376.7442243349838,0.0,897.4936189948506,4068.346576442117,0.0,468.1951952779948,39.220000000000006,2837.131803918733,271.3971462084893,34.1343570467729,15441.6790935923
t136,0.0,0.0,0.0,3899.4458284079656,3037.5200467755794,0.0,1014.7032007750083,2851.4922061984525,0.0,726.6629877143885,35.28,1217.4468482426971,0.0,0.0,12782.55111811409
t137,0.0,2350.0075219021846,0.0,3402.8437527479996,1887.257353325417,0.0,885.4787576470445,1943.8936427570454,0.0,915.0804331885788,21.92,0.0,0.0,0.0,11406.481461568272
t138,0.0,4326.618290707105,0.0,2304.73124979229,717.1922332664564,0.0,599.7309051079225,757.7727688415556,0.0,1513.1080161864525,8.33,1477.9448167065723,0.0,0.0,11705.428280608356
t139,0.0,4326.618290707105,0.0,4211.732485357634,0.0,0.0,1095.9655863318626,0.0,0.0,2269.1375055563085,0.0,113.42388330245524,0.0,0.0,12016.877751255366
t140,0.0,2842.40713527883,0.0,5765.788320059037,0.0,0.0,1500.357774105477,0.0,0.0,2382.8770449715853,0.0,0.0,0.0,0.0,12491.430274414928
t141,0.0,4326.618290707105,0.0,2145.490421515486,0.0,0.0,558.2936893452647,0.0,0.0,2244.5343560619385,0.0,2997.5757860972444,0.0,0.0,12272.512543727038
t142,0.0,4326.618290707105,0.0,2343.7578211074747,0.0,0.0,609.8862934813928,0.0,0.0,2832.250945039852,0.0,1544.1981474181264,0.0,0.0,11656.711497753951
t143,0.0,4326.618290707105,0.0,2400.222848416162,0.0,0.0,624.5794695026035,0.0,0.0,2867.5440147566082,0.0,595.5572217159029,0.0,0.0,10814.521845098381
t144,0.0,4326.618290707105,0.0,2950.384351818854,0.0,0.0,767.7410014256716,0.0,0.0,1709.083670473683,0.0,166.1694433805323,0.0,0.0,9919.996757805846
t145,0.0,2024.8573600509255,0.0,4427.066068859818,0.0,0.0,1151.9991064854753,0.0,0.0,1707.4699044637684,0.0,0.0,0.0,0.0,9311.392439859988
