Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MA_natural_gas,1,14400.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_CCS_retro,1,0.0,0.0,5234.926711299418,5234.926711299418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_natural_gas_H2_retro,1,0.0,0.0,4377.121398734057,4377.121398734057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_wind,1,200.0,0.0,14174.549513747024,14374.549513747024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_solar_pv,1,1100.0,0.0,7509.750699477267,8609.750699477267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_natural_gas,2,9300.0,6976.058668872747,0.0,2323.9413311272533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_wind,2,100.0,0.0,3640.5062265611623,3740.5062265611623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT_solar_pv,2,100.0,0.0,9504.217602554572,9604.217602554572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_natural_gas,3,2000.0,1677.0439847367209,0.0,322.9560152632791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_wind,3,1700.0,0.0,6629.329840327755,8329.329840327755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME_solar_pv,3,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA_battery,1,0.0,0.0,6464.3990466357545,6464.3990466357545,0.0,0.0,23788.988491619577,23788.988491619577,0.0,0.0,0.0,0.0
CT_battery,2,0.0,0.0,592.0459484396912,592.0459484396912,0.0,0.0,2574.112819303005,2574.112819303005,0.0,0.0,0.0,0.0
ME_battery,3,0.0,0.0,74.46322879390533,74.46322879390533,0.0,0.0,161.87658433457676,161.87658433457676,0.0,0.0,0.0,0.0
Total,n/a,29000.0,23053.10265360947,58201.31021657061,64148.207562961135,0.0,0.0,26524.977895257158,26524.977895257158,0.0,0.0,0.0,0.0
