Zone,1,2,3
t1,0.1,0.10073755537788583,0.1
t2,0.1,0.10073755537788583,0.1
t3,0.1,0.10073755537788583,0.1
t4,0.1,0.10073755537788583,0.1
t5,0.1,0.10073755537788583,0.1
t6,0.1,0.10073755537788583,0.1
t7,0.1019848900628031,0.10073755537788583,0.1
t8,0.10198489006280309,0.10073755537788583,0.1
t9,0.10198489006280309,0.10073755537788583,0.1
t10,0.1019848900628031,0.10073755537788583,0.10000000000000003
t11,0.1019848900628031,0.10073755537788583,0.10400917801121973
t12,0.1019848900628031,0.10073755537788583,0.10400917801122032
t13,0.1019848900628031,0.10073755537788583,0.10400917801122032
t14,0.1019848900628031,0.10073755537788583,0.10400917801122032
t15,0.1019848900628031,0.10073755537788583,0.10217134857626811
t16,0.1019848900628031,0.10073755537788583,0.10000000000000003
t17,0.1019848900628031,0.10073755537788584,0.1
t18,0.10198489006280184,0.10123820225757738,0.1
t19,0.10198489006280309,0.10123820225757738,0.1
t20,0.1,0.10123820225757738,0.1
t21,0.10198489006280309,0.10123820225757738,0.1
t22,0.1019848900628031,0.10123820225757738,0.1
t23,0.10107500544995854,0.10123820225757738,0.1
t24,0.09999999999999999,0.10123820225757738,0.1
t25,0.1,0.10123820225757738,0.1
t26,0.1,0.10123820225757738,0.1
t27,0.1,0.10123820225757738,0.1
t28,0.10198489006280309,0.10123820225757738,0.1
t29,0.1019848900628031,0.10123820225757738,0.10000000000000003
t30,0.1019848900628031,0.10123820225757738,0.10000000000000003
t31,307.4047675054046,303.64502791474274,301.4218746680047
t32,0.10198489006280309,0.10100870295137562,0.1
t33,0.1019848900628031,0.10073755537788583,0.10000000000000003
t34,0.1019848900628031,0.10073755537788583,0.10000000000000003
t35,0.1019848900628031,0.10073755537788583,0.10400917801122032
t36,0.10198489006280252,0.10073755537788583,0.10400917801121973
t37,0.1019848900628031,0.10073755537788583,0.10400917801122032
t38,0.1,0.09877694167817495,0.1
t39,0.1,0.09877694167817495,0.1
t40,0.1019848900628031,0.10073755537788583,0.10000000000000003
t41,0.10198489006280309,0.10073755537788583,0.1
t42,0.1019848900628031,0.10324766927394854,0.10000000000000003
t43,0.1019848900628031,0.10324766927394857,0.1
t44,0.10198489006280309,0.10324766927394857,0.1
t45,0.1019848900628031,0.10324766927394856,0.1
t46,0.1019848900628031,0.10324766927394857,0.1
t47,0.1019848900628031,0.10324766927394692,0.1
t48,0.1019848900628031,0.10324766927394856,0.10000000000000003
t49,0.1019848900628031,0.10324766927394856,0.10000000000000003
t50,0.10198489006280309,0.10324766927394853,0.1
t51,0.1019848900628031,0.10324766927394856,0.1
t52,0.1019848900628031,0.10324766927394856,0.1
t53,0.1019848900628031,0.10324766927394856,0.1
t54,0.1019848900628031,0.10324766927394856,0.1
t55,0.1019848900628031,0.10324766927394854,0.1
t56,0.1019848900628031,0.10209701914308397,0.1
t57,0.1019848900628031,0.10073755537788583,0.10000000000000003
t58,0.1019848900628031,0.10073755537788583,0.10000000000000003
t59,0.1019848900628031,0.10073755537788583,0.1
t60,0.1019848900628031,0.10073755537788583,0.10000000000000003
