BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t177,39757.47590985699,2874.6228901429986,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50284.0988
t178,46161.23863,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53813.23863
t179,53507.51436255441,0.0,-4301.849052554425,0.0,0.0,0.0,0.0,0.0,0.0,-56857.66531
t180,57323.928092647664,0.0,-5588.089862647646,0.0,0.0,0.0,0.0,0.0,0.0,-59387.83823
t181,55865.575046549486,0.0,-2362.253496549485,0.0,0.0,0.0,0.0,0.0,0.0,-61155.32155
t182,55841.193071839654,0.0,-1189.8132518396524,0.0,0.0,0.0,0.0,0.0,0.0,-62303.37982
t183,55143.87878,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62795.87878
t184,55168.83707,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62820.83707
t185,54554.72546,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62206.72546
t186,50408.994678801864,2833.478341198124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60894.47302
t187,47238.61207771322,3688.90049228679,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58579.51257
t188,48603.81900851576,442.6797914842391,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56698.4988
t189,41945.14442746027,3922.9659625397253,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53520.11039
t190,41645.1394,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49297.1394
t191,37888.55016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45540.55016
t192,34789.88481,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42441.88481
t193,32974.08179,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40626.08179
t194,31576.439250000003,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39228.43925
t195,30868.718950000002,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38520.71895
t196,31178.10084,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38830.10084
t197,32404.984340000006,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40056.98434
t198,36006.318454816894,0.0,-1610.880064816889,0.0,0.0,0.0,0.0,0.0,0.0,-42047.43839
t199,37299.05103,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44951.05103
t200,40433.5927,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48085.5927
t201,44126.02877,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51778.02877
t202,47831.26907423501,0.0,-67.5019742350105,0.0,0.0,0.0,0.0,0.0,0.0,-55415.7671
t203,53427.47611893468,0.0,-2827.773438934679,0.0,0.0,0.0,0.0,0.0,0.0,-58251.70268
t204,56326.88622463012,0.0,-3312.7577546301163,0.0,0.0,0.0,0.0,0.0,0.0,-60666.12847
t205,57583.540475546666,0.0,-3051.2428355466673,0.0,0.0,0.0,0.0,0.0,0.0,-62184.29764
t206,58009.702475427854,0.0,-2571.849595427846,0.0,0.0,0.0,0.0,0.0,0.0,-63089.85288
t207,55888.44402,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63540.44402
t208,55602.19652,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63254.19652
t209,54780.73562999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62432.73563
t210,50974.32263062225,2185.2987593777507,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60811.62139
t211,46450.9155214861,4479.49897851389,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58582.4145
