Resource,MA_natural_gas,MA_natural_gas_CCS_retro,MA_wind,MA_solar_pv,CT_natural_gas,CT_wind,CT_solar_pv,ME_natural_gas,ME_wind,ME_solar_pv,MA_battery,CT_battery,ME_battery,Total
Zone,1,1,1,1,2,2,2,3,3,3,1,2,3,0
AnnualSum,1.1189905e7,0.0,5.5097996e7,1.4395281e7,3.4404298e6,1.0547282e7,1.3889574e7,885327.6,1.8274642e7,148954.0,1.157444e7,7.519084e6,254206.14,1.4721714e8
t1,0.0,0.0,10502.38386185028,0.0,0.0,3099.623340540977,0.0,0.0,956.8978210337189,0.0,0.0,666.4323842385085,0.0,15225.337407663485
t2,0.0,0.0,1971.150057738348,0.0,0.0,3046.324696210228,0.0,0.0,743.1187649276611,0.0,4134.089238755299,655.2915329388002,89.22191919199834,10639.196209762335
t3,0.0,0.0,10118.59791893565,0.0,0.0,3032.8201855058946,0.0,0.0,781.2506370438073,0.0,0.0,644.8664367159291,61.81294561621647,14639.348123817497
t4,0.0,0.0,7741.621659930186,0.0,0.0,2847.4615133425455,0.0,0.0,858.4786178071566,0.0,1187.5065797766063,737.5457727976038,23.198955234541778,13395.81309888864
t5,0.0,0.0,10322.760261969519,0.0,0.0,2661.2866795683804,0.0,0.0,932.3594753933986,0.0,0.0,860.0800780990368,0.0,14776.486495030336
t6,0.0,0.0,11013.771269161083,0.0,0.0,2128.7354080093255,0.0,0.0,899.1010399076357,0.0,0.0,1225.0027900666375,63.74284137229619,15330.353348516976
t7,0.0,0.0,3305.7068963731163,28.026313790295966,0.0,612.7906154736571,0.0,0.0,5063.836666878536,0.29,2503.5694968364287,2166.5274574505893,89.22191919199834,13769.96936599462
t8,0.0,0.0,2914.1592581626164,1719.2693873426385,0.0,540.2080406333051,1574.8859486291676,0.0,1442.39035511546,17.79,4134.089238755299,1522.8569132685607,0.0,13865.649141907048
t9,0.0,0.0,1638.834449302041,3805.7801277995004,0.0,303.79655617655163,3585.009786885283,0.0,3112.173209563846,39.379999999999995,2993.6835368705015,666.4291877303749,26.05527449541027,16171.142128823509
t10,0.0,0.0,551.7506179395527,5385.884370804118,0.0,102.27996956599713,5137.084525366287,0.0,2311.5622942054415,55.730000000000004,1977.2865269966946,1272.2656925608078,0.0,16793.843997438897
t11,0.0,0.0,36.44541657281161,6538.828934660086,0.0,6.756016172320159,6124.353700578778,0.0,1154.8338602252734,67.66,2015.596961547546,1068.124792085471,74.3056176085247,17086.90529945081
t12,0.0,0.0,9.258836266485936,6552.358879248505,0.0,1.7163433275148237,6232.022612478108,0.0,1204.1528005576276,67.80000000000001,2109.6194863650067,1028.0981464503773,7.494027543238083,17212.521132236863
t13,0.0,0.0,14.636918335872254,6389.033119574022,0.0,2.713297481249058,6148.989807538795,0.0,962.0250788951764,66.11,2257.3339859245875,1069.6068533167388,64.41575825403264,16974.86481932047
