Time_Index,natural_gas_combined_cycle,solar_pv,onshore_wind_1,onshore_wind_2,onshore_wind_3,battery
106,1.0,0.055233426,0.664534932,0.524369045,0.315676075,1.0
107,1.0,0.080033119,0.644490822,0.507435844,0.311905503,1.0
108,1.0,0.112070844,0.62777278,0.495225375,0.337643292,1.0
109,1.0,0.15161133,0.634773626,0.498302296,0.354471197,1.0
110,1.0,0.180574544,0.650883001,0.47804092,0.327599583,1.0
111,1.0,0.139359074,0.661878246,0.491116905,0.35767758,1.0
112,1.0,0.038376292,0.688042679,0.554480428,0.418685462,1.0
113,1.0,0.0,0.70231058,0.578915688,0.430088059,1.0
114,1.0,0.0,0.698274436,0.566996405,0.397659293,1.0
115,1.0,0.0,0.685998881,0.545077312,0.354949178,1.0
116,1.0,0.0,0.661974278,0.511858255,0.32611351,1.0
117,1.0,0.0,0.633118204,0.472377159,0.297889958,1.0
118,1.0,0.0,0.597013791,0.435333676,0.253944751,1.0
119,1.0,0.0,0.552024172,0.39941922,0.226531292,1.0
120,1.0,0.0,0.486841209,0.341884487,0.176078665,1.0
121,1.0,0.0,0.417639294,0.275162038,0.133937957,1.0
122,1.0,0.0,0.358435102,0.233542209,0.121532949,1.0
123,1.0,0.0,0.312389072,0.208934569,0.107917415,1.0
124,1.0,0.0,0.296538419,0.179226066,0.075966469,1.0
125,1.0,0.0,0.319697585,0.166312529,0.072855119,1.0
126,1.0,0.0,0.362999054,0.180433175,0.066471037,1.0
127,1.0,0.0,0.426799356,0.199967364,0.075880228,1.0
128,1.0,0.0,0.470666202,0.231221399,0.111601224,1.0
129,1.0,0.021902324,0.517965957,0.280365247,0.145264568,1.0
130,1.0,0.036849103,0.536311357,0.303211726,0.166542585,1.0
131,1.0,0.063774176,0.542584634,0.315413015,0.213744926,1.0
132,1.0,0.075072479,0.556749186,0.337346528,0.263897627,1.0
133,1.0,0.106681567,0.562177102,0.360439147,0.308263087,1.0
134,1.0,0.181483662,0.573097045,0.370960765,0.317716299,1.0
135,1.0,0.359272043,0.618255323,0.408871042,0.332256834,1.0
136,1.0,0.158718642,0.679710448,0.499883488,0.420842385,1.0
137,1.0,0.0,0.725946438,0.605681768,0.545648411,1.0
138,1.0,0.0,0.770013631,0.696939878,0.64940508,1.0
139,1.0,0.0,0.772859102,0.743473159,0.672817899,1.0
140,1.0,0.0,0.765621088,0.74485329,0.688357119,1.0
141,1.0,0.0,0.754780634,0.732612462,0.676644587,1.0
142,1.0,0.0,0.753908265,0.729027643,0.678200755,1.0
143,1.0,0.0,0.751021487,0.732325456,0.680655605,1.0
144,1.0,0.0,0.750314807,0.731248068,0.682650257,1.0
145,1.0,0.0,0.744619584,0.730624364,0.677690692,1.0
146,1.0,0.0,0.741589943,0.730217118,0.667680121,1.0
147,1.0,0.0,0.744729936,0.725973837,0.676964926,1.0
148,1.0,0.0,0.745744106,0.726194182,0.682094423,1.0
149,1.0,0.0,0.748444097,0.726839547,0.662261652,1.0
150,1.0,0.0,0.749558329,0.724818802,0.639468013,1.0
151,1.0,0.0,0.745425705,0.707917668,0.61856287,1.0
152,1.0,0.043165534,0.736329533,0.684432451,0.588833321,1.0
153,1.0,0.290222778,0.72523719,0.65865157,0.549000918,1.0
154,1.0,0.451495143,0.722884766,0.646976699,0.544010448,1.0
155,1.0,0.447632621,0.706777324,0.630195463,0.531197877,1.0
156,1.0,0.41538258,0.702845346,0.635459777,0.52076328,1.0
157,1.0,0.45716338,0.674996461,0.599140751,0.485668058,1.0
158,1.0,0.552587821,0.638237853,0.547822711,0.45337793,1.0
159,1.0,0.555203867,0.575487904,0.472189234,0.395012402,1.0
160,1.0,0.210719237,0.49690338,0.388596875,0.292618271,1.0
161,1.0,0.01,0.531888813,0.432506639,0.287115888,1.0
162,1.0,0.0,0.524212157,0.419844485,0.223091426,1.0
163,1.0,0.0,0.482779326,0.360700338,0.161658007,1.0
164,1.0,0.0,0.402909979,0.288901638,0.095248084,1.0
165,1.0,0.0,0.290357366,0.203624507,0.077851407,1.0
166,1.0,0.0,0.192610154,0.130066516,0.062233371,1.0
167,1.0,0.0,0.111789242,0.06119648,0.038715114,1.0
168,1.0,0.0,0.099949562,0.061785191,0.051103285,1.0
169,1.0,0.0,0.153121052,0.110784598,0.082547257,1.0
170,1.0,0.0,0.247603117,0.185804047,0.136144993,1.0
171,1.0,0.0,0.378901353,0.280376767,0.212421998,1.0
172,1.0,0.0,0.490591414,0.379103509,0.302178396,1.0
173,1.0,0.0,0.602692338,0.495954373,0.436586288,1.0
174,1.0,0.0,0.679469543,0.591877469,0.523195921,1.0
175,1.0,0.0,0.728468346,0.631511011,0.542561455,1.0
176,1.0,0.0,0.755813268,0.656438541,0.537213197,1.0
177,1.0,0.017256651,0.761188651,0.681564892,0.548178309,1.0
178,1.0,0.0256418,0.738626625,0.663045561,0.517081108,1.0
179,1.0,0.044468801,0.718250599,0.645080062,0.469056291,1.0
180,1.0,0.063578052,0.68276514,0.621317672,0.417433427,1.0
181,1.0,0.055729587,0.645331933,0.592267737,0.404561866,1.0
182,1.0,0.036845845,0.583510713,0.559774215,0.380977026,1.0
183,1.0,0.024584441,0.510101617,0.496898807,0.29679653,1.0
184,1.0,0.010056739,0.443152045,0.398530351,0.192549905,1.0
185,1.0,0.0,0.436931685,0.302204005,0.140500699,1.0
186,1.0,0.0,0.460430977,0.251892094,0.206641082,1.0
187,1.0,0.0,0.532019935,0.365065615,0.35303181,1.0
188,1.0,0.0,0.622089797,0.508866233,0.461693423,1.0
189,1.0,0.0,0.707921231,0.62451616,0.551296116,1.0
190,1.0,0.0,0.743570901,0.679502124,0.568257441,1.0
191,1.0,0.0,0.75441488,0.709634159,0.590086404,1.0
192,1.0,0.0,0.768360643,0.724195429,0.60464506,1.0
193,1.0,0.0,0.776185187,0.727865374,0.616980001,1.0
194,1.0,0.0,0.776004943,0.729709976,0.600336562,1.0
195,1.0,0.0,0.776782239,0.726962787,0.592544719,1.0
196,1.0,0.0,0.776380415,0.72917904,0.590952283,1.0
197,1.0,0.0,0.777810705,0.73285524,0.587058569,1.0
198,1.0,0.0,0.775193271,0.72339915,0.559055858,1.0
199,1.0,0.0,0.76706273,0.702965991,0.530219012,1.0
200,1.0,0.050504647,0.763184135,0.697826915,0.540279656,1.0
201,1.0,0.352514813,0.755235998,0.683957035,0.554839009,1.0
202,1.0,0.507688318,0.722793333,0.674112977,0.585944391,1.0
203,1.0,0.389294541,0.711753269,0.660515257,0.596883653,1.0
204,1.0,0.245166428,0.725393982,0.691701036,0.646144368,1.0
205,1.0,0.183720601,0.733656811,0.695501646,0.661699668,1.0
206,1.0,0.165999252,0.734065,0.690637541,0.665282108,1.0
207,1.0,0.178072516,0.711417138,0.652685784,0.602014899,1.0
208,1.0,0.093791263,0.657930444,0.598077495,0.510829237,1.0
209,1.0,0.0,0.723666592,0.654273499,0.535179542,1.0
210,1.0,0.0,0.750208337,0.674908227,0.512377976,1.0
211,1.0,0.0,0.749400619,0.66136085,0.463436177,1.0
212,1.0,0.0,0.736736603,0.628642102,0.418133915,1.0
213,1.0,0.0,0.717583779,0.585611807,0.37848768,1.0
214,1.0,0.0,0.69893077,0.54304095,0.346474606,1.0
215,1.0,0.0,0.668881179,0.502424717,0.315332047,1.0
216,1.0,0.0,0.620782646,0.475285463,0.291788025,1.0
217,1.0,0.0,0.569410685,0.456503401,0.276344933,1.0
218,1.0,0.0,0.522006299,0.444564916,0.289766972,1.0
219,1.0,0.0,0.500453708,0.445504648,0.302567475,1.0
220,1.0,0.0,0.512682585,0.437197227,0.301615205,1.0
221,1.0,0.0,0.541003856,0.432322969,0.277683774,1.0
222,1.0,0.0,0.552285572,0.434807626,0.286432687,1.0
223,1.0,0.0,0.567590268,0.447233053,0.316487504,1.0
224,1.0,0.051082731,0.595950547,0.467910528,0.339912363,1.0
225,1.0,0.353478531,0.588051622,0.474945669,0.325071193,1.0
226,1.0,0.534544646,0.501562755,0.401556332,0.330944021,1.0
227,1.0,0.447441159,0.532994102,0.454972076,0.439606694,1.0
228,1.0,0.382216145,0.575140571,0.506091498,0.502522818,1.0
229,1.0,0.398283838,0.611362895,0.549387238,0.542432769,1.0
230,1.0,0.443153068,0.643091271,0.585345193,0.590785367,1.0
231,1.0,0.38484246,0.675087135,0.612817707,0.598522232,1.0
232,1.0,0.158184088,0.679145798,0.598078037,0.558862918,1.0
233,1.0,0.01,0.722004816,0.644573398,0.556349905,1.0
234,1.0,0.0,0.749781668,0.679963358,0.596323136,1.0
235,1.0,0.0,0.759991272,0.708404862,0.623241779,1.0
236,1.0,0.0,0.770731395,0.71901901,0.648860527,1.0
237,1.0,0.0,0.771881306,0.721921176,0.619241331,1.0
238,1.0,0.0,0.771331379,0.717951898,0.594727458,1.0
239,1.0,0.0,0.766058047,0.705929051,0.567026217,1.0
240,1.0,0.0,0.753477923,0.694198482,0.563904857,1.0
241,1.0,0.0,0.740691275,0.672944551,0.547012019,1.0
242,1.0,0.0,0.724133421,0.639555133,0.525971317,1.0
243,1.0,0.0,0.685627175,0.607430134,0.500348653,1.0
244,1.0,0.0,0.663854893,0.571847366,0.458493079,1.0
245,1.0,0.0,0.641851479,0.547278063,0.409267176,1.0
246,1.0,0.0,0.618862609,0.553859293,0.392484977,1.0
247,1.0,0.0,0.614194655,0.544026415,0.382430769,1.0
248,1.0,0.065569775,0.602335709,0.521552264,0.366186463,1.0
249,1.0,0.406840191,0.576319579,0.468713392,0.326485023,1.0
250,1.0,0.53868387,0.442542783,0.328672525,0.228745648,1.0
251,1.0,0.418358581,0.363956287,0.252255147,0.169300246,1.0
252,1.0,0.330825789,0.299141116,0.215980243,0.138813252,1.0
253,1.0,0.322093399,0.25590942,0.191662005,0.127441155,1.0
254,1.0,0.349026916,0.234088438,0.180494823,0.13684553,1.0
255,1.0,0.35904225,0.229479283,0.18905698,0.14606343,1.0
256,1.0,0.140836597,0.232485719,0.188381224,0.145645906,1.0
257,1.0,0.0,0.290879083,0.235849374,0.198493183,1.0
258,1.0,0.0,0.375307175,0.313313297,0.284473762,1.0
259,1.0,0.0,0.458110109,0.369636612,0.339473615,1.0
260,1.0,0.0,0.536267219,0.428108361,0.386109099,1.0
261,1.0,0.0,0.589773227,0.478138869,0.392574797,1.0
262,1.0,0.0,0.637427155,0.536267371,0.389906397,1.0
263,1.0,0.0,0.682437869,0.581099126,0.405584115,1.0
264,1.0,0.0,0.712479091,0.604639425,0.405903613,1.0
265,1.0,0.0,0.733414901,0.610125445,0.401358052,1.0
266,1.0,0.0,0.74465886,0.61313344,0.419323385,1.0
267,1.0,0.0,0.74965078,0.611001024,0.434921517,1.0
268,1.0,0.0,0.746787408,0.604737567,0.452438295,1.0
269,1.0,0.0,0.738229977,0.599026669,0.476229389,1.0
270,1.0,0.0,0.730203634,0.59551085,0.481275763,1.0
271,1.0,0.0,0.723473505,0.591793545,0.477964974,1.0
272,1.0,0.011096119,0.721181334,0.589041839,0.46611776,1.0
273,1.0,0.086869633,0.71305382,0.584048176,0.44969021,1.0
274,1.0,0.127113291,0.69165507,0.547232239,0.417342411,1.0
275,1.0,0.109054317,0.638759905,0.470722741,0.352442736,1.0
276,1.0,0.103352173,0.574069232,0.409814903,0.34273005,1.0
277,1.0,0.119288685,0.530311195,0.40125283,0.343150007,1.0
278,1.0,0.141073907,0.496393883,0.397286562,0.3481023,1.0
279,1.0,0.171563045,0.489625069,0.394355677,0.352341194,1.0
280,1.0,0.076271357,0.589527229,0.482276191,0.390788275,1.0
281,1.0,0.0,0.689400264,0.579461763,0.443094207,1.0
282,1.0,0.0,0.720523394,0.611940593,0.436486876,1.0
283,1.0,0.0,0.722917577,0.608227565,0.423940728,1.0
284,1.0,0.0,0.719156964,0.601112389,0.410471009,1.0
285,1.0,0.0,0.712035923,0.595365906,0.405886446,1.0
286,1.0,0.0,0.705759642,0.583883545,0.414558512,1.0
287,1.0,0.0,0.700310951,0.571589369,0.425409586,1.0
288,1.0,0.0,0.686286132,0.562552685,0.422715349,1.0
289,1.0,0.0,0.670986084,0.560254444,0.419825641,1.0
290,1.0,0.0,0.654865989,0.553227935,0.396984303,1.0
291,1.0,0.0,0.637835285,0.532712888,0.366120153,1.0
292,1.0,0.0,0.613709229,0.501070782,0.343761031,1.0
293,1.0,0.0,0.579049465,0.458262296,0.334992649,1.0
294,1.0,0.0,0.54263413,0.430932948,0.326428666,1.0
295,1.0,0.0,0.526125532,0.438122781,0.327497952,1.0
296,1.0,0.01,0.541426343,0.495500254,0.38074506,1.0
297,1.0,0.045378445,0.572443506,0.58838756,0.471068937,1.0
298,1.0,0.082979775,0.601884743,0.617948845,0.515941035,1.0
299,1.0,0.125905101,0.609192133,0.593769013,0.5126892,1.0
300,1.0,0.177589149,0.612802094,0.57379215,0.519324496,1.0
301,1.0,0.255604941,0.607016948,0.560918903,0.505225006,1.0
302,1.0,0.331429511,0.602241073,0.542723707,0.489111971,1.0
303,1.0,0.392699537,0.591527484,0.510743246,0.435626869,1.0
304,1.0,0.177494466,0.549043986,0.442236505,0.359242702,1.0
305,1.0,0.01,0.617524982,0.529951665,0.411843718,1.0
306,1.0,0.0,0.637782703,0.543516608,0.409212903,1.0
307,1.0,0.0,0.619017011,0.507706956,0.384107982,1.0
308,1.0,0.0,0.566245405,0.450011948,0.326188282,1.0
309,1.0,0.0,0.500874718,0.377054943,0.246410324,1.0
310,1.0,0.0,0.403296055,0.282494028,0.170255213,1.0
311,1.0,0.0,0.296341893,0.196264212,0.112351859,1.0
312,1.0,0.0,0.200133966,0.126785806,0.063792729,1.0
313,1.0,0.0,0.127129959,0.067355915,0.029236737,1.0
314,1.0,0.0,0.088708436,0.032911647,0.018782345,1.0
315,1.0,0.0,0.069783247,0.021704356,0.01,1.0
316,1.0,0.0,0.060751147,0.016851325,0.01,1.0
317,1.0,0.0,0.05622521,0.01593766,0.01,1.0
318,1.0,0.0,0.062882012,0.018959253,0.010085975,1.0
319,1.0,0.0,0.073602507,0.025437777,0.014337505,1.0
320,1.0,0.01,0.083127786,0.037892287,0.021822344,1.0
321,1.0,0.03449294,0.098634654,0.055492733,0.032809566,1.0
322,1.0,0.068260106,0.077769092,0.043314417,0.025650793,1.0
323,1.0,0.100568578,0.060478719,0.041954611,0.025692516,1.0
324,1.0,0.109955399,0.059510905,0.048461612,0.036103157,1.0
325,1.0,0.148780418,0.063293584,0.05630381,0.04996742,1.0
326,1.0,0.152629071,0.070161764,0.06566703,0.062752161,1.0
327,1.0,0.106728957,0.073143883,0.07331912,0.067315931,1.0
328,1.0,0.039699245,0.08788418,0.084705439,0.076111349,1.0
329,1.0,0.0,0.146467376,0.152571932,0.127555784,1.0
330,1.0,0.0,0.206416046,0.222129621,0.158343631,1.0
331,1.0,0.0,0.266995847,0.276651257,0.182634821,1.0
332,1.0,0.0,0.319775747,0.324885265,0.224079617,1.0
333,1.0,0.0,0.396171708,0.388067344,0.26629657,1.0
334,1.0,0.0,0.489201581,0.454549573,0.282200593,1.0
335,1.0,0.0,0.563906087,0.472806634,0.275785688,1.0
336,1.0,0.0,0.595151766,0.453601049,0.275885534,1.0
337,1.0,0.0,0.697961686,0.540009462,0.423356777,1.0
338,1.0,0.0,0.716428567,0.575903569,0.443564638,1.0
339,1.0,0.0,0.734294545,0.626477422,0.543002281,1.0
340,1.0,0.0,0.734049833,0.657963012,0.592223425,1.0
341,1.0,0.0,0.727289628,0.646229926,0.579540458,1.0
342,1.0,0.0,0.716492049,0.615111322,0.561777232,1.0
343,1.0,0.0,0.720794854,0.611550073,0.560607419,1.0
344,1.0,0.143810056,0.709744067,0.618289152,0.56072298,1.0
345,1.0,0.48192429,0.739175358,0.674211818,0.680406998,1.0
346,1.0,0.531803098,0.786772174,0.77121587,0.787741668,1.0
347,1.0,0.519971892,0.798069481,0.792621769,0.79541165,1.0
348,1.0,0.503249995,0.801555148,0.799939348,0.799857735,1.0
349,1.0,0.536040631,0.801522404,0.80127136,0.801612242,1.0
350,1.0,0.603099882,0.802126296,0.802558174,0.801783293,1.0
351,1.0,0.679583314,0.801939948,0.802874803,0.800954475,1.0
352,1.0,0.489453651,0.800319307,0.802420281,0.793172402,1.0
353,1.0,0.08804368,0.79423219,0.789720388,0.780788209,1.0
354,1.0,0.0,0.77462794,0.754530499,0.737651779,1.0
355,1.0,0.0,0.761432437,0.742435901,0.724374604,1.0
356,1.0,0.0,0.749518242,0.723892429,0.713897096,1.0
357,1.0,0.0,0.729152447,0.710450876,0.704315128,1.0
358,1.0,0.0,0.713440931,0.701120507,0.680679621,1.0
359,1.0,0.0,0.706168361,0.681325713,0.65973593,1.0
360,1.0,0.0,0.700522687,0.671328443,0.64417527,1.0
361,1.0,0.0,0.700371714,0.67081359,0.650465941,1.0
362,1.0,0.0,0.704289129,0.673078663,0.650367769,1.0
363,1.0,0.0,0.709145799,0.682677309,0.649263112,1.0
364,1.0,0.0,0.707263371,0.662283303,0.625682683,1.0
365,1.0,0.0,0.700612923,0.654786539,0.634946643,1.0
366,1.0,0.0,0.69224028,0.662397861,0.653228475,1.0
367,1.0,0.0,0.690719223,0.674393955,0.657788588,1.0
368,1.0,0.126836241,0.696103753,0.674483899,0.639035473,1.0
369,1.0,0.512336425,0.667261579,0.671383474,0.638638044,1.0
370,1.0,0.63349342,0.702109729,0.72071506,0.668823985,1.0
371,1.0,0.580330429,0.714454955,0.729430724,0.676175752,1.0
372,1.0,0.510220961,0.723343236,0.739419104,0.691436729,1.0
373,1.0,0.497620012,0.739383065,0.75295788,0.705958987,1.0
374,1.0,0.516120141,0.753205835,0.762192258,0.71694033,1.0
375,1.0,0.510942675,0.765821145,0.766952358,0.722091285,1.0
376,1.0,0.334199978,0.770823111,0.761128599,0.715371831,1.0
377,1.0,0.059005593,0.741162271,0.701832497,0.632170676,1.0
378,1.0,0.0,0.754866335,0.695465246,0.620381459,1.0
379,1.0,0.0,0.753992781,0.692003214,0.609410008,1.0
380,1.0,0.0,0.749821256,0.688359479,0.60250082,1.0
381,1.0,0.0,0.738060545,0.680900274,0.58126791,1.0
382,1.0,0.0,0.725285644,0.659145254,0.581037258,1.0
383,1.0,0.0,0.710949852,0.635245455,0.527796989,1.0
384,1.0,0.0,0.693239126,0.593076276,0.471416932,1.0
385,1.0,0.0,0.672277735,0.557391014,0.409811034,1.0
386,1.0,0.0,0.654057792,0.528794015,0.372851242,1.0
387,1.0,0.0,0.618866826,0.506657698,0.356173123,1.0
388,1.0,0.0,0.58179236,0.490114929,0.35890042,1.0
389,1.0,0.0,0.550036827,0.467049647,0.345352443,1.0
390,1.0,0.0,0.518163005,0.454256107,0.32951961,1.0
391,1.0,0.0,0.494444379,0.442282322,0.319798299,1.0
392,1.0,0.147073254,0.493805738,0.433648706,0.307150837,1.0
393,1.0,0.509796337,0.405431113,0.340706626,0.257959953,1.0
394,1.0,0.657329621,0.265173915,0.2262799,0.230201591,1.0
395,1.0,0.62411846,0.299117627,0.286341322,0.326885867,1.0
396,1.0,0.527792787,0.362133411,0.369461616,0.437612677,1.0
397,1.0,0.475581804,0.440053362,0.467991175,0.543049787,1.0
398,1.0,0.506620788,0.516969879,0.551124971,0.620289234,1.0
399,1.0,0.619427557,0.586667788,0.610164822,0.665944016,1.0
400,1.0,0.526130131,0.637000367,0.649776285,0.679883632,1.0
401,1.0,0.128054358,0.610803646,0.600640287,0.572682023,1.0
402,1.0,0.0,0.682655322,0.656467382,0.537279032,1.0
403,1.0,0.0,0.704771545,0.644283727,0.513327608,1.0
404,1.0,0.0,0.702676536,0.619934009,0.465285496,1.0
405,1.0,0.0,0.6888022,0.586889454,0.413354334,1.0
406,1.0,0.0,0.672803512,0.54605568,0.367628928,1.0
407,1.0,0.0,0.641492339,0.505488268,0.361631225,1.0
408,1.0,0.0,0.599438759,0.471108052,0.356305288,1.0
409,1.0,0.0,0.565435085,0.43979949,0.331712066,1.0
410,1.0,0.0,0.537808221,0.409142298,0.313956646,1.0
411,1.0,0.0,0.5256279,0.401160875,0.312881126,1.0
412,1.0,0.0,0.517879993,0.39453092,0.30677974,1.0
413,1.0,0.0,0.513121109,0.392799598,0.318918252,1.0
414,1.0,0.0,0.521427949,0.397829804,0.351837821,1.0
415,1.0,0.0,0.51310027,0.413572151,0.357120239,1.0
416,1.0,0.106883873,0.487845072,0.419619893,0.368479184,1.0
417,1.0,0.340835732,0.400492155,0.357770871,0.315101085,1.0
418,1.0,0.38955131,0.41141805,0.417092512,0.453411657,1.0
419,1.0,0.395746026,0.508139658,0.504452897,0.576754052,1.0
420,1.0,0.403767329,0.608510397,0.601000732,0.653319682,1.0
421,1.0,0.412997711,0.689375483,0.688792211,0.732555414,1.0
422,1.0,0.48925914,0.742655337,0.739505909,0.761484887,1.0
423,1.0,0.613693771,0.769259122,0.768230843,0.778056582,1.0
424,1.0,0.528530866,0.782570269,0.7769406,0.778189291,1.0
